syear,migback,quintil_oecd,plh0185,proportion,n,lower_confidence,upper_confidence
2007,No migration background,5. Quintil,1.0,0.1204152588022134,20850,0.11599769687060774,0.12483282073381907
2007,No migration background,4. Quintil,1.0,0.10146417903138925,20850,0.09736565852606603,0.10556269953671248
2007,No migration background,3. Quintil,1.0,0.08692032711424515,20850,0.08309632560495431,0.09074432862353599
2007,No migration background,4. Quintil,2.0,0.08217031487194555,20850,0.07844260960579838,0.08589802013809272
2007,No migration background,5. Quintil,2.0,0.07800793301013663,20850,0.07436764270469531,0.08164822331557794
2007,No migration background,3. Quintil,2.0,0.07590225748004505,20850,0.07230733654816918,0.07949717841192092
2007,No migration background,2. Quintil,1.0,0.04632486166201459,20850,0.04347180538843377,0.049177917935595415
2007,No migration background,4. Quintil,3.0,0.04593310807502081,20850,0.04309155762667846,0.04877465852336316
2007,No migration background,3. Quintil,3.0,0.04544341609127859,20850,0.04261632783930148,0.0482705043432557
2007,No migration background,5. Quintil,3.0,0.04147691102296656,20850,0.03877041412580723,0.044183407920125886
2007,No migration background,2. Quintil,2.0,0.03848978992213897,20850,0.035878514012333926,0.04110106583194402
2007,No migration background,2. Quintil,3.0,0.029185642231036677,20850,0.026900802383511942,0.031470482078561415
2007,No migration background,3. Quintil,4.0,0.01625777386024191,20850,0.01454115358547568,0.017974394135008138
2007,Direct migration background,3. Quintil,1.0,0.014641790313892561,20850,0.01301137891551429,0.016272201712270833
2007,No migration background,4. Quintil,4.0,0.013368591156162773,20850,0.011809672943141185,0.01492750936918436
2007,No migration background,5. Quintil,4.0,0.011899515204936095,20850,0.010427649344623244,0.013371381065248947
2007,No migration background,2. Quintil,4.0,0.01180157680818765,20850,0.010335707882181952,0.013267445734193348
2007,Direct migration background,2. Quintil,1.0,0.011507761617942314,20850,0.01006003985842991,0.012955483377454717
2007,Direct migration background,3. Quintil,2.0,0.010528377650457861,20850,0.009142944929075903,0.01191381037183982
2007,Direct migration background,4. Quintil,1.0,0.009206209294353852,20850,0.00790982099753343,0.010502597591174273
2007,Direct migration background,2. Quintil,2.0,0.008275794525243622,20850,0.0070460827037053956,0.009505506346781848
2007,Direct migration background,3. Quintil,3.0,0.006953626169139611,20850,0.005825666747496682,0.008081585590782541
2007,Direct migration background,4. Quintil,2.0,0.0069046569707653885,20850,0.00578064854178453,0.008028665399746247
2007,Direct migration background,2. Quintil,3.0,0.006855687772391166,20850,0.005735644667723605,0.007975730877058726
2007,Direct migration background,5. Quintil,1.0,0.006219088193526272,20850,0.0051519719644088245,0.007286204422643719
2007,Indirect migration background,3. Quintil,1.0,0.004750012242299593,20850,0.0038167224912642335,0.0056833019933349525
2007,No migration background,3. Quintil,5.0,0.004505166250428481,20850,0.003596136790774837,0.005414195710082124
