year,pgisced97,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,Very concerned,0.64014,123,173,0.56841,0.71187
1984,Pre-primary Level,Somewhat concerned,0.25985,50,173,0.19431,0.32540
1984,Primary Level,Very concerned,0.29760,268,970,0.26881,0.32639
1984,Primary Level,Somewhat concerned,0.41992,422,970,0.38885,0.45100
1984,Primary Level,Not concerned at all,0.24972,280,970,0.22247,0.27698
1984,Lower Secondary Level,Very concerned,0.43787,1478,3401,0.42119,0.45455
1984,Lower Secondary Level,Somewhat concerned,0.43575,1477,3401,0.41908,0.45242
1984,Lower Secondary Level,Not concerned at all,0.11546,446,3401,0.10471,0.12620
1984,Upper Secondary Level,Very concerned,0.52699,2940,5638,0.51396,0.54002
1984,Upper Secondary Level,Somewhat concerned,0.39690,2273,5638,0.38413,0.40967
1984,Upper Secondary Level,Not concerned at all,0.06569,425,5638,0.05922,0.07216
1984,Post-secondary Non-tertiary Level,Very concerned,0.70519,200,290,0.65262,0.75776
1984,Post-secondary Non-tertiary Level,Somewhat concerned,0.26808,90,290,0.21701,0.31915
1984,First Stage of Tertiary Education,Very concerned,0.60821,410,627,0.56997,0.64645
1984,First Stage of Tertiary Education,Somewhat concerned,0.33360,217,627,0.29667,0.37054
1984,Second Stage of Tertiary Education,Very concerned,0.66041,522,781,0.62717,0.69364
1984,Second Stage of Tertiary Education,Somewhat concerned,0.29256,226,781,0.26063,0.32449
1984,Second Stage of Tertiary Education,Not concerned at all,0.03789,33,781,0.02449,0.05129
1985,Pre-primary Level,Very concerned,0.64838,115,178,0.57803,0.71872
1985,Pre-primary Level,Somewhat concerned,0.31463,63,178,0.24622,0.38304
1985,Primary Level,Very concerned,0.27375,215,804,0.24291,0.30459
1985,Primary Level,Somewhat concerned,0.45391,374,804,0.41947,0.48835
1985,Primary Level,Not concerned at all,0.22228,215,804,0.19353,0.25104
1985,Lower Secondary Level,Very concerned,0.39489,1192,3016,0.37744,0.41234
1985,Lower Secondary Level,Somewhat concerned,0.47632,1447,3016,0.45850,0.49415
1985,Lower Secondary Level,Not concerned at all,0.11064,377,3016,0.09944,0.12184
1985,Upper Secondary Level,Very concerned,0.46955,2403,5117,0.45588,0.48323
1985,Upper Secondary Level,Somewhat concerned,0.45185,2342,5117,0.43821,0.46549
1985,Upper Secondary Level,Not concerned at all,0.06751,372,5117,0.06063,0.07438
