year,age_gr,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Very concerned,0.60290,1895,3385,0.58642,0.61939
1984,17-29 y.,Somewhat concerned,0.33356,1205,3385,0.31768,0.34945
1984,17-29 y.,Not concerned at all,0.05124,285,3385,0.04381,0.05867
1984,30-45 y.,Very concerned,0.54804,1930,3853,0.53232,0.56376
1984,30-45 y.,Somewhat concerned,0.37731,1512,3853,0.36200,0.39262
1984,30-45 y.,Not concerned at all,0.06395,411,3853,0.05622,0.07167
1984,46-65 y.,Very concerned,0.49666,1649,3505,0.48010,0.51321
1984,46-65 y.,Somewhat concerned,0.42180,1498,3505,0.40545,0.43816
1984,46-65 y.,Not concerned at all,0.07001,358,3505,0.06156,0.07845
1984,66 and older,Very concerned,0.38311,496,1254,0.35620,0.41003
1984,66 and older,Somewhat concerned,0.44532,563,1254,0.41780,0.47284
1984,66 and older,Not concerned at all,0.16270,195,1254,0.14226,0.18313
1985,17-29 y.,Very concerned,0.56891,1631,3103,0.55149,0.58634
1985,17-29 y.,Somewhat concerned,0.37081,1231,3103,0.35382,0.38781
1985,17-29 y.,Not concerned at all,0.05119,241,3103,0.04343,0.05894
1985,30-45 y.,Very concerned,0.49315,1594,3442,0.47644,0.50985
1985,30-45 y.,Somewhat concerned,0.43750,1524,3442,0.42092,0.45407
1985,30-45 y.,Not concerned at all,0.06006,324,3442,0.05212,0.06800
1985,46-65 y.,Very concerned,0.42937,1334,3242,0.41232,0.44641
1985,46-65 y.,Somewhat concerned,0.48305,1586,3242,0.46584,0.50025
1985,46-65 y.,Not concerned at all,0.07133,322,3242,0.06247,0.08019
1985,66 and older,Very concerned,0.33336,363,1083,0.30527,0.36144
1985,66 and older,Somewhat concerned,0.48955,543,1083,0.45976,0.51933
1985,66 and older,Not concerned at all,0.15665,177,1083,0.13499,0.17830
1986,17-29 y.,Very concerned,0.52907,1489,3021,0.51127,0.54687
1986,17-29 y.,Somewhat concerned,0.40023,1278,3021,0.38275,0.41770
1986,17-29 y.,Not concerned at all,0.06016,254,3021,0.05168,0.06864
1986,30-45 y.,Very concerned,0.44622,1352,3239,0.42909,0.46334
1986,30-45 y.,Somewhat concerned,0.46683,1542,3239,0.44965,0.48402
1986,30-45 y.,Not concerned at all,0.07719,345,3239,0.06800,0.08638
1986,46-65 y.,Very concerned,0.39246,1221,3176,0.37547,0.40944
1986,46-65 y.,Somewhat concerned,0.50042,1597,3176,0.48302,0.51781
1986,46-65 y.,Not concerned at all,0.09119,358,3176,0.08117,0.10120
1986,66 and older,Very concerned,0.29807,305,1010,0.26984,0.32629
1986,66 and older,Somewhat concerned,0.46391,485,1010,0.43314,0.49468
1986,66 and older,Not concerned at all,0.21758,220,1010,0.19212,0.24304
1987,17-29 y.,Very concerned,0.65549,1790,2978,0.63841,0.67256
1987,17-29 y.,Somewhat concerned,0.30064,1001,2978,0.28416,0.31711
1987,17-29 y.,Not concerned at all,0.03504,187,2978,0.02843,0.04164
1987,30-45 y.,Very concerned,0.60766,1751,3132,0.59056,0.62476
1987,30-45 y.,Somewhat concerned,0.34417,1169,3132,0.32753,0.36081
1987,30-45 y.,Not concerned at all,0.03583,212,3132,0.02932,0.04234
1987,46-65 y.,Very concerned,0.54485,1651,3171,0.52752,0.56219
1987,46-65 y.,Somewhat concerned,0.39752,1296,3171,0.38049,0.41456
1987,46-65 y.,Not concerned at all,0.04483,224,3171,0.03763,0.05204
1987,66 and older,Very concerned,0.47462,494,1050,0.44440,0.50483
1987,66 and older,Somewhat concerned,0.39496,435,1050,0.36538,0.42455
1987,66 and older,Not concerned at all,0.11208,121,1050,0.09299,0.13117
1988,17-29 y.,Very concerned,0.61843,1609,2844,0.60057,0.63629
1988,17-29 y.,Somewhat concerned,0.33095,1037,2844,0.31366,0.34825
1988,17-29 y.,Not concerned at all,0.04087,198,2844,0.03359,0.04814
1988,30-45 y.,Very concerned,0.60800,1620,2930,0.59032,0.62568
1988,30-45 y.,Somewhat concerned,0.35126,1136,2930,0.33398,0.36855
1988,30-45 y.,Not concerned at all,0.03363,174,2930,0.02710,0.04016
1988,46-65 y.,Very concerned,0.53485,1577,3068,0.51720,0.55250
1988,46-65 y.,Somewhat concerned,0.40729,1295,3068,0.38990,0.42468
1988,46-65 y.,Not concerned at all,0.04110,196,3068,0.03408,0.04813
1988,66 and older,Very concerned,0.43383,431,1023,0.40345,0.46422
1988,66 and older,Somewhat concerned,0.44570,478,1023,0.41523,0.47618
1988,66 and older,Not concerned at all,0.10780,114,1023,0.08878,0.12681
1989,17-29 y.,Very concerned,0.68758,1755,2803,0.67042,0.70474
1989,17-29 y.,Somewhat concerned,0.27369,878,2803,0.25719,0.29020
1989,17-29 y.,Not concerned at all,0.03236,170,2803,0.02580,0.03891
1989,30-45 y.,Very concerned,0.67534,1749,2825,0.65807,0.69261
