year,age_gr,pgisced97,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Pre-primary Level,Optimistic,0.45024,134,281,0.39197,0.50852
1999,17-29 y.,Pre-primary Level,More optimistic than pessimistic,0.43886,147,281,0.38073,0.49698
1999,17-29 y.,Lower Secondary Level,Optimistic,0.44754,306,694,0.41052,0.48456
1999,17-29 y.,Lower Secondary Level,More optimistic than pessimistic,0.41563,300,694,0.37893,0.45232
1999,17-29 y.,Lower Secondary Level,More pessimistic than optimistic,0.11748,88,694,0.09350,0.14145
1999,17-29 y.,Upper Secondary Level,Optimistic,0.35266,500,1333,0.32700,0.37832
1999,17-29 y.,Upper Secondary Level,More optimistic than pessimistic,0.51671,681,1333,0.48987,0.54354
1999,17-29 y.,Upper Secondary Level,More pessimistic than optimistic,0.10685,152,1333,0.09026,0.12344
1999,17-29 y.,Post-secondary Non-tertiary Level,Optimistic,0.42834,57,132,0.34360,0.51308
1999,17-29 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.50415,75,132,0.41853,0.58977
1999,17-29 y.,First Stage of Tertiary Education,Optimistic,0.44385,45,90,0.34062,0.54707
1999,17-29 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.46284,45,90,0.35925,0.56643
1999,17-29 y.,Second Stage of Tertiary Education,Optimistic,0.48951,65,131,0.40358,0.57544
1999,17-29 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.45385,66,131,0.36827,0.53944
1999,30-45 y.,Primary Level,More optimistic than pessimistic,0.46192,50,50,0.32233,0.60151
1999,30-45 y.,Lower Secondary Level,Optimistic,0.33509,144,437,0.29079,0.37940
1999,30-45 y.,Lower Secondary Level,More optimistic than pessimistic,0.43706,210,437,0.39050,0.48362
1999,30-45 y.,Lower Secondary Level,More pessimistic than optimistic,0.18920,83,437,0.15244,0.22596
1999,30-45 y.,Upper Secondary Level,Optimistic,0.28935,740,2520,0.27165,0.30706
1999,30-45 y.,Upper Secondary Level,More optimistic than pessimistic,0.50170,1260,2520,0.48218,0.52123
1999,30-45 y.,Upper Secondary Level,More pessimistic than optimistic,0.16970,439,2520,0.15504,0.18435
1999,30-45 y.,Upper Secondary Level,Pessimistic,0.03563,81,2520,0.02839,0.04287
1999,30-45 y.,Post-secondary Non-tertiary Level,Optimistic,0.27714,74,259,0.22253,0.33176
1999,30-45 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.56982,143,259,0.50940,0.63023
1999,30-45 y.,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.14728,42,259,0.10403,0.19052
1999,30-45 y.,First Stage of Tertiary Education,Optimistic,0.28671,106,358,0.23980,0.33362
1999,30-45 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.47023,178,358,0.41845,0.52200
1999,30-45 y.,First Stage of Tertiary Education,More pessimistic than optimistic,0.23324,74,358,0.18938,0.27711
1999,30-45 y.,Second Stage of Tertiary Education,Optimistic,0.31637,266,896,0.28590,0.34683
1999,30-45 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.55184,518,896,0.51926,0.58442
1999,30-45 y.,Second Stage of Tertiary Education,More pessimistic than optimistic,0.12436,112,896,0.10274,0.14598
1999,46-65 y.,Primary Level,Optimistic,0.27999,50,188,0.21563,0.34434
1999,46-65 y.,Primary Level,More optimistic than pessimistic,0.38042,82,188,0.31083,0.45000
1999,46-65 y.,Primary Level,More pessimistic than optimistic,0.24281,56,188,0.18136,0.30427
1999,46-65 y.,Lower Secondary Level,Optimistic,0.23495,173,715,0.20385,0.26604
1999,46-65 y.,Lower Secondary Level,More optimistic than pessimistic,0.42350,283,715,0.38725,0.45974
1999,46-65 y.,Lower Secondary Level,More pessimistic than optimistic,0.27444,213,715,0.24171,0.30717
1999,46-65 y.,Lower Secondary Level,Pessimistic,0.06418,46,715,0.04621,0.08216
1999,46-65 y.,Upper Secondary Level,Optimistic,0.25247,518,2160,0.23414,0.27079
1999,46-65 y.,Upper Secondary Level,More optimistic than pessimistic,0.44758,992,2160,0.42661,0.46856
1999,46-65 y.,Upper Secondary Level,More pessimistic than optimistic,0.25113,540,2160,0.23283,0.26942
1999,46-65 y.,Upper Secondary Level,Pessimistic,0.04481,110,2160,0.03609,0.05354
1999,46-65 y.,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.61235,34,34,0.44611,0.77858
1999,46-65 y.,First Stage of Tertiary Education,Optimistic,0.26458,65,253,0.21012,0.31904
1999,46-65 y.,First Stage of Tertiary Education,More optimistic than pessimistic,0.44436,119,253,0.38301,0.50571
1999,46-65 y.,First Stage of Tertiary Education,More pessimistic than optimistic,0.23469,69,253,0.18236,0.28701
1999,46-65 y.,Second Stage of Tertiary Education,Optimistic,0.20701,130,692,0.17680,0.23722
1999,46-65 y.,Second Stage of Tertiary Education,More optimistic than pessimistic,0.52891,383,692,0.49169,0.56613
1999,46-65 y.,Second Stage of Tertiary Education,More pessimistic than optimistic,0.23322,179,692,0.20169,0.26475
1999,66 and older,Lower Secondary Level,Optimistic,0.20124,111,546,0.16758,0.23490
1999,66 and older,Lower Secondary Level,More optimistic than pessimistic,0.41868,235,546,0.37726,0.46010
1999,66 and older,Lower Secondary Level,More pessimistic than optimistic,0.27342,153,546,0.23600,0.31085
1999,66 and older,Lower Secondary Level,Pessimistic,0.09386,47,546,0.06937,0.11834
1999,66 and older,Upper Secondary Level,Optimistic,0.20698,177,859,0.17987,0.23409
1999,66 and older,Upper Secondary Level,More optimistic than pessimistic,0.42674,378,859,0.39364,0.45983
1999,66 and older,Upper Secondary Level,More pessimistic than optimistic,0.28295,247,859,0.25281,0.31309
1999,66 and older,Upper Secondary Level,Pessimistic,0.07009,57,859,0.05301,0.08717
1999,66 and older,First Stage of Tertiary Education,More optimistic than pessimistic,0.40527,35,66,0.28592,0.52463
1999,66 and older,First Stage of Tertiary Education,More pessimistic than optimistic,0.41127,31,66,0.29165,0.53090
1999,66 and older,Second Stage of Tertiary Education,Optimistic,0.18609,35,186,0.13001,0.24217
1999,66 and older,Second Stage of Tertiary Education,More optimistic than pessimistic,0.46932,95,186,0.39741,0.54124
1999,66 and older,Second Stage of Tertiary Education,More pessimistic than optimistic,0.28341,56,186,0.21847,0.34835
2005,17-29 y.,Pre-primary Level,Optimistic,0.34915,233,642,0.31225,0.38605
2005,17-29 y.,Pre-primary Level,More optimistic than pessimistic,0.48070,325,642,0.44203,0.51938
2005,17-29 y.,Pre-primary Level,More pessimistic than optimistic,0.15518,84,642,0.12715,0.18321
2005,17-29 y.,Lower Secondary Level,Optimistic,0.31550,221,695,0.28092,0.35007
2005,17-29 y.,Lower Secondary Level,More optimistic than pessimistic,0.40433,309,695,0.36782,0.44084
2005,17-29 y.,Lower Secondary Level,More pessimistic than optimistic,0.20950,133,695,0.17922,0.23978
2005,17-29 y.,Lower Secondary Level,Pessimistic,0.05914,32,695,0.04159,0.07668
2005,17-29 y.,Upper Secondary Level,Optimistic,0.28476,477,1598,0.26262,0.30689
2005,17-29 y.,Upper Secondary Level,More optimistic than pessimistic,0.49179,792,1598,0.46727,0.51631
