year,pgisced97,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Pre-primary Level,Optimistic,0.44332,134,283,0.38534,0.50130
1999,Pre-primary Level,More optimistic than pessimistic,0.44072,149,283,0.38278,0.49867
1999,Primary Level,Optimistic,0.25613,103,416,0.21413,0.29813
1999,Primary Level,More optimistic than pessimistic,0.41190,178,416,0.36455,0.45925
1999,Primary Level,More pessimistic than optimistic,0.21762,99,416,0.17792,0.25732
1999,Primary Level,Pessimistic,0.07424,36,416,0.04902,0.09946
1999,Lower Secondary Level,Optimistic,0.28326,734,2417,0.26530,0.30123
1999,Lower Secondary Level,More optimistic than pessimistic,0.42200,1028,2417,0.40230,0.44169
1999,Lower Secondary Level,More pessimistic than optimistic,0.22813,537,2417,0.21139,0.24486
1999,Lower Secondary Level,Pessimistic,0.05811,118,2417,0.04878,0.06744
1999,Upper Secondary Level,Optimistic,0.27183,1935,6893,0.26132,0.28233
1999,Upper Secondary Level,More optimistic than pessimistic,0.47181,3311,6893,0.46002,0.48360
1999,Upper Secondary Level,More pessimistic than optimistic,0.20825,1378,6893,0.19866,0.21783
1999,Upper Secondary Level,Pessimistic,0.04222,269,6893,0.03747,0.04696
1999,Post-secondary Non-tertiary Level,Optimistic,0.28528,150,498,0.24559,0.32498
1999,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.55979,269,498,0.51615,0.60344
1999,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.14232,79,498,0.11160,0.17304
1999,First Stage of Tertiary Education,Optimistic,0.27436,229,792,0.24327,0.30546
1999,First Stage of Tertiary Education,More optimistic than pessimistic,0.45053,377,792,0.41586,0.48521
1999,First Stage of Tertiary Education,More pessimistic than optimistic,0.24627,186,792,0.21625,0.27630
1999,Second Stage of Tertiary Education,Optimistic,0.26692,496,1951,0.24728,0.28655
1999,Second Stage of Tertiary Education,More optimistic than pessimistic,0.52605,1062,1951,0.50389,0.54821
1999,Second Stage of Tertiary Education,More pessimistic than optimistic,0.18351,355,1951,0.16633,0.20070
1999,Second Stage of Tertiary Education,Pessimistic,0.01850,38,1951,0.01252,0.02448
2005,Pre-primary Level,Optimistic,0.34871,233,642,0.31181,0.38560
2005,Pre-primary Level,More optimistic than pessimistic,0.48010,325,642,0.44142,0.51877
2005,Pre-primary Level,More pessimistic than optimistic,0.15499,84,642,0.12697,0.18300
2005,Primary Level,Optimistic,0.17293,42,209,0.12153,0.22432
2005,Primary Level,More optimistic than pessimistic,0.35236,91,209,0.28744,0.41729
2005,Primary Level,More pessimistic than optimistic,0.33474,76,209,0.27061,0.39888
2005,Lower Secondary Level,Optimistic,0.20524,497,2358,0.18894,0.22155
2005,Lower Secondary Level,More optimistic than pessimistic,0.38533,960,2358,0.36568,0.40498
2005,Lower Secondary Level,More pessimistic than optimistic,0.30402,689,2358,0.28545,0.32260
2005,Lower Secondary Level,Pessimistic,0.08679,212,2358,0.07543,0.09816
2005,Upper Secondary Level,Optimistic,0.17941,1947,10193,0.17196,0.18686
2005,Upper Secondary Level,More optimistic than pessimistic,0.44269,4631,10193,0.43305,0.45233
2005,Upper Secondary Level,More pessimistic than optimistic,0.29866,2924,10193,0.28977,0.30755
2005,Upper Secondary Level,Pessimistic,0.07367,691,10193,0.06860,0.07874
2005,Post-secondary Non-tertiary Level,Optimistic,0.22212,258,1098,0.19752,0.24672
2005,Post-secondary Non-tertiary Level,More optimistic than pessimistic,0.53792,615,1098,0.50841,0.56742
2005,Post-secondary Non-tertiary Level,More pessimistic than optimistic,0.20706,225,1098,0.18308,0.23103
2005,First Stage of Tertiary Education,Optimistic,0.17275,277,1551,0.15393,0.19157
2005,First Stage of Tertiary Education,More optimistic than pessimistic,0.47920,780,1551,0.45433,0.50407
2005,First Stage of Tertiary Education,More pessimistic than optimistic,0.27798,421,1551,0.25568,0.30028
2005,First Stage of Tertiary Education,Pessimistic,0.05980,73,1551,0.04800,0.07161
2005,Second Stage of Tertiary Education,Optimistic,0.18999,803,4160,0.17807,0.20191
2005,Second Stage of Tertiary Education,More optimistic than pessimistic,0.53357,2272,4160,0.51841,0.54873
2005,Second Stage of Tertiary Education,More pessimistic than optimistic,0.24671,987,4160,0.23360,0.25981
2005,Second Stage of Tertiary Education,Pessimistic,0.02866,98,4160,0.02359,0.03373
2009,Pre-primary Level,Optimistic,0.21965,108,303,0.17296,0.26634
