year,age_gr,bula_h,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Schleswig-Holstein,Optimistic,0.57976,32,32,0.40600,0.75352
1999,17-29 y.,Lower Saxony,Optimistic,0.46080,118,228,0.39596,0.52564
1999,17-29 y.,Lower Saxony,More optimistic than pessimistic,0.39179,110,228,0.32828,0.45529
1999,17-29 y.,North Rhine-Westphalia,Optimistic,0.44010,252,570,0.39932,0.48089
1999,17-29 y.,North Rhine-Westphalia,More optimistic than pessimistic,0.46299,266,570,0.42202,0.50396
1999,17-29 y.,North Rhine-Westphalia,More pessimistic than optimistic,0.07169,52,570,0.05049,0.09289
1999,17-29 y.,Hesse,Optimistic,0.42761,81,152,0.34870,0.50652
1999,17-29 y.,Hesse,More optimistic than pessimistic,0.43398,71,152,0.35492,0.51303
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Optimistic,0.46842,65,122,0.37951,0.55734
1999,17-29 y.,"Rhineland-Palatinate, Saarland",More optimistic than pessimistic,0.40513,57,122,0.31766,0.49260
1999,17-29 y.,Baden-Wuerttemberg,Optimistic,0.34928,170,406,0.30285,0.39571
1999,17-29 y.,Baden-Wuerttemberg,More optimistic than pessimistic,0.52001,196,406,0.47135,0.56867
1999,17-29 y.,Baden-Wuerttemberg,More pessimistic than optimistic,0.10455,40,406,0.07475,0.13435
1999,17-29 y.,Bavaria,Optimistic,0.39215,157,373,0.34254,0.44177
1999,17-29 y.,Bavaria,More optimistic than pessimistic,0.49672,177,373,0.44591,0.54753
1999,17-29 y.,Bavaria,More pessimistic than optimistic,0.09274,39,373,0.06327,0.12222
1999,17-29 y.,Berlin,Optimistic,0.30817,32,89,0.21170,0.40465
1999,17-29 y.,Berlin,More optimistic than pessimistic,0.52417,57,89,0.41982,0.62852
1999,17-29 y.,Brandenburg,Optimistic,0.34370,43,120,0.25837,0.42903
1999,17-29 y.,Brandenburg,More optimistic than pessimistic,0.53093,77,120,0.44126,0.62059
1999,17-29 y.,Mecklenburg-Western Pomerania,Optimistic,0.41410,43,85,0.30876,0.51943
1999,17-29 y.,Mecklenburg-Western Pomerania,More optimistic than pessimistic,0.47596,42,85,0.36916,0.58276
1999,17-29 y.,Saxony,Optimistic,0.29342,79,245,0.23629,0.35056
1999,17-29 y.,Saxony,More optimistic than pessimistic,0.58764,135,245,0.52588,0.64941
1999,17-29 y.,Saxony,More pessimistic than optimistic,0.11497,31,245,0.07494,0.15499
1999,17-29 y.,Saxony-Anhalt,Optimistic,0.34981,49,129,0.26719,0.43243
1999,17-29 y.,Saxony-Anhalt,More optimistic than pessimistic,0.49509,80,129,0.40847,0.58170
1999,17-29 y.,Thuringa,Optimistic,0.30183,46,133,0.22352,0.38014
1999,17-29 y.,Thuringa,More optimistic than pessimistic,0.51932,87,133,0.43409,0.60456
1999,30-45 y.,Schleswig-Holstein,Optimistic,0.32775,45,114,0.24120,0.41429
1999,30-45 y.,Schleswig-Holstein,More optimistic than pessimistic,0.59273,69,114,0.50214,0.68332
1999,30-45 y.,Lower Saxony,Optimistic,0.32690,148,406,0.28121,0.37258
1999,30-45 y.,Lower Saxony,More optimistic than pessimistic,0.48781,210,406,0.43912,0.53649
1999,30-45 y.,Lower Saxony,More pessimistic than optimistic,0.16316,48,406,0.12717,0.19915
1999,30-45 y.,North Rhine-Westphalia,Optimistic,0.30055,294,901,0.27060,0.33051
1999,30-45 y.,North Rhine-Westphalia,More optimistic than pessimistic,0.51811,464,901,0.48546,0.55075
1999,30-45 y.,North Rhine-Westphalia,More pessimistic than optimistic,0.14228,143,901,0.11946,0.16510
1999,30-45 y.,Hesse,Optimistic,0.31261,90,287,0.25888,0.36633
1999,30-45 y.,Hesse,More optimistic than pessimistic,0.49235,147,287,0.43441,0.55029
1999,30-45 y.,Hesse,More pessimistic than optimistic,0.16395,50,287,0.12104,0.20686
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Optimistic,0.33237,101,283,0.27739,0.38735
1999,30-45 y.,"Rhineland-Palatinate, Saarland",More optimistic than pessimistic,0.45850,140,283,0.40034,0.51666
1999,30-45 y.,"Rhineland-Palatinate, Saarland",More pessimistic than optimistic,0.15118,42,283,0.10937,0.19300
1999,30-45 y.,Baden-Wuerttemberg,Optimistic,0.30645,195,610,0.26983,0.34306
1999,30-45 y.,Baden-Wuerttemberg,More optimistic than pessimistic,0.50680,327,610,0.46709,0.54651
1999,30-45 y.,Baden-Wuerttemberg,More pessimistic than optimistic,0.16100,88,610,0.13181,0.19019
1999,30-45 y.,Bavaria,Optimistic,0.29236,188,624,0.25664,0.32808
1999,30-45 y.,Bavaria,More optimistic than pessimistic,0.51197,323,624,0.47272,0.55122
1999,30-45 y.,Bavaria,More pessimistic than optimistic,0.16777,113,624,0.13843,0.19711
1999,30-45 y.,Berlin,Optimistic,0.25070,49,170,0.18535,0.31605
1999,30-45 y.,Berlin,More optimistic than pessimistic,0.51349,88,170,0.43813,0.58884
1999,30-45 y.,Berlin,More pessimistic than optimistic,0.21169,33,170,0.15010,0.27329
1999,30-45 y.,Brandenburg,More optimistic than pessimistic,0.51277,95,146,0.43141,0.59413
1999,30-45 y.,Brandenburg,More pessimistic than optimistic,0.27232,51,146,0.19986,0.34478
1999,30-45 y.,Mecklenburg-Western Pomerania,Optimistic,0.31598,39,104,0.22620,0.40577
1999,30-45 y.,Mecklenburg-Western Pomerania,More optimistic than pessimistic,0.48301,65,104,0.38650,0.57952
1999,30-45 y.,Saxony,Optimistic,0.26156,87,360,0.21609,0.30702
1999,30-45 y.,Saxony,More optimistic than pessimistic,0.44937,184,360,0.39791,0.50083
1999,30-45 y.,Saxony,More pessimistic than optimistic,0.22494,89,360,0.18175,0.26814
1999,30-45 y.,Saxony-Anhalt,Optimistic,0.22425,47,201,0.16644,0.28205
1999,30-45 y.,Saxony-Anhalt,More optimistic than pessimistic,0.56645,118,201,0.49776,0.63513
1999,30-45 y.,Saxony-Anhalt,More pessimistic than optimistic,0.19031,36,201,0.13590,0.24471
1999,30-45 y.,Thuringa,Optimistic,0.17905,47,238,0.13024,0.22786
1999,30-45 y.,Thuringa,More optimistic than pessimistic,0.59940,139,238,0.53701,0.66179
1999,30-45 y.,Thuringa,More pessimistic than optimistic,0.21353,52,238,0.16136,0.26570
