year,quintil_oecd,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,1st Quintile,Optimistic,0.20869,703,2556,0.19293,0.22444
1999,1st Quintile,More optimistic than pessimistic,0.32846,1120,2556,0.31025,0.34667
1999,1st Quintile,More pessimistic than optimistic,0.16931,579,2556,0.15477,0.18385
1999,1st Quintile,Pessimistic,0.04764,154,2556,0.03938,0.05590
1999,2nd Quintile,Optimistic,0.21319,804,2856,0.19817,0.22821
1999,2nd Quintile,More optimistic than pessimistic,0.36338,1315,2856,0.34574,0.38103
1999,2nd Quintile,More pessimistic than optimistic,0.17455,609,2856,0.16062,0.18847
1999,2nd Quintile,Pessimistic,0.04265,128,2856,0.03524,0.05007
1999,3rd Quintile,Optimistic,0.22370,795,2811,0.20829,0.23910
1999,3rd Quintile,More optimistic than pessimistic,0.39920,1371,2811,0.38110,0.41731
1999,3rd Quintile,More pessimistic than optimistic,0.15908,550,2811,0.14556,0.17261
1999,3rd Quintile,Pessimistic,0.03071,95,2811,0.02433,0.03709
1999,4th Quintile,Optimistic,0.24802,820,2764,0.23192,0.26413
1999,4th Quintile,More optimistic than pessimistic,0.40176,1345,2764,0.38348,0.42004
1999,4th Quintile,More pessimistic than optimistic,0.18036,521,2764,0.16602,0.19469
1999,4th Quintile,Pessimistic,0.02655,78,2764,0.02056,0.03254
1999,5th Quintile,Optimistic,0.25632,756,2598,0.23953,0.27311
1999,5th Quintile,More optimistic than pessimistic,0.45251,1339,2598,0.43337,0.47165
1999,5th Quintile,More pessimistic than optimistic,0.16832,454,2598,0.15393,0.18271
1999,5th Quintile,Pessimistic,0.01786,49,2598,0.01277,0.02295
2005,1st Quintile,Optimistic,0.14533,591,3129,0.13298,0.15768
2005,1st Quintile,More optimistic than pessimistic,0.30887,1242,3129,0.29268,0.32506
2005,1st Quintile,More pessimistic than optimistic,0.25433,993,3129,0.23907,0.26959
2005,1st Quintile,Pessimistic,0.07810,303,3129,0.06869,0.08750
2005,2nd Quintile,Optimistic,0.14979,664,3656,0.13822,0.16136
2005,2nd Quintile,More optimistic than pessimistic,0.35512,1623,3656,0.33961,0.37064
2005,2nd Quintile,More pessimistic than optimistic,0.24437,1093,3656,0.23044,0.25830
2005,2nd Quintile,Pessimistic,0.06103,276,3656,0.05327,0.06879
2005,3rd Quintile,Optimistic,0.15327,720,3723,0.14169,0.16484
2005,3rd Quintile,More optimistic than pessimistic,0.37783,1704,3723,0.36226,0.39341
2005,3rd Quintile,More pessimistic than optimistic,0.23674,1069,3723,0.22309,0.25040
2005,3rd Quintile,Pessimistic,0.05664,230,3723,0.04921,0.06407
2005,4th Quintile,Optimistic,0.17188,870,4178,0.16044,0.18333
2005,4th Quintile,More optimistic than pessimistic,0.40857,2020,4178,0.39366,0.42348
2005,4th Quintile,More pessimistic than optimistic,0.23188,1084,4178,0.21908,0.24468
2005,4th Quintile,Pessimistic,0.04106,204,4178,0.03504,0.04708
2005,5th Quintile,Optimistic,0.19223,1314,5887,0.18216,0.20230
2005,5th Quintile,More optimistic than pessimistic,0.47347,3218,5887,0.46072,0.48623
2005,5th Quintile,More pessimistic than optimistic,0.20600,1221,5887,0.19567,0.21633
2005,5th Quintile,Pessimistic,0.02815,134,5887,0.02393,0.03238
2009,1st Quintile,Optimistic,0.15117,522,2856,0.13803,0.16431
2009,1st Quintile,More optimistic than pessimistic,0.31857,1128,2856,0.30148,0.33566
2009,1st Quintile,More pessimistic than optimistic,0.25688,911,2856,0.24086,0.27291
2009,1st Quintile,Pessimistic,0.08211,295,2856,0.07204,0.09218
2009,2nd Quintile,Optimistic,0.13517,499,3152,0.12323,0.14710
2009,2nd Quintile,More optimistic than pessimistic,0.33033,1330,3152,0.31390,0.34675
2009,2nd Quintile,More pessimistic than optimistic,0.27615,1087,3152,0.26054,0.29177
2009,2nd Quintile,Pessimistic,0.06030,236,3152,0.05199,0.06861
2009,3rd Quintile,Optimistic,0.13550,534,3425,0.12404,0.14697
2009,3rd Quintile,More optimistic than pessimistic,0.38099,1630,3425,0.36472,0.39726
2009,3rd Quintile,More pessimistic than optimistic,0.26994,1074,3425,0.25507,0.28481
2009,3rd Quintile,Pessimistic,0.05137,187,3425,0.04397,0.05876
2009,4th Quintile,Optimistic,0.14220,573,3720,0.13098,0.15343
2009,4th Quintile,More optimistic than pessimistic,0.43217,1928,3720,0.41625,0.44809
2009,4th Quintile,More pessimistic than optimistic,0.23333,1010,3720,0.21974,0.24693
2009,4th Quintile,Pessimistic,0.04189,209,3720,0.03545,0.04833
2009,5th Quintile,Optimistic,0.15164,845,4792,0.14149,0.16180
2009,5th Quintile,More optimistic than pessimistic,0.48583,2597,4792,0.47168,0.49998
2009,5th Quintile,More pessimistic than optimistic,0.22884,1184,4792,0.21695,0.24074
2009,5th Quintile,Pessimistic,0.02867,166,4792,0.02395,0.03340
2014,1st Quintile,Optimistic,0.23275,1876,5725,0.22180,0.24370
2014,1st Quintile,More optimistic than pessimistic,0.33067,2505,5725,0.31848,0.34286
2014,1st Quintile,More pessimistic than optimistic,0.17000,1055,5725,0.16027,0.17973
2014,1st Quintile,Pessimistic,0.04477,289,5725,0.03941,0.05013
2014,2nd Quintile,Optimistic,0.23345,1709,5475,0.22224,0.24465
2014,2nd Quintile,More optimistic than pessimistic,0.39560,2675,5475,0.38265,0.40856
2014,2nd Quintile,More pessimistic than optimistic,0.15135,911,5475,0.14185,0.16084
2014,2nd Quintile,Pessimistic,0.02899,180,5475,0.02454,0.03343
2014,3rd Quintile,Optimistic,0.23818,1551,5153,0.22655,0.24981
2014,3rd Quintile,More optimistic than pessimistic,0.43663,2709,5153,0.42308,0.45017
2014,3rd Quintile,More pessimistic than optimistic,0.13925,771,5153,0.12980,0.14871
2014,3rd Quintile,Pessimistic,0.02382,122,5153,0.01966,0.02799
2014,4th Quintile,Optimistic,0.25003,1553,5144,0.23819,0.26186
2014,4th Quintile,More optimistic than pessimistic,0.48259,2811,5144,0.46894,0.49625
2014,4th Quintile,More pessimistic than optimistic,0.11585,699,5144,0.10711,0.12460
2014,4th Quintile,Pessimistic,0.01247,81,5144,0.00943,0.01550
2014,5th Quintile,Optimistic,0.28339,1647,5393,0.27136,0.29542
2014,5th Quintile,More optimistic than pessimistic,0.49742,3107,5393,0.48408,0.51077
2014,5th Quintile,More pessimistic than optimistic,0.10454,592,5393,0.09637,0.11270
2014,5th Quintile,Pessimistic,0.00934,47,5393,0.00677,0.01191
2019,1st Quintile,Optimistic,0.21322,1352,4327,0.20102,0.22543
2019,1st Quintile,More optimistic than pessimistic,0.32538,1851,4327,0.31142,0.33935
2019,1st Quintile,More pessimistic than optimistic,0.16532,889,4327,0.15425,0.17639
2019,1st Quintile,Pessimistic,0.04480,235,4327,0.03864,0.05097
2019,2nd Quintile,Optimistic,0.21716,1323,4711,0.20539,0.22894
2019,2nd Quintile,More optimistic than pessimistic,0.39813,2339,4711,0.38414,0.41211
2019,2nd Quintile,More pessimistic than optimistic,0.15893,885,4711,0.14849,0.16937
2019,2nd Quintile,Pessimistic,0.03370,164,4711,0.02854,0.03885
2019,3rd Quintile,Optimistic,0.22132,1232,4478,0.20916,0.23348
2019,3rd Quintile,More optimistic than pessimistic,0.44163,2371,4478,0.42708,0.45618
2019,3rd Quintile,More pessimistic than optimistic,0.14461,763,4478,0.13431,0.15492
2019,3rd Quintile,Pessimistic,0.02506,112,4478,0.02048,0.02964
2019,4th Quintile,Optimistic,0.22221,1140,4230,0.20968,0.23474
2019,4th Quintile,More optimistic than pessimistic,0.45768,2316,4230,0.44266,0.47269
2019,4th Quintile,More pessimistic than optimistic,0.15001,692,4230,0.13925,0.16077
2019,4th Quintile,Pessimistic,0.01929,82,4230,0.01515,0.02344
2019,5th Quintile,Optimistic,0.22314,1200,4770,0.21132,0.23496
2019,5th Quintile,More optimistic than pessimistic,0.53130,2854,4770,0.51714,0.54547
2019,5th Quintile,More pessimistic than optimistic,0.13039,669,4770,0.12083,0.13994
2019,5th Quintile,Pessimistic,0.00929,47,4770,0.00657,0.01201
