year,age_gr,migback,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,No migration background,Optimistic,0.39722,817,2086,0.37622,0.41823
1999,17-29 y.,No migration background,More optimistic than pessimistic,0.47984,1043,2086,0.45840,0.50129
1999,17-29 y.,No migration background,More pessimistic than optimistic,0.10252,226,2086,0.08950,0.11554
1999,17-29 y.,Direct migration background,Optimistic,0.36952,144,357,0.31938,0.41966
1999,17-29 y.,Direct migration background,More optimistic than pessimistic,0.47684,161,357,0.42495,0.52872
1999,17-29 y.,Direct migration background,More pessimistic than optimistic,0.13261,52,357,0.09738,0.16784
1999,17-29 y.,Indirect migration background,Optimistic,0.45026,225,471,0.40528,0.49524
1999,17-29 y.,Indirect migration background,More optimistic than pessimistic,0.43830,196,471,0.39344,0.48316
1999,17-29 y.,Indirect migration background,More pessimistic than optimistic,0.09519,50,471,0.06865,0.12172
1999,30-45 y.,No migration background,Optimistic,0.29477,1111,3858,0.28038,0.30916
1999,30-45 y.,No migration background,More optimistic than pessimistic,0.50924,1991,3858,0.49347,0.52502
1999,30-45 y.,No migration background,More pessimistic than optimistic,0.16787,658,3858,0.15608,0.17967
1999,30-45 y.,No migration background,Pessimistic,0.02521,98,3858,0.02026,0.03015
1999,30-45 y.,Direct migration background,Optimistic,0.30669,243,702,0.27256,0.34083
1999,30-45 y.,Direct migration background,More optimistic than pessimistic,0.47683,348,702,0.43985,0.51380
1999,30-45 y.,Direct migration background,More pessimistic than optimistic,0.15949,111,702,0.13238,0.18659
1999,30-45 y.,Indirect migration background,More optimistic than pessimistic,0.60146,57,57,0.47322,0.72969
1999,46-65 y.,No migration background,Optimistic,0.23201,718,3310,0.21762,0.24639
1999,46-65 y.,No migration background,More optimistic than pessimistic,0.46439,1553,3310,0.44740,0.48138
1999,46-65 y.,No migration background,More pessimistic than optimistic,0.25800,882,3310,0.24309,0.27290
1999,46-65 y.,No migration background,Pessimistic,0.04228,157,3310,0.03543,0.04914
1999,46-65 y.,Direct migration background,Optimistic,0.28839,234,835,0.25764,0.31913
1999,46-65 y.,Direct migration background,More optimistic than pessimistic,0.42310,347,835,0.38957,0.45664
1999,46-65 y.,Direct migration background,More pessimistic than optimistic,0.20837,199,835,0.18081,0.23594
1999,46-65 y.,Direct migration background,Pessimistic,0.06213,55,835,0.04574,0.07851
1999,66 and older,No migration background,Optimistic,0.19707,297,1529,0.17712,0.21701
1999,66 and older,No migration background,More optimistic than pessimistic,0.42899,684,1529,0.40417,0.45381
1999,66 and older,No migration background,More pessimistic than optimistic,0.28567,441,1529,0.26302,0.30832
1999,66 and older,No migration background,Pessimistic,0.07698,107,1529,0.06362,0.09035
1999,66 and older,Direct migration background,Optimistic,0.22508,57,227,0.17063,0.27953
1999,66 and older,Direct migration background,More optimistic than pessimistic,0.42790,99,227,0.36339,0.49240
1999,66 and older,Direct migration background,More pessimistic than optimistic,0.26226,71,227,0.20491,0.31960
2005,17-29 y.,No migration background,Optimistic,0.29098,926,2983,0.27468,0.30728
2005,17-29 y.,No migration background,More optimistic than pessimistic,0.48463,1482,2983,0.46669,0.50257
2005,17-29 y.,No migration background,More pessimistic than optimistic,0.18343,493,2983,0.16954,0.19732
2005,17-29 y.,No migration background,Pessimistic,0.03397,82,2983,0.02747,0.04047
2005,17-29 y.,Direct migration background,Optimistic,0.35960,110,308,0.30592,0.41328
2005,17-29 y.,Direct migration background,More optimistic than pessimistic,0.42177,143,308,0.36652,0.47701
2005,17-29 y.,Direct migration background,More pessimistic than optimistic,0.18274,55,308,0.13951,0.22597
2005,17-29 y.,Indirect migration background,Optimistic,0.37930,184,503,0.33685,0.42174
2005,17-29 y.,Indirect migration background,More optimistic than pessimistic,0.43329,246,503,0.38994,0.47664
2005,17-29 y.,Indirect migration background,More pessimistic than optimistic,0.13936,73,503,0.10906,0.16965
2005,30-45 y.,No migration background,Optimistic,0.19245,1046,5025,0.18155,0.20335
2005,30-45 y.,No migration background,More optimistic than pessimistic,0.52166,2646,5025,0.50785,0.53548
2005,30-45 y.,No migration background,More pessimistic than optimistic,0.24065,1150,5025,0.22883,0.25247
2005,30-45 y.,No migration background,Pessimistic,0.04040,183,5025,0.03496,0.04585
2005,30-45 y.,Direct migration background,Optimistic,0.27618,212,787,0.24492,0.30744
2005,30-45 y.,Direct migration background,More optimistic than pessimistic,0.43727,375,787,0.40259,0.47195
2005,30-45 y.,Direct migration background,More pessimistic than optimistic,0.23083,165,787,0.20137,0.26029
2005,30-45 y.,Direct migration background,Pessimistic,0.04017,35,787,0.02645,0.05390
2005,30-45 y.,Indirect migration background,Optimistic,0.26984,69,230,0.21235,0.32733
2005,30-45 y.,Indirect migration background,More optimistic than pessimistic,0.53254,127,230,0.46792,0.59716
2005,30-45 y.,Indirect migration background,More pessimistic than optimistic,0.16129,34,230,0.11365,0.20892
2005,46-65 y.,No migration background,Optimistic,0.14941,944,6052,0.14043,0.15840
2005,46-65 y.,No migration background,More optimistic than pessimistic,0.43717,2812,6052,0.42467,0.44967
2005,46-65 y.,No migration background,More pessimistic than optimistic,0.33029,1906,6052,0.31844,0.34214
2005,46-65 y.,No migration background,Pessimistic,0.07672,390,6052,0.07001,0.08343
2005,46-65 y.,Direct migration background,Optimistic,0.15698,149,877,0.13289,0.18107
2005,46-65 y.,Direct migration background,More optimistic than pessimistic,0.42469,390,877,0.39196,0.45742
2005,46-65 y.,Direct migration background,More pessimistic than optimistic,0.31670,269,877,0.28589,0.34750
2005,46-65 y.,Direct migration background,Pessimistic,0.08150,69,877,0.06338,0.09962
2005,66 and older,No migration background,Optimistic,0.13256,450,3365,0.12110,0.14402
2005,66 and older,No migration background,More optimistic than pessimistic,0.40781,1414,3365,0.39120,0.42442
2005,66 and older,No migration background,More pessimistic than optimistic,0.35120,1178,3365,0.33507,0.36734
2005,66 and older,No migration background,Pessimistic,0.09971,323,3365,0.08958,0.10983
2005,66 and older,Direct migration background,Optimistic,0.16254,58,355,0.12410,0.20097
2005,66 and older,Direct migration background,More optimistic than pessimistic,0.40240,149,355,0.35131,0.45348
2005,66 and older,Direct migration background,More pessimistic than optimistic,0.32869,117,355,0.27975,0.37762
2005,66 and older,Direct migration background,Pessimistic,0.07230,31,355,0.04532,0.09927
2009,17-29 y.,No migration background,Optimistic,0.24928,625,2288,0.23155,0.26701
2009,17-29 y.,No migration background,More optimistic than pessimistic,0.47539,1191,2288,0.45492,0.49585
2009,17-29 y.,No migration background,More pessimistic than optimistic,0.18735,415,2288,0.17136,0.20334
2009,17-29 y.,No migration background,Pessimistic,0.02064,57,2288,0.01482,0.02647
2009,17-29 y.,Direct migration background,Optimistic,0.30097,53,141,0.22499,0.37695
2009,17-29 y.,Direct migration background,More optimistic than pessimistic,0.49856,88,141,0.41574,0.58139
2009,17-29 y.,Indirect migration background,Optimistic,0.27854,126,375,0.23310,0.32397
2009,17-29 y.,Indirect migration background,More optimistic than pessimistic,0.45350,187,375,0.40305,0.50396
2009,17-29 y.,Indirect migration background,More pessimistic than optimistic,0.15478,62,375,0.11813,0.19144
2009,30-45 y.,No migration background,Optimistic,0.15983,656,3862,0.14827,0.17139
2009,30-45 y.,No migration background,More optimistic than pessimistic,0.52192,2063,3862,0.50617,0.53768
2009,30-45 y.,No migration background,More pessimistic than optimistic,0.27484,1004,3862,0.26075,0.28892
2009,30-45 y.,No migration background,Pessimistic,0.03781,139,3862,0.03180,0.04383
2009,30-45 y.,Direct migration background,Optimistic,0.29322,133,508,0.25359,0.33284
2009,30-45 y.,Direct migration background,More optimistic than pessimistic,0.43825,261,508,0.39506,0.48144
2009,30-45 y.,Direct migration background,More pessimistic than optimistic,0.22647,114,508,0.19004,0.26290
2009,30-45 y.,Indirect migration background,Optimistic,0.29331,65,256,0.23743,0.34919
2009,30-45 y.,Indirect migration background,More optimistic than pessimistic,0.44034,138,256,0.37941,0.50127
2009,30-45 y.,Indirect migration background,More pessimistic than optimistic,0.20609,53,256,0.15644,0.25574
2009,46-65 y.,No migration background,Optimistic,0.12355,721,5644,0.11497,0.13214
2009,46-65 y.,No migration background,More optimistic than pessimistic,0.43701,2613,5644,0.42407,0.44995
2009,46-65 y.,No migration background,More pessimistic than optimistic,0.35079,1895,5644,0.33834,0.36324
2009,46-65 y.,No migration background,Pessimistic,0.08493,415,5644,0.07765,0.09220
2009,46-65 y.,Direct migration background,Optimistic,0.18206,102,616,0.15156,0.21256
2009,46-65 y.,Direct migration background,More optimistic than pessimistic,0.39529,265,616,0.35665,0.43393
2009,46-65 y.,Direct migration background,More pessimistic than optimistic,0.32065,192,616,0.28377,0.35754
2009,46-65 y.,Direct migration background,Pessimistic,0.09114,57,616,0.06839,0.11389
2009,66 and older,No migration background,Optimistic,0.12126,436,3805,0.11088,0.13163
2009,66 and older,No migration background,More optimistic than pessimistic,0.42493,1648,3805,0.40922,0.44064
2009,66 and older,No migration background,More pessimistic than optimistic,0.35535,1372,3805,0.34014,0.37056
2009,66 and older,No migration background,Pessimistic,0.09236,349,3805,0.08316,0.10156
2009,66 and older,Direct migration background,Optimistic,0.14142,47,333,0.10394,0.17890
2009,66 and older,Direct migration background,More optimistic than pessimistic,0.39095,137,333,0.33846,0.44344
2009,66 and older,Direct migration background,More pessimistic than optimistic,0.36933,115,333,0.31741,0.42124
2009,66 and older,Direct migration background,Pessimistic,0.09337,34,333,0.06207,0.12466
2014,17-29 y.,No migration background,Optimistic,0.37888,1038,2652,0.36041,0.39735
2014,17-29 y.,No migration background,More optimistic than pessimistic,0.42580,1250,2652,0.40697,0.44462
2014,17-29 y.,No migration background,More pessimistic than optimistic,0.10303,319,2652,0.09146,0.11460
2014,17-29 y.,No migration background,Pessimistic,0.01758,45,2652,0.01258,0.02259
2014,17-29 y.,Direct migration background,Optimistic,0.56528,410,764,0.53011,0.60046
2014,17-29 y.,Direct migration background,More optimistic than pessimistic,0.31662,297,764,0.28361,0.34962
2014,17-29 y.,Direct migration background,More pessimistic than optimistic,0.05608,57,764,0.03975,0.07240
2014,17-29 y.,Indirect migration background,Optimistic,0.38491,372,812,0.35142,0.41840
2014,17-29 y.,Indirect migration background,More optimistic than pessimistic,0.40831,350,812,0.37448,0.44214
2014,17-29 y.,Indirect migration background,More pessimistic than optimistic,0.09458,90,812,0.07444,0.11473
2014,30-45 y.,No migration background,Optimistic,0.31886,1769,5394,0.30642,0.33130
2014,30-45 y.,No migration background,More optimistic than pessimistic,0.53744,2912,5394,0.52414,0.55075
2014,30-45 y.,No migration background,More pessimistic than optimistic,0.12052,609,5394,0.11183,0.12921
2014,30-45 y.,No migration background,Pessimistic,0.01802,104,5394,0.01447,0.02157
2014,30-45 y.,Direct migration background,Optimistic,0.43256,981,2371,0.41261,0.45250
2014,30-45 y.,Direct migration background,More optimistic than pessimistic,0.43188,1064,2371,0.41194,0.45182
2014,30-45 y.,Direct migration background,More pessimistic than optimistic,0.11177,282,2371,0.09908,0.12445
2014,30-45 y.,Direct migration background,Pessimistic,0.01819,44,2371,0.01281,0.02357
2014,30-45 y.,Indirect migration background,Optimistic,0.42581,251,687,0.38881,0.46281
2014,30-45 y.,Indirect migration background,More optimistic than pessimistic,0.42166,353,687,0.38471,0.45862
2014,30-45 y.,Indirect migration background,More pessimistic than optimistic,0.12293,83,687,0.09836,0.14751
2014,46-65 y.,No migration background,Optimistic,0.24516,1876,7497,0.23542,0.25490
2014,46-65 y.,No migration background,More optimistic than pessimistic,0.53857,4086,7497,0.52729,0.54986
2014,46-65 y.,No migration background,More pessimistic than optimistic,0.18024,1309,7497,0.17154,0.18894
2014,46-65 y.,No migration background,Pessimistic,0.02998,226,7497,0.02612,0.03384
2014,46-65 y.,Direct migration background,Optimistic,0.30847,560,1584,0.28572,0.33123
2014,46-65 y.,Direct migration background,More optimistic than pessimistic,0.46011,724,1584,0.43556,0.48467
2014,46-65 y.,Direct migration background,More pessimistic than optimistic,0.18692,247,1584,0.16771,0.20612
2014,46-65 y.,Direct migration background,Pessimistic,0.03621,53,1584,0.02701,0.04542
2014,46-65 y.,Indirect migration background,Optimistic,0.21931,44,136,0.14951,0.28911
2014,46-65 y.,Indirect migration background,More optimistic than pessimistic,0.52587,92,136,0.44163,0.61010
2014,66 and older,No migration background,Optimistic,0.20402,940,4468,0.19220,0.21584
2014,66 and older,No migration background,More optimistic than pessimistic,0.53436,2459,4468,0.51973,0.54899
2014,66 and older,No migration background,More pessimistic than optimistic,0.21049,900,4468,0.19854,0.22245
2014,66 and older,No migration background,Pessimistic,0.03920,169,4468,0.03351,0.04489
2014,66 and older,Direct migration background,Optimistic,0.20759,95,420,0.16875,0.24642
2014,66 and older,Direct migration background,More optimistic than pessimistic,0.46080,220,420,0.41307,0.50853
2014,66 and older,Direct migration background,More pessimistic than optimistic,0.24857,105,420,0.20719,0.28996
2019,17-29 y.,No migration background,Optimistic,0.29897,859,2685,0.28165,0.31629
