year,bula_h,plh0244,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Schleswig-Holstein,Optimistic,0.27413,116,321,0.22525,0.32300
1999,Schleswig-Holstein,More optimistic than pessimistic,0.40828,163,321,0.35443,0.46214
1999,Schleswig-Holstein,More pessimistic than optimistic,0.11026,42,321,0.07594,0.14458
1999,Hamburg,Optimistic,0.34191,52,104,0.25031,0.43352
1999,Hamburg,More optimistic than pessimistic,0.26651,52,104,0.18113,0.35190
1999,Lower Saxony,Optimistic,0.28550,420,1161,0.25951,0.31149
1999,Lower Saxony,More optimistic than pessimistic,0.36136,536,1161,0.33371,0.38900
1999,Lower Saxony,More pessimistic than optimistic,0.15040,174,1161,0.12983,0.17097
1999,Lower Saxony,Pessimistic,0.01811,31,1161,0.01043,0.02578
1999,Bremen,More optimistic than pessimistic,0.31118,36,36,0.15779,0.46456
1999,North Rhine-Westphalia,Optimistic,0.23371,817,2661,0.21763,0.24979
1999,North Rhine-Westphalia,More optimistic than pessimistic,0.39404,1256,2661,0.37547,0.41261
1999,North Rhine-Westphalia,More pessimistic than optimistic,0.15370,494,2661,0.14000,0.16741
1999,North Rhine-Westphalia,Pessimistic,0.03369,94,2661,0.02684,0.04055
1999,Hesse,Optimistic,0.26846,304,890,0.23933,0.29759
1999,Hesse,More optimistic than pessimistic,0.36182,382,890,0.33023,0.39340
1999,Hesse,More pessimistic than optimistic,0.14159,154,890,0.11867,0.16450
1999,Hesse,Pessimistic,0.05430,50,890,0.03940,0.06919
1999,"Rhineland-Palatinate, Saarland",Optimistic,0.26034,251,740,0.22870,0.29197
1999,"Rhineland-Palatinate, Saarland",More optimistic than pessimistic,0.35254,339,740,0.31810,0.38699
1999,"Rhineland-Palatinate, Saarland",More pessimistic than optimistic,0.17657,150,740,0.14908,0.20407
1999,Baden-Wuerttemberg,Optimistic,0.20388,483,1720,0.18483,0.22292
1999,Baden-Wuerttemberg,More optimistic than pessimistic,0.38542,824,1720,0.36241,0.40842
1999,Baden-Wuerttemberg,More pessimistic than optimistic,0.18274,332,1720,0.16447,0.20100
1999,Baden-Wuerttemberg,Pessimistic,0.03599,81,1720,0.02719,0.04480
1999,Bavaria,Optimistic,0.20284,484,1782,0.18416,0.22151
1999,Bavaria,More optimistic than pessimistic,0.42645,891,1782,0.40348,0.44942
1999,Bavaria,More pessimistic than optimistic,0.16820,364,1782,0.15083,0.18558
1999,Bavaria,Pessimistic,0.02582,43,1782,0.01845,0.03319
1999,Berlin,Optimistic,0.18472,121,487,0.15021,0.21922
1999,Berlin,More optimistic than pessimistic,0.36761,234,487,0.32474,0.41048
1999,Berlin,More pessimistic than optimistic,0.22574,132,487,0.18857,0.26291
1999,Brandenburg,Optimistic,0.19183,123,574,0.15959,0.22407
1999,Brandenburg,More optimistic than pessimistic,0.39097,289,574,0.35102,0.43093
1999,Brandenburg,More pessimistic than optimistic,0.23175,162,574,0.19720,0.26630
1999,Mecklenburg-Western Pomerania,Optimistic,0.23112,115,387,0.18906,0.27317
1999,Mecklenburg-Western Pomerania,More optimistic than pessimistic,0.42349,198,387,0.37419,0.47278
1999,Mecklenburg-Western Pomerania,More pessimistic than optimistic,0.14920,74,387,0.11365,0.18474
1999,Saxony,Optimistic,0.18942,256,1149,0.16675,0.21209
1999,Saxony,More optimistic than pessimistic,0.41323,563,1149,0.38475,0.44172
1999,Saxony,More pessimistic than optimistic,0.20114,277,1149,0.17795,0.22433
1999,Saxony,Pessimistic,0.04150,53,1149,0.02997,0.05304
1999,Saxony-Anhalt,Optimistic,0.20835,155,662,0.17738,0.23931
1999,Saxony-Anhalt,More optimistic than pessimistic,0.41030,346,662,0.37280,0.44779
1999,Saxony-Anhalt,More pessimistic than optimistic,0.22364,161,662,0.19187,0.25540
1999,Thuringa,Optimistic,0.16915,151,687,0.14110,0.19720
1999,Thuringa,More optimistic than pessimistic,0.42351,381,687,0.38653,0.46049
1999,Thuringa,More pessimistic than optimistic,0.17953,155,687,0.15081,0.20825
2005,Schleswig-Holstein,Optimistic,0.22573,187,619,0.19277,0.25869
2005,Schleswig-Holstein,More optimistic than pessimistic,0.38339,298,619,0.34506,0.42173
2005,Schleswig-Holstein,More pessimistic than optimistic,0.18820,134,619,0.15738,0.21902
2005,Hamburg,Optimistic,0.21512,72,282,0.16707,0.26316
2005,Hamburg,More optimistic than pessimistic,0.45215,151,282,0.39396,0.51034
2005,Hamburg,More pessimistic than optimistic,0.20511,59,282,0.15790,0.25232
2005,Lower Saxony,Optimistic,0.20428,471,1774,0.18551,0.22304
2005,Lower Saxony,More optimistic than pessimistic,0.38718,854,1774,0.36450,0.40985
2005,Lower Saxony,More pessimistic than optimistic,0.18709,365,1774,0.16894,0.20525
