year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,No answer / don't know,,,,,,,,,,,,
1984,Direct migration background,No answer / don't know,,,,,,,,,,,,
1984,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,,,,,,,,,,,,
1988,No migration background,Rural regions,,,,,,,,,,,,
1988,Direct migration background,Urban regions,,,,,,,,,,,,
1988,Direct migration background,Rural regions,,,,,,,,,,,,
1988,Indirect migration background,Urban regions,,,,,,,,,,,,
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,,,,,,,,,,,,
1989,No migration background,Rural regions,,,,,,,,,,,,
1989,Direct migration background,Urban regions,,,,,,,,,,,,
1989,Direct migration background,Rural regions,,,,,,,,,,,,
1989,Indirect migration background,Urban regions,,,,,,,,,,,,
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,Urban regions,,,,,,,,,,,,
1990,No migration background,Rural regions,,,,,,,,,,,,
1990,Direct migration background,No answer / don't know,,,,,,,,,,,,
1990,Direct migration background,Urban regions,,,,,,,,,,,,
1990,Direct migration background,Rural regions,,,,,,,,,,,,
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,No answer / don't know,,,,,,,,,,,,
1991,No migration background,Urban regions,,,,,,,,,,,,
1991,No migration background,Rural regions,,,,,,,,,,,,
1991,Direct migration background,No answer / don't know,,,,,,,,,,,,
1991,Direct migration background,Urban regions,,,,,,,,,,,,
1991,Direct migration background,Rural regions,,,,,,,,,,,,
1991,Indirect migration background,Urban regions,,,,,,,,,,,,
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,No answer / don't know,,,,,,,,,,,,
1992,No migration background,Urban regions,,,,,,,,,,,,
1992,No migration background,Rural regions,,,,,,,,,,,,
1992,Direct migration background,No answer / don't know,,,,,,,,,,,,
1992,Direct migration background,Urban regions,,,,,,,,,,,,
1992,Direct migration background,Rural regions,,,,,,,,,,,,
1992,Indirect migration background,Urban regions,,,,,,,,,,,,
1992,Indirect migration background,Rural regions,,,,,,,,,,,,
1993,No migration background,Urban regions,,,,,,,,,,,,
1993,No migration background,Rural regions,,,,,,,,,,,,
1993,Direct migration background,Urban regions,,,,,,,,,,,,
1993,Direct migration background,Rural regions,,,,,,,,,,,,
1993,Indirect migration background,Urban regions,,,,,,,,,,,,
1993,Indirect migration background,Rural regions,,,,,,,,,,,,
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,,,,,,,,,,,,
1995,No migration background,Rural regions,,,,,,,,,,,,
1995,Direct migration background,Urban regions,,,,,,,,,,,,
1995,Direct migration background,Rural regions,,,,,,,,,,,,
1995,Indirect migration background,Urban regions,,,,,,,,,,,,
1995,Indirect migration background,Rural regions,,,,,,,,,,,,
1996,No migration background,Urban regions,,,,,,,,,,,,
1996,No migration background,Rural regions,,,,,,,,,,,,
1996,Direct migration background,Urban regions,,,,,,,,,,,,
1996,Direct migration background,Rural regions,,,,,,,,,,,,
1996,Indirect migration background,Urban regions,,,,,,,,,,,,
1996,Indirect migration background,Rural regions,,,,,,,,,,,,
1997,No migration background,No answer / don't know,,,,,,,,,,,,
1997,No migration background,Urban regions,,,,,,,,,,,,
1997,No migration background,Rural regions,,,,,,,,,,,,
1997,Direct migration background,Urban regions,,,,,,,,,,,,
1997,Direct migration background,Rural regions,,,,,,,,,,,,
1997,Indirect migration background,Urban regions,,,,,,,,,,,,
1997,Indirect migration background,Rural regions,,,,,,,,,,,,
1998,No migration background,Urban regions,,,,,,,,,,,,
1998,No migration background,Rural regions,,,,,,,,,,,,
1998,Direct migration background,Urban regions,,,,,,,,,,,,
1998,Direct migration background,Rural regions,,,,,,,,,,,,
1998,Indirect migration background,Urban regions,,,,,,,,,,,,
1998,Indirect migration background,Rural regions,,,,,,,,,,,,
1999,No migration background,Urban regions,,,,,,,,,,,,
1999,No migration background,Rural regions,,,,,,,,,,,,
1999,Direct migration background,Urban regions,,,,,,,,,,,,
1999,Direct migration background,Rural regions,,,,,,,,,,,,
1999,Indirect migration background,Urban regions,,,,,,,,,,,,
1999,Indirect migration background,Rural regions,,,,,,,,,,,,
2000,No migration background,Urban regions,,,,,,,,,,,,
2000,No migration background,Rural regions,,,,,,,,,,,,
2000,Direct migration background,Urban regions,,,,,,,,,,,,
2000,Direct migration background,Rural regions,,,,,,,,,,,,
2000,Indirect migration background,Urban regions,,,,,,,,,,,,
2000,Indirect migration background,Rural regions,,,,,,,,,,,,
2001,No migration background,Urban regions,,,,,,,,,,,,
2001,No migration background,Rural regions,,,,,,,,,,,,
2001,Direct migration background,Urban regions,,,,,,,,,,,,
2001,Direct migration background,Rural regions,,,,,,,,,,,,
2001,Indirect migration background,Urban regions,,,,,,,,,,,,
2001,Indirect migration background,Rural regions,,,,,,,,,,,,
2002,No migration background,Urban regions,,,,,,,,,,,,
2002,No migration background,Rural regions,,,,,,,,,,,,
2002,Direct migration background,Urban regions,,,,,,,,,,,,
2002,Direct migration background,Rural regions,,,,,,,,,,,,
2002,Indirect migration background,Urban regions,,,,,,,,,,,,
2002,Indirect migration background,Rural regions,,,,,,,,,,,,
2003,No migration background,Urban regions,,,,,,,,,,,,
2003,No migration background,Rural regions,,,,,,,,,,,,
2003,Direct migration background,Urban regions,,,,,,,,,,,,
2003,Direct migration background,Rural regions,,,,,,,,,,,,
2003,Indirect migration background,Urban regions,,,,,,,,,,,,
2003,Indirect migration background,Rural regions,,,,,,,,,,,,
2004,No migration background,Urban regions,,,,,,,,,,,,
2004,No migration background,Rural regions,,,,,,,,,,,,
2004,Direct migration background,Urban regions,,,,,,,,,,,,
2004,Direct migration background,Rural regions,,,,,,,,,,,,
2004,Indirect migration background,Urban regions,,,,,,,,,,,,
2004,Indirect migration background,Rural regions,,,,,,,,,,,,
2005,No migration background,Urban regions,,,,,,,,,,,,
2005,No migration background,Rural regions,,,,,,,,,,,,
2005,Direct migration background,Urban regions,,,,,,,,,,,,
2005,Direct migration background,Rural regions,,,,,,,,,,,,
2005,Indirect migration background,Urban regions,,,,,,,,,,,,
2005,Indirect migration background,Rural regions,,,,,,,,,,,,
2006,No migration background,Urban regions,,,,,,,,,,,,
2006,No migration background,Rural regions,,,,,,,,,,,,
2006,Direct migration background,Urban regions,,,,,,,,,,,,
2006,Direct migration background,Rural regions,,,,,,,,,,,,
2006,Indirect migration background,Urban regions,,,,,,,,,,,,
2006,Indirect migration background,Rural regions,,,,,,,,,,,,
2007,No migration background,Urban regions,,,,,,,,,,,,
2007,No migration background,Rural regions,,,,,,,,,,,,
2007,Direct migration background,Urban regions,,,,,,,,,,,,
2007,Direct migration background,Rural regions,,,,,,,,,,,,
2007,Indirect migration background,Urban regions,,,,,,,,,,,,
2007,Indirect migration background,Rural regions,,,,,,,,,,,,
2008,No migration background,Urban regions,10425,7.97620,7.94914,8.00327,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2008,No migration background,Rural regions,6108,7.99988,7.96446,8.03531,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2008,Direct migration background,Urban regions,1554,7.82728,7.74846,7.90610,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2008,Direct migration background,Rural regions,345,7.93369,7.76458,8.10281,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2008,Indirect migration background,Urban regions,652,8.49692,8.37014,8.62369,8.00000,8.00000,10.00000,5.00000,13.00000,,,
2008,Indirect migration background,Rural regions,111,8.44316,8.18596,8.70036,8.00000,8.00000,9.00000,6.50000,10.50000,,,
2009,No migration background,Urban regions,9709,7.87474,7.84728,7.90219,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2009,No migration background,Rural regions,5822,7.89569,7.85927,7.93211,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2009,Direct migration background,Urban regions,1333,7.74194,7.66133,7.82255,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2009,Direct migration background,Rural regions,311,7.90406,7.72386,8.08426,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2009,Indirect migration background,Urban regions,589,8.55099,8.41107,8.69091,8.00000,8.00000,10.00000,5.00000,13.00000,,,
2009,Indirect migration background,Rural regions,116,8.51105,8.26920,8.75290,8.00000,9.00000,9.00000,6.50000,10.50000,,,
2010,No migration background,Urban regions,12356,7.87415,7.84863,7.89968,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2010,No migration background,Rural regions,7434,7.83318,7.80010,7.86627,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2010,Direct migration background,Urban regions,2341,7.75281,7.69014,7.81547,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2010,Direct migration background,Rural regions,628,7.72915,7.60191,7.85639,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2010,Indirect migration background,Urban regions,894,8.49641,8.39331,8.59950,8.00000,8.00000,10.00000,5.00000,13.00000,,,
2010,Indirect migration background,Rural regions,191,8.30009,8.05148,8.54869,7.00000,8.00000,10.00000,3.00000,12.00000,,,
2011,No migration background,Urban regions,14565,7.80190,7.77853,7.82526,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2011,No migration background,Rural regions,9063,7.74881,7.71915,7.77846,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2011,Direct migration background,Urban regions,2528,7.65200,7.58946,7.71453,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2011,Direct migration background,Rural regions,795,7.68428,7.58772,7.78085,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2011,Indirect migration background,Urban regions,996,8.36801,8.26483,8.47119,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2011,Indirect migration background,Rural regions,234,8.42541,8.21012,8.64071,7.00000,8.00000,10.00000,2.50000,12.00000,,,
2012,No migration background,Urban regions,14094,7.83320,7.80930,7.85710,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2012,No migration background,Rural regions,8949,7.76763,7.73762,7.79764,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2012,Direct migration background,Urban regions,2355,7.76745,7.70477,7.83013,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2012,Direct migration background,Rural regions,808,7.80222,7.69609,7.90836,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2012,Indirect migration background,Urban regions,952,8.46609,8.36540,8.56678,8.00000,8.00000,10.00000,5.00000,12.00000,,,
2012,Indirect migration background,Rural regions,236,8.06270,7.86021,8.26519,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2013,No migration background,Urban regions,13186,7.75266,7.72793,7.77738,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2013,No migration background,Rural regions,8364,7.70179,7.67120,7.73239,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2013,Direct migration background,Urban regions,2138,7.53578,7.47250,7.59906,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2013,Direct migration background,Rural regions,706,7.43274,7.31603,7.54945,6.00000,8.00000,8.00000,3.00000,11.00000,,,
2013,Indirect migration background,Urban regions,901,8.30350,8.20748,8.39951,8.00000,8.00000,9.00000,6.50000,10.50000,,,
2013,Indirect migration background,Rural regions,221,7.97965,7.76881,8.19050,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2014,No migration background,Urban regions,,,,,,,,,,,,
2014,No migration background,Rural regions,,,,,,,,,,,,
2014,Direct migration background,Urban regions,,,,,,,,,,,,
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,11530,7.69241,7.66666,7.71815,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2015,No migration background,Rural regions,7337,7.71031,7.67781,7.74281,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2015,Direct migration background,Urban regions,3315,7.53177,7.48043,7.58311,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2015,Direct migration background,Rural regions,1136,7.57158,7.47980,7.66336,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2015,Indirect migration background,Urban regions,1248,8.18523,8.09541,8.27505,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2015,Indirect migration background,Rural regions,291,8.04854,7.89028,8.20681,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,12227,7.64735,7.62234,7.67237,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,No migration background,Rural regions,7787,7.63161,7.59928,7.66394,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,Direct migration background,Urban regions,3540,7.45400,7.40420,7.50380,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,Direct migration background,Rural regions,1258,7.45044,7.36888,7.53201,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2017,Indirect migration background,Urban regions,1336,8.03259,7.95235,8.11283,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2017,Indirect migration background,Rural regions,283,7.81587,7.64494,7.98680,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2018,No migration background,Urban regions,,,,,,,,,,,,
2018,No migration background,Rural regions,,,,,,,,,,,,
2018,Direct migration background,Urban regions,,,,,,,,,,,,
2018,Direct migration background,Rural regions,,,,,,,,,,,,
2018,Indirect migration background,Urban regions,,,,,,,,,,,,
2018,Indirect migration background,Rural regions,,,,,,,,,,,,
2019,No migration background,No answer / don't know,483,7.65328,7.50565,7.80092,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2019,No migration background,Urban regions,12133,7.59198,7.56697,7.61699,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,No migration background,Rural regions,7426,7.50669,7.47290,7.54049,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Direct migration background,No answer / don't know,32,8.05920,7.48597,8.63244,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2019,Direct migration background,Urban regions,2961,7.40390,7.34824,7.45957,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Direct migration background,Rural regions,1028,7.50626,7.41439,7.59814,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2019,Indirect migration background,No answer / don't know,38,7.90693,7.53739,8.27647,7.00000,8.00000,8.73403,5.00000,10.00000,,,
2019,Indirect migration background,Urban regions,1240,8.05218,7.96378,8.14058,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2019,Indirect migration background,Rural regions,288,7.74735,7.60254,7.89217,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2020,No migration background,Urban regions,11539,7.72373,7.69851,7.74896,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,No migration background,Rural regions,6883,7.67082,7.63658,7.70506,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,Direct migration background,Urban regions,6190,7.60178,7.56368,7.63988,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,Direct migration background,Rural regions,2126,7.63937,7.57774,7.70101,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2020,Indirect migration background,Urban regions,1236,8.07352,7.99659,8.15046,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2020,Indirect migration background,Rural regions,284,7.99046,7.80560,8.17532,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2021,No migration background,No answer / don't know,,,,,,,,,,,,
2021,No migration background,Urban regions,8300,7.63387,7.60544,7.66230,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,No migration background,Rural regions,4834,7.53992,7.49936,7.58049,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,Direct migration background,Urban regions,4033,7.53798,7.49685,7.57911,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,Direct migration background,Rural regions,1157,7.50900,7.42528,7.59272,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2021,Indirect migration background,Urban regions,733,7.84462,7.73529,7.95396,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2021,Indirect migration background,Rural regions,192,7.69301,7.49793,7.88808,7.00000,8.00000,8.75586,4.36622,11.00000,,,
2022,No answer / don't know,Urban regions,,,,,,,,,,,,
2022,No answer / don't know,Rural regions,,,,,,,,,,,,
2022,No migration background,Urban regions,11266,7.62252,7.59752,7.64752,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,No migration background,Rural regions,6985,7.53529,7.50295,7.56764,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Direct migration background,Urban regions,6677,7.67827,7.64127,7.71527,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Direct migration background,Rural regions,1427,7.54268,7.46134,7.62402,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2022,Indirect migration background,Urban regions,1108,7.87103,7.79067,7.95139,7.00000,8.00000,9.00000,4.00000,12.00000,,,
2022,Indirect migration background,Rural regions,344,7.70658,7.56657,7.84659,7.00000,8.00000,8.00000,5.50000,9.50000,,,
