year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,,,,,,,,,,,,
1985,female,,,,,,,,,,,,
1986,male,,,,,,,,,,,,
1986,female,,,,,,,,,,,,
1987,male,,,,,,,,,,,,
1987,female,,,,,,,,,,,,
1988,male,,,,,,,,,,,,
1988,female,,,,,,,,,,,,
1989,male,,,,,,,,,,,,
1989,female,,,,,,,,,,,,
1990,male,,,,,,,,,,,,
1990,female,,,,,,,,,,,,
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,,,,,,,,,,,,
1992,female,,,,,,,,,,,,
1993,male,,,,,,,,,,,,
1993,female,,,,,,,,,,,,
1994,male,,,,,,,,,,,,
1994,female,,,,,,,,,,,,
1995,male,,,,,,,,,,,,
1995,female,,,,,,,,,,,,
1996,male,,,,,,,,,,,,
1996,female,,,,,,,,,,,,
1997,male,,,,,,,,,,,,
1997,female,,,,,,,,,,,,
1998,male,,,,,,,,,,,,
1998,female,,,,,,,,,,,,
1999,male,,,,,,,,,,,,
1999,female,,,,,,,,,,,,
2000,male,,,,,,,,,,,,
2000,female,,,,,,,,,,,,
2001,male,,,,,,,,,,,,
2001,female,,,,,,,,,,,,
2002,male,,,,,,,,,,,,
2002,female,,,,,,,,,,,,
2003,male,,,,,,,,,,,,
2003,female,,,,,,,,,,,,
2004,male,,,,,,,,,,,,
2004,female,,,,,,,,,,,,
2005,male,,,,,,,,,,,,
2005,female,,,,,,,,,,,,
2006,male,,,,,,,,,,,,
2006,female,,,,,,,,,,,,
2007,male,,,,,,,,,,,,
2007,female,,,,,,,,,,,,
2008,male,9155,8.06708,8.03784,8.09632,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2008,female,10040,7.91775,7.88908,7.94642,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2009,male,8543,7.94373,7.91410,7.97335,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2009,female,9337,7.86233,7.83262,7.89204,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2010,male,10857,7.94327,7.91611,7.97042,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2010,female,12987,7.80070,7.77476,7.82663,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2011,male,12754,7.87735,7.85241,7.90229,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2011,female,15427,7.71072,7.68709,7.73435,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2012,male,12448,7.88725,7.86202,7.91247,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2012,female,14946,7.77581,7.75167,7.79996,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2013,male,11546,7.81830,7.79261,7.84399,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2013,female,13970,7.64632,7.62161,7.67103,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2014,male,,,,,,,,,,,,
2014,female,,,,,,,,,,,,
2015,male,11370,7.78188,7.75642,7.80734,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2015,female,13487,7.62348,7.59833,7.64863,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2016,male,,,,,,,,,,,,
2016,female,,,,,,,,,,,,
2017,male,12207,7.71428,7.68947,7.73908,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2017,female,14224,7.55600,7.53156,7.58044,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2018,male,,,,,,,,,,,,
2018,female,,,,,,,,,,,,
2019,male,12237,7.66396,7.63902,7.68890,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2019,female,13386,7.47917,7.45355,7.50479,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2020,male,13891,7.80035,7.77741,7.82329,7.00000,8.00000,9.00000,4.00000,12.00000,8.00000,8.00000,8.00000
2020,female,14360,7.62502,7.60109,7.64895,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,male,9343,7.68802,7.66147,7.71457,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,female,9900,7.51918,7.49113,7.54723,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2022,male,13547,7.71526,7.69291,7.73762,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2022,female,14246,7.52555,7.50169,7.54941,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
