year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Staedtischer Raum,4193,81.13514909506912,80.59614879886558,81.67414939127266,58.0,74.0,100.0,9.0,163.0,74.0,73.0,76.0
1985,Laendlicher Raum,1079,93.43808288794777,92.37138467999092,94.50478109590462,66.48391341594031,90.0,115.0,13.0,187.77412987608955,90.0,90.0,95.0
1986,Staedtischer Raum,4015,81.38580636589379,80.83690469925133,81.93470803253624,58.0,75.0,100.0,8.0,163.0,75.0,74.0,77.0
1986,Laendlicher Raum,1024,94.24520230984042,93.105410011411,95.38499460826985,67.0,90.0,116.0,16.0,189.5,90.0,90.0,95.0
1987,Staedtischer Raum,3965,81.35224621917983,80.821949803086,81.88254263527367,58.0,75.0,100.0,11.0,163.0,75.0,74.0,77.0
1987,Laendlicher Raum,1010,95.13989245965283,93.98043366129575,96.2993512580099,66.5450135616206,90.0,120.0,16.0,200.1824796575691,90.0,90.0,92.0
1988,Staedtischer Raum,3816,82.53115884209092,81.98294646699104,83.0793712171908,60.0,75.0,100.0,10.0,160.0,75.0,73.0,76.0
1988,Laendlicher Raum,954,95.64338518245087,94.41341407074479,96.87335629415695,68.0,90.0,120.0,16.0,198.0,90.0,90.0,92.025
1989,Staedtischer Raum,3737,83.0435765720339,82.48693577956067,83.60021736450713,60.0,75.0,100.0,10.0,160.0,75.0,72.0,75.0
1989,Laendlicher Raum,914,96.48842322820138,95.20971115459417,97.7671353018086,70.0,90.0,120.0,15.0,195.0,90.0,88.0,91.0
1990,Staedtischer Raum,4414,81.17641258181598,80.66699709245613,81.68582807117583,58.0,75.0,100.0,10.0,163.0,75.0,75.0,78.0
1990,Laendlicher Raum,2291,84.15916400584278,83.38256126404991,84.93576674763565,56.0,76.0,102.68665847517262,13.0,172.71664618793153,76.0,72.0,77.0
1991,Staedtischer Raum,4358,82.02775766193409,81.50963171665597,82.5458836072122,58.0,75.0,100.0,9.0,163.0,75.0,74.0,77.0
1991,Laendlicher Raum,2225,85.39678815611555,84.58366134980125,86.20991496242985,56.0,78.0,106.0,15.0,181.0,78.0,76.0,81.0
1992,Staedtischer Raum,4375,82.60403333525214,82.08362251142827,83.124444159076,58.99461889397365,75.0,100.0,9.0,161.50807165903953,75.0,74.0,76.0
1992,Laendlicher Raum,2169,86.35534107377757,85.50124940999218,87.20943273756295,57.0,80.0,107.66375569500468,15.0,183.6593892375117,80.0,80.0,85.0
1993,Staedtischer Raum,4369,83.73891213018241,83.2077284185359,84.27009584182893,60.0,76.0,100.0,9.0,160.0,76.0,74.0,77.0
1993,Laendlicher Raum,2201,86.87991052466151,86.0478628220939,87.71195822722912,58.0,80.0,110.0,10.0,188.0,80.0,80.0,85.0
1994,Staedtischer Raum,4315,84.3920337238864,83.85365613001825,84.93041131775455,60.0,77.0,100.0,9.0,160.0,77.0,74.0,79.0
1994,Laendlicher Raum,2181,87.13145767958223,86.30372729565116,87.9591880635133,57.0,80.0,110.0,10.0,189.5,80.0,80.0,84.0
1995,Staedtischer Raum,4451,84.32786327508215,83.79371103824323,84.86201551192107,60.0,76.0,100.0,12.0,160.0,76.0,73.975,77.0
1995,Laendlicher Raum,2246,88.79379569389181,87.95045191026615,89.63713947751747,60.0,80.0,110.0,10.0,185.0,80.0,80.0,80.0
1996,Staedtischer Raum,4397,85.28768546245071,84.74730781067102,85.8280631142304,60.0,78.0,100.0,10.0,160.0,78.0,76.0,80.0
1996,Laendlicher Raum,2234,89.79128475905163,88.94240133069371,90.64016818740956,60.0,80.0,115.0,10.0,197.5,80.0,75.0,80.0
1997,Staedtischer Raum,4331,85.83262607107122,85.28855142726957,86.37670071487287,60.0,78.0,102.0,10.0,165.0,78.0,76.0,80.0
1997,Laendlicher Raum,2214,89.9782719757662,89.14664526042573,90.80989869110668,60.0,80.0,115.0,10.0,197.5,80.0,75.0,80.0
1998,Staedtischer Raum,4914,86.46235466064519,85.94483463011933,86.97987469117105,60.0,79.0,104.06117545416801,10.0,170.15293863542,79.0,78.0,80.0
1998,Laendlicher Raum,2503,93.67534523194692,92.8801735456117,94.47051691828214,61.0,87.0,120.0,8.0,208.5,87.0,84.0,89.025
1999,Staedtischer Raum,4709,87.44767900041279,86.89772329289951,87.99763470792607,60.0,80.0,107.0,10.0,177.5,80.0,80.0,82.0
1999,Laendlicher Raum,2434,93.51668593493095,92.72010182185136,94.31327004801054,61.0,86.4757717204064,120.0,8.0,208.5,86.0,82.0,88.0
2000,Staedtischer Raum,8580,88.7254934981433,88.31310895941058,89.137878036876,60.0,80.0,110.0,10.0,185.0,80.0,80.0,80.0
2000,Laendlicher Raum,4370,93.82757548033871,93.21985928490099,94.43529167577643,60.0,87.0,120.0,8.0,210.0,87.0,84.0,89.0
2001,Staedtischer Raum,7767,89.03852618807676,88.6085983967636,89.46845397938992,61.0,80.0,110.0,10.0,183.5,80.0,80.0,80.0
2001,Laendlicher Raum,3913,94.7813967705281,94.13654514494768,95.42624839610853,62.0,90.0,120.0,8.0,207.0,90.0,90.0,95.0
2002,Staedtischer Raum,8237,88.79345108037198,88.3713426447209,89.21555951602306,60.0,80.0,110.0,10.0,185.0,80.0,80.0,80.0
2002,Laendlicher Raum,3975,94.02931714264086,93.40417713526696,94.65445715001476,63.0,89.0,120.0,9.0,205.5,89.0,88.0,93.0
2003,Staedtischer Raum,7968,88.39566686728556,87.96726127836749,88.82407245620362,60.0,80.0,110.0,12.0,185.0,80.0,80.0,81.0
2003,Laendlicher Raum,3836,93.68034836224435,93.04127074017156,94.31942598431714,61.0,90.0,120.0,10.0,208.5,90.0,90.0,94.0
2004,Staedtischer Raum,7774,89.17662990828455,88.74078143285357,89.61247838371554,61.0,80.0,110.0,10.0,183.5,80.0,80.0,80.0
2004,Laendlicher Raum,3769,94.56702177116043,93.90829673867782,95.22574680364303,63.0,90.0,120.0,12.0,205.5,90.0,90.0,94.0
2005,Staedtischer Raum,7540,89.18591419758702,88.7471174373079,89.62471095786614,61.0,80.0,110.0,8.0,183.5,80.0,80.0,80.0
2005,Laendlicher Raum,3659,95.96687511400144,95.2907399766639,96.64301025133898,64.0,90.0,120.0,10.0,204.0,90.0,90.0,94.0
2006,Staedtischer Raum,8146,89.37010112291466,88.9324471267388,89.80775511909053,60.19488954634278,80.0,110.0,9.0,184.70766568048583,80.0,80.0,81.0
2006,Laendlicher Raum,4119,95.01195722306363,94.37570958253278,95.64820486359449,63.0,89.0,120.0,12.0,205.5,89.0,88.0,93.0
2007,Staedtischer Raum,7587,90.41658102612696,89.96821859464649,90.86494345760744,62.0,80.0,112.0,9.0,187.0,80.0,79.0,80.0
2007,Laendlicher Raum,3866,96.44830074548719,95.75652396010942,97.14007753086496,63.0,90.0,120.0,12.0,205.5,90.0,90.0,94.0
2008,Staedtischer Raum,7172,90.92772941925652,90.45607124548293,91.39938759303011,62.0,80.0,115.0,10.0,194.5,80.0,78.0,80.0
2008,Laendlicher Raum,3650,97.54766272118549,96.85156448165638,98.2437609607146,65.0,90.0,120.0,12.0,202.5,90.0,85.0,90.0
2009,Staedtischer Raum,6683,91.76663724366847,91.27570914875166,92.25756533858528,63.0,80.0,117.0,10.0,198.0,80.0,77.0,80.0
2009,Laendlicher Raum,3494,98.46732461380549,97.7408477513645,99.19380147624648,65.0,90.0,120.0,10.0,202.5,90.0,85.0,90.0
2010,Staedtischer Raum,9063,92.85122157095624,92.42686247975531,93.27558066215717,63.0,82.0,120.0,13.0,205.5,82.0,80.0,84.0
2010,Laendlicher Raum,4736,99.36088259007118,98.72600153618802,99.99576364395435,65.0,92.0,120.0,15.0,202.5,92.0,88.0,94.0
2011,Staedtischer Raum,10733,92.5270471387328,92.13778553965955,92.91630873780605,63.0,82.0,120.0,9.0,205.5,82.0,80.0,84.0
2011,Laendlicher Raum,5870,99.38945794084779,98.82821274594096,99.95070313575462,65.0,92.0,120.0,13.0,202.5,92.0,89.0,94.0
2012,Staedtischer Raum,10429,93.26244678117942,92.85702476427798,93.66786879808086,63.0,82.0,120.0,9.0,205.5,82.0,80.0,84.0
2012,Laendlicher Raum,5874,99.21465399922828,98.64892631692118,99.78038168153537,65.0,90.0,120.0,15.0,202.5,90.0,85.0,90.0
2013,Staedtischer Raum,11831,92.68312246401145,92.30945852401325,93.05678640400964,63.0,82.0,120.0,10.0,205.5,82.0,81.0,84.0
2013,Laendlicher Raum,6039,98.8599830648494,98.29833728320922,99.42162884648958,65.0,90.0,120.0,10.0,202.5,90.0,86.0,90.0
2014,Staedtischer Raum,10385,93.64293150689825,93.23962298367255,94.04624003012395,64.0,83.0,120.0,10.0,204.0,83.0,81.0,85.0
2014,Laendlicher Raum,5443,99.03952929591846,98.4414720616348,99.63758653020211,65.0,90.0,120.0,10.0,202.5,90.0,85.0,90.0
2015,Staedtischer Raum,10369,93.51933291466257,93.11362841778848,93.92503741153666,63.0,82.0,120.0,11.0,205.5,82.0,79.0,84.0
2015,Laendlicher Raum,5395,99.58444952876127,98.97992819613692,100.18897086138561,65.0,90.0,122.0,10.0,207.5,90.0,85.0,90.0
2016,Staedtischer Raum,10736,93.56309213435007,93.16171693896143,93.96446732973871,63.0,83.0,120.0,6.0,205.5,83.0,81.0,86.0
2016,Laendlicher Raum,5524,101.10697139579646,100.50606072345995,101.70788206813297,67.0,92.31701079470926,125.0,10.0,212.0,92.0,86.975,94.0
2017,Staedtischer Raum,11950,93.92808299041556,93.5462047223061,94.30996125852502,64.0,84.0,120.0,10.0,204.0,84.0,83.0,86.025
2017,Laendlicher Raum,6213,101.3696949348605,100.79980723734552,101.93958263237549,67.0,94.0,125.0,9.0,212.0,94.0,90.0,98.0
2018,Staedtischer Raum,11868,94.40320399073116,94.0202125190416,94.78619546242071,64.0,85.0,120.0,11.0,204.0,85.0,84.975,87.0
2018,Laendlicher Raum,5941,101.75757142187372,101.17074098243721,102.34440186131023,67.0,95.0,126.0,13.0,214.5,95.0,90.0,99.0
2019,Staedtischer Raum,11942,95.49164510886966,95.09829899099506,95.88499122674426,64.0,85.0,120.0,10.0,204.0,85.0,84.0,87.0
2019,Laendlicher Raum,5995,102.6352374717772,102.04125874397513,103.22921619957927,67.0,96.0,129.0306007618369,14.0,222.07650190459225,96.0,92.0,102.0
2020,Staedtischer Raum,13370,96.33571289197707,95.96155195118473,96.7098738327694,64.0,86.0,120.0,9.0,204.0,86.0,85.0,87.0
2020,Laendlicher Raum,5959,104.14774189407365,103.55277526602558,104.74270852212172,68.0,99.0,130.0,10.0,223.0,99.0,98.0,103.0
2021,Staedtischer Raum,8613,97.0664392012036,96.59313758297641,97.53974081943078,65.0,86.0,120.0,9.0,202.5,86.0,83.0,87.0
2021,Laendlicher Raum,3953,104.83502607552053,104.09093126901125,105.57912088202981,69.0,100.0,130.0,9.0,221.5,100.0,100.0,105.0
