year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Single-person household,1st Quintile,332,55.50832,52.87215,58.14449,40.00000,50.00000,65.00000,8.00000,102.50000,50.00000,50.00000,54.00000
1984,Single-person household,2nd Quintile,236,59.35028,57.02121,61.67934,48.00000,58.00000,70.00000,15.00000,103.00000,58.00000,56.00000,60.00000
1984,Single-person household,3rd Quintile,235,59.01169,56.40403,61.61935,45.00000,56.66748,70.00000,7.50000,107.50000,57.00000,54.00000,60.00000
1984,Single-person household,4th Quintile,238,62.08467,59.19041,64.97894,48.70140,59.00000,74.64463,11.00000,113.55947,59.00000,56.00000,60.00000
1984,Single-person household,5th Quintile,228,77.52156,72.45936,82.58376,55.00000,70.00000,90.00000,16.00000,142.50000,70.00000,65.00000,76.00000
1984,Couple without children,1st Quintile,162,72.24084,68.39455,76.08714,55.63923,65.10617,85.89101,20.00000,131.26867,65.00000,61.00000,70.00000
1984,Couple without children,2nd Quintile,206,77.21757,73.99879,80.43635,60.00000,70.00000,89.80275,30.00000,134.50687,70.00000,69.00000,75.00000
1984,Couple without children,3rd Quintile,262,78.20005,75.23126,81.16884,62.00000,73.00000,90.00000,28.00000,132.00000,73.00000,70.00000,79.00000
1984,Couple without children,4th Quintile,298,80.29243,77.66510,82.91975,64.00000,74.00000,90.00000,25.00000,129.00000,74.00000,72.00000,80.00000
1984,Couple without children,5th Quintile,422,97.62196,94.22928,101.01464,72.00000,90.00000,120.00000,28.00000,192.00000,90.00000,86.00000,94.02500
1984,Single parent,1st Quintile,125,77.49384,73.15144,81.83625,60.71838,70.47230,90.54344,16.00000,135.28103,70.00000,68.00000,80.00000
1984,Single parent,2nd Quintile,74,87.19541,80.73707,93.65374,69.94526,80.00000,100.00000,40.00000,145.08211,80.00000,71.00000,92.00000
1984,Single parent,3rd Quintile,53,86.88328,79.43791,94.32865,65.87533,84.68799,100.00000,40.00000,151.18701,85.00000,73.00000,95.00000
1984,Single parent,4th Quintile,44,88.85395,79.75106,97.95684,71.84319,80.00000,100.00000,29.60797,142.23522,80.00000,75.00000,92.07500
1984,Single parent,5th Quintile,30,110.56935,92.75370,128.38500,83.87590,100.00000,123.09910,50.00000,181.93390,100.00000,85.00000,117.00000
1984,Couple with children,1st Quintile,526,89.47787,87.12698,91.82876,70.00000,85.00000,104.63123,18.05315,156.57809,85.00000,80.00000,90.00000
1984,Couple with children,2nd Quintile,630,99.90762,97.37131,102.44393,76.70140,96.00000,120.00000,32.00000,184.94790,96.00000,90.00000,100.00000
1984,Couple with children,3rd Quintile,576,102.20545,99.22234,105.18856,79.00000,96.00000,120.00000,35.00000,181.50000,96.00000,92.00000,100.00000
1984,Couple with children,4th Quintile,551,108.18461,105.41615,110.95307,85.00000,104.88921,120.00000,32.50000,172.50000,105.00000,100.00000,110.00000
1984,Couple with children,5th Quintile,352,121.65804,117.34962,125.96646,90.00000,118.00000,140.00000,46.00000,215.00000,118.00000,110.00000,120.00000
1984,Multi-generational household,1st Quintile,34,98.35907,83.99154,112.72660,76.34271,88.22170,110.00000,34.00000,160.48594,85.00000,79.00000,98.00000
1984,Multi-generational household,2nd Quintile,30,107.47109,95.68643,119.25576,79.54793,110.00000,127.65201,49.00000,199.80812,110.00000,90.00000,120.00000
1984,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1984,Multi-generational household,4th Quintile,,,,,,,,,,,,
1984,Multi-generational household,5th Quintile,,,,,,,,,,,,
1984,Other Combinations,1st Quintile,,,,,,,,,,,,
1984,Other Combinations,2nd Quintile,,,,,,,,,,,,
1984,Other Combinations,3rd Quintile,,,,,,,,,,,,
1984,Other Combinations,4th Quintile,32,107.65710,92.07275,123.24144,79.95532,94.00000,123.96886,30.00000,189.98917,94.00000,84.00000,118.00000
1984,Other Combinations,5th Quintile,32,103.85746,88.52459,119.19032,75.82440,89.76560,120.00000,17.00000,186.26339,90.00000,80.00000,110.00000
1985,Single-person household,1st Quintile,298,55.19652,52.74677,57.64628,40.00000,51.72050,65.00000,10.00000,102.50000,52.00000,50.00000,55.00000
1985,Single-person household,2nd Quintile,206,58.79330,56.17008,61.41651,47.00000,57.00000,70.00000,13.00000,104.50000,57.00000,53.00000,60.00000
1985,Single-person household,3rd Quintile,208,57.70954,54.83903,60.58004,45.00000,56.00000,68.79240,9.31140,104.48100,56.00000,52.00000,59.02500
1985,Single-person household,4th Quintile,226,63.87037,60.69008,67.05066,49.06206,60.00000,75.00000,11.00000,113.90691,60.00000,58.00000,63.00000
1985,Single-person household,5th Quintile,197,75.79235,68.90134,82.68336,54.00000,65.42758,89.15250,12.00000,141.88126,65.00000,61.00000,72.00000
1985,Couple without children,1st Quintile,131,70.02413,66.38730,73.66096,56.00000,64.31917,80.76786,24.00000,117.91965,64.00000,60.00000,70.00000
1985,Couple without children,2nd Quintile,190,72.51296,69.71944,75.30649,60.00000,70.00000,80.00000,30.00000,110.00000,70.00000,65.00000,70.00000
1985,Couple without children,3rd Quintile,225,79.80148,76.37533,83.22763,63.00000,75.00000,90.00000,32.00000,130.50000,75.00000,70.00000,80.00000
1985,Couple without children,4th Quintile,288,85.48182,82.12178,88.84186,65.00000,80.00000,100.00000,25.00000,152.50000,80.00000,77.00000,85.00000
1985,Couple without children,5th Quintile,390,96.79252,93.47173,100.11331,71.00000,90.00000,116.00000,20.00000,183.50000,90.00000,87.95000,100.00000
1985,Single parent,1st Quintile,106,77.17135,72.04189,82.30081,59.07774,72.29788,91.68251,20.00000,140.58968,72.00000,66.95000,80.00000
1985,Single parent,2nd Quintile,68,85.18954,78.60897,91.77012,66.20965,80.00000,100.00000,43.00000,150.68552,80.00000,70.97500,90.00000
1985,Single parent,3rd Quintile,53,86.55625,78.03244,95.08007,65.00000,80.00000,100.00000,40.00000,152.50000,80.00000,73.00000,96.00000
1985,Single parent,4th Quintile,38,105.02593,92.81127,117.24059,75.00000,100.00000,129.03159,35.00000,190.00000,100.00000,79.00000,117.00000
1985,Single parent,5th Quintile,,,,,,,,,,,,
1985,Couple with children,1st Quintile,481,91.32250,88.67127,93.97373,70.00000,85.00000,110.00000,25.00000,170.00000,85.00000,80.00000,90.00000
1985,Couple with children,2nd Quintile,563,95.73891,93.10052,98.37731,72.00000,90.00000,110.00000,30.00000,167.00000,90.00000,85.00000,94.02500
1985,Couple with children,3rd Quintile,536,104.47501,101.46467,107.48536,80.00000,100.00000,120.00000,20.00000,180.00000,100.00000,93.97500,100.00000
1985,Couple with children,4th Quintile,469,109.05812,106.07512,112.04112,85.00000,102.00000,130.00000,40.00000,197.50000,102.00000,100.00000,110.00000
1985,Couple with children,5th Quintile,326,123.19596,118.68006,127.71187,97.19260,120.00000,140.00000,36.00000,204.21111,120.00000,115.00000,120.00000
