"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1984","16-34 J.","(Fach-)Abitur","7.64","7.5","558","7.47","7.81"
"1984","16-34 J.","(noch) kein Abschluss","7.52","7.5","509","7.32","7.72"
"1984","16-34 J.","AkademikerIn","7.81","7.5","238","7.58","8.04"
"1984","16-34 J.","Hauptschule","7.5","7.5","2199","7.41","7.59"
"1984","16-34 J.","Realschule","7.86","7.5","988","7.75","7.97"
"1984","35-65 J.","(Fach-)Abitur","7.37","7.5","246","7.09","7.65"
"1984","35-65 J.","(noch) kein Abschluss","6.86","6.5","736","6.7","7.02"
"1984","35-65 J.","AkademikerIn","8.02","7.5","473","7.87","8.17"
"1984","35-65 J.","Hauptschule","7.27","7.5","4006","7.2","7.34"
"1984","35-65 J.","Realschule","7.76","7.5","691","7.62","7.9"
"1984","66 und älter","(Fach-)Abitur","7.33","7.5","48","6.64","8.02"
"1984","66 und älter","(noch) kein Abschluss","","","","",""
"1984","66 und älter","AkademikerIn","7.97","7.5","62","7.4","8.54"
"1984","66 und älter","Hauptschule","7.06","7.5","942","6.9","7.22"
"1984","66 und älter","Realschule","7.87","7.5","174","7.59","8.15"
"1985","16-34 J.","(Fach-)Abitur","7.62","7.5","513","7.48","7.76"
"1985","16-34 J.","(noch) kein Abschluss","7.5","7.5","420","7.31","7.69"
"1985","16-34 J.","AkademikerIn","7.74","7.5","234","7.53","7.95"
"1985","16-34 J.","Hauptschule","7.42","7.5","1908","7.33","7.51"
"1985","16-34 J.","Realschule","7.72","7.5","965","7.61","7.83"
"1985","35-65 J.","(Fach-)Abitur","7.36","7.5","222","7.09","7.63"
"1985","35-65 J.","(noch) kein Abschluss","6.98","6.5","624","6.81","7.15"
"1985","35-65 J.","AkademikerIn","7.68","7.5","458","7.53","7.83"
"1985","35-65 J.","Hauptschule","7.17","7.5","3657","7.1","7.24"
"1985","35-65 J.","Realschule","7.5","7.5","668","7.36","7.64"
"1985","66 und älter","(Fach-)Abitur","7.65","7.5","43","7.04","8.26"
"1985","66 und älter","(noch) kein Abschluss","","","","",""
"1985","66 und älter","AkademikerIn","8.12","7.5","55","7.6","8.64"
"1985","66 und älter","Hauptschule","7.04","7.5","807","6.87","7.21"
"1985","66 und älter","Realschule","7.69","7.5","162","7.39","7.99"
"1986","16-34 J.","(Fach-)Abitur","7.66","7.5","540","7.51","7.81"
"1986","16-34 J.","(noch) kein Abschluss","7.66","7.5","419","7.48","7.84"
"1986","16-34 J.","AkademikerIn","8.09","7.5","226","7.91","8.27"
"1986","16-34 J.","Hauptschule","7.66","7.5","1829","7.58","7.74"
"1986","16-34 J.","Realschule","7.78","7.5","948","7.68","7.88"
"1986","35-65 J.","(Fach-)Abitur","7.51","7.5","208","7.23","7.79"
"1986","35-65 J.","(noch) kein Abschluss","6.92","6.5","578","6.75","7.09"
"1986","35-65 J.","AkademikerIn","7.72","7.5","464","7.58","7.86"
"1986","35-65 J.","Hauptschule","7.32","7.5","3446","7.26","7.38"
"1986","35-65 J.","Realschule","7.46","7.5","648","7.33","7.59"
"1986","66 und älter","(Fach-)Abitur","7.39","7.5","45","6.71","8.07"
"1986","66 und älter","(noch) kein Abschluss","","","","",""
"1986","66 und älter","AkademikerIn","8.5","8.5","53","8.03","8.97"
"1986","66 und älter","Hauptschule","7.39","7.5","742","7.24","7.54"
"1986","66 und älter","Realschule","7.81","7.5","159","7.51","8.11"
"1987","16-34 J.","(Fach-)Abitur","7.43","7.5","521","7.28","7.58"
"1987","16-34 J.","(noch) kein Abschluss","7.26","7.5","389","7.07","7.45"
"1987","16-34 J.","AkademikerIn","7.65","7.5","217","7.44","7.86"
