year,pli0165,bula_h,migback,proportion,n,lower_confidence,upper_confidence
2013,Daily,North Rhine-Westphalia,No migration background,0.16399416909620992,44486,0.1605533388336855,0.16743499935873435
2013,Daily,Bavaria,No migration background,0.11807580174927114,44486,0.1150770502807178,0.12107455321782448
2013,Daily,Lower Saxony,No migration background,0.09285714285714286,44486,0.0901600872944305,0.09555419841985523
2013,Daily,Baden-Wuerttemberg,No migration background,0.08090379008746355,44486,0.07836977431396999,0.08343780586095711
2013,Daily,Hesse,No migration background,0.05335276967930029,44486,0.05126435392012094,0.05544118543847964
2013,Daily,Saxony,No migration background,0.051895043731778424,44486,0.04983377060092784,0.05395631686262901
2013,Daily,"Rhineland-Palatinate, Saarland",No migration background,0.04314868804664723,44486,0.04126047750196765,0.04503689859132681
2013,Daily,Schleswig-Holstein,No migration background,0.03571428571428571,44486,0.03398976568289485,0.037438805745676575
2013,Daily,Berlin,No migration background,0.03513119533527697,44486,0.03342029390752328,0.03684209676303066
2013,Daily,Saxony-Anhalt,No migration background,0.03381924198250729,44486,0.03213944994147358,0.035499034023541
2013,Daily,Thuringa,No migration background,0.030612244897959183,44486,0.029011431365628684,0.03221305843028968
2013,Daily,North Rhine-Westphalia,Direct migration background,0.030174927113702624,44486,0.02858523063827547,0.03176462358912978
2013,Daily,Brandenburg,No migration background,0.029300291545189504,44486,0.027733097354813507,0.0308674857355655
2013,Daily,North Rhine-Westphalia,Indirect migration background,0.022886297376093295,44486,0.021496649676620756,0.024275945075565835
2013,Daily,Mecklenburg-Western Pomerania,No migration background,0.01909620991253644,44486,0.01782437369256666,0.020368046132506222
2013,Daily,Bavaria,Direct migration background,0.01749271137026239,44486,0.0162744489487387,0.018710973791786083
2013,Daily,Baden-Wuerttemberg,Direct migration background,0.015451895043731779,44486,0.014305712637834273,0.016598077449629284
2013,Daily,Baden-Wuerttemberg,Indirect migration background,0.014431486880466473,44486,0.013323222584484106,0.015539751176448839
2013,Daily,Bavaria,Indirect migration background,0.0141399416909621,44486,0.0130427668565951,0.0152371165253291
2013,Daily,Hamburg,No migration background,0.013411078717201166,44486,0.012342160778324486,0.014479996656077847
2013,Daily,Hesse,Direct migration background,0.012682215743440233,44486,0.011642366354351154,0.013722065132529312
2013,Daily,Hesse,Indirect migration background,0.009037900874635569,44486,0.008158459888862013,0.009917341860409124
2013,Daily,Lower Saxony,Direct migration background,0.008309037900874635,44486,0.007465493513358736,0.009152582288390535
2013,Daily,Bremen,No migration background,0.008017492711370262,44486,0.0071887577006794256,0.0088462277220611
2013,Daily,"Rhineland-Palatinate, Saarland",Direct migration background,0.007142857142857143,44486,0.0063602861302706854,0.007925428155443599
2013,Daily,"Rhineland-Palatinate, Saarland",Indirect migration background,0.006122448979591836,44486,0.005397556789829895,0.006847341169353778
2013,Daily,Lower Saxony,Indirect migration background,0.005685131195335277,44486,0.0049864539405400764,0.0063838084501304775
2013,Daily,Schleswig-Holstein,Direct migration background,0.004664723032069971,44486,0.004031521404819799,0.005297924659320143
2013,Daily,Berlin,Direct migration background,0.004373177842565598,44486,0.0037599932185800326,0.004986362466551163
2013,Daily,Berlin,Indirect migration background,0.002478134110787172,44486,0.0020161064172371135,0.0029401618043372302
2013,Daily,Hamburg,Direct migration background,0.0020408163265306124,44486,0.0016214411289392334,0.0024601915241219915
2013,Daily,Hamburg,Indirect migration background,0.0018950437317784257,44486,0.0014908941655760802,0.0022991932979807713
2013,Daily,Schleswig-Holstein,Indirect migration background,0.001749271137026239,44486,0.001360948439607742,0.002137593834444736
2013,Daily,Brandenburg,Direct migration background,0.0011661807580174927,44486,0.000849024016284499,0.0014833374997504864
2013,Daily,Bremen,Direct migration background,0.0010204081632653062,44486,0.0007237135490472336,0.0013171027774833788
2013,Daily,Saxony,Direct migration background,0.0010204081632653062,44486,0.0007237135490472336,0.0013171027774833788
2013,Daily,Saxony,Indirect migration background,0.0010204081632653062,44486,0.0007237135490472336,0.0013171027774833788
2013,Daily,Saxony-Anhalt,Direct migration background,0.0010204081632653062,44486,0.0007237135490472336,0.0013171027774833788
2013,Daily,Bremen,Indirect migration background,0.0008746355685131195,44486,0.0005999296906229103,0.0011493414464033287
2013,Daily,Mecklenburg-Western Pomerania,Indirect migration background,0.0008746355685131195,44486,0.0005999296906229103,0.0011493414464033287
2013,Daily,Saxony-Anhalt,Indirect migration background,0.0008746355685131195,44486,0.0005999296906229103,0.0011493414464033287
2013,Daily,Thuringa,Direct migration background,0.0007288629737609329,44486,0.00047807367065781425,0.0009796522768640516
2013,Daily,Mecklenburg-Western Pomerania,Direct migration background,0.0005830903790087463,44486,0.00035876124644553475,0.000807419511571958
2013,Daily,Thuringa,Indirect migration background,0.00043731778425655976,44486,0.00024302888893756397,0.0006316066795755556
2013,Daily,Brandenburg,Indirect migration background,0.0002915451895043732,44486,0.0001328974037206248,0.00045019297528812156
2013,At least once per week,North Rhine-Westphalia,No migration background,0.14667580534612748,44486,0.14338819254283017,0.1499634181494248
2013,At least once per week,Bavaria,No migration background,0.12200137080191913,44486,0.11895996992564566,0.1250427716781926
2013,At least once per week,Baden-Wuerttemberg,No migration background,0.0822481151473612,44486,0.07969500229276415,0.08480122800195826
2013,At least once per week,Lower Saxony,No migration background,0.08122001370801919,44486,0.0786814873037624,0.08375854011227599
2013,At least once per week,Saxony,No migration background,0.06545579163810829,44486,0.0631574300349771,0.06775415324123947
2013,At least once per week,Hesse,No migration background,0.05962988348183688,44486,0.057429361137964964,0.06183040582570879
2013,At least once per week,"Rhineland-Palatinate, Saarland",No migration background,0.051747772446881425,44486,0.049689266347005594,0.05380627854675726
