syear,quintil_oecd,regtyp,pli0165,proportion,n,lower_confidence,upper_confidence
2013,5. Quintil,Urban regions,5.0,0.1210412147505423,31177,0.1174205375914064,0.1246618919096782
2013,4. Quintil,Urban regions,5.0,0.09217116939459673,31177,0.08896018315790312,0.09538215563129034
2013,3. Quintil,Urban regions,5.0,0.06775783869059357,31177,0.06496797456541518,0.07054770281577195
2013,4. Quintil,Rural regions,5.0,0.06128968645237626,31177,0.05862713257618225,0.06395224032857026
2013,3. Quintil,Rural regions,5.0,0.05663577203707355,31177,0.054069964808379264,0.05920157926576784
2013,5. Quintil,Urban regions,1.0,0.05651745217905738,31177,0.053954165779582175,0.05908073857853259
2013,5. Quintil,Rural regions,5.0,0.04795898244922106,31177,0.04558705325881736,0.05033091163962476
2013,4. Quintil,Urban regions,1.0,0.047880102543876944,31177,0.04551002657743993,0.05025017851031396
2013,3. Quintil,Urban regions,1.0,0.04519818576217709,31177,0.042892203145955855,0.04750416837839832
2013,2. Quintil,Urban regions,5.0,0.03320844014987182,31177,0.03121946400969079,0.03519741629005285
2013,2. Quintil,Urban regions,1.0,0.030329323604811675,31177,0.028425694204687435,0.032232953004935914
2013,2. Quintil,Rural regions,5.0,0.027253007296391244,31177,0.025445641436143997,0.02906037315663849
2013,5. Quintil,Urban regions,2.0,0.02709524748570302,31177,0.025292974249811237,0.0288975207215948
2013,4. Quintil,Rural regions,1.0,0.02666140800631039,31177,0.02487322311162302,0.028449592900997762
2013,3. Quintil,Rural regions,1.0,0.025478209426148687,31177,0.023729091306979335,0.02722732754531804
2013,5. Quintil,Urban regions,4.0,0.02125813449023861,31177,0.019656971409014713,0.02285929757146251
2013,4. Quintil,Urban regions,2.0,0.02078485505817393,31177,0.01920123326047768,0.02236847685587018
2013,5. Quintil,Rural regions,1.0,0.020351015578781304,31177,0.018783661207225737,0.021918369950336872
2013,2. Quintil,Rural regions,1.0,0.01818181818181818,31177,0.01669870907959257,0.01966492728404379
2013,3. Quintil,Urban regions,2.0,0.017432459081049102,31177,0.015979680448351616,0.01888523771374659
2013,4. Quintil,Rural regions,2.0,0.013251824097811083,31177,0.011982478423852048,0.014521169771770117
2013,4. Quintil,Urban regions,4.0,0.012108065470321436,31177,0.010894031022066913,0.013322099918575959
2013,5. Quintil,Rural regions,2.0,0.010845986984815618,31177,0.009696231717184527,0.01199574225244671
2013,3. Quintil,Rural regions,2.0,0.010648787221455335,31177,0.009509418665431035,0.011788155777479634
2013,3. Quintil,Urban regions,4.0,0.009978308026030369,31177,0.008875017933669219,0.011081598118391519
