year,age_gr,sampreg,pli0165,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,18-29 y.,West,Daily,0.705697308633345,44486,0.7014623347149731,0.7099322825517169
2013,18-29 y.,West,At least once per week,0.12513107305138063,44486,0.1220564033167018,0.12820574278605948
2013,18-29 y.,West,Never,0.11010136315973436,44486,0.10719258224957902,0.1130101440698897
2013,18-29 y.,West,Seldom,0.038098566934638235,44486,0.036319615882838316,0.039877517986438155
2013,18-29 y.,West,At least once per month,0.02097168822090178,44486,0.019640134432958322,0.02230324200884524
2013,18-29 y.,East,Daily,0.6486486486486487,44486,0.644212358267279,0.6530849390300184
2013,18-29 y.,East,Never,0.15647226173541964,44486,0.1530961815203069,0.15984834195053238
2013,18-29 y.,East,At least once per week,0.12802275960170698,44486,0.12491791005951544,0.1311276091438985
2013,18-29 y.,East,Seldom,0.049786628733997154,44486,0.047765419279742365,0.051807838188251944
2013,18-29 y.,East,At least once per month,0.017069701280227598,44486,0.015866000022563453,0.018273402537891743
2013,30-45 y.,West,Never,0.380369074132994,44486,0.3758576512819647,0.38488049698402327
2013,30-45 y.,West,Daily,0.33216671969455935,44486,0.3277899219274521,0.3365435174616666
2013,30-45 y.,West,At least once per week,0.15637925548838688,44486,0.15300399272351442,0.15975451825325934
2013,30-45 y.,West,Seldom,0.09067769646834235,44486,0.08800928035917316,0.09334611257751155
2013,30-45 y.,West,At least once per month,0.04040725421571747,44486,0.038577395577006963,0.04223711285442797
2013,30-45 y.,East,Never,0.4216089254257193,44486,0.4170200097005423,0.4261978411508963
2013,30-45 y.,East,Daily,0.3088667058132707,44486,0.3045732119337638,0.3131601996927776
2013,30-45 y.,East,At least once per week,0.1426893716970053,44486,0.13943917750927837,0.14593956588473223
2013,30-45 y.,East,Seldom,0.09277745155607751,44486,0.09008143515427973,0.0954734679578753
2013,30-45 y.,East,At least once per month,0.03405754550792719,44486,0.032372053519450335,0.03574303749640404
2013,46-65 y.,West,Never,0.5759208036104236,44486,0.571328302605595,0.5805133046152523
2013,46-65 y.,West,Daily,0.17702722375891689,44486,0.17348025668959774,0.18057419082823603
2013,46-65 y.,West,At least once per week,0.11821225797059251,44486,0.11521200635917057,0.12121250958201445
2013,46-65 y.,West,Seldom,0.09637501819769981,44486,0.09363268170050591,0.0991173546948937
2013,46-65 y.,West,At least once per month,0.03246469646236716,44486,0.03081773485176753,0.03411165807296679
2013,46-65 y.,East,Never,0.6521317829457365,44486,0.6477057009857974,0.6565578649056756
2013,46-65 y.,East,Daily,0.12354651162790697,44486,0.12048860603474959,0.12660441722106436
2013,46-65 y.,East,At least once per week,0.10513565891472869,44486,0.10228531007545316,0.10798600775400422
2013,46-65 y.,East,Seldom,0.08866279069767442,44486,0.08602126620262689,0.09130431519272196
2013,46-65 y.,East,At least once per month,0.030523255813953487,44486,0.028924697370708255,0.03212181425719872
2013,66 and older,West,Never,0.8206106870229007,44486,0.8170452623934251,0.8241761116523764
2013,66 and older,West,Daily,0.0648854961832061,44486,0.06259647082360849,0.06717452154280372
2013,66 and older,West,Seldom,0.05997818974918211,44486,0.05777165874271462,0.062184720755649604
2013,66 and older,West,At least once per week,0.04416575790621592,44486,0.04225643875486547,0.046075077057566374
2013,66 and older,West,At least once per month,0.010359869138495093,44486,0.009418932940102357,0.011300805336887829
2013,66 and older,East,Never,0.8475,44486,0.8441592100702568,0.8508407899297432
2013,66 and older,East,Daily,0.051666666666666666,44486,0.04960968641441675,0.05372364691891658
2013,66 and older,East,Seldom,0.04416666666666667,44486,0.042257328779869305,0.04607600455346403
2013,66 and older,East,At least once per week,0.04416666666666667,44486,0.042257328779869305,0.04607600455346403
2013,66 and older,East,At least once per month,0.0125,44486,0.011467552561198628,0.013532447438801373
2017,18-29 y.,West,Daily,0.6723027375201288,45410,0.6679855673567872,0.6766199076834705
2017,18-29 y.,West,At least once per week,0.14412238325281804,45410,0.14089201619885336,0.14735275030678271
2017,18-29 y.,West,Never,0.11674718196457327,45410,0.11379362032064028,0.11970074360850627
2017,18-29 y.,West,Seldom,0.04508856682769726,45410,0.043180054003243366,0.04699707965215116
2017,18-29 y.,West,At least once per month,0.021739130434782608,45410,0.02039782172214068,0.023080439147424536
2017,18-29 y.,East,Daily,0.647887323943662,45410,0.6434942259399127,0.6522804219474113
2017,18-29 y.,East,At least once per week,0.15492957746478872,45410,0.15160149606860593,0.1582576588609715
2017,18-29 y.,East,Never,0.14084507042253522,45410,0.13764553524664355,0.14404460559842688
2017,18-29 y.,East,At least once per month,0.03755868544600939,45410,0.03580995592745806,0.03930741496456072
2017,18-29 y.,East,Seldom,0.018779342723004695,45410,0.017530798712262166,0.020027886733747224
2017,30-45 y.,West,Daily,0.5979836168872086,45410,0.5934739253285726,0.6024933084458446
2017,30-45 y.,West,At least once per week,0.17076244486452427,45410,0.16730133022952473,0.1742235594995238
2017,30-45 y.,West,Never,0.13673597983616886,45410,0.13357593282059763,0.1398960268517401
2017,30-45 y.,West,Seldom,0.0661625708884688,45410,0.06387632917168388,0.06844881260525372
2017,30-45 y.,West,At least once per month,0.02835538752362949,45410,0.026828694090992977,0.029882080956266002
2017,30-45 y.,East,Daily,0.5795053003533569,45410,0.5749649508009882,0.5840456499057256
2017,30-45 y.,East,At least once per week,0.1978798586572438,45410,0.194215475933073,0.2015442413814146
2017,30-45 y.,East,Never,0.16607773851590105,45410,0.16265480222981452,0.16950067480198758
2017,30-45 y.,East,Seldom,0.03180212014134275,45410,0.030188168859924213,0.03341607142276129
2017,30-45 y.,East,At least once per month,0.024734982332155476,45410,0.02330642575210284,0.02616353891220811
2017,46-65 y.,West,Daily,0.5181644359464627,45410,0.5135686102679535,0.5227602616249718
2017,46-65 y.,West,Never,0.19120458891013384,45410,0.18758758635775757,0.1948215914625101
2017,46-65 y.,West,At least once per week,0.17208413001912046,45410,0.1686124168691811,0.1755558431690598
2017,46-65 y.,West,Seldom,0.09751434034416825,45410,0.09478577273758243,0.10024290795075408
2017,46-65 y.,West,At least once per month,0.021032504780114723,45410,0.01971269921705969,0.022352310343169757
2017,46-65 y.,East,Daily,0.573170731707317,45410,0.5686213809844294,0.5777200824302047
2017,46-65 y.,East,Never,0.15853658536585366,45410,0.15517717784971535,0.16189599288199197
2017,46-65 y.,East,At least once per week,0.15853658536585366,45410,0.15517717784971535,0.16189599288199197
2017,46-65 y.,East,Seldom,0.08536585365853659,45410,0.08279577674935713,0.08793593056771605
2017,46-65 y.,East,At least once per month,0.024390243902439025,45410,0.02297142665453039,0.02580906115034766
2017,66 and older,West,Never,0.6875,45410,0.6832367413441266,0.6917632586558734
2017,66 and older,West,Daily,0.25,45410,0.2460172691652581,0.25398273083474193
2017,66 and older,West,At least once per month,0.03125,45410,0.029649663948112963,0.03285033605188704
2017,66 and older,West,Seldom,0.03125,45410,0.029649663948112963,0.03285033605188704
2017,66 and older,East,Daily,1.0,45410,1.0,1.0
2018,18-29 y.,West,Daily,0.734006734006734,43121,0.7298361487602335,0.7381773192532345
2018,18-29 y.,West,At least once per week,0.13692480359147025,43121,0.13368008497427059,0.1401695222086699
2018,18-29 y.,West,Never,0.05723905723905724,43121,0.05504646089067164,0.059431653587442845
2018,18-29 y.,West,Seldom,0.03928170594837262,43121,0.037448104852197156,0.04111530704454808
2018,18-29 y.,West,At least once per month,0.03254769921436588,43121,0.030872808066402947,0.03422259036232881
2018,18-29 y.,East,Daily,0.6466666666666666,43121,0.6421549252340544,0.6511784080992788
2018,18-29 y.,East,At least once per week,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,18-29 y.,East,Never,0.14666666666666667,43121,0.14332751053938536,0.15000582279394797
2018,18-29 y.,East,Seldom,0.02,43121,0.018678583592029684,0.021321416407970317
2018,18-29 y.,East,At least once per month,0.02,43121,0.018678583592029684,0.021321416407970317
2018,30-45 y.,West,Daily,0.6550416982562547,43121,0.6505549734436624,0.659528423068847
2018,30-45 y.,West,At least once per week,0.17058377558756635,43121,0.16703346143271547,0.17413408974241723
2018,30-45 y.,West,Never,0.09628506444275967,43121,0.09350082326588408,0.09906930561963526
2018,30-45 y.,West,Seldom,0.05079605761940864,43121,0.048723500876066486,0.052868614362750796
2018,30-45 y.,West,At least once per month,0.027293404094010616,43121,0.02575549224694444,0.028831315941076793
2018,30-45 y.,East,Daily,0.5680933852140078,43121,0.5634180101803079,0.5727687602477076
2018,30-45 y.,East,At least once per week,0.1867704280155642,43121,0.18309191499302133,0.19044894103810708
2018,30-45 y.,East,Never,0.1556420233463035,43121,0.152220351166816,0.159063695525791
2018,30-45 y.,East,Seldom,0.05058365758754864,43121,0.048515207120118954,0.052652108054978324
2018,30-45 y.,East,At least once per month,0.038910505836575876,43121,0.03708523626982385,0.0407357754033279
2018,46-65 y.,West,Daily,0.5966386554621849,43121,0.5920082983050946,0.6012690126192751
2018,46-65 y.,West,At least once per week,0.17016806722689076,43121,0.16662119320067134,0.17371494125311018
2018,46-65 y.,West,Never,0.13025210084033614,43121,0.12707522148799846,0.13342898019267382
2018,46-65 y.,West,Seldom,0.06302521008403361,43121,0.060731530423530196,0.06531888974453702
2018,46-65 y.,West,At least once per month,0.03991596638655462,43121,0.03806823171886864,0.0417637010542406
2018,46-65 y.,East,Daily,0.5970149253731343,43121,0.5923852692462508,0.6016445815000178
2018,46-65 y.,East,Never,0.22388059701492538,43121,0.21994614585955813,0.22781504817029263
2018,46-65 y.,East,At least once per week,0.11940298507462686,43121,0.1163423760389655,0.12246359411028823
2018,46-65 y.,East,Seldom,0.04477611940298507,43121,0.04282408498374435,0.046728153822225796
2018,46-65 y.,East,At least once per month,0.014925373134328358,43121,0.013780891508862799,0.016069854759793917
2018,66 and older,West,Never,0.45454545454545453,43121,0.4498456521136182,0.45924525697729085
2018,66 and older,West,Daily,0.2727272727272727,43121,0.26852364163991077,0.27693090381463464
