year,pli0165,regtyp,proportion,n,lower_confidence,upper_confidence
2013,Daily,Urban regions,0.6650145772594752,44486,0.6606285338107606,0.6694006207081898
2013,Daily,Rural regions,0.3349854227405248,44486,0.33059937929181016,0.3393714661892394
2013,At least once per week,Urban regions,0.6422206991089787,44486,0.6377662485018628,0.6466751497160946
2013,At least once per week,Rural regions,0.3577793008910212,44486,0.3533248502839053,0.36223375149813714
2013,At least once per month,Urban regions,0.661134163208852,44486,0.6567356785071758,0.6655326479105281
2013,At least once per month,Rural regions,0.338865836791148,44486,0.33446735208947187,0.34326432149282415
2013,Seldom,Urban regions,0.6150753768844222,44486,0.6105537324303304,0.6195970213385139
2013,Seldom,Rural regions,0.3849246231155779,44486,0.38040297866148615,0.38944626756966966
2013,Never,Urban regions,0.6192956542019746,44486,0.6147834647494264,0.6238078436545229
2013,Never,Rural regions,0.38070434579802537,44486,0.37619215634547704,0.3852165352505737
2017,Daily,Urban regions,0.7021541010770506,45410,0.6979478775221744,0.7063603246319268
2017,Daily,Rural regions,0.29784589892294944,45410,0.2936396753680733,0.3020521224778256
2017,At least once per week,Urban regions,0.6993769470404985,45410,0.6951595244757269,0.70359436960527
2017,At least once per week,Rural regions,0.30062305295950154,45410,0.29640563039473,0.30484047552427307
2017,At least once per month,Urban regions,0.6435643564356436,45410,0.6391591438094213,0.6479695690618659
2017,At least once per month,Rural regions,0.3564356435643564,45410,0.35203043093813413,0.3608408561905787
2017,Seldom,Urban regions,0.6781115879828327,45410,0.673814407697979,0.6824087682676864
2017,Seldom,Rural regions,0.3218884120171674,45410,0.31759123173231374,0.32618559230202104
2017,Never,Urban regions,0.6759581881533101,45410,0.6716535092398878,0.6802628670667324
2017,Never,Rural regions,0.3240418118466899,45410,0.3197371329332676,0.3283464907601122
2018,Daily,Urban regions,0.7374461979913917,43121,0.7332929679596564,0.741599428023127
2018,Daily,Rural regions,0.26255380200860834,43121,0.25840057197687305,0.26670703204034363
2018,At least once per week,Urban regions,0.70703125,43121,0.7027354741390902,0.7113270258609098
2018,At least once per week,Rural regions,0.29296875,43121,0.2886729741390902,0.2972645258609098
2018,At least once per month,Urban regions,0.76,43121,0.7559688953167379,0.7640311046832621
2018,At least once per month,Rural regions,0.24,43121,0.23596889531673793,0.24403110468326206
2018,Seldom,Urban regions,0.8355263157894737,43121,0.8320273480660189,0.8390252835129285
2018,Seldom,Rural regions,0.16447368421052633,43121,0.16097471648707148,0.16797265193398117
2018,Never,Urban regions,0.6758409785932722,43121,0.6714231081450698,0.6802588490414746
2018,Never,Rural regions,0.3241590214067278,43121,0.3197411509585254,0.3285768918549302
2019,Daily,Urban regions,0.7317526731752673,42417,0.7275363299479913,0.7359690164025432
2019,Daily,Rural regions,0.2682473268247327,42417,0.2640309835974568,0.27246367005200856
2019,At least once per week,Urban regions,0.7172995780590717,42417,0.7130140966760007,0.7215850594421428
2019,At least once per week,Rural regions,0.28270042194092826,42417,0.2784149405578572,0.2869859033239993
2019,At least once per month,Urban regions,0.6779661016949152,42417,0.67351937045769,0.6824128329321405
2019,At least once per month,Rural regions,0.3220338983050847,42417,0.3175871670678595,0.32648062954230994
2019,Seldom,Urban regions,0.7469135802469136,42417,0.7427759117218258,0.7510512487720014
2019,Seldom,Rural regions,0.25308641975308643,42417,0.24894875122799867,0.2572240882781742
2019,Never,Urban regions,0.766798418972332,42417,0.7627740995343157,0.7708227384103483
2019,Never,Rural regions,0.233201581027668,42417,0.22917726158965174,0.23722590046568426
