syear,regtyp,ple0024,proportion,n,lower_confidence,upper_confidence
2009,Urban regions,2.0,0.32426483038889203,18254,0.317474119614263,0.3310555411635211
2009,Urban regions,1.0,0.3232488570299712,18254,0.31646369776375227,0.3300340162961901
2009,Rural regions,2.0,0.18050460010159733,18254,0.17492511084836856,0.1860840893548261
2009,Rural regions,1.0,0.17198171247953942,18254,0.16650729205730178,0.17745613290177706
2011,Urban regions,2.0,0.3838911113279344,28898,0.37828379646358623,0.3894984261922826
2011,Urban regions,1.0,0.2597814420919114,28898,0.2547254518840434,0.2648374322997794
2011,Rural regions,2.0,0.22280222460727875,28898,0.21800436303229487,0.22760008618226263
2011,Rural regions,1.0,0.1335252219728754,28898,0.12960345490751543,0.13744698903823535
2013,Urban regions,2.0,0.4048981337896369,31177,0.39944925115603924,0.41034701642323457
2013,Rural regions,2.0,0.23784824340944336,31177,0.23312207044519906,0.24257441637368765
2013,Urban regions,1.0,0.23362387038126303,31177,0.22892689264363222,0.23832084811889384
2013,Rural regions,1.0,0.12362975241965671,31177,0.11997595704114969,0.12728354779816373
2015,Urban regions,2.0,0.3740627267596549,27342,0.3683271307177237,0.3797983228015861
2015,Urban regions,1.0,0.27182939611384344,27342,0.26655581399266753,0.27710297823501934
2015,Rural regions,2.0,0.21539143755543014,27342,0.21051860294788566,0.22026427216297462
2015,Rural regions,1.0,0.13871643957107152,27342,0.13461932623838677,0.14281355290375627
2017,Urban regions,2.0,0.38277784097372314,31140,0.3773791195760334,0.3881765623714129
2017,Urban regions,1.0,0.2631858339968908,31140,0.2582947287782934,0.26807693921548814
2017,Rural regions,2.0,0.21783642361506086,31140,0.21325172480285176,0.22242112242726997
2017,Rural regions,1.0,0.13619990141432525,31140,0.13239019254937795,0.14000961027927256
2019,Urban regions,2.0,0.41727425687044306,29565,0.4116533029108527,0.4228952108300334
2019,Rural regions,2.0,0.23223299415110968,29565,0.22741968437706328,0.23704630392515608
2019,Urban regions,1.0,0.232192933258553,29565,0.2273799130945923,0.2370059534225137
2019,Rural regions,1.0,0.11829981571989424,29565,0.11461835959036985,0.12198127184941863
2021,Urban regions,2.0,0.4171058811250848,19931,0.4102603126305334,0.42395144961963616
2021,Urban regions,1.0,0.2610760319365444,19931,0.2549782076553429,0.26717385621774586
2021,Rural regions,2.0,0.2124406408182435,19931,0.20676190092824479,0.2181193807082422
2021,Rural regions,1.0,0.10937744612012733,19931,0.10504431071329218,0.11371058152696248
