year,regtyp,sampreg,ple0024,proportion,n,lower_confidence,upper_confidence
2009,Urban regions,West,1.0,0.2849240842129029,18254,0.27837594800988846,0.2914722204159173
2009,Urban regions,West,2.0,0.27786871366484167,18254,0.2713703359009296,0.2843670914287537
2009,Rural regions,West,2.0,0.09301800530563865,18254,0.08880434139893965,0.09723166921233765
2009,Rural regions,West,1.0,0.0922278038042558,18254,0.0880302485644819,0.0964253590440297
2009,Rural regions,East,2.0,0.08748659479595869,18254,0.08338769377405053,0.09158549581786685
2009,Rural regions,East,1.0,0.07975390867528362,18254,0.07582379576759897,0.08368402158296827
2009,Urban regions,East,2.0,0.04639611672405035,18254,0.0433446975566484,0.049447535891452295
2009,Urban regions,East,1.0,0.03832477281706835,18254,0.03553973525332765,0.04110981038080905
2011,Urban regions,West,2.0,0.33330080983510585,28898,0.3278657375279954,0.3387358821422163
2011,Urban regions,West,1.0,0.23012001170845936,28898,0.22526700504941377,0.23497301836750495
2011,Rural regions,West,2.0,0.1239145282466582,28898,0.12011563988472093,0.12771341660859548
2011,Rural regions,East,2.0,0.09888769636062054,28898,0.09544591904640205,0.10232947367483904
2011,Rural regions,West,1.0,0.07590984486291345,28898,0.07285613057103205,0.07896355915479486
2011,Rural regions,East,1.0,0.057615377109961945,28898,0.054928761845701585,0.060301992374222305
2011,Urban regions,East,2.0,0.05059030149282857,28898,0.048063432980069654,0.05311717000558748
2011,Urban regions,East,1.0,0.029661430383452043,28898,0.02770538075059229,0.031617480016311796
2013,Urban regions,West,2.0,0.351425057483557,31177,0.34612555188784544,0.3567245630792686
2013,Urban regions,West,1.0,0.20699427838083526,31177,0.2024969330037649,0.21149162375790562
2013,Rural regions,West,2.0,0.134538259986097,31177,0.13075047123540431,0.1383260487367897
2013,Rural regions,East,2.0,0.10330998342334634,31177,0.09993142663570474,0.10668854021098793
2013,Rural regions,West,1.0,0.0704775145714133,31177,0.06763636465821292,0.07331866448461367
2013,Urban regions,East,2.0,0.05347307630607989,31177,0.05097576329023428,0.0559703893219255
2013,Rural regions,East,1.0,0.05315223784824341,31177,0.050662006101126034,0.05564246959536079
2013,Urban regions,East,1.0,0.026629592000427783,31177,0.024842445168571817,0.02841673883228375
2015,Urban regions,West,2.0,0.3274207852938805,27342,0.32185833970658734,0.3329832308811737
2015,Urban regions,West,1.0,0.24530355559138917,27342,0.24020345190586645,0.2504036592769119
2015,Rural regions,West,2.0,0.1274691606869306,27342,0.12351609630170216,0.13142222507215903
2015,Rural regions,West,1.0,0.0903813593485447,27342,0.08698268117735984,0.09378003751972956
2015,Rural regions,East,2.0,0.08792227686849956,27342,0.08456562486061316,0.09127892887638596
2015,Rural regions,East,1.0,0.048335080222526805,27342,0.04579285405847603,0.05087730638657758
2015,Urban regions,East,2.0,0.04664194146577441,27342,0.04414241774492526,0.049141465186623566
2015,Urban regions,East,1.0,0.026525840522454245,27342,0.02462109165986936,0.02843058938503913
2017,Urban regions,West,2.0,0.33606339817237324,31140,0.330816886056068,0.34130991028867846
2017,Urban regions,West,1.0,0.23641603154741592,31140,0.23169688320066775,0.24113517989416408
2017,Rural regions,West,2.0,0.12873014067417435,31140,0.12501039511187562,0.13244988623647308
2017,Rural regions,East,2.0,0.08910628294088652,31140,0.08594193096885847,0.09227063491291457
2017,Rural regions,West,1.0,0.08793083835741099,31140,0.08478539940925486,0.09107627730556711
2017,Rural regions,East,1.0,0.048269063056914266,31140,0.04588845282960074,0.05064967328422779
2017,Urban regions,East,2.0,0.04671444280134986,31140,0.04437057096625742,0.04905831463644231
2017,Urban regions,East,1.0,0.02676980244947484,31140,0.024977021872920686,0.028562583026028997
2019,Urban regions,West,2.0,0.3665972277862351,29565,0.36110432772018375,0.37209012785228646
2019,Urban regions,West,1.0,0.207555484336191,29565,0.2029325399550398,0.21217842871734222
2019,Rural regions,West,2.0,0.1326416152551879,29565,0.12877521935854278,0.136508011151833
2019,Rural regions,East,2.0,0.0995913788959218,29565,0.09617789526397733,0.10300486252786628
2019,Rural regions,West,1.0,0.07579520871725022,29565,0.07277823091977963,0.07881218651472081
2019,Urban regions,East,2.0,0.05067702908420799,29565,0.04817680060441398,0.053177257564002
2019,Rural regions,East,1.0,0.04250460700264402,29565,0.04020500076110048,0.044804213244187555
2019,Urban regions,East,1.0,0.02463744892236199,29565,0.022870402184590386,0.026404495660133597
2021,Urban regions,West,2.0,0.36930543234357877,19931,0.3626051374092754,0.3760057272778821
2021,Urban regions,West,1.0,0.23070500443563116,19931,0.22485620824457045,0.23655380062669187
2021,Rural regions,West,2.0,0.1265981318165214,19931,0.12198163826229132,0.1312146253707515
2021,Rural regions,East,2.0,0.08584250900172206,19931,0.08195337202576514,0.08973164597767899
2021,Rural regions,West,1.0,0.07263998330115326,19931,0.06903665711130726,0.07624330949099926
2021,Urban regions,East,2.0,0.04780044878150603,19931,0.04483854122279673,0.05076235634021533
2021,Rural regions,East,1.0,0.03673746281897407,19931,0.034125791969411325,0.03934913366853681
2021,Urban regions,East,1.0,0.03037102750091322,19931,0.02798857604049556,0.03275347896133088
