year,migback,sex,ple0024,proportion,n,lower_confidence,upper_confidence
2009,No migration background,female,2.0,0.2419145453519219,18254,0.23570203506317924,0.24812705564066453
2009,No migration background,female,1.0,0.2112095727267596,18254,0.20528830547660226,0.21713083997691696
2009,No migration background,male,2.0,0.20816165264999717,18254,0.2022719187063621,0.21405138659363224
2009,No migration background,male,1.0,0.20771010893492126,18254,0.20182508921588851,0.213595128653954
2009,Direct migration background,female,1.0,0.025060676186713326,18254,0.022793098187586392,0.02732825418584026
2009,Direct migration background,female,2.0,0.02472201840040639,18254,0.022469422856497466,0.026974613944315315
2009,Direct migration background,male,1.0,0.022746514646949257,18254,0.02058360641898127,0.024909422874917243
2009,Direct migration background,male,2.0,0.01935993678387989,18254,0.017361070089625716,0.021358803478134063
2009,Indirect migration background,male,1.0,0.014392955918044816,18254,0.01266511424143793,0.016120797594651702
2009,Indirect migration background,female,1.0,0.014110741096122368,18254,0.01239967798845189,0.01582180420379285
2009,Indirect migration background,female,2.0,0.0062651690466783315,18254,0.005120503262612129,0.007409834830744534
2009,Indirect migration background,male,2.0,0.00434610825760569,18254,0.0033918157456326163,0.005300400769578764
2011,No migration background,female,2.0,0.29261391355254174,28898,0.2873682803323255,0.297859546772758
2011,No migration background,male,2.0,0.24729241877256317,28898,0.242318018547762,0.2522668189973643
2011,No migration background,male,1.0,0.1626987998829154,28898,0.158443254664734,0.16695434510109683
2011,No migration background,female,1.0,0.16221094740950337,28898,0.15796054940532672,0.16646134541368002
2011,Direct migration background,female,2.0,0.031076202556346962,28898,0.029075507214136157,0.03307689789855777
2011,Direct migration background,female,1.0,0.023075421992389503,28898,0.02134430060508819,0.024806543379690814
2011,Direct migration background,male,2.0,0.022343643282271442,28898,0.02063955422838365,0.024047732336159235
2011,Direct migration background,male,1.0,0.020587374377988098,28898,0.018950160157492693,0.022224588598483502
2011,Indirect migration background,male,1.0,0.01273294955605425,28898,0.011440230923012372,0.014025668189096127
2011,Indirect migration background,female,1.0,0.01200117084593619,28898,0.01074568389810679,0.01325665779376559
2011,Indirect migration background,female,2.0,0.007903210069275052,28898,0.006882268321580367,0.008924151816969737
2011,Indirect migration background,male,2.0,0.00546394770221485,28898,0.004614012708523036,0.006313882695906664
2013,No migration background,female,2.0,0.3103042618041816,31177,0.30516901227745047,0.3154395113309127
2013,No migration background,male,2.0,0.26180418159456714,31177,0.2569242583658353,0.26668410482329896
2013,No migration background,female,1.0,0.1497246136570237,31177,0.1457639741599688,0.15368525315407858
2013,No migration background,male,1.0,0.1491898828939629,31177,0.14523507930906698,0.15314468647885882
2013,Direct migration background,female,2.0,0.03288594192823913,31177,0.030906317060142397,0.03486556679633587
2013,Direct migration background,male,2.0,0.022405218972247475,31177,0.0207623877676,0.024048050176894948
2013,Direct migration background,female,1.0,0.01946419977541308,31177,0.01793068164831366,0.020997717902512498
2013,Direct migration background,male,1.0,0.017111384417945564,31177,0.015671811604510553,0.018550957231380574
2013,Indirect migration background,male,1.0,0.010908507566440297,31177,0.0097554796783095,0.012061535454571094
2013,Indirect migration background,female,1.0,0.010855034490134217,31177,0.009704805031494417,0.012005263948774018
2013,Indirect migration background,female,2.0,0.008502219132666702,31177,0.007483039044578854,0.00952139922075455
2013,Indirect migration background,male,2.0,0.006844553767178226,31177,0.005929345164206602,0.00775976237014985
2015,No migration background,female,2.0,0.26707248246392,27342,0.26182820070153384,0.2723167642263062
2015,No migration background,male,2.0,0.2100298314923809,27342,0.20520161461799397,0.2148580483667678
2015,No migration background,female,1.0,0.14399741997903734,27342,0.13983586320253874,0.14815897675553594
2015,No migration background,male,1.0,0.13907925501894702,27342,0.13497765131955355,0.1431808587183405
2015,Direct migration background,female,2.0,0.05139885511569781,27342,0.048781519126996235,0.05401619110439939
2015,Direct migration background,female,1.0,0.04652100298314924,27342,0.0440245635608626,0.04901744240543588
2015,Direct migration background,male,1.0,0.04365879222768685,27342,0.04123674155333622,0.04608084290203748
2015,Direct migration background,male,2.0,0.03567685237442554,27342,0.03347825607125829,0.03787544867759279
2015,Indirect migration background,male,1.0,0.018866403289526726,27342,0.017253718230306695,0.020479088348746757
2015,Indirect migration background,female,1.0,0.018422962186567766,27342,0.016828982225197284,0.020016942147938248
2015,Indirect migration background,female,2.0,0.01515762315568814,27342,0.013709385456449286,0.016605860854926994
2015,Indirect migration background,male,2.0,0.010118519712972668,27342,0.008932229295010091,0.011304810130935245
2017,No migration background,female,2.0,0.2670534258521973,31140,0.2621394614766705,0.27196739022772415
2017,No migration background,male,2.0,0.21935312630341638,31140,0.21475695725379745,0.22394929535303532
2017,No migration background,female,1.0,0.13817161490918742,31140,0.13433881117529672,0.1420044186430781
2017,No migration background,male,1.0,0.13407651765062753,31140,0.13029197950858384,0.13786105579267122
2017,Direct migration background,female,2.0,0.05077162249270087,31140,0.04833329157820063,0.05320995340720111
2017,Direct migration background,female,1.0,0.04914116710271869,31140,0.04674024802126911,0.051542086184168265
2017,Direct migration background,male,1.0,0.04292268608046108,31140,0.040671487924698095,0.04517388423622406
2017,Direct migration background,male,2.0,0.036704205058203467,31140,0.03461570490844049,0.038792705207966446
2017,Indirect migration background,female,1.0,0.017783339020968413,31140,0.01631540319612045,0.019251274845816378
2017,Indirect migration background,male,1.0,0.017290410647252872,31140,0.015842599159775643,0.0187382221347301
2017,Indirect migration background,female,2.0,0.015204944450764039,31140,0.013845810954652786,0.016564077946875293
2017,Indirect migration background,male,2.0,0.011526940431501915,31140,0.010341345837686249,0.012712535025317582
2019,No migration background,female,2.0,0.28737209393499824,29565,0.2822136247749664,0.29253056309503006
2019,No migration background,male,2.0,0.24828478456894185,29565,0.24336020846874223,0.25320936066914146
2019,No migration background,male,1.0,0.1309444466224958,29565,0.12709910931440527,0.13478978393058633
2019,No migration background,female,1.0,0.11788920688438467,29565,0.1142132896819899,0.12156512408677944
2019,Direct migration background,female,2.0,0.04967263888344376,29565,0.04719600184989613,0.052149275916991394
2019,Direct migration background,male,2.0,0.03610773513153252,29565,0.03398115622767411,0.03823431403539094
2019,Direct migration background,female,1.0,0.03555886619359391,29565,0.03344791134324412,0.03766982104394371
2019,Direct migration background,male,1.0,0.03304975104873172,29565,0.031011989839834758,0.035087512257628684
2019,Indirect migration background,female,2.0,0.017485396165758418,29565,0.01599131436693125,0.018979477964585587
2019,Indirect migration background,male,1.0,0.015603559807111773,29565,0.014190814114260984,0.017016305499962563
2019,Indirect migration background,female,1.0,0.015015485945034697,29565,0.013629204128135234,0.01640176776193416
2019,Indirect migration background,male,2.0,0.013016034813972635,29565,0.011724037743309549,0.014308031884635721
2021,No migration background,female,2.0,0.2637678133319413,19931,0.25764980834984275,0.2698858183140399
2021,No migration background,male,2.0,0.2107845696090202,19931,0.20512206304620476,0.21644707617183565
2021,No migration background,male,1.0,0.11264811818134364,19931,0.10825875582603778,0.1170374805366495
2021,No migration background,female,1.0,0.09672704494440675,19931,0.0926233507447534,0.10083073914406009
2021,Direct migration background,male,1.0,0.07944876546432114,19931,0.0756942051464193,0.08320332578222299
2021,Direct migration background,female,2.0,0.06994832176228011,19931,0.06640725824657112,0.0734893852779891
2021,Direct migration background,male,2.0,0.05945607349793809,19931,0.056173010768440855,0.06273913622743532
2021,Direct migration background,female,1.0,0.058412068695515997,19931,0.055156152169310524,0.06166798522172147
2021,Indirect migration background,female,2.0,0.014981468914757008,19931,0.013294951127283244,0.01666798670223077
2021,Indirect migration background,male,1.0,0.012214856188338466,19931,0.010689866346025256,0.013739846030651676
2021,Indirect migration background,female,1.0,0.01111865114579527,19931,0.009662891515482823,0.012574410776107717
2021,Indirect migration background,male,2.0,0.010492248264342016,19931,0.009077642555950392,0.01190685397273364
