"ple0024","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","maennlich","166","0.653309691521014","0.592846646726041","0.713772736315987"
"Ja","2009","(noch) kein Abschluss","weiblich","143","0.543524546882477","0.48024288032626","0.606806213438695"
"Ja","2009","Hauptschule","maennlich","1283","0.434118718564158","0.416242185854521","0.451995251273796"
"Ja","2009","Hauptschule","weiblich","1103","0.335107792620076","0.31865257128973","0.351563013950422"
"Ja","2009","Realschule","maennlich","1124","0.564012757679818","0.542170533996198","0.585854981363439"
"Ja","2009","Realschule","weiblich","1441","0.49563498180452","0.476944772054984","0.514325191554056"
"Ja","2009","(Fach-)Abitur","maennlich","553","0.619979816715452","0.58778150678826","0.652178126642643"
"Ja","2009","(Fach-)Abitur","weiblich","650","0.545236164058072","0.515769561553259","0.574702766562885"
"Ja","2009","AkademikerIn","maennlich","1022","0.502794243896653","0.481684270974639","0.523904216818667"
"Ja","2009","AkademikerIn","weiblich","943","0.515734319286077","0.492704863782517","0.538763774789638"
"Nein","2009","(noch) kein Abschluss","maennlich","72","0.346690308478986","0.286227263684013","0.407153353273959"
"Nein","2009","(noch) kein Abschluss","weiblich","95","0.456475453117523","0.393193786561305","0.51975711967374"
"Nein","2009","Hauptschule","maennlich","1670","0.565881281435842","0.548004748726204","0.583757814145479"
"Nein","2009","Hauptschule","weiblich","2058","0.664892207379924","0.648436986049578","0.68134742871027"
"Nein","2009","Realschule","maennlich","856","0.435987242320182","0.414145018636561","0.457829466003803"
"Nein","2009","Realschule","weiblich","1308","0.50436501819548","0.485674808445944","0.523055227945016"
"Nein","2009","(Fach-)Abitur","maennlich","320","0.380020183284548","0.347821873357357","0.41221849321174"
"Nein","2009","(Fach-)Abitur","weiblich","447","0.454763835941928","0.425297233437115","0.484230438446741"
"Nein","2009","AkademikerIn","maennlich","1133","0.497205756103347","0.476095783181333","0.518315729025361"
"Nein","2009","AkademikerIn","weiblich","866","0.484265680713922","0.461236225210362","0.507295136217483"
"Ja","2010","(noch) kein Abschluss","maennlich","","","",""
"Ja","2010","(noch) kein Abschluss","weiblich","","","",""
"Ja","2010","Hauptschule","maennlich","","","",""
"Ja","2010","Hauptschule","weiblich","","","",""
"Ja","2010","Realschule","maennlich","","","",""
"Ja","2010","Realschule","weiblich","","","",""
"Ja","2010","(Fach-)Abitur","maennlich","","","",""
"Ja","2010","(Fach-)Abitur","weiblich","","","",""
"Ja","2010","AkademikerIn","maennlich","","","",""
"Ja","2010","AkademikerIn","weiblich","","","",""
"Nein","2010","(noch) kein Abschluss","maennlich","","","",""
