year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,4th Quintile,4313,25.71142,25.58400,25.83885,22.72440,25.28137,28.12500,14.62351,36.22589,25.28257,25.05626,25.40248
2004,5th Quintile,6140,25.11810,25.01763,25.21856,22.36663,24.72750,27.27361,15.00615,34.63409,24.740938,24.61810,24.85896
2005,1st Quintile,,,,,,,,,,,,
2005,2nd Quintile,,,,,,,,,,,,
2005,3rd Quintile,,,,,,,,,,,,
2005,4th Quintile,,,,,,,,,,,,
2005,5th Quintile,,,,,,,,,,,,
2006,1st Quintile,2987,25.98126,25.79528,26.16724,22.49135,25.21736,28.72008,13.14825,38.06318,25.217358,25.01352,25.43647
2006,2nd Quintile,3349,26.09404,25.93303,26.25504,22.77319,25.51020,28.73175,13.83534,37.66959,25.510204,25.31528,25.71166
2006,3rd Quintile,3604,26.04075,25.89251,26.18898,22.86237,25.47282,28.57796,14.28898,37.15135,25.47521,25.34435,25.71166
2006,4th Quintile,3991,25.71490,25.57753,25.85228,22.59814,25.18078,28.07594,14.38144,36.29264,25.180784,24.96801,25.35229
2006,5th Quintile,5539,25.33779,25.22940,25.44618,22.49964,24.88157,27.47800,15.03209,34.94555,24.87772,24.76726,25.05990
2007,1st Quintile,,,,,,,,,,,,
2007,2nd Quintile,,,,,,,,,,,,
2007,3rd Quintile,,,,,,,,,,,,
2007,4th Quintile,,,,,,,,,,,,
2007,5th Quintile,,,,,,,,,,,,
2008,1st Quintile,2991,26.17050,25.97549,26.36552,22.49964,25.34435,29.05257,13.364964,38.88198,25.344353,25.09950,25.64905
2008,2nd Quintile,3379,26.32335,26.16406,26.48265,23.04002,25.71166,29.04371,14.03449,38.04924,25.711662,25.43194,25.95156
2008,3rd Quintile,3818,25.98362,25.84093,26.12631,22.82619,25.49275,28.66613,15.173038,37.42604,25.499132,25.30864,25.69743
2008,4th Quintile,3897,25.89868,25.75832,26.03903,22.89307,25.35926,28.22839,15.055495,36.23135,25.359257,25.18078,25.60554
2008,5th Quintile,5267,25.51216,25.39818,25.62613,22.67574,24.93075,27.71769,15.11281,35.28061,24.930748,24.80115,25.15652
2009,1st Quintile,,,,,,,,,,,,
2009,2nd Quintile,,,,,,,,,,,,
2009,3rd Quintile,,,,,,,,,,,,
2009,4th Quintile,,,,,,,,,,,,
2009,5th Quintile,,,,,,,,,,,,
2010,1st Quintile,2600,26.55756,26.33004,26.78507,22.86241,25.60554,29.32130,13.17408,39.00964,25.605536,25.24901,25.90444
2010,2nd Quintile,3008,26.37951,26.20381,26.55522,23.10532,25.73463,29.05329,15.149602,37.97524,25.727554,25.55829,25.96454
2010,3rd Quintile,3207,26.23909,26.07732,26.40086,23.03004,25.66115,28.93400,16.14153,37.78992,25.661152,25.33496,25.82780
2010,4th Quintile,3473,26.03552,25.88535,26.18569,22.95909,25.46939,28.39373,14.80713,36.54568,25.469387,25.24934,25.66186
2010,5th Quintile,4365,25.84738,25.71473,25.98004,22.74338,25.24934,28.08901,15.210925,36.10745,25.249338,25.00000,25.39364
2011,1st Quintile,,,,,,,,,,,,
2011,2nd Quintile,,,,,,,,,,,,
2011,3rd Quintile,,,,,,,,,,,,
2011,4th Quintile,,,,,,,,,,,,
2011,5th Quintile,,,,,,,,,,,,
2012,1st Quintile,3148,26.57224,26.38316,26.76131,22.91538,25.82074,29.40681,13.364964,39.14395,25.826447,25.51020,26.00464
2012,2nd Quintile,3253,26.52622,26.35065,26.70180,23.04688,25.95156,29.17303,15.03396,38.36227,25.951557,25.63692,26.12245
2012,3rd Quintile,3533,26.24001,26.08342,26.39660,22.86237,25.62719,28.99888,13.65760,38.20365,25.631168,25.39062,25.85489
2012,4th Quintile,3833,25.89638,25.75244,26.04032,22.77493,25.40181,28.39506,15.389351,36.82526,25.402817,25.23531,25.63192
2012,5th Quintile,4551,26.01192,25.87950,26.14433,22.88120,25.35154,28.39375,15.826092,36.66256,25.351542,25.19491,25.53545
2013,1st Quintile,,,,,,,,,,,,
2013,2nd Quintile,,,,,,,,,,,,
2013,3rd Quintile,,,,,,,,,,,,
2013,4th Quintile,,,,,,,,,,,,
2013,5th Quintile,,,,,,,,,,,,
2014,1st Quintile,5926,26.74587,26.59746,26.89427,22.72044,25.91068,29.39928,13.364964,39.41753,25.910685,25.63692,26.08006
2014,2nd Quintile,5549,26.60893,26.47624,26.74162,23.14440,25.95156,29.32099,13.87952,38.58587,25.951557,25.72716,26.07897
2014,3rd Quintile,5182,26.16696,26.03840,26.29552,22.86237,25.52964,28.72112,14.07424,37.50925,25.529644,25.35926,25.71168
2014,4th Quintile,5184,26.07365,25.94537,26.20193,22.83737,25.43617,28.70370,14.03787,37.50320,25.436466,25.20398,25.66162
2014,5th Quintile,5399,25.70195,25.58199,25.82192,22.59814,24.96572,28.08631,15.779093,36.31857,24.964947,24.80115,25.19561
2015,1st Quintile,,,,,,,,,,,,
2015,2nd Quintile,,,,,,,,,,,,
2015,3rd Quintile,,,,,,,,,,,,
2015,4th Quintile,,,,,,,,,,,,
2015,5th Quintile,,,,,,,,,,,,
2016,1st Quintile,5083,26.80461,26.64009,26.96912,22.74596,25.74694,29.76191,14.532872,40.28583,25.746944,25.59374,26.03749
2016,2nd Quintile,5095,26.70630,26.55854,26.85407,23.04002,25.97012,29.38775,15.605006,38.90936,25.970116,25.73645,26.21882
2016,3rd Quintile,4597,26.40779,26.26683,26.54874,23.05175,25.61728,29.05329,14.04945,38.05559,25.617285,25.39062,25.90946
2016,4th Quintile,4615,26.19251,26.05806,26.32696,22.83737,25.64427,28.73175,13.99580,37.57331,25.648918,25.39062,25.88171
2016,5th Quintile,4860,25.89326,25.76595,26.02057,22.86237,25.28257,28.34467,15.241579,36.56813,25.28257,25.10239,25.46977
2017,1st Quintile,,,,,,,,,,,,
2017,2nd Quintile,,,,,,,,,,,,
2017,3rd Quintile,,,,,,,,,,,,
2017,4th Quintile,,,,,,,,,,,,
2017,5th Quintile,,,,,,,,,,,,
2018,1st Quintile,7133,26.99626,26.85788,27.13463,22.83737,26.17188,30.10381,12.110726,41.00346,26.171875,25.79555,26.34778
2018,2nd Quintile,5327,26.75345,26.61236,26.89453,23.12922,26.02758,29.38775,14.693877,38.77555,26.027582,25.76298,26.26573
2018,3rd Quintile,4803,26.55523,26.41186,26.69859,23.04002,25.78125,29.24178,14.4795,38.54441,25.78125,25.51020,26.02313
2018,4th Quintile,4722,26.26400,26.12902,26.39897,23.03004,25.65426,28.73175,14.47749,37.28430,25.654373,25.43637,25.88129
2018,5th Quintile,5060,26.10948,25.97646,26.24249,22.89303,25.30864,28.40550,14.62432,36.67421,25.308641,25.08227,25.60554
2019,1st Quintile,,,,,,,,,,,,
2019,2nd Quintile,,,,,,,,,,,,
2019,3rd Quintile,,,,,,,,,,,,
2019,4th Quintile,,,,,,,,,,,,
2019,5th Quintile,,,,,,,,,,,,
2020,1st Quintile,4258,27.25015,27.05636,27.44394,22.75953,26.34649,30.29920,12.345679,41.60872,26.346495,26.00405,26.67276
2020,2nd Quintile,4693,27.12112,26.96708,27.27517,23.63403,26.29577,29.75613,14.693877,38.93928,26.291723,26.02979,26.57320
2020,3rd Quintile,4234,26.59846,26.44685,26.75007,23.14738,26.02617,29.21976,14.692378,38.32833,26.026175,25.86409,26.21882
2020,4th Quintile,4524,26.53062,26.37928,26.68195,23.12062,25.59419,29.02531,15.241579,37.88234,25.593737,25.43194,25.82645
2020,5th Quintile,5968,26.00865,25.89363,26.12367,22.85714,25.40276,28.40055,15.942183,36.71565,25.401701,25.18108,25.68956
2021,1st Quintile,,,,,,,,,,,,
2021,2nd Quintile,,,,,,,,,,,,
2021,3rd Quintile,,,,,,,,,,,,
2021,4th Quintile,,,,,,,,,,,,
2021,5th Quintile,,,,,,,,,,,,
2022,1st Quintile,4193,27.05210,26.86208,27.24211,22.85714,25.95156,29.85882,14.298379,40.36133,25.951557,25.63836,26.23457
2022,2nd Quintile,3214,26.91163,26.72144,27.10181,23.32342,26.06137,29.32099,14.32706,38.31734,26.06168,25.77002,26.29184
2022,3rd Quintile,2944,26.74570,26.56031,26.93109,23.30668,25.82645,29.36368,14.22119,38.44917,25.826447,25.55873,26.06247
2022,4th Quintile,3106,26.47641,26.29617,26.65666,23.03004,25.64648,29.01235,15.495868,37.98580,25.648918,25.30741,25.97065
2022,5th Quintile,4014,25.98993,25.83547,26.14440,22.59814,25.05931,28.39430,15.728216,37.08854,25.059307,24.84000,25.30864
