year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,2nd Quintile,1786,2.709114641011352,2.646281984514855,2.771947297507849,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2003,3rd Quintile,2296,2.358603622799891,2.3058238003400384,2.411383445259744,0.0,2.0,5.0,0.0,10.0,2.0,2.0,3.0
2003,4th Quintile,2854,2.1376457983251447,2.0929357397164594,2.18235585693383,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
2003,5th Quintile,4411,1.6687186440446178,1.6349750882573402,1.7024621998318954,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0
2004,1st Quintile,,,,,,,,,,,,
2004,2nd Quintile,,,,,,,,,,,,
2004,3rd Quintile,,,,,,,,,,,,
2004,4th Quintile,,,,,,,,,,,,
2004,5th Quintile,,,,,,,,,,,,
2005,1st Quintile,1020,3.165349452506387,3.073780535544528,3.256918369468246,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2005,2nd Quintile,1604,2.6861755444333286,2.6200526113065163,2.752298477560141,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2005,3rd Quintile,2081,2.676230232984329,2.62111765420711,2.731342811761548,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2005,4th Quintile,2650,2.23432539948455,2.186507496175804,2.282143302793296,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2005,5th Quintile,4080,1.7621764162235707,1.726651105745038,1.7977017267021034,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,1st Quintile,,,,,,,,,,,,
2006,2nd Quintile,,,,,,,,,,,,
2006,3rd Quintile,,,,,,,,,,,,
2006,4th Quintile,,,,,,,,,,,,
2006,5th Quintile,,,,,,,,,,,,
2007,1st Quintile,1108,3.0376444190461847,2.9502565595690484,3.125032278523321,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2007,2nd Quintile,1660,2.4925939488999784,2.428916073603265,2.556271824196692,0.0,2.0,5.0,0.0,10.0,2.0,2.0,3.0
2007,3rd Quintile,2133,2.2384687695033425,2.185750047595416,2.291187491411269,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2007,4th Quintile,2736,2.0973129032331967,2.051266659265147,2.1433591472012465,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
2007,5th Quintile,3861,1.553001784086376,1.519621212406424,1.586382355766328,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2008,1st Quintile,,,,,,,,,,,,
2008,2nd Quintile,,,,,,,,,,,,
2008,3rd Quintile,,,,,,,,,,,,
2008,4th Quintile,,,,,,,,,,,,
2008,5th Quintile,,,,,,,,,,,,
2009,1st Quintile,1009,3.1001570563940053,3.011798871809846,3.1885152409781647,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2009,2nd Quintile,1416,2.7630887748006687,2.6946360521287818,2.8315414974725557,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2009,3rd Quintile,1974,2.869586132557058,2.8122920948123524,2.926880170301764,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2009,4th Quintile,2431,2.27453475286049,2.2265378742762247,2.3225316314447553,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2009,5th Quintile,3318,1.946138441243687,1.9074059782010238,1.9848709042863504,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2010,1st Quintile,,,,,,,,,,,,
2010,2nd Quintile,,,,,,,,,,,,
2010,3rd Quintile,,,,,,,,,,,,
2010,4th Quintile,,,,,,,,,,,,
2010,5th Quintile,,,,,,,,,,,,
2011,1st Quintile,,,,,,,,,,,,
2011,2nd Quintile,,,,,,,,,,,,
2011,3rd Quintile,,,,,,,,,,,,
2011,4th Quintile,,,,,,,,,,,,
2011,5th Quintile,,,,,,,,,,,,
2012,1st Quintile,,,,,,,,,,,,
2012,2nd Quintile,,,,,,,,,,,,
2012,3rd Quintile,,,,,,,,,,,,
2012,4th Quintile,,,,,,,,,,,,
2012,5th Quintile,,,,,,,,,,,,
2013,1st Quintile,1099,2.4045561619659397,2.319220504453382,2.4898918194784976,0.0,1.0,5.0,0.0,10.0,1.0,0.0,1.0
2013,2nd Quintile,1608,2.252040430545046,2.189044180762053,2.315036680328039,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2013,3rd Quintile,1959,1.9239247603768814,1.8703513503947242,1.9774981703590386,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,4th Quintile,2579,1.6030398293005366,1.5588915322130836,1.6471881263879895,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2013,5th Quintile,3371,1.4027542548837315,1.3657360692966118,1.4397724404708512,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2014,1st Quintile,,,,,,,,,,,,
2014,2nd Quintile,,,,,,,,,,,,
2014,3rd Quintile,,,,,,,,,,,,
2014,4th Quintile,,,,,,,,,,,,
2014,5th Quintile,,,,,,,,,,,,
2015,1st Quintile,2202,2.918364535427469,2.8544378527775165,2.9822912180774215,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2015,2nd Quintile,2945,2.2738073498842324,2.2270990651212896,2.320515634647175,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
2015,3rd Quintile,3095,2.0003523914178762,1.9575514364720867,2.0431533463636655,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,4th Quintile,3329,1.833143154329667,1.7935890594978068,1.8726972491615272,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,5th Quintile,3656,1.5429586342430206,1.5072636933329027,1.5786535751531385,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2016,1st Quintile,,,,,,,,,,,,
2016,2nd Quintile,,,,,,,,,,,,
2016,3rd Quintile,,,,,,,,,,,,
2016,4th Quintile,,,,,,,,,,,,
2016,5th Quintile,,,,,,,,,,,,
2017,1st Quintile,,,,,,,,,,,,
2017,2nd Quintile,,,,,,,,,,,,
2017,3rd Quintile,,,,,,,,,,,,
2017,4th Quintile,,,,,,,,,,,,
2017,5th Quintile,,,,,,,,,,,,
2018,1st Quintile,2140,1.951598485718981,1.893375504964567,2.009821466473395,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0
2018,2nd Quintile,3085,1.4801236151458115,1.439507573796793,1.52073965649483,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,3rd Quintile,3141,1.1832776972169323,1.149612037301351,1.2169433571325137,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,4th Quintile,3304,1.2240373073691857,1.1890428451279644,1.259031769610407,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,5th Quintile,3774,1.0104442202209543,0.9809137122824845,1.039974728159424,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
2019,1st Quintile,,,,,,,,,,,,
2019,2nd Quintile,,,,,,,,,,,,
2019,3rd Quintile,,,,,,,,,,,,
2019,4th Quintile,,,,,,,,,,,,
2019,5th Quintile,,,,,,,,,,,,
2020,1st Quintile,,,,,,,,,,,,
2020,2nd Quintile,,,,,,,,,,,,
2020,3rd Quintile,,,,,,,,,,,,
2020,4th Quintile,,,,,,,,,,,,
2020,5th Quintile,,,,,,,,,,,,
2021,1st Quintile,2108,2.1516797899456206,2.088921370895241,2.214438208996,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2021,2nd Quintile,2101,1.470064858427765,1.4196581084716877,1.520471608383842,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2021,3rd Quintile,2061,1.3234768195586741,1.2759631932055506,1.3709904459117976,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2021,4th Quintile,2311,1.1627025823300132,1.119968161941505,1.2054370027185215,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
2021,5th Quintile,3222,1.0932007377530415,1.0579997315839162,1.1284017439221667,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
