year,age_gr,pli0091_h,proportion,n,lower_confidence,upper_confidence
1985,46-65 J.,5.0,0.19341526045487895,11026,0.18604271521419527,0.20078780569556262
1985,30-45 J.,4.0,0.13453778429933969,11026,0.12816846136396046,0.14090710723471891
1985,30-45 J.,5.0,0.1256419662509171,11026,0.11945526575622614,0.13182866674560803
1985,17-29 J.,4.0,0.092993396918562,11026,0.08757241001904795,0.09841438381807605
1985,66 und älter,5.0,0.08950843727072634,11026,0.08417978933223094,0.09483708520922174
1985,46-65 J.,4.0,0.0818048422597212,11026,0.07668915387539524,0.08692053064404717
1985,17-29 J.,3.0,0.07804475421863537,11026,0.0730377972865864,0.08305171115068434
1985,17-29 J.,2.0,0.0685986793837124,11026,0.06388051161484236,0.07331684715258245
1985,17-29 J.,5.0,0.04548789435069699,11026,0.04159846654666409,0.0493773221547299
1985,30-45 J.,3.0,0.03851797505502568,11026,0.034925867053838,0.04211008305621336
1985,30-45 J.,2.0,0.017333088774761557,11026,0.014897027408933358,0.019769150140589758
1985,46-65 J.,3.0,0.016232575201760822,11026,0.013873797530728673,0.018591352872792972
1985,66 und älter,4.0,0.007795304475421864,11026,0.0061537161391651,0.009436892811678628
1985,46-65 J.,2.0,0.007703595011005136,11026,0.006071616229554518,0.009335573792455754
1985,66 und älter,2.0,0.0011922230374174616,11026,0.0005481030294469059,0.0018363430453880172
1985,66 und älter,3.0,0.0011922230374174616,11026,0.0005481030294469059,0.0018363430453880172
1986,46-65 J.,5.0,0.19392323078388418,10583,0.18639045926392153,0.20145600230384683
1986,30-45 J.,4.0,0.13382226878750358,10583,0.12733563507853735,0.14030890249646982
1986,30-45 J.,5.0,0.12324983331745881,10583,0.11698682811927003,0.1295128385156476
1986,17-29 J.,3.0,0.09134203257453091,10583,0.0858531084360601,0.09683095671300172
1986,17-29 J.,4.0,0.08896085341461092,10583,0.08353685363929327,0.09438485318992858
1986,66 und älter,5.0,0.08705591008667492,10583,0.08168469066767814,0.0924271295056717
1986,46-65 J.,4.0,0.08553195542432612,10583,0.08020351467700301,0.09086039617164923
1986,17-29 J.,2.0,0.06610153347937898,10583,0.061367762184568464,0.0708353047741895
1986,17-29 J.,5.0,0.04400419087532146,10583,0.04009644163413967,0.04791194011650325
1986,30-45 J.,3.0,0.035431945899609484,10583,0.03190973292525677,0.0389541588739622
1986,30-45 J.,2.0,0.016763501285836747,10583,0.01431746421239075,0.019209538359282744
1986,46-65 J.,3.0,0.01590627678826555,10583,0.013522562652595507,0.018289990923935594
1986,46-65 J.,2.0,0.008191256310124774,10583,0.006473977158798529,0.00990853546145102
1986,66 und älter,4.0,0.007429278978950377,10583,0.005793194453934154,0.0090653635039666
1986,66 und älter,3.0,0.0014287074959519954,10583,0.0007090715086899831,0.0021483434832140075
1986,66 und älter,2.0,0.0008572244975711972,10583,0.00029963737348723675,0.0014148116216551577
1988,46-65 J.,5.0,0.19672131147540983,9970,0.18891820882324206,0.2045244141275776
1988,30-45 J.,4.0,0.1295284355393645,9970,0.12293717700628022,0.13611969407244878
1988,30-45 J.,5.0,0.11323618700667881,9970,0.10701597636732968,0.11945639764602795
1988,17-29 J.,3.0,0.09552722121028132,9970,0.08975730090127608,0.10129714151928655
1988,66 und älter,5.0,0.0904675166970249,9970,0.08483679666728239,0.0960982367267674
1988,46-65 J.,4.0,0.0894555757943736,9970,0.08385332212714414,0.09505782946160307
1988,17-29 J.,4.0,0.08318154219793564,9970,0.07776073887849698,0.0886023455173743
1988,17-29 J.,2.0,0.06516899413074276,9970,0.060323974341078675,0.07001401392040683
1988,17-29 J.,5.0,0.04594211698036835,9970,0.04183249991637499,0.0500517340443617
1988,30-45 J.,3.0,0.03997166565472576,9970,0.036126397416130565,0.04381693389332096
1988,46-65 J.,3.0,0.01700060716454159,9970,0.014463041244186833,0.019538173084896346
1988,30-45 J.,2.0,0.013458814005262092,9970,0.011196934328987742,0.015720693681536443
1988,66 und älter,4.0,0.01022060311677798,9970,0.008246290326710289,0.01219491590684567
1988,46-65 J.,2.0,0.007589556769884639,9970,0.005885977439983839,0.009293136099785437
1988,66 und älter,3.0,0.0014167172637117992,9970,0.0006784013473499068,0.002155033180073692
1988,66 und älter,2.0,0.0011131349929164136,9970,0.0004585884081497112,0.0017676815776831159
1990,46-65 J.,5.0,0.18955765047135606,13886,0.18303837679539256,0.19607692414731956
1990,30-45 J.,4.0,0.15924583031182016,13886,0.15315977295970062,0.1653318876639397
1990,30-45 J.,5.0,0.10587382160986222,13886,0.10075628225788773,0.11099136096183672
1990,46-65 J.,4.0,0.09883973894126179,13886,0.0938757100348649,0.10380376784765867
1990,66 und älter,5.0,0.09412617839013777,13886,0.08926930750083603,0.09898304927943952
1990,17-29 J.,4.0,0.09332849891225525,13886,0.08849012292874003,0.09816687489577047
1990,17-29 J.,3.0,0.08477157360406092,13886,0.080138626266093,0.08940452094202883
1990,17-29 J.,2.0,0.05634517766497462,13886,0.05250985021281432,0.06018050511713492
1990,17-29 J.,5.0,0.04300217548948514,13886,0.03962799601097597,0.046376354967994304
1990,30-45 J.,3.0,0.03821609862218999,13886,0.03502728294020041,0.04140491430417957
1990,46-65 J.,3.0,0.015881073241479332,13886,0.013801705953993876,0.01796044052896479
1990,66 und älter,4.0,0.008919506889050036,13886,0.0073556666719115215,0.01048334710618855
1990,30-45 J.,2.0,0.0073966642494561275,13886,0.005971472469331554,0.008821856029580702
1990,46-65 J.,2.0,0.002175489485134155,13886,0.0014005405799870593,0.002950438390281251
1990,66 und älter,3.0,0.001160261058738216,13886,0.0005940305633718079,0.001726491554104624
1990,17-29 J.,1.0,0.0006526468455402465,13886,0.00022786607752528054,0.0010774276135552124
1990,66 und älter,2.0,0.000290065264684554,13886,6.8267179110815266e-06,0.0005733038114580265
1990,46-65 J.,1.0,0.000145032632342277,13886,-5.526179202214833e-05,0.00034532705670670236
1990,30-45 J.,1.0,7.25163161711385e-05,13886,-6.911836540902324e-05,0.00021415099775130023
1992,46-65 J.,5.0,0.1732917838413012,13316,0.16686291906185335,0.17972064862074905
1992,30-45 J.,4.0,0.17146765980086645,13316,0.16506566936649245,0.17786965023524046
1992,46-65 J.,4.0,0.1053431633351068,13316,0.10012880829612247,0.11055751837409111
1992,30-45 J.,5.0,0.09873071368853081,13316,0.09366404388662959,0.10379738349043204
1992,66 und älter,5.0,0.09409439841909249,13316,0.08913541637625409,0.09905338046193089
1992,17-29 J.,4.0,0.09067416584327734,13316,0.08579696402051533,0.09555136766603935
1992,17-29 J.,3.0,0.08360568518659268,13316,0.07890427356583705,0.08830709680734831
1992,17-29 J.,2.0,0.0615641863646728,13316,0.05748159853173744,0.06564677419760816
1992,30-45 J.,3.0,0.038838641027589875,13316,0.035556937512524076,0.042120344542655674
