year,migback,pli0091_h,proportion,n,lower_confidence,upper_confidence
1985,kein Migrationshintergrund,Nie,0.3112781954887218,14443,0.30372686231700596,0.3188295286604377
1985,kein Migrationshintergrund,Seltener,0.2487781954887218,14443,0.24172773286043425,0.25582865811700933
1985,direkter Migrationshintergrund,Nie,0.14896616541353383,14443,0.14315926205454904,0.15477306877251862
1985,kein Migrationshintergrund,Min 1x pro Monat,0.09765037593984963,14443,0.09280919018847533,0.10249156169122392
1985,kein Migrationshintergrund,Min 1x pro Woche,0.06719924812030076,14443,0.06311601649508068,0.07128247974552084
1985,direkter Migrationshintergrund,Seltener,0.06672932330827068,14443,0.0626593689739797,0.07079927764256166
1985,direkter Migrationshintergrund,Min 1x pro Monat,0.02951127819548872,14443,0.02675123027671669,0.03227132611426076
1985,direkter Migrationshintergrund,Min 1x pro Woche,0.019830827067669175,14443,0.017557047816308485,0.022104606319029864
1985,indirekter Migrationshintergrund,Min 1x pro Woche,0.002631578947368421,14443,0.0017960463961210046,0.003467111498615837
1985,indirekter Migrationshintergrund,Seltener,0.002631578947368421,14443,0.0017960463961210046,0.003467111498615837
1985,indirekter Migrationshintergrund,Nie,0.002443609022556391,14443,0.0016383938430248692,0.003248824202087913
1985,indirekter Migrationshintergrund,Min 1x pro Monat,0.002349624060150376,14443,0.0015600084210642086,0.003139239699236543
1986,kein Migrationshintergrund,Nie,0.3048065650644783,13742,0.2971100151765579,0.3125031149523987
1986,kein Migrationshintergrund,Seltener,0.2456037514654162,13742,0.23840680358870184,0.2528006993421305
1986,direkter Migrationshintergrund,Nie,0.14976553341148885,13742,0.1437992154934478,0.1557318513295299
1986,kein Migrationshintergrund,Min 1x pro Monat,0.10531457600625244,13742,0.10018229387840143,0.11044685813410345
1986,direkter Migrationshintergrund,Seltener,0.06760453302071122,13742,0.0634067587182305,0.07180230732319194
1986,kein Migrationshintergrund,Min 1x pro Woche,0.06496678389996093,13742,0.06084590072363327,0.06908766707628858
1986,direkter Migrationshintergrund,Min 1x pro Monat,0.031066822977725676,13742,0.028165965219189727,0.03396768073626163
1986,direkter Migrationshintergrund,Min 1x pro Woche,0.017780382962094568,13742,0.015570822161948585,0.01998994376224055
1986,indirekter Migrationshintergrund,Min 1x pro Woche,0.0037123876514263384,13742,0.002695553499665432,0.004729221803187245
1986,indirekter Migrationshintergrund,Seltener,0.003419304415787417,13742,0.00244329003207235,0.004395318799502484
1986,indirekter Migrationshintergrund,Min 1x pro Monat,0.003223915592028136,13742,0.0022761046124892444,0.004171726571567028
