year,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,West,Married,0.44549,7095,10633,0.43604,0.45494
1984,West,"Married, living apart",0.01062,182,10633,0.00867,0.01257
1984,West,Single,0.16333,2338,10633,0.15631,0.17036
1984,West,Divorced,0.02820,345,10633,0.02505,0.03135
1984,West,Widowed,0.07697,673,10633,0.07191,0.08204
1985,West,Married,0.44797,6530,10158,0.43830,0.45764
1985,West,"Married, living apart",0.01228,191,10158,0.01014,0.01442
1985,West,Single,0.19179,2448,10158,0.18413,0.19944
1985,West,Divorced,0.03228,335,10158,0.02884,0.03572
1985,West,Widowed,0.08681,654,10158,0.08133,0.09228
1986,West,Married,0.48499,6675,10421,0.47539,0.49458
1986,West,"Married, living apart",0.01718,245,10421,0.01468,0.01967
1986,West,Single,0.20098,2525,10421,0.19328,0.20867
1986,West,Divorced,0.03500,348,10421,0.03148,0.03853
1986,West,Widowed,0.08992,628,10421,0.08442,0.09541
1987,West,Married,0.48714,6593,10369,0.47751,0.49676
1987,West,"Married, living apart",0.01433,223,10369,0.01204,0.01661
1987,West,Single,0.19708,2528,10369,0.18943,0.20474
1987,West,Divorced,0.03793,376,10369,0.03425,0.04161
1987,West,Widowed,0.09157,649,10369,0.08602,0.09712
1988,West,Married,0.48275,6294,9912,0.47291,0.49259
1988,West,"Married, living apart",0.01930,246,9912,0.01659,0.02201
1988,West,Single,0.19826,2400,9912,0.19041,0.20611
1988,West,Divorced,0.03795,353,9912,0.03418,0.04171
1988,West,Widowed,0.09016,619,9912,0.08452,0.09580
1989,West,Married,0.48039,6041,9607,0.47039,0.49038
1989,West,"Married, living apart",0.01819,219,9607,0.01552,0.02086
1989,West,Single,0.19985,2364,9607,0.19185,0.20784
1989,West,Divorced,0.04203,375,9607,0.03801,0.04604
1989,West,Widowed,0.08935,608,9607,0.08364,0.09505
1990,West,Married,0.47832,5938,9411,0.46823,0.48842
1990,West,"Married, living apart",0.01684,212,9411,0.01424,0.01944
1990,West,Single,0.19993,2281,9411,0.19185,0.20802
1990,West,Divorced,0.04499,383,9411,0.04081,0.04918
1990,West,Widowed,0.08673,597,9411,0.08105,0.09242
1990,East,Married,0.49073,3060,4388,0.47594,0.50553
1990,East,Single,0.15084,788,4388,0.14025,0.16143
1990,East,Divorced,0.05887,270,4388,0.05190,0.06583
1990,East,Widowed,0.07393,270,4388,0.06619,0.08167
1991,West,Married,0.47490,5938,9399,0.46481,0.48500
1991,West,"Married, living apart",0.01695,204,9399,0.01434,0.01956
1991,West,Single,0.19469,2264,9399,0.18668,0.20269
1991,West,Divorced,0.04691,406,9399,0.04264,0.05119
1991,West,Widowed,0.08804,587,9399,0.08231,0.09377
1991,East,Married,0.50370,2871,4111,0.48841,0.51898
1991,East,Single,0.15769,754,4111,0.14655,0.16883
1991,East,Divorced,0.06227,242,4111,0.05488,0.06965
1991,East,Widowed,0.07850,244,4111,0.07028,0.08673
1992,West,Married,0.47972,5908,9296,0.46956,0.48988
1992,West,"Married, living apart",0.01708,204,9296,0.01445,0.01972
1992,West,Single,0.18938,2198,9296,0.18141,0.19734
1992,West,Divorced,0.04784,416,9296,0.04351,0.05218
1992,West,Widowed,0.08625,570,9296,0.08054,0.09195
1992,East,Married,0.50049,2690,3941,0.48488,0.51610
1992,East,Single,0.17105,793,3941,0.15929,0.18281
1992,East,Divorced,0.05773,220,3941,0.05045,0.06502
1992,East,Widowed,0.07735,238,3941,0.06901,0.08569
1993,West,Married,0.47875,5841,9222,0.46855,0.48894
1993,West,"Married, living apart",0.01970,224,9222,0.01686,0.02253
1993,West,Single,0.18714,2181,9222,0.17918,0.19510
1993,West,Divorced,0.04799,408,9222,0.04363,0.05235
1993,West,Widowed,0.08534,568,9222,0.07963,0.09104
1993,East,Married,0.49710,2532,3819,0.48124,0.51296
1993,East,"Married, living apart",0.00874,48,3819,0.00579,0.01170
1993,East,Single,0.16830,788,3819,0.15644,0.18017
1993,East,Divorced,0.05887,216,3819,0.05140,0.06634
1993,East,Widowed,0.07756,235,3819,0.06907,0.08604
1994,West,Married,0.47670,5716,9047,0.46641,0.48699
1994,West,"Married, living apart",0.02013,219,9047,0.01723,0.02302
1994,West,Single,0.18484,2137,9047,0.17684,0.19284
1994,West,Divorced,0.04860,412,9047,0.04417,0.05303
1994,West,Widowed,0.08572,563,9047,0.07995,0.09149
1994,East,Married,0.49882,2462,3765,0.48284,0.51479
1994,East,"Married, living apart",0.01242,59,3765,0.00888,0.01596
1994,East,Single,0.16806,802,3765,0.15612,0.18001
1994,East,Divorced,0.05749,210,3765,0.05005,0.06492
1994,East,Widowed,0.07870,232,3765,0.07010,0.08730
1995,West,Married,0.47682,6073,9539,0.46679,0.48684
1995,West,"Married, living apart",0.01690,203,9539,0.01432,0.01949
1995,West,Single,0.18310,2235,9539,0.17534,0.19086
1995,West,Divorced,0.05147,457,9539,0.04704,0.05591
1995,West,Widowed,0.08537,571,9539,0.07976,0.09098
1995,East,Married,0.49719,2364,3681,0.48103,0.51334
1995,East,"Married, living apart",0.00844,42,3681,0.00548,0.01139
1995,East,Single,0.17040,816,3681,0.15825,0.18254
1995,East,Divorced,0.06536,231,3681,0.05737,0.07334
1995,East,Widowed,0.07968,228,3681,0.07093,0.08843
1996,West,Married,0.47324,5871,9326,0.46311,0.48338
1996,West,"Married, living apart",0.02004,232,9326,0.01720,0.02289
1996,West,Single,0.18658,2222,9326,0.17867,0.19449
1996,West,Divorced,0.05259,455,9326,0.04806,0.05712
1996,West,Widowed,0.08275,546,9326,0.07716,0.08834
1996,East,Married,0.49356,2324,3674,0.47739,0.50973
1996,East,"Married, living apart",0.01133,51,3674,0.00791,0.01475
1996,East,Single,0.17882,848,3674,0.16643,0.19121
1996,East,Divorced,0.06139,219,3674,0.05363,0.06915
1996,East,Widowed,0.08106,232,3674,0.07223,0.08989
1997,West,Married,0.46892,5736,9148,0.45869,0.47915
1997,West,"Married, living apart",0.02121,232,9148,0.01825,0.02416
1997,West,Single,0.18602,2177,9148,0.17804,0.19399
1997,West,Divorced,0.05430,463,9148,0.04965,0.05894
1997,West,Widowed,0.08315,540,9148,0.07749,0.08881
1997,East,Married,0.48532,2231,3622,0.46904,0.50160
1997,East,"Married, living apart",0.01399,60,3622,0.01017,0.01782
1997,East,Single,0.19031,877,3622,0.17753,0.20310
1997,East,Divorced,0.06503,227,3622,0.05700,0.07307
1997,East,Widowed,0.07846,227,3622,0.06970,0.08722
1998,West,Married,0.47178,6420,10321,0.46215,0.48141
1998,West,"Married, living apart",0.02153,254,10321,0.01873,0.02433
1998,West,Single,0.18752,2452,10321,0.17999,0.19505
1998,West,Divorced,0.05490,562,10321,0.05050,0.05929
1998,West,Widowed,0.08049,633,10321,0.07524,0.08574
1998,East,Married,0.48715,2365,3855,0.47137,0.50293
1998,East,"Married, living apart",0.01596,66,3855,0.01201,0.01992
1998,East,Single,0.19071,944,3855,0.17830,0.20311
1998,East,Divorced,0.06419,245,3855,0.05645,0.07193
1998,East,Widowed,0.07683,235,3855,0.06842,0.08524
1999,West,Married,0.46786,6069,9846,0.45800,0.47772
1999,West,"Married, living apart",0.02085,244,9846,0.01803,0.02368
1999,West,Single,0.19039,2371,9846,0.18263,0.19814
1999,West,Divorced,0.05915,579,9846,0.05449,0.06381
1999,West,Widowed,0.07920,583,9846,0.07387,0.08453
1999,East,Married,0.47078,2248,3768,0.45484,0.48672
1999,East,"Married, living apart",0.01619,64,3768,0.01216,0.02022
1999,East,Single,0.20098,961,3768,0.18818,0.21377
1999,East,Divorced,0.07141,256,3768,0.06318,0.07963
1999,East,Widowed,0.08090,239,3768,0.07219,0.08960
2000,West,Married,0.48210,11546,18187,0.47484,0.48937
2000,West,"Married, living apart",0.01822,388,18187,0.01627,0.02016
2000,West,Single,0.18935,4069,18187,0.18365,0.19504
2000,West,Divorced,0.05399,1022,18187,0.05070,0.05727
2000,West,Widowed,0.07445,1162,18187,0.07064,0.07827
2000,East,Married,0.46663,3423,5831,0.45382,0.47944
2000,East,"Married, living apart",0.01506,106,5831,0.01193,0.01818
2000,East,Single,0.20175,1463,5831,0.19145,0.21205
2000,East,Divorced,0.07747,439,5831,0.07061,0.08433
2000,East,Widowed,0.08398,400,5831,0.07686,0.09110
2001,West,Married,0.47350,10317,16417,0.46587,0.48114
2001,West,"Married, living apart",0.01828,356,16417,0.01623,0.02033
2001,West,Single,0.19419,3730,16417,0.18813,0.20024
2001,West,Divorced,0.05783,972,16417,0.05426,0.06140
2001,West,Widowed,0.07329,1042,16417,0.06930,0.07728
2001,East,Married,0.46335,3163,5419,0.45007,0.47662
2001,East,"Married, living apart",0.01629,101,5419,0.01292,0.01966
2001,East,Single,0.21042,1388,5419,0.19956,0.22127
2001,East,Divorced,0.07934,402,5419,0.07215,0.08654
2001,East,Widowed,0.08491,365,5419,0.07749,0.09233
2002,West,Married,0.47267,11152,17519,0.46527,0.48006
2002,West,"Married, living apart",0.01842,359,17519,0.01643,0.02042
2002,West,Single,0.19434,3948,17519,0.18848,0.20020
2002,West,Divorced,0.06065,1044,17519,0.05712,0.06419
2002,West,Widowed,0.07236,1016,17519,0.06852,0.07619
2002,East,Married,0.45283,3127,5411,0.43956,0.46609
2002,East,"Married, living apart",0.01639,104,5411,0.01300,0.01977
2002,East,Single,0.22504,1412,5411,0.21391,0.23617
2002,East,Divorced,0.08294,405,5411,0.07559,0.09029
2002,East,Widowed,0.08328,363,5411,0.07592,0.09065
2003,West,Married,0.46593,10472,16740,0.45837,0.47349
2003,West,"Married, living apart",0.01874,373,16740,0.01668,0.02079
2003,West,Single,0.19915,3871,16740,0.19310,0.20520
2003,West,Divorced,0.06312,1025,16740,0.05943,0.06680
2003,West,Widowed,0.07249,999,16740,0.06856,0.07642
2003,East,Married,0.44583,3016,5322,0.43247,0.45918
2003,East,"Married, living apart",0.01820,103,5322,0.01461,0.02179
2003,East,Single,0.23287,1445,5322,0.22151,0.24422
2003,East,Divorced,0.08305,398,5322,0.07563,0.09046
2003,East,Widowed,0.08255,360,5322,0.07515,0.08994
2004,West,Married,0.46153,10097,16310,0.45388,0.46919
2004,West,"Married, living apart",0.01957,356,16310,0.01745,0.02170
2004,West,Single,0.20503,3856,16310,0.19883,0.21122
2004,West,Divorced,0.06522,1030,16310,0.06143,0.06901
2004,West,Widowed,0.07193,971,16310,0.06797,0.07590
2004,East,Married,0.43618,2910,5204,0.42270,0.44965
2004,East,"Married, living apart",0.02239,106,5204,0.01837,0.02640
2004,East,Single,0.24444,1447,5204,0.23276,0.25612
2004,East,Divorced,0.08519,399,5204,0.07761,0.09278
2004,East,Widowed,0.08048,342,5204,0.07309,0.08787
2005,West,Married,0.45533,9503,15593,0.44751,0.46314
2005,West,"Married, living apart",0.02108,369,15593,0.01882,0.02333
2005,West,Single,0.21728,3763,15593,0.21081,0.22375
2005,West,Divorced,0.06726,1012,15593,0.06333,0.07119
2005,West,Widowed,0.06891,946,15593,0.06494,0.07289
2005,East,Married,0.42961,2790,5023,0.41592,0.44330
2005,East,"Married, living apart",0.01815,95,5023,0.01446,0.02184
2005,East,Single,0.25552,1402,5023,0.24346,0.26758
2005,East,Divorced,0.08975,398,5023,0.08184,0.09765
2005,East,Widowed,0.07724,338,5023,0.06985,0.08462
2006,West,Married,0.45103,10259,16830,0.44351,0.45855
2006,West,"Married, living apart",0.02192,402,16830,0.01971,0.02413
2006,West,Single,0.21696,3961,16830,0.21073,0.22319
2006,West,Divorced,0.06957,1139,16830,0.06572,0.07341
2006,West,Widowed,0.07041,1069,16830,0.06654,0.07427
2006,East,Married,0.42834,2967,5348,0.41508,0.44161
2006,East,"Married, living apart",0.01741,89,5348,0.01391,0.02092
2006,East,Single,0.26161,1474,5348,0.24983,0.27339
2006,East,Divorced,0.09264,447,5348,0.08487,0.10041
2006,East,Widowed,0.07756,371,5348,0.07039,0.08473
2007,West,Married,0.44939,9484,15697,0.44161,0.45718
2007,West,"Married, living apart",0.02222,385,15697,0.01991,0.02452
2007,West,Single,0.22279,3752,15697,0.21628,0.22930
2007,West,Divorced,0.07051,1088,15697,0.06651,0.07452
2007,West,Widowed,0.06927,988,15697,0.06529,0.07324
2007,East,Married,0.42696,2785,5067,0.41333,0.44058
2007,East,"Married, living apart",0.01616,74,5067,0.01269,0.01963
2007,East,Single,0.27496,1433,5067,0.26266,0.28725
2007,East,Divorced,0.09347,432,5067,0.08546,0.10149
2007,East,Widowed,0.07314,343,5067,0.06597,0.08031
2008,West,Married,0.44564,8841,14711,0.43761,0.45368
2008,West,"Married, living apart",0.02159,367,14711,0.01924,0.02394
2008,West,Single,0.22992,3509,14711,0.22312,0.23672
2008,West,Divorced,0.07263,1036,14711,0.06843,0.07682
2008,West,Widowed,0.07077,958,14711,0.06663,0.07492
2008,East,Married,0.42438,2653,4789,0.41038,0.43838
2008,East,"Married, living apart",0.01249,58,4789,0.00934,0.01563
2008,East,Single,0.27581,1326,4789,0.26315,0.28847
2008,East,Divorced,0.09659,428,4789,0.08822,0.10495
2008,East,Widowed,0.07014,324,4789,0.06290,0.07737
2009,West,Married,0.44176,8072,13638,0.43342,0.45009
2009,West,"Married, living apart",0.02208,346,13638,0.01961,0.02455
2009,West,Single,0.23834,3312,13638,0.23119,0.24549
2009,West,Divorced,0.07196,994,13638,0.06762,0.07630
2009,West,Widowed,0.07118,914,13638,0.06686,0.07549
2009,East,Married,0.42698,2548,4558,0.41262,0.44134
2009,East,"Married, living apart",0.01326,58,4558,0.00994,0.01658
2009,East,Single,0.26950,1223,4558,0.25662,0.28238
2009,East,Divorced,0.09344,411,4558,0.08499,0.10190
2009,East,Widowed,0.06902,318,4558,0.06166,0.07638
2010,West,Married,0.43965,11553,18747,0.43254,0.44675
2010,West,"Married, living apart",0.02276,501,18747,0.02062,0.02489
2010,West,Single,0.23704,4250,18747,0.23095,0.24313
2010,West,Divorced,0.07429,1534,18747,0.07054,0.07804
2010,West,Widowed,0.06961,909,18747,0.06597,0.07326
2010,East,Married,0.43381,3029,5495,0.42071,0.44692
2010,East,"Married, living apart",0.01453,91,5495,0.01137,0.01769
2010,East,Single,0.26484,1574,5495,0.25317,0.27651
2010,East,Divorced,0.09500,496,5495,0.08725,0.10276
2010,East,Widowed,0.07061,305,5495,0.06384,0.07739
2011,West,Married,0.43797,13607,22319,0.43146,0.44448
