year,age_gr,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Very important,0.47360,1268,1849,0.45083,0.49636
1990,17-29 y.,Important,0.18639,446,1849,0.16864,0.20415
1990,17-29 y.,Less important,0.04174,104,1849,0.03262,0.05086
1990,17-29 y.,Unimportant,0.01198,31,1849,0.00702,0.01694
1990,30-45 y.,Very important,0.52640,1528,2036,0.50471,0.54810
1990,30-45 y.,Important,0.17816,457,2036,0.16153,0.19479
1990,30-45 y.,Less important,0.02382,51,2036,0.01719,0.03044
1990,46-65 y.,Very important,0.48041,1442,2150,0.45929,0.50154
1990,46-65 y.,Important,0.20817,591,2150,0.19101,0.22534
1990,46-65 y.,Less important,0.03001,63,2150,0.02280,0.03723
1990,46-65 y.,Unimportant,0.02521,54,2150,0.01858,0.03184
1990,66 and older,Very important,0.36178,500,986,0.33177,0.39178
1990,66 and older,Important,0.21809,267,986,0.19230,0.24388
1990,66 and older,Less important,0.06751,71,986,0.05184,0.08318
1990,66 and older,Unimportant,0.14156,148,986,0.11979,0.16333
1992,17-29 y.,Very important,0.60566,1864,2684,0.58717,0.62416
1992,17-29 y.,Important,0.22392,618,2684,0.20815,0.23969
1992,17-29 y.,Less important,0.05119,150,2684,0.04285,0.05953
1992,17-29 y.,Unimportant,0.01963,52,2684,0.01438,0.02488
1992,30-45 y.,Very important,0.70314,2833,3602,0.68821,0.71806
1992,30-45 y.,Important,0.18749,648,3602,0.17475,0.20024
1992,30-45 y.,Less important,0.03125,84,3602,0.02557,0.03693
1992,30-45 y.,Unimportant,0.01195,37,3602,0.00840,0.01549
1992,46-65 y.,Very important,0.62800,2331,3234,0.61134,0.64466
1992,46-65 y.,Important,0.22648,744,3234,0.21205,0.24090
1992,46-65 y.,Less important,0.02940,74,3234,0.02358,0.03523
1992,46-65 y.,Unimportant,0.03327,85,3234,0.02708,0.03945
1992,66 and older,Very important,0.46082,718,1360,0.43432,0.48733
1992,66 and older,Important,0.25581,348,1360,0.23261,0.27901
1992,66 and older,Less important,0.05483,72,1360,0.04273,0.06694
1992,66 and older,Unimportant,0.17720,222,1360,0.15690,0.19750
1995,17-29 y.,Very important,0.60569,1791,2592,0.58687,0.62451
1995,17-29 y.,Important,0.22183,611,2592,0.20583,0.23783
1995,17-29 y.,Less important,0.05413,145,2592,0.04541,0.06284
1995,17-29 y.,Unimportant,0.01531,45,2592,0.01058,0.02004
1995,30-45 y.,Very important,0.69946,2996,3882,0.68503,0.71388
1995,30-45 y.,Important,0.20057,750,3882,0.18797,0.21317
1995,30-45 y.,Less important,0.03566,98,3882,0.02983,0.04150
1995,30-45 y.,Unimportant,0.01058,38,3882,0.00736,0.01380
1995,46-65 y.,Very important,0.64241,2332,3232,0.62588,0.65893
1995,46-65 y.,Important,0.21786,744,3232,0.20363,0.23209
1995,46-65 y.,Less important,0.03718,90,3232,0.03065,0.04370
1995,46-65 y.,Unimportant,0.03017,66,3232,0.02427,0.03607
1995,66 and older,Very important,0.50141,794,1401,0.47522,0.52760
1995,66 and older,Important,0.24002,342,1401,0.21764,0.26239
1995,66 and older,Less important,0.05661,75,1401,0.04450,0.06872
1995,66 and older,Unimportant,0.14357,190,1401,0.12520,0.16194
2004,17-29 y.,Very important,0.57619,2350,3904,0.56069,0.59169
