year,age_gr,pgisced97,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Pre-primary Level,Very important,0.37672,52,93,0.27770,0.47573
1990,17-29 y.,Pre-primary Level,Important,0.32573,41,93,0.22997,0.42150
1990,17-29 y.,Lower Secondary Level,Very important,0.44657,260,408,0.39827,0.49487
1990,17-29 y.,Lower Secondary Level,Important,0.20293,117,408,0.16385,0.24200
1990,17-29 y.,Lower Secondary Level,Less important,0.04739,31,408,0.02675,0.06803
1990,17-29 y.,Upper Secondary Level,Very important,0.49040,718,985,0.45916,0.52163
1990,17-29 y.,Upper Secondary Level,Important,0.17967,226,985,0.15568,0.20366
1990,17-29 y.,Upper Secondary Level,Less important,0.03367,41,985,0.02240,0.04495
1990,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.52607,66,66,0.40468,0.64746
1990,17-29 y.,First Stage of Tertiary Education,Very important,0.80130,70,70,0.70715,0.89545
1990,17-29 y.,Second Stage of Tertiary Education,Very important,0.36302,53,53,0.23232,0.49373
1990,30-45 y.,Lower Secondary Level,Very important,0.46090,157,229,0.39620,0.52561
1990,30-45 y.,Lower Secondary Level,Important,0.25427,72,229,0.19775,0.31079
1990,30-45 y.,Upper Secondary Level,Very important,0.55501,906,1166,0.52647,0.58354
1990,30-45 y.,Upper Secondary Level,Important,0.18040,260,1166,0.15832,0.20248
1990,30-45 y.,Post-secondary Non-tertiary Level,Very important,0.64910,54,54,0.52061,0.77759
1990,30-45 y.,First Stage of Tertiary Education,Very important,0.63565,156,188,0.56667,0.70462
1990,30-45 y.,First Stage of Tertiary Education,Important,0.15598,32,188,0.10398,0.20799
1990,30-45 y.,Second Stage of Tertiary Education,Very important,0.44841,226,301,0.39213,0.50469
1990,30-45 y.,Second Stage of Tertiary Education,Important,0.16418,75,301,0.12226,0.20610
1990,46-65 y.,Lower Secondary Level,Very important,0.48258,353,532,0.44008,0.52508
1990,46-65 y.,Lower Secondary Level,Important,0.26628,179,532,0.22868,0.30387
1990,46-65 y.,Upper Secondary Level,Very important,0.51674,823,1160,0.48797,0.54551
1990,46-65 y.,Upper Secondary Level,Important,0.20056,304,1160,0.17751,0.22362
1990,46-65 y.,Upper Secondary Level,Less important,0.02922,33,1160,0.01952,0.03892
1990,46-65 y.,First Stage of Tertiary Education,Very important,0.48795,101,143,0.40574,0.57017
1990,46-65 y.,First Stage of Tertiary Education,Important,0.20112,42,143,0.13519,0.26705
1990,46-65 y.,Second Stage of Tertiary Education,Very important,0.39453,144,201,0.32679,0.46227
1990,46-65 y.,Second Stage of Tertiary Education,Important,0.15944,57,201,0.10870,0.21018
1990,66 and older,Lower Secondary Level,Very important,0.32544,158,332,0.27496,0.37591
1990,66 and older,Lower Secondary Level,Important,0.22276,101,332,0.17793,0.26758
1990,66 and older,Lower Secondary Level,Unimportant,0.18421,73,332,0.14245,0.22598
1990,66 and older,Upper Secondary Level,Very important,0.37930,251,474,0.33557,0.42303
1990,66 and older,Upper Secondary Level,Important,0.23097,134,474,0.19299,0.26896
1990,66 and older,Upper Secondary Level,Less important,0.06921,33,474,0.04633,0.09208
1990,66 and older,Upper Secondary Level,Unimportant,0.11862,56,474,0.08948,0.14776
1990,66 and older,First Stage of Tertiary Education,Very important,0.35684,35,35,0.19581,0.51788
1990,66 and older,Second Stage of Tertiary Education,Very important,0.40208,40,40,0.24820,0.55597
1992,17-29 y.,Pre-primary Level,Very important,0.39437,70,120,0.30657,0.48218
1992,17-29 y.,Pre-primary Level,Important,0.35132,50,120,0.26554,0.43709
1992,17-29 y.,Lower Secondary Level,Very important,0.49266,342,543,0.45057,0.53475
1992,17-29 y.,Lower Secondary Level,Important,0.23283,158,543,0.19725,0.26841
1992,17-29 y.,Lower Secondary Level,Less important,0.05722,43,543,0.03766,0.07677
1992,17-29 y.,Upper Secondary Level,Very important,0.67198,1089,1464,0.64793,0.69604
1992,17-29 y.,Upper Secondary Level,Important,0.21895,308,1464,0.19776,0.24014
1992,17-29 y.,Upper Secondary Level,Less important,0.04514,67,1464,0.03450,0.05578
1992,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.61755,97,97,0.52033,0.71476
1992,17-29 y.,First Stage of Tertiary Education,Very important,0.90409,88,88,0.84221,0.96597
1992,17-29 y.,Second Stage of Tertiary Education,Very important,0.68806,119,119,0.60447,0.77166
1992,30-45 y.,Lower Secondary Level,Very important,0.54568,195,258,0.48481,0.60656
1992,30-45 y.,Lower Secondary Level,Important,0.20289,63,258,0.15372,0.25206
1992,30-45 y.,Upper Secondary Level,Very important,0.72927,1620,2034,0.70996,0.74859
