year,age_gr,regtyp,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.52890,949,1359,0.50235,0.55545
1990,17-29 y.,Urban regions,Important,0.20887,331,1359,0.18725,0.23049
1990,17-29 y.,Urban regions,Less important,0.04536,79,1359,0.03429,0.05642
1990,17-29 y.,Rural regions,Very important,0.36199,319,434,0.31673,0.40726
1990,17-29 y.,Rural regions,Important,0.14096,115,434,0.10819,0.17374
1990,30-45 y.,Urban regions,Very important,0.59192,1210,1592,0.56777,0.61607
1990,30-45 y.,Urban regions,Important,0.19251,346,1592,0.17314,0.21189
1990,30-45 y.,Urban regions,Less important,0.02464,36,1592,0.01702,0.03226
1990,30-45 y.,Rural regions,Very important,0.37719,318,429,0.33127,0.42311
1990,30-45 y.,Rural regions,Important,0.14645,111,429,0.11295,0.17994
1990,46-65 y.,Urban regions,Very important,0.53287,1095,1644,0.50875,0.55700
1990,46-65 y.,Urban regions,Important,0.23629,462,1644,0.21575,0.25683
1990,46-65 y.,Urban regions,Less important,0.03071,46,1644,0.02237,0.03905
1990,46-65 y.,Urban regions,Unimportant,0.02873,41,1644,0.02065,0.03681
1990,46-65 y.,Rural regions,Very important,0.37165,347,476,0.32819,0.41511
1990,46-65 y.,Rural regions,Important,0.14935,129,476,0.11729,0.18140
1990,66 and older,Urban regions,Very important,0.39871,376,737,0.36334,0.43409
1990,66 and older,Urban regions,Important,0.24046,200,737,0.20958,0.27133
1990,66 and older,Urban regions,Less important,0.07898,53,737,0.05950,0.09847
1990,66 and older,Urban regions,Unimportant,0.15486,108,737,0.12872,0.18099
1990,66 and older,Rural regions,Very important,0.28667,124,231,0.22822,0.34511
1990,66 and older,Rural regions,Important,0.17261,67,231,0.12377,0.22145
1990,66 and older,Rural regions,Unimportant,0.11456,40,231,0.07340,0.15572
1992,17-29 y.,Urban regions,Very important,0.57280,1088,1583,0.54843,0.59718
1992,17-29 y.,Urban regions,Important,0.22717,376,1583,0.20652,0.24782
1992,17-29 y.,Urban regions,Less important,0.05091,83,1583,0.04008,0.06174
1992,17-29 y.,Urban regions,Unimportant,0.02215,36,1583,0.01490,0.02940
1992,17-29 y.,Rural regions,Very important,0.66574,745,1051,0.63720,0.69427
1992,17-29 y.,Rural regions,Important,0.22211,240,1051,0.19697,0.24725
