year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,male,,,,,,,,,,,,
1990,No migration background,female,,,,,,,,,,,,
1990,Direct migration background,male,,,,,,,,,,,,
1990,Direct migration background,female,,,,,,,,,,,,
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,,,,,,,,,,,,
1991,No migration background,female,,,,,,,,,,,,
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,,,,,,,,,,,,
1992,No migration background,female,,,,,,,,,,,,
1992,Direct migration background,male,,,,,,,,,,,,
1992,Direct migration background,female,,,,,,,,,,,,
1992,Indirect migration background,male,,,,,,,,,,,,
1992,Indirect migration background,female,,,,,,,,,,,,
1993,No migration background,male,,,,,,,,,,,,
1993,No migration background,female,,,,,,,,,,,,
1993,Direct migration background,male,,,,,,,,,,,,
1993,Direct migration background,female,,,,,,,,,,,,
1993,Indirect migration background,male,,,,,,,,,,,,
1993,Indirect migration background,female,,,,,,,,,,,,
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,,,,,,,,,,,,
1995,No migration background,female,,,,,,,,,,,,
1995,Direct migration background,male,,,,,,,,,,,,
1995,Direct migration background,female,,,,,,,,,,,,
1995,Indirect migration background,male,,,,,,,,,,,,
1995,Indirect migration background,female,,,,,,,,,,,,
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,,,,,,,,,,,,
1997,No migration background,female,,,,,,,,,,,,
1997,Direct migration background,male,,,,,,,,,,,,
1997,Direct migration background,female,,,,,,,,,,,,
1997,Indirect migration background,male,,,,,,,,,,,,
1997,Indirect migration background,female,,,,,,,,,,,,
1998,No migration background,male,,,,,,,,,,,,
1998,No migration background,female,,,,,,,,,,,,
1998,Direct migration background,male,,,,,,,,,,,,
1998,Direct migration background,female,,,,,,,,,,,,
1998,Indirect migration background,male,,,,,,,,,,,,
1998,Indirect migration background,female,,,,,,,,,,,,
1999,No migration background,male,,,,,,,,,,,,
1999,No migration background,female,,,,,,,,,,,,
1999,Direct migration background,male,,,,,,,,,,,,
1999,Direct migration background,female,,,,,,,,,,,,
1999,Indirect migration background,male,,,,,,,,,,,,
1999,Indirect migration background,female,,,,,,,,,,,,
2000,No migration background,male,,,,,,,,,,,,
2000,No migration background,female,,,,,,,,,,,,
2000,Direct migration background,male,,,,,,,,,,,,
2000,Direct migration background,female,,,,,,,,,,,,
2000,Indirect migration background,male,,,,,,,,,,,,
2000,Indirect migration background,female,,,,,,,,,,,,
2001,No migration background,male,8724,0.08134,0.06860,0.09408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,No migration background,female,9517,0.18026,0.15928,0.20123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,Direct migration background,male,1430,0.11237,0.06973,0.15500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,Direct migration background,female,1486,0.12820,0.08137,0.17502,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,Indirect migration background,male,371,0.01194,-0.00143,0.02531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,Indirect migration background,female,393,0.08670,0.02280,0.15061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,No migration background,male,9402,0.09582,0.08090,0.11074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,No migration background,female,10054,0.18859,0.16609,0.21109,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,Direct migration background,male,1361,0.09372,0.05330,0.13414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,Direct migration background,female,1436,0.18391,0.11680,0.25101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,Indirect migration background,male,363,0.03260,-0.01213,0.07733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,Indirect migration background,female,405,0.04266,-0.00204,0.08737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,No migration background,male,9048,0.09946,0.08342,0.11550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,No migration background,female,9724,0.17359,0.15421,0.19296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,Direct migration background,male,1264,0.12505,0.05931,0.19079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,Direct migration background,female,1355,0.18798,0.11954,0.25643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,Indirect migration background,male,365,0.05098,-0.01351,0.11547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,Indirect migration background,female,410,0.19441,0.07730,0.31152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,No migration background,male,8783,0.09892,0.08325,0.11459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,No migration background,female,9497,0.18683,0.16382,0.20984,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,Direct migration background,male,1217,0.11596,0.07449,0.15742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,Direct migration background,female,1319,0.14260,0.09845,0.18674,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,Indirect migration background,male,380,0.00249,-0.00408,0.00905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,Indirect migration background,female,416,0.03153,0.00126,0.06179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,No migration background,male,8385,0.09318,0.07726,0.10910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,No migration background,female,9123,0.17870,0.15552,0.20188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,Direct migration background,male,1116,0.09477,0.05134,0.13819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,Direct migration background,female,1251,0.15770,0.10087,0.21454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,Indirect migration background,male,398,0.05538,0.00525,0.10550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,Indirect migration background,female,425,0.03364,-0.00343,0.07071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,No migration background,male,8981,0.10717,0.08853,0.12580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,No migration background,female,9795,0.20076,0.17543,0.22609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
