year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1994,Other Combinations,Tenant,,,,,,,,,,,,
1995,Single-person household,Owner,,,,,,,,,,,,
1995,Single-person household,Tenant,,,,,,,,,,,,
1995,Couple without children,Owner,,,,,,,,,,,,
1995,Couple without children,Tenant,,,,,,,,,,,,
1995,Single parent,Owner,,,,,,,,,,,,
1995,Single parent,Tenant,,,,,,,,,,,,
1995,Couple with children,Owner,,,,,,,,,,,,
1995,Couple with children,Tenant,,,,,,,,,,,,
1995,Multi-generational household,Owner,,,,,,,,,,,,
1995,Multi-generational household,Tenant,,,,,,,,,,,,
1995,Other Combinations,Owner,,,,,,,,,,,,
1995,Other Combinations,Tenant,,,,,,,,,,,,
1996,Single-person household,Owner,,,,,,,,,,,,
1996,Single-person household,Tenant,,,,,,,,,,,,
1996,Couple without children,Owner,,,,,,,,,,,,
1996,Couple without children,Tenant,,,,,,,,,,,,
1996,Single parent,Owner,,,,,,,,,,,,
1996,Single parent,Tenant,,,,,,,,,,,,
1996,Couple with children,Owner,,,,,,,,,,,,
1996,Couple with children,Tenant,,,,,,,,,,,,
1996,Multi-generational household,Owner,,,,,,,,,,,,
1996,Multi-generational household,Tenant,,,,,,,,,,,,
1996,Other Combinations,Owner,,,,,,,,,,,,
1996,Other Combinations,Tenant,,,,,,,,,,,,
1997,Single-person household,Owner,,,,,,,,,,,,
1997,Single-person household,Tenant,,,,,,,,,,,,
1997,Couple without children,Owner,,,,,,,,,,,,
1997,Couple without children,Tenant,,,,,,,,,,,,
1997,Single parent,Owner,,,,,,,,,,,,
1997,Single parent,Tenant,,,,,,,,,,,,
1997,Couple with children,Owner,,,,,,,,,,,,
1997,Couple with children,Tenant,,,,,,,,,,,,
1997,Multi-generational household,Owner,,,,,,,,,,,,
1997,Multi-generational household,Tenant,,,,,,,,,,,,
1997,Other Combinations,Owner,,,,,,,,,,,,
1997,Other Combinations,Tenant,,,,,,,,,,,,
1998,Single-person household,Owner,,,,,,,,,,,,
1998,Single-person household,Tenant,,,,,,,,,,,,
1998,Couple without children,Owner,,,,,,,,,,,,
1998,Couple without children,Tenant,,,,,,,,,,,,
1998,Single parent,Owner,,,,,,,,,,,,
1998,Single parent,Tenant,,,,,,,,,,,,
1998,Couple with children,Owner,,,,,,,,,,,,
1998,Couple with children,Tenant,,,,,,,,,,,,
1998,Multi-generational household,Owner,,,,,,,,,,,,
1998,Multi-generational household,Tenant,,,,,,,,,,,,
1998,Other Combinations,Owner,,,,,,,,,,,,
1998,Other Combinations,Tenant,,,,,,,,,,,,
1999,Single-person household,Owner,,,,,,,,,,,,
1999,Single-person household,Tenant,,,,,,,,,,,,
1999,Couple without children,Owner,,,,,,,,,,,,
1999,Couple without children,Tenant,,,,,,,,,,,,
1999,Single parent,Owner,,,,,,,,,,,,
1999,Single parent,Tenant,,,,,,,,,,,,
1999,Couple with children,Owner,,,,,,,,,,,,
1999,Couple with children,Tenant,,,,,,,,,,,,
1999,Multi-generational household,Owner,,,,,,,,,,,,
1999,Multi-generational household,Tenant,,,,,,,,,,,,
1999,Other Combinations,Owner,,,,,,,,,,,,
1999,Other Combinations,Tenant,,,,,,,,,,,,
2000,Single-person household,Owner,,,,,,,,,,,,
2000,Single-person household,Tenant,,,,,,,,,,,,
2000,Couple without children,Owner,,,,,,,,,,,,
2000,Couple without children,Tenant,,,,,,,,,,,,
2000,Single parent,Owner,,,,,,,,,,,,
2000,Single parent,Tenant,,,,,,,,,,,,
2000,Couple with children,Owner,,,,,,,,,,,,
2000,Couple with children,Tenant,,,,,,,,,,,,
2000,Multi-generational household,Owner,,,,,,,,,,,,
2000,Multi-generational household,Tenant,,,,,,,,,,,,
2000,Other Combinations,Owner,,,,,,,,,,,,
2000,Other Combinations,Tenant,,,,,,,,,,,,
2001,Single-person household,Owner,,,,,,,,,,,,
2001,Single-person household,Tenant,,,,,,,,,,,,
2001,Couple without children,Owner,,,,,,,,,,,,
2001,Couple without children,Tenant,,,,,,,,,,,,
2001,Single parent,Owner,,,,,,,,,,,,
2001,Single parent,Tenant,,,,,,,,,,,,
2001,Couple with children,Owner,,,,,,,,,,,,
2001,Couple with children,Tenant,,,,,,,,,,,,
2001,Multi-generational household,Owner,,,,,,,,,,,,
2001,Multi-generational household,Tenant,,,,,,,,,,,,
2001,Other Combinations,Owner,,,,,,,,,,,,
2001,Other Combinations,Tenant,,,,,,,,,,,,
2002,Single-person household,Owner,,,,,,,,,,,,
2002,Single-person household,Tenant,,,,,,,,,,,,
2002,Couple without children,Owner,,,,,,,,,,,,
2002,Couple without children,Tenant,,,,,,,,,,,,
2002,Single parent,Owner,,,,,,,,,,,,
2002,Single parent,Tenant,,,,,,,,,,,,
2002,Couple with children,Owner,,,,,,,,,,,,
2002,Couple with children,Tenant,,,,,,,,,,,,
2002,Multi-generational household,Owner,,,,,,,,,,,,
2002,Multi-generational household,Tenant,,,,,,,,,,,,
2002,Other Combinations,Owner,,,,,,,,,,,,
2002,Other Combinations,Tenant,,,,,,,,,,,,
2003,Single-person household,Owner,,,,,,,,,,,,
2003,Single-person household,Tenant,,,,,,,,,,,,
2003,Couple without children,Owner,,,,,,,,,,,,
2003,Couple without children,Tenant,,,,,,,,,,,,
2003,Single parent,Owner,,,,,,,,,,,,
2003,Single parent,Tenant,,,,,,,,,,,,
2003,Couple with children,Owner,,,,,,,,,,,,
2003,Couple with children,Tenant,,,,,,,,,,,,
2003,Multi-generational household,Owner,,,,,,,,,,,,
2003,Multi-generational household,Tenant,,,,,,,,,,,,
2003,Other Combinations,Owner,,,,,,,,,,,,
2003,Other Combinations,Tenant,,,,,,,,,,,,
2004,Single-person household,Owner,,,,,,,,,,,,
2004,Single-person household,Tenant,,,,,,,,,,,,
2004,Couple without children,Owner,,,,,,,,,,,,
2004,Couple without children,Tenant,,,,,,,,,,,,
2004,Single parent,Owner,,,,,,,,,,,,
2004,Single parent,Tenant,,,,,,,,,,,,
2004,Couple with children,Owner,,,,,,,,,,,,
2004,Couple with children,Tenant,,,,,,,,,,,,
2004,Multi-generational household,Owner,,,,,,,,,,,,
2004,Multi-generational household,Tenant,,,,,,,,,,,,
2004,Other Combinations,Owner,,,,,,,,,,,,
2004,Other Combinations,Tenant,,,,,,,,,,,,
2005,Single-person household,Owner,,,,,,,,,,,,
2005,Single-person household,Tenant,,,,,,,,,,,,
2005,Couple without children,Owner,,,,,,,,,,,,
2005,Couple without children,Tenant,,,,,,,,,,,,
2005,Single parent,Owner,,,,,,,,,,,,
2005,Single parent,Tenant,,,,,,,,,,,,
2005,Couple with children,Owner,,,,,,,,,,,,
2005,Couple with children,Tenant,,,,,,,,,,,,
2005,Multi-generational household,Owner,,,,,,,,,,,,
2005,Multi-generational household,Tenant,,,,,,,,,,,,
2005,Other Combinations,Owner,,,,,,,,,,,,
2005,Other Combinations,Tenant,,,,,,,,,,,,
2006,Single-person household,Owner,,,,,,,,,,,,
2006,Single-person household,Tenant,,,,,,,,,,,,
2006,Couple without children,Owner,,,,,,,,,,,,
2006,Couple without children,Tenant,,,,,,,,,,,,
2006,Single parent,Owner,,,,,,,,,,,,
2006,Single parent,Tenant,,,,,,,,,,,,
2006,Couple with children,Owner,,,,,,,,,,,,
2006,Couple with children,Tenant,,,,,,,,,,,,
2006,Multi-generational household,Owner,,,,,,,,,,,,
2006,Multi-generational household,Tenant,,,,,,,,,,,,
2006,Other Combinations,Owner,,,,,,,,,,,,
2006,Other Combinations,Tenant,,,,,,,,,,,,
2007,Single-person household,Owner,,,,,,,,,,,,
2007,Single-person household,Tenant,,,,,,,,,,,,
2007,Couple without children,Owner,,,,,,,,,,,,
2007,Couple without children,Tenant,,,,,,,,,,,,
2007,Single parent,Owner,,,,,,,,,,,,
2007,Single parent,Tenant,,,,,,,,,,,,
2007,Couple with children,Owner,,,,,,,,,,,,
2007,Couple with children,Tenant,,,,,,,,,,,,
2007,Multi-generational household,Owner,,,,,,,,,,,,
2007,Multi-generational household,Tenant,,,,,,,,,,,,
2007,Other Combinations,Owner,,,,,,,,,,,,
2007,Other Combinations,Tenant,,,,,,,,,,,,
2008,Single-person household,Owner,,,,,,,,,,,,
2008,Single-person household,Tenant,,,,,,,,,,,,
2008,Couple without children,Owner,,,,,,,,,,,,
2008,Couple without children,Tenant,,,,,,,,,,,,
2008,Single parent,Owner,,,,,,,,,,,,
2008,Single parent,Tenant,,,,,,,,,,,,
2008,Couple with children,Owner,,,,,,,,,,,,
2008,Couple with children,Tenant,,,,,,,,,,,,
2008,Multi-generational household,Owner,,,,,,,,,,,,
2008,Multi-generational household,Tenant,,,,,,,,,,,,
2008,Other Combinations,Owner,,,,,,,,,,,,
2008,Other Combinations,Tenant,,,,,,,,,,,,
2009,Single-person household,Owner,,,,,,,,,,,,
2009,Single-person household,Tenant,,,,,,,,,,,,
2009,Couple without children,Owner,,,,,,,,,,,,
2009,Couple without children,Tenant,,,,,,,,,,,,
2009,Single parent,Owner,,,,,,,,,,,,
2009,Single parent,Tenant,,,,,,,,,,,,
2009,Couple with children,Owner,,,,,,,,,,,,
2009,Couple with children,Tenant,,,,,,,,,,,,
2009,Multi-generational household,Owner,,,,,,,,,,,,
2009,Multi-generational household,Tenant,,,,,,,,,,,,
2009,Other Combinations,Owner,,,,,,,,,,,,
2009,Other Combinations,Tenant,,,,,,,,,,,,
2010,Single-person household,Owner,,,,,,,,,,,,
2010,Single-person household,Tenant,1686,40.46448,39.38439,41.54456,28.00000,36.00000,50.00000,1.00000,83.00000,,,
2010,Couple without children,Owner,,,,,,,,,,,,
2010,Couple without children,Tenant,1366,55.97433,54.59712,57.35155,40.00000,50.00000,68.00000,7.00000,110.00000,,,
2010,Single parent,Owner,,,,,,,,,,,,
2010,Single parent,Tenant,1402,61.59499,60.12700,63.06297,40.00000,55.00000,72.39665,10.00000,120.99162,,,
2010,Couple with children,Owner,,,,,,,,,,,,
2010,Couple with children,Tenant,2560,75.12585,73.89025,76.36144,50.00000,70.00000,92.00000,10.00000,155.00000,,,
2010,Multi-generational household,Owner,,,,,,,,,,,,
2010,Multi-generational household,Tenant,34,71.93784,54.71815,89.15752,36.12860,68.00000,87.93051,20.00000,165.63338,,,
2010,Other Combinations,Owner,,,,,,,,,,,,
2010,Other Combinations,Tenant,30,50.12587,41.79943,58.45231,30.00000,49.27090,65.00000,28.00000,117.50000,,,
2011,Single-person household,Owner,,,,,,,,,,,,
2011,Single-person household,Tenant,2282,42.16178,41.29439,43.02916,30.00000,39.00000,50.00000,1.00000,80.00000,,,
2011,Couple without children,Owner,,,,,,,,,,,,
2011,Couple without children,Tenant,1752,59.23358,57.90183,60.56533,40.00000,52.00000,70.00000,8.00000,115.00000,,,
2011,Single parent,Owner,,,,,,,,,,,,
2011,Single parent,Tenant,1749,62.61345,61.33784,63.88905,43.00000,57.88933,76.00000,10.00000,125.50000,,,
2011,Couple with children,Owner,,,,,,,,,,,,
2011,Couple with children,Tenant,2556,80.87003,79.24783,82.49224,56.00000,75.00000,100.00000,4.00000,166.00000,,,
2011,Multi-generational household,Owner,,,,,,,,,,,,
2011,Multi-generational household,Tenant,42,81.62160,72.20712,91.03609,60.00000,80.00000,95.35476,35.00000,148.38690,,,
2011,Other Combinations,Owner,,,,,,,,,,,,
2011,Other Combinations,Tenant,51,60.43452,51.58687,69.28217,35.00000,50.00000,76.46962,20.00000,138.67404,,,
2012,Single-person household,Owner,,,,,,,,,,,,
2012,Single-person household,Tenant,2436,42.34276,41.48874,43.19679,30.00000,40.00000,50.00000,4.00000,80.00000,,,
2012,Couple without children,Owner,,,,,,,,,,,,
2012,Couple without children,Tenant,1760,61.66716,60.26654,63.06779,42.37344,55.00000,75.00000,10.00000,123.93984,,,
2012,Single parent,Owner,,,,,,,,,,,,
2012,Single parent,Tenant,1643,64.60320,63.15851,66.04788,45.00000,60.00000,79.00000,16.00000,130.00000,,,
2012,Couple with children,Owner,,,,,,,,,,,,
2012,Couple with children,Tenant,2339,81.97264,80.55282,83.39246,60.00000,75.00000,100.00000,17.00000,160.00000,,,
2012,Multi-generational household,Owner,,,,,,,,,,,,
2012,Multi-generational household,Tenant,42,98.07601,79.94986,116.20215,60.00000,80.98049,116.28721,30.00000,200.71803,,,
2012,Other Combinations,Owner,,,,,,,,,,,,
2012,Other Combinations,Tenant,47,58.40888,52.16856,64.64921,40.00000,60.00000,70.00000,20.00000,109.00000,,,
2013,Single-person household,Owner,,,,,,,,,,,,
2013,Single-person household,Tenant,2614,43.90919,43.09945,44.71893,30.00000,40.00000,50.00000,6.00000,80.00000,,,
2013,Couple without children,Owner,,,,,,,,,,,,
2013,Couple without children,Tenant,2002,63.52688,62.24619,64.80756,45.00000,60.00000,75.00000,0.00000,120.00000,,,
2013,Single parent,Owner,,,,,,,,,,,,
2013,Single parent,Tenant,1711,69.21818,67.81498,70.62137,50.00000,65.00000,80.00000,15.00000,125.00000,,,
2013,Couple with children,Owner,,,,,,,,,,,,
2013,Couple with children,Tenant,3099,83.81431,82.46882,85.15980,60.00000,78.00000,100.00000,15.00000,160.00000,,,
2013,Multi-generational household,Owner,,,,,,,,,,,,
2013,Multi-generational household,Tenant,64,95.43436,82.66483,108.20388,60.00000,80.00000,100.00000,34.00000,160.00000,,,
2013,Other Combinations,Owner,,,,,,,,,,,,
2013,Other Combinations,Tenant,241,75.58246,71.20920,79.95572,50.00000,67.61524,100.00000,20.00000,175.00000,,,
2014,Single-person household,Owner,,,,,,,,,,,,
2014,Single-person household,Tenant,2367,45.38944,44.52955,46.24932,30.00000,40.00000,54.00000,9.00000,90.00000,,,
2014,Couple without children,Owner,,,,,,,,,,,,
2014,Couple without children,Tenant,1879,67.12041,65.78839,68.45243,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2014,Single parent,Owner,,,,,,,,,,,,
2014,Single parent,Tenant,1343,71.82827,70.24566,73.41088,50.00000,67.00000,84.00000,19.00000,135.00000,,,
2014,Couple with children,Owner,,,,,,,,,,,,
2014,Couple with children,Tenant,2514,87.66579,86.14089,89.19069,60.00000,80.00000,100.00000,18.00000,160.00000,,,
2014,Multi-generational household,Owner,,,,,,,,,,,,
2014,Multi-generational household,Tenant,48,84.89958,71.41721,98.38194,47.92185,80.00000,101.54018,40.00000,181.96769,,,
2014,Other Combinations,Owner,,,,,,,,,,,,
2014,Other Combinations,Tenant,172,70.90660,66.08069,75.73250,50.00000,65.89944,89.19594,0.00000,147.98986,,,
2015,Single-person household,Owner,,,,,,,,,,,,
2015,Single-person household,Tenant,2564,43.54400,42.62129,44.46671,30.00000,40.00000,50.00000,0.00000,80.00000,,,
2015,Couple without children,Owner,,,,,,,,,,,,
2015,Couple without children,Tenant,2039,64.79313,63.51671,66.06955,47.00000,60.00000,78.00000,0.50000,124.50000,,,
2015,Single parent,Owner,,,,,,,,,,,,
2015,Single parent,Tenant,1300,68.05522,66.39676,69.71367,50.00000,61.87359,80.00000,5.00000,125.00000,,,
2015,Couple with children,Owner,,,,,,,,,,,,
2015,Couple with children,Tenant,2719,85.57258,84.09393,87.05124,60.00000,80.00000,100.00000,6.00000,160.00000,,,
2015,Multi-generational household,Owner,,,,,,,,,,,,
2015,Multi-generational household,Tenant,76,91.30716,82.22632,100.38801,68.42756,81.60522,109.33180,20.00000,170.68817,,,
2015,Other Combinations,Owner,,,,,,,,,,,,
2015,Other Combinations,Tenant,177,70.46833,65.01734,75.91933,43.48911,68.00000,90.00000,1.00000,159.76633,,,
2016,Single-person household,Owner,,,,,,,,,,,,
2016,Single-person household,Tenant,2315,45.91340,44.95953,46.86727,30.00000,40.00000,54.00000,3.00000,90.00000,,,
2016,Couple without children,Owner,,,,,,,,,,,,
2016,Couple without children,Tenant,1815,67.04053,65.40097,68.68009,46.00000,60.00000,80.00000,10.00000,131.00000,,,
2016,Single parent,Owner,,,,,,,,,,,,
2016,Single parent,Tenant,1125,71.06664,69.31128,72.82200,50.00000,67.31277,85.00000,20.00000,137.50000,,,
2016,Couple with children,Owner,,,,,,,,,,,,
2016,Couple with children,Tenant,2272,86.18577,84.61442,87.75711,60.00000,80.00000,100.00000,5.00000,160.00000,,,
2016,Multi-generational household,Owner,,,,,,,,,,,,
2016,Multi-generational household,Tenant,55,102.15206,92.09947,112.20465,86.38965,101.92965,119.07993,37.35423,168.11536,,,
2016,Other Combinations,Owner,,,,,,,,,,,,
2016,Other Combinations,Tenant,136,79.11655,72.19936,86.03374,50.00000,74.25957,100.00000,19.00000,175.00000,,,
2017,Single-person household,Owner,,,,,,,,,,,,
2017,Single-person household,Tenant,2654,46.30288,45.40868,47.19708,31.00000,40.00000,54.00000,5.00000,88.50000,,,
2017,Couple without children,Owner,,,,,,,,,,,,
2017,Couple without children,Tenant,2014,67.53561,66.01243,69.05879,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2017,Single parent,Owner,,,,,,,,,,,,
2017,Single parent,Tenant,1111,70.19452,68.49832,71.89071,50.00000,64.00000,85.00000,17.00000,137.50000,,,
2017,Couple with children,Owner,,,,,,,,,,,,
2017,Couple with children,Tenant,2288,85.09606,83.60159,86.59053,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2017,Multi-generational household,Owner,,,,,,,,,,,,
2017,Multi-generational household,Tenant,54,116.06441,99.73666,132.39216,80.00000,110.00000,138.64093,38.00000,226.60234,,,
2017,Other Combinations,Owner,,,,,,,,,,,,
2017,Other Combinations,Tenant,151,77.67948,71.52777,83.83120,50.00000,70.00000,100.00000,20.00000,175.00000,,,
2018,Single-person household,Owner,,,,,,,,,,,,
2018,Single-person household,Tenant,2876,46.42934,45.58432,47.27435,30.00000,40.00000,55.00000,5.00000,92.50000,,,
2018,Couple without children,Owner,,,,,,,,,,,,
2018,Couple without children,Tenant,2020,65.26570,63.98717,66.54423,46.00000,60.00000,80.00000,10.00000,131.00000,,,
2018,Single parent,Owner,,,,,,,,,,,,
2018,Single parent,Tenant,1103,72.39048,70.27729,74.50368,50.00000,65.00000,86.00000,15.00000,140.00000,,,
2018,Couple with children,Owner,,,,,,,,,,,,
2018,Couple with children,Tenant,2203,85.23327,83.82625,86.64029,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2018,Multi-generational household,Owner,,,,,,,,,,,,
2018,Multi-generational household,Tenant,62,103.76511,91.02255,116.50767,74.61173,90.01473,130.00000,37.00000,213.08241,,,
2018,Other Combinations,Owner,,,,,,,,,,,,
2018,Other Combinations,Tenant,134,84.36416,77.84368,90.88464,57.23020,78.95233,110.45073,20.00000,190.28152,,,
2019,Single-person household,Owner,,,,,,,,,,,,
2019,Single-person household,Tenant,2831,46.58578,45.73765,47.43390,32.00000,42.00000,55.00000,5.00000,89.50000,,,
2019,Couple without children,Owner,,,,,,,,,,,,
2019,Couple without children,Tenant,2034,66.88898,65.59945,68.17851,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2019,Single parent,Owner,,,,,,,,,,,,
2019,Single parent,Tenant,1006,70.63899,68.71540,72.56258,50.00000,67.00000,83.00000,3.00000,132.50000,,,
2019,Couple with children,Owner,,,,,,,,,,,,
2019,Couple with children,Tenant,1931,85.52078,83.87969,87.16187,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2019,Multi-generational household,Owner,,,,,,,,,,,,
2019,Multi-generational household,Tenant,49,85.67535,73.36148,97.98922,49.28577,75.00000,100.00000,35.00000,176.07135,,,
2019,Other Combinations,Owner,,,,,,,,,,,,
2019,Other Combinations,Tenant,115,81.91073,75.48615,88.33531,60.00000,77.56324,99.11384,6.00000,157.78459,,,
2020,Single-person household,Owner,,,,,,,,,,,,
2020,Single-person household,Tenant,3934,49.22103,48.24226,50.19979,33.00000,42.00000,57.00000,5.00000,93.00000,,,
2020,Couple without children,Owner,,,,,,,,,,,,
2020,Couple without children,Tenant,2425,67.22191,66.08185,68.36198,50.00000,60.00000,80.00000,12.00000,125.00000,,,
2020,Single parent,Owner,,,,,,,,,,,,
2020,Single parent,Tenant,1183,75.25036,73.29776,77.20297,50.00000,70.00000,90.00000,15.00000,150.00000,,,
2020,Couple with children,Owner,,,,,,,,,,,,
2020,Couple with children,Tenant,3702,87.34580,86.10091,88.59069,60.00000,80.00000,100.00000,17.00000,160.00000,,,
2020,Multi-generational household,Owner,,,,,,,,,,,,
2020,Multi-generational household,Tenant,90,94.79063,88.13480,101.44646,65.00000,100.00000,120.00000,38.00000,202.50000,,,
2020,Other Combinations,Owner,,,,,,,,,,,,
2020,Other Combinations,Tenant,355,77.36958,73.93228,80.80688,50.00000,70.00000,100.00000,20.00000,175.00000,,,
2021,Single-person household,Owner,,,,,,,,,,,,
2021,Single-person household,Tenant,2562,50.08684,49.06525,51.10844,35.00000,45.00000,60.00000,5.00000,97.50000,,,
2021,Couple without children,Owner,,,,,,,,,,,,
