year,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,3rd Quintile,No,0.28868,307,934,0.25960,0.31775
1989,4th Quintile,Yes,0.71837,646,932,0.68947,0.74726
1989,4th Quintile,No,0.26356,286,932,0.23526,0.29186
1989,5th Quintile,Yes,0.79670,673,837,0.76942,0.82399
1989,5th Quintile,No,0.18824,164,837,0.16174,0.21474
1990,1st Quintile,Yes,0.37476,909,909,0.34327,0.40624
1990,2nd Quintile,Yes,0.53589,579,1123,0.50671,0.56507
1990,2nd Quintile,No,0.42553,544,1123,0.39660,0.45446
1990,3rd Quintile,Yes,0.68370,744,1142,0.65672,0.71068
1990,3rd Quintile,No,0.29072,398,1142,0.26437,0.31707
1990,4th Quintile,Yes,0.69972,769,1122,0.67288,0.72655
1990,4th Quintile,No,0.27403,353,1122,0.24792,0.30014
1990,5th Quintile,Yes,0.78932,833,1047,0.76461,0.81403
1990,5th Quintile,No,0.19103,214,1047,0.16720,0.21485
1991,1st Quintile,Yes,0.39752,873,2002,0.37608,0.41896
1991,1st Quintile,No,0.57633,1129,2002,0.55468,0.59798
1991,2nd Quintile,Yes,0.54522,594,1137,0.51627,0.57418
1991,2nd Quintile,No,0.44107,543,1137,0.41219,0.46994
1991,3rd Quintile,Yes,0.68939,766,1171,0.66288,0.71591
1991,3rd Quintile,No,0.30488,405,1171,0.27850,0.33126
1991,4th Quintile,Yes,0.75024,837,1180,0.72553,0.77495
1991,4th Quintile,No,0.24279,343,1180,0.21831,0.26726
1991,5th Quintile,Yes,0.81613,860,1067,0.79287,0.83938
1991,5th Quintile,No,0.17901,207,1067,0.15600,0.20203
1992,1st Quintile,Yes,0.42932,579,1348,0.40289,0.45576
1992,1st Quintile,No,0.52749,769,1348,0.50083,0.55416
1992,2nd Quintile,Yes,0.57824,788,1449,0.55281,0.60368
1992,2nd Quintile,No,0.38896,661,1449,0.36385,0.41407
1992,3rd Quintile,Yes,0.68848,831,1301,0.66331,0.71366
1992,3rd Quintile,No,0.28357,470,1301,0.25907,0.30808
1992,4th Quintile,Yes,0.71845,868,1253,0.69354,0.74337
1992,4th Quintile,No,0.26961,385,1253,0.24503,0.29419
1992,5th Quintile,Yes,0.82406,877,1079,0.80133,0.84679
1992,5th Quintile,No,0.16707,202,1079,0.14480,0.18934
1993,1st Quintile,Yes,0.45864,564,1256,0.43107,0.48621
1993,1st Quintile,No,0.49204,692,1256,0.46438,0.51970
1993,2nd Quintile,Yes,0.55335,774,1443,0.52769,0.57901
1993,2nd Quintile,No,0.41208,669,1443,0.38667,0.43748
1993,3rd Quintile,Yes,0.66954,833,1329,0.64424,0.69484
1993,3rd Quintile,No,0.28413,496,1329,0.25987,0.30839
1993,4th Quintile,Yes,0.72246,874,1255,0.69767,0.74724
1993,4th Quintile,No,0.25103,381,1255,0.22703,0.27503
1993,5th Quintile,Yes,0.80624,872,1076,0.78261,0.82987
1993,5th Quintile,No,0.16788,204,1076,0.14554,0.19022
1994,1st Quintile,Yes,0.47087,596,1273,0.44344,0.49830
1994,1st Quintile,No,0.47374,677,1273,0.44630,0.50118
1994,2nd Quintile,Yes,0.59172,771,1369,0.56568,0.61777
1994,2nd Quintile,No,0.37629,598,1369,0.35062,0.40196
1994,3rd Quintile,Yes,0.65269,828,1317,0.62696,0.67841
1994,3rd Quintile,No,0.30573,489,1317,0.28083,0.33062
1994,4th Quintile,Yes,0.70008,823,1201,0.67415,0.72600
1994,4th Quintile,No,0.25676,378,1201,0.23204,0.28148
1994,5th Quintile,Yes,0.80550,903,1103,0.78213,0.82887
1994,5th Quintile,No,0.16021,200,1103,0.13855,0.18186
1995,1st Quintile,Yes,0.49241,656,1340,0.46564,0.51919
1995,1st Quintile,No,0.45678,684,1340,0.43009,0.48346
1995,2nd Quintile,Yes,0.59832,813,1415,0.57277,0.62387
1995,2nd Quintile,No,0.35781,602,1415,0.33282,0.38279
1995,3rd Quintile,Yes,0.65499,875,1361,0.62972,0.68025
1995,3rd Quintile,No,0.30450,486,1361,0.28004,0.32896
1995,4th Quintile,Yes,0.73164,886,1225,0.70682,0.75646
1995,4th Quintile,No,0.21874,339,1225,0.19558,0.24189
1995,5th Quintile,Yes,0.80012,905,1102,0.77650,0.82375
1995,5th Quintile,No,0.16028,197,1102,0.13861,0.18195
1996,1st Quintile,Yes,0.52827,700,1342,0.50155,0.55499
1996,1st Quintile,No,0.41451,642,1342,0.38814,0.44087
1996,2nd Quintile,Yes,0.61162,796,1353,0.58564,0.63760
1996,2nd Quintile,No,0.35129,557,1353,0.32584,0.37674
1996,3rd Quintile,Yes,0.68943,900,1344,0.66468,0.71418
1996,3rd Quintile,No,0.27395,444,1344,0.25010,0.29781
1996,4th Quintile,Yes,0.70075,876,1248,0.67534,0.72617
1996,4th Quintile,No,0.25694,372,1248,0.23269,0.28119
1996,5th Quintile,Yes,0.81834,910,1093,0.79547,0.84121
1996,5th Quintile,No,0.15238,183,1093,0.13106,0.17369
1997,1st Quintile,Yes,0.53537,684,1275,0.50798,0.56276
1997,1st Quintile,No,0.41290,591,1275,0.38587,0.43994
1997,2nd Quintile,Yes,0.62856,830,1360,0.60287,0.65425
1997,2nd Quintile,No,0.32152,530,1360,0.29669,0.34636
1997,3rd Quintile,Yes,0.69801,900,1337,0.67339,0.72263
1997,3rd Quintile,No,0.26298,437,1337,0.23938,0.28659
1997,4th Quintile,Yes,0.70391,894,1250,0.67859,0.72922
1997,4th Quintile,No,0.24859,356,1250,0.22462,0.27256
1997,5th Quintile,Yes,0.81584,893,1075,0.79266,0.83902
1997,5th Quintile,No,0.15011,182,1075,0.12875,0.17147
1998,1st Quintile,Yes,0.56538,841,1488,0.54018,0.59057
1998,1st Quintile,No,0.42089,647,1488,0.39580,0.44598
1998,2nd Quintile,Yes,0.66094,996,1560,0.63744,0.68444
1998,2nd Quintile,No,0.33101,564,1560,0.30765,0.35437
1998,3rd Quintile,Yes,0.70475,1043,1517,0.68179,0.72771
1998,3rd Quintile,No,0.28459,474,1517,0.26187,0.30730
1998,4th Quintile,Yes,0.76282,1099,1494,0.74125,0.78440
1998,4th Quintile,No,0.23452,395,1494,0.21302,0.25601
1998,5th Quintile,Yes,0.85491,1104,1299,0.83575,0.87407
1998,5th Quintile,No,0.13918,195,1299,0.12035,0.15801
1999,1st Quintile,Yes,0.56461,848,1485,0.53938,0.58984
1999,1st Quintile,No,0.41750,637,1485,0.39240,0.44259
1999,2nd Quintile,Yes,0.65372,957,1498,0.62962,0.67782
1999,2nd Quintile,No,0.33155,541,1498,0.30770,0.35539
1999,3rd Quintile,Yes,0.73703,1043,1470,0.71452,0.75955
1999,3rd Quintile,No,0.24810,427,1470,0.22601,0.27019
1999,4th Quintile,Yes,0.76519,1037,1375,0.74277,0.78760
1999,4th Quintile,No,0.22694,338,1375,0.20479,0.24909
1999,5th Quintile,Yes,0.85214,1056,1229,0.83228,0.87199
1999,5th Quintile,No,0.13435,173,1229,0.11527,0.15342
2000,1st Quintile,Yes,0.56340,1435,2507,0.54398,0.58282
2000,1st Quintile,No,0.41286,1072,2507,0.39358,0.43213
2000,2nd Quintile,Yes,0.64493,1730,2666,0.62676,0.66310
2000,2nd Quintile,No,0.33505,936,2666,0.31713,0.35297
2000,3rd Quintile,Yes,0.69986,1882,2619,0.68230,0.71741
2000,3rd Quintile,No,0.28914,737,2619,0.27177,0.30650
2000,4th Quintile,Yes,0.78457,2043,2580,0.76871,0.80044
2000,4th Quintile,No,0.20537,537,2580,0.18978,0.22096
2000,5th Quintile,Yes,0.87345,2126,2402,0.86015,0.88675
2000,5th Quintile,No,0.11371,276,2402,0.10101,0.12641
2001,1st Quintile,Yes,0.54967,1235,2172,0.52874,0.57060
2001,1st Quintile,No,0.41869,937,2172,0.39794,0.43944
2001,2nd Quintile,Yes,0.66127,1615,2420,0.64240,0.68013
2001,2nd Quintile,No,0.32154,805,2420,0.30292,0.34015
2001,3rd Quintile,Yes,0.72840,1771,2396,0.71059,0.74622
2001,3rd Quintile,No,0.25302,625,2396,0.23561,0.27043
2001,4th Quintile,Yes,0.79243,1877,2348,0.77602,0.80884
2001,4th Quintile,No,0.19542,471,2348,0.17938,0.21147
2001,5th Quintile,Yes,0.86301,1897,2154,0.84848,0.87753
2001,5th Quintile,No,0.12293,257,2154,0.10906,0.13680
2002,1st Quintile,Yes,0.55349,1144,2026,0.53183,0.57514
2002,1st Quintile,No,0.40535,882,2026,0.38396,0.42673
2002,2nd Quintile,Yes,0.67503,1505,2191,0.65542,0.69465
2002,2nd Quintile,No,0.30222,686,2191,0.28299,0.32145
2002,3rd Quintile,Yes,0.74024,1662,2223,0.72201,0.75847
2002,3rd Quintile,No,0.23557,561,2223,0.21793,0.25322
2002,4th Quintile,Yes,0.76924,1838,2336,0.75216,0.78633
2002,4th Quintile,No,0.21874,498,2336,0.20197,0.23551
2002,5th Quintile,Yes,0.86900,2870,3186,0.85728,0.88072
2002,5th Quintile,No,0.11356,316,3186,0.10254,0.12458
2003,1st Quintile,Yes,0.56423,1157,1987,0.54243,0.58604
2003,1st Quintile,No,0.39889,830,1987,0.37735,0.42043
2003,2nd Quintile,Yes,0.66958,1452,2153,0.64970,0.68945
2003,2nd Quintile,No,0.30465,701,2153,0.28520,0.32410
2003,3rd Quintile,Yes,0.73369,1631,2177,0.71511,0.75226
2003,3rd Quintile,No,0.23934,546,2177,0.22141,0.25727
2003,4th Quintile,Yes,0.77815,1795,2232,0.76091,0.79540
2003,4th Quintile,No,0.20107,437,2232,0.18444,0.21771
2003,5th Quintile,Yes,0.87384,2712,2995,0.86194,0.88573
2003,5th Quintile,No,0.11292,283,2995,0.10158,0.12425
2004,1st Quintile,Yes,0.56555,1110,1890,0.54320,0.58791
2004,1st Quintile,No,0.39684,780,1890,0.37478,0.41891
2004,2nd Quintile,Yes,0.67475,1453,2120,0.65480,0.69469
2004,2nd Quintile,No,0.30209,667,2120,0.28254,0.32164
2004,3rd Quintile,Yes,0.74727,1626,2138,0.72885,0.76570
2004,3rd Quintile,No,0.22711,512,2138,0.20934,0.24487
2004,4th Quintile,Yes,0.78147,1800,2223,0.76428,0.79865
2004,4th Quintile,No,0.19698,423,2223,0.18044,0.21352
2004,5th Quintile,Yes,0.87642,2647,2901,0.86444,0.88840
2004,5th Quintile,No,0.09689,254,2901,0.08612,0.10765
2005,1st Quintile,Yes,0.60649,1164,1961,0.58486,0.62812
2005,1st Quintile,No,0.38646,797,1961,0.36491,0.40802
2005,2nd Quintile,Yes,0.71357,1449,2064,0.69406,0.73308
2005,2nd Quintile,No,0.28175,615,2064,0.26233,0.30116
2005,3rd Quintile,Yes,0.77328,1614,2096,0.75535,0.79121
2005,3rd Quintile,No,0.22469,482,2096,0.20682,0.24256
2005,4th Quintile,Yes,0.81355,1820,2209,0.79730,0.82979
2005,4th Quintile,No,0.18408,389,2209,0.16792,0.20025
2005,5th Quintile,Yes,0.89604,2599,2843,0.88482,0.90726
2005,5th Quintile,No,0.10225,244,2843,0.09111,0.11339
2006,1st Quintile,Yes,0.60248,1244,2090,0.58150,0.62347
2006,1st Quintile,No,0.39234,846,2090,0.37140,0.41328
2006,2nd Quintile,Yes,0.71486,1585,2219,0.69607,0.73365
2006,2nd Quintile,No,0.28323,634,2219,0.26448,0.30198
2006,3rd Quintile,Yes,0.77980,1845,2381,0.76315,0.79645
2006,3rd Quintile,No,0.21749,536,2381,0.20092,0.23407
2006,4th Quintile,Yes,0.82002,2072,2493,0.80494,0.83511
2006,4th Quintile,No,0.17998,421,2493,0.16489,0.19506
2006,5th Quintile,Yes,0.89709,2809,3060,0.88632,0.90785
2006,5th Quintile,No,0.10225,251,3060,0.09151,0.11298
2007,1st Quintile,Yes,0.63296,1221,1952,0.61157,0.65435
2007,1st Quintile,No,0.36280,731,1952,0.34147,0.38414
2007,2nd Quintile,Yes,0.73689,1529,2104,0.71807,0.75571
2007,2nd Quintile,No,0.25854,575,2104,0.23983,0.27725
2007,3rd Quintile,Yes,0.78068,1715,2213,0.76344,0.79793
2007,3rd Quintile,No,0.21727,498,2213,0.20008,0.23445
2007,4th Quintile,Yes,0.82787,1958,2331,0.81254,0.84320
2007,4th Quintile,No,0.17129,373,2331,0.15599,0.18659
2007,5th Quintile,Yes,0.90646,2607,2831,0.89574,0.91719
2007,5th Quintile,No,0.09295,224,2831,0.08225,0.10365
2008,1st Quintile,Yes,0.64262,1198,1869,0.62089,0.66435
2008,1st Quintile,No,0.35391,671,1869,0.33222,0.37559
2008,2nd Quintile,Yes,0.74415,1443,1968,0.72487,0.76343
2008,2nd Quintile,No,0.25371,525,1968,0.23448,0.27294
2008,3rd Quintile,Yes,0.79012,1689,2166,0.77297,0.80728
2008,3rd Quintile,No,0.20956,477,2166,0.19242,0.22671
2008,4th Quintile,Yes,0.84683,1800,2112,0.83147,0.86220
2008,4th Quintile,No,0.15113,312,2112,0.13585,0.16641
2008,5th Quintile,Yes,0.91258,2495,2694,0.90191,0.92325
2008,5th Quintile,No,0.08742,199,2694,0.07675,0.09809
2009,1st Quintile,Yes,0.66052,1163,1790,0.63858,0.68246
2009,1st Quintile,No,0.33784,627,1790,0.31592,0.35975
2009,2nd Quintile,Yes,0.72961,1368,1883,0.70955,0.74968
2009,2nd Quintile,No,0.26571,515,1883,0.24575,0.28566
2009,3rd Quintile,Yes,0.79636,1531,1948,0.77847,0.81425
2009,3rd Quintile,No,0.20172,417,1948,0.18390,0.21955
2009,4th Quintile,Yes,0.87180,1793,2060,0.85736,0.88624
2009,4th Quintile,No,0.12786,267,2060,0.11343,0.14228
2009,5th Quintile,Yes,0.90349,2275,2483,0.89187,0.91511
2009,5th Quintile,No,0.09651,208,2483,0.08489,0.10813
2010,1st Quintile,Yes,0.64592,2146,3147,0.62920,0.66263
2010,1st Quintile,No,0.35393,1001,3147,0.33722,0.37064
2010,2nd Quintile,Yes,0.73274,2213,2916,0.71667,0.74880
2010,2nd Quintile,No,0.26451,703,2916,0.24849,0.28052
2010,3rd Quintile,Yes,0.79938,2070,2556,0.78385,0.81491
2010,3rd Quintile,No,0.20049,486,2556,0.18496,0.21601
2010,4th Quintile,Yes,0.86281,2140,2454,0.84919,0.87642
2010,4th Quintile,No,0.13425,314,2454,0.12076,0.14774
2010,5th Quintile,Yes,0.91906,2513,2711,0.90879,0.92933
2010,5th Quintile,No,0.08005,198,2711,0.06983,0.09026
2011,1st Quintile,Yes,0.63750,2533,3705,0.62201,0.65298
2011,1st Quintile,No,0.36214,1172,3705,0.34667,0.37762
2011,2nd Quintile,Yes,0.77081,2649,3410,0.75670,0.78492
2011,2nd Quintile,No,0.22790,761,3410,0.21382,0.24198
2011,3rd Quintile,Yes,0.82175,2628,3223,0.80854,0.83497
2011,3rd Quintile,No,0.17825,595,3223,0.16503,0.19146
2011,4th Quintile,Yes,0.86978,2706,3062,0.85786,0.88171
2011,4th Quintile,No,0.12973,356,3062,0.11783,0.14164
2011,5th Quintile,Yes,0.91254,2947,3196,0.90274,0.92233
2011,5th Quintile,No,0.08746,249,3196,0.07767,0.09726
2012,1st Quintile,Yes,0.66760,2513,3597,0.65220,0.68299
2012,1st Quintile,No,0.33161,1084,3597,0.31622,0.34699
2012,2nd Quintile,Yes,0.77359,2607,3310,0.75933,0.78785
2012,2nd Quintile,No,0.22641,703,3310,0.21215,0.24067
2012,3rd Quintile,Yes,0.81480,2625,3202,0.80134,0.82826
2012,3rd Quintile,No,0.18520,577,3202,0.17174,0.19866
2012,4th Quintile,Yes,0.86865,2631,3029,0.85662,0.88068
2012,4th Quintile,No,0.13135,398,3029,0.11932,0.14338
2012,5th Quintile,Yes,0.91328,2905,3158,0.90347,0.92310
2012,5th Quintile,No,0.08672,253,3158,0.07690,0.09653
2013,1st Quintile,Yes,0.65913,2969,4240,0.64486,0.67340
2013,1st Quintile,No,0.34087,1271,4240,0.32660,0.35514
2013,2nd Quintile,Yes,0.76035,3054,3858,0.74687,0.77382
2013,2nd Quintile,No,0.23965,804,3858,0.22618,0.25313
2013,3rd Quintile,Yes,0.81997,2805,3388,0.80704,0.83291
2013,3rd Quintile,No,0.18003,583,3388,0.16709,0.19296
2013,4th Quintile,Yes,0.87612,2713,3114,0.86455,0.88769
2013,4th Quintile,No,0.12388,401,3114,0.11231,0.13545
2013,5th Quintile,Yes,0.90879,2997,3262,0.89890,0.91867
2013,5th Quintile,No,0.09121,265,3262,0.08133,0.10110
2014,1st Quintile,Yes,0.67346,2443,3451,0.65782,0.68911
2014,1st Quintile,No,0.32439,1008,3451,0.30876,0.34001
2014,2nd Quintile,Yes,0.76254,2608,3313,0.74805,0.77703
2014,2nd Quintile,No,0.23654,705,3313,0.22207,0.25101
2014,3rd Quintile,Yes,0.83062,2586,3109,0.81743,0.84381
2014,3rd Quintile,No,0.16938,523,3109,0.15619,0.18257
2014,4th Quintile,Yes,0.85926,2548,2927,0.84666,0.87186
2014,4th Quintile,No,0.14074,379,2927,0.12814,0.15334
2014,5th Quintile,Yes,0.91258,2776,3019,0.90250,0.92265
2014,5th Quintile,No,0.08742,243,3019,0.07735,0.09750
2015,1st Quintile,Yes,0.65042,2418,3548,0.63472,0.66611
2015,1st Quintile,No,0.34860,1130,3548,0.33292,0.36428
2015,2nd Quintile,Yes,0.76665,2604,3382,0.75240,0.78091
2015,2nd Quintile,No,0.23307,778,3382,0.21882,0.24732
2015,3rd Quintile,Yes,0.85221,2528,3016,0.83954,0.86488
2015,3rd Quintile,No,0.14585,488,3016,0.13325,0.15845
2015,4th Quintile,Yes,0.85838,2454,2830,0.84553,0.87123
2015,4th Quintile,No,0.14162,376,2830,0.12877,0.15447
2015,5th Quintile,Yes,0.91356,2728,2976,0.90346,0.92366
2015,5th Quintile,No,0.08644,248,2976,0.07634,0.09654
2016,1st Quintile,Yes,0.63860,3212,5196,0.62553,0.65166
2016,1st Quintile,No,0.36041,1984,5196,0.34735,0.37347
2016,2nd Quintile,Yes,0.77464,2389,3037,0.75978,0.78950
2016,2nd Quintile,No,0.22477,648,3037,0.20992,0.23962
2016,3rd Quintile,Yes,0.83994,2286,2743,0.82622,0.85367
2016,3rd Quintile,No,0.16006,457,2743,0.14633,0.17378
2016,4th Quintile,Yes,0.87248,2333,2662,0.85981,0.88516
2016,4th Quintile,No,0.12752,329,2662,0.11484,0.14019
2016,5th Quintile,Yes,0.91665,2548,2755,0.90633,0.92698
2016,5th Quintile,No,0.08335,207,2755,0.07302,0.09367
2017,1st Quintile,Yes,0.64822,3498,5647,0.63577,0.66068
2017,1st Quintile,No,0.35131,2149,5647,0.33886,0.36377
2017,2nd Quintile,Yes,0.76639,2558,3331,0.75202,0.78076
2017,2nd Quintile,No,0.23361,773,3331,0.21924,0.24798
2017,3rd Quintile,Yes,0.83486,2608,3106,0.82180,0.84792
2017,3rd Quintile,No,0.16348,498,3106,0.15047,0.17648
2017,4th Quintile,Yes,0.86785,2672,3045,0.85582,0.87988
2017,4th Quintile,No,0.13154,373,3045,0.11953,0.14355
2017,5th Quintile,Yes,0.91644,2844,3095,0.90669,0.92619
2017,5th Quintile,No,0.08356,251,3095,0.07381,0.09331
2018,1st Quintile,Yes,0.65893,3337,5216,0.64606,0.67180
2018,1st Quintile,No,0.33771,1879,5216,0.32487,0.35054
2018,2nd Quintile,Yes,0.78632,2666,3438,0.77261,0.80002
2018,2nd Quintile,No,0.21317,772,3438,0.19948,0.22686
2018,3rd Quintile,Yes,0.84708,2507,2999,0.83420,0.85997
2018,3rd Quintile,No,0.15193,492,2999,0.13908,0.16478
2018,4th Quintile,Yes,0.86607,2529,2897,0.85366,0.87847
2018,4th Quintile,No,0.13280,368,2897,0.12044,0.14516
2018,5th Quintile,Yes,0.91350,2760,3014,0.90346,0.92353
2018,5th Quintile,No,0.08530,254,3014,0.07533,0.09528
2019,1st Quintile,Yes,0.58610,2872,4527,0.57175,0.60045
2019,1st Quintile,No,0.28369,1655,4527,0.27056,0.29682
2019,2nd Quintile,Yes,0.71115,2177,2745,0.69419,0.72810
2019,2nd Quintile,No,0.19775,568,2745,0.18285,0.21266
2019,3rd Quintile,Yes,0.78041,2134,2532,0.76428,0.79654
2019,3rd Quintile,No,0.13624,398,2532,0.12288,0.14961
2019,4th Quintile,Yes,0.81670,2186,2470,0.80144,0.83196
2019,4th Quintile,No,0.10392,284,2470,0.09189,0.11596
2019,5th Quintile,Yes,0.80701,2397,2599,0.79183,0.82218
2019,5th Quintile,No,0.07451,202,2599,0.06441,0.08460
2020,1st Quintile,Yes,0.67331,3802,6087,0.66152,0.68509
2020,1st Quintile,No,0.32635,2285,6087,0.31457,0.33813
2020,2nd Quintile,Yes,0.78914,2645,3500,0.77563,0.80266
2020,2nd Quintile,No,0.21047,855,3500,0.19696,0.22398
2020,3rd Quintile,Yes,0.84753,2409,2900,0.83444,0.86061
2020,3rd Quintile,No,0.15019,491,2900,0.13718,0.16319
2020,4th Quintile,Yes,0.87350,2491,2871,0.86134,0.88566
2020,4th Quintile,No,0.12485,380,2871,0.11276,0.13695
2020,5th Quintile,Yes,0.91249,3453,3751,0.90345,0.92154
2020,5th Quintile,No,0.08507,298,3751,0.07614,0.09400
2021,1st Quintile,Yes,0.58242,1763,2765,0.56404,0.60081
2021,1st Quintile,No,0.29205,1002,2765,0.27510,0.30900
2021,2nd Quintile,Yes,0.71855,1656,2140,0.69949,0.73761
2021,2nd Quintile,No,0.18518,484,2140,0.16872,0.20164
2021,3rd Quintile,Yes,0.77448,1552,1876,0.75556,0.79340
2021,3rd Quintile,No,0.13371,324,1876,0.11830,0.14911
2021,4th Quintile,Yes,0.78795,1672,1916,0.76965,0.80626
2021,4th Quintile,No,0.10806,244,1916,0.09415,0.12196
2021,5th Quintile,Yes,0.83708,2263,2445,0.82244,0.85172
2021,5th Quintile,No,0.06664,182,2445,0.05676,0.07653
2022,1st Quintile,Yes,0.69542,3402,5035,0.68270,0.70813
2022,1st Quintile,No,0.29257,1633,5035,0.28000,0.30514
2022,2nd Quintile,Yes,0.78865,3093,4087,0.77613,0.80117
2022,2nd Quintile,No,0.20642,994,4087,0.19401,0.21883
2022,3rd Quintile,Yes,0.83600,2806,3452,0.82365,0.84836
2022,3rd Quintile,No,0.16197,646,3452,0.14968,0.17427
2022,4th Quintile,Yes,0.88281,2983,3437,0.87206,0.89357
2022,4th Quintile,No,0.11546,454,3437,0.10477,0.12614
2022,5th Quintile,Yes,0.92311,3504,3839,0.91468,0.93154
2022,5th Quintile,No,0.07602,335,3839,0.06764,0.08441
