year,age_gr,sex,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,male,Very important,0.43106,393,930,0.39922,0.46291
1990,17-29 y.,male,Important,0.48553,469,930,0.45339,0.51766
1990,17-29 y.,male,Less important,0.07017,68,930,0.05374,0.08659
1990,17-29 y.,female,Very important,0.26280,244,889,0.23385,0.29175
1990,17-29 y.,female,Important,0.57078,507,889,0.53823,0.60334
1990,17-29 y.,female,Less important,0.14128,138,889,0.11837,0.16419
1990,30-45 y.,male,Very important,0.30490,321,1009,0.27648,0.33332
1990,30-45 y.,male,Important,0.58173,584,1009,0.55128,0.61218
1990,30-45 y.,male,Less important,0.10766,104,1009,0.08853,0.12680
1990,30-45 y.,female,Very important,0.16794,162,1016,0.14494,0.19094
1990,30-45 y.,female,Important,0.55339,560,1016,0.52280,0.58397
1990,30-45 y.,female,Less important,0.23071,243,1016,0.20479,0.25663
1990,30-45 y.,female,Unimportant,0.04796,51,1016,0.03482,0.06111
1990,46-65 y.,male,Very important,0.21552,228,1012,0.19018,0.24087
1990,46-65 y.,male,Important,0.54883,555,1012,0.51815,0.57950
1990,46-65 y.,male,Less important,0.13953,142,1012,0.11817,0.16089
1990,46-65 y.,male,Unimportant,0.09612,87,1012,0.07795,0.11429
1990,46-65 y.,female,Very important,0.10899,113,1022,0.08987,0.12810
1990,46-65 y.,female,Important,0.47031,482,1022,0.43969,0.50092
1990,46-65 y.,female,Less important,0.22429,233,1022,0.19870,0.24987
1990,46-65 y.,female,Unimportant,0.19642,194,1022,0.17205,0.22079
1990,66 and older,male,Very important,0.11367,41,343,0.08003,0.14731
1990,66 and older,male,Important,0.30500,107,343,0.25620,0.35379
1990,66 and older,male,Less important,0.15875,52,343,0.12002,0.19748
1990,66 and older,male,Unimportant,0.42258,143,343,0.37023,0.47494
1990,66 and older,female,Important,0.18185,108,520,0.14867,0.21504
1990,66 and older,female,Less important,0.19613,106,520,0.16196,0.23029
1990,66 and older,female,Unimportant,0.57113,306,520,0.52855,0.61371
1992,17-29 y.,male,Very important,0.44449,590,1316,0.41763,0.47135
1992,17-29 y.,male,Important,0.48001,643,1316,0.45301,0.50701
1992,17-29 y.,male,Less important,0.06640,83,1316,0.05295,0.07986
1992,17-29 y.,female,Very important,0.32327,471,1364,0.29844,0.34810
1992,17-29 y.,female,Important,0.50878,678,1364,0.48224,0.53532
1992,17-29 y.,female,Less important,0.13932,181,1364,0.12094,0.15771
1992,17-29 y.,female,Unimportant,0.02863,34,1364,0.01977,0.03748
1992,30-45 y.,male,Very important,0.34925,678,1736,0.32682,0.37168
1992,30-45 y.,male,Important,0.54720,918,1736,0.52378,0.57063
1992,30-45 y.,male,Less important,0.08994,140,1736,0.07648,0.10340
1992,30-45 y.,female,Very important,0.19898,443,1832,0.18069,0.21727
1992,30-45 y.,female,Important,0.55817,1004,1832,0.53542,0.58091
1992,30-45 y.,female,Less important,0.19397,311,1832,0.17586,0.21208
1992,30-45 y.,female,Unimportant,0.04888,74,1832,0.03901,0.05876
1992,46-65 y.,male,Very important,0.25422,420,1534,0.23242,0.27602
1992,46-65 y.,male,Important,0.51719,782,1534,0.49218,0.54221
1992,46-65 y.,male,Less important,0.11685,164,1534,0.10077,0.13293
1992,46-65 y.,male,Unimportant,0.11174,168,1534,0.09597,0.12751
1992,46-65 y.,female,Very important,0.15346,260,1557,0.13555,0.17137
1992,46-65 y.,female,Important,0.43637,684,1557,0.41173,0.46101
1992,46-65 y.,female,Less important,0.20816,303,1557,0.18799,0.22834
1992,46-65 y.,female,Unimportant,0.20201,310,1557,0.18206,0.22196
1992,66 and older,male,Very important,0.08168,40,464,0.05673,0.10663
1992,66 and older,male,Important,0.25592,111,464,0.21617,0.29567
1992,66 and older,male,Less important,0.14796,64,464,0.11561,0.18030
1992,66 and older,male,Unimportant,0.51445,249,464,0.46892,0.55997
1992,66 and older,female,Very important,0.04845,39,781,0.03338,0.06352
1992,66 and older,female,Important,0.17808,132,781,0.15123,0.20493
1992,66 and older,female,Less important,0.14691,124,781,0.12207,0.17176
1992,66 and older,female,Unimportant,0.62656,486,781,0.59261,0.66051
1995,17-29 y.,male,Very important,0.44205,557,1258,0.41459,0.46950
1995,17-29 y.,male,Important,0.49391,632,1258,0.46627,0.52155
1995,17-29 y.,male,Less important,0.06100,69,1258,0.04777,0.07423
1995,17-29 y.,female,Very important,0.36204,485,1310,0.33600,0.38807
1995,17-29 y.,female,Important,0.49461,666,1310,0.46752,0.52169
1995,17-29 y.,female,Less important,0.12880,159,1310,0.11065,0.14695
1995,30-45 y.,male,Very important,0.31250,606,1855,0.29140,0.33360
1995,30-45 y.,male,Important,0.57798,1089,1855,0.55550,0.60046
1995,30-45 y.,male,Less important,0.10136,160,1855,0.08762,0.11510
1995,30-45 y.,female,Very important,0.20812,449,1987,0.19026,0.22597
1995,30-45 y.,female,Important,0.55408,1099,1987,0.53222,0.57594
1995,30-45 y.,female,Less important,0.20369,370,1987,0.18598,0.22140
1995,30-45 y.,female,Unimportant,0.03411,69,1987,0.02613,0.04210
