year,pgisced97,quintil_oecd,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,1st Quintile,Very important,0.13073,63,389,0.09718,0.16427
1990,Lower Secondary Level,1st Quintile,Important,0.29922,124,389,0.25365,0.34478
1990,Lower Secondary Level,1st Quintile,Less important,0.21969,84,389,0.17849,0.26089
1990,Lower Secondary Level,1st Quintile,Unimportant,0.35037,118,389,0.30289,0.39784
1990,Lower Secondary Level,2nd Quintile,Very important,0.12884,53,370,0.09465,0.16302
1990,Lower Secondary Level,2nd Quintile,Important,0.37004,155,370,0.32078,0.41931
1990,Lower Secondary Level,2nd Quintile,Less important,0.20932,75,370,0.16781,0.25083
1990,Lower Secondary Level,2nd Quintile,Unimportant,0.29180,87,370,0.24542,0.33818
1990,Lower Secondary Level,3rd Quintile,Very important,0.20786,69,302,0.16202,0.25370
1990,Lower Secondary Level,3rd Quintile,Important,0.40837,123,302,0.35284,0.46390
1990,Lower Secondary Level,3rd Quintile,Less important,0.14192,44,302,0.10249,0.18134
1990,Lower Secondary Level,3rd Quintile,Unimportant,0.24185,66,302,0.19348,0.29023
1990,Lower Secondary Level,4th Quintile,Very important,0.22468,63,290,0.17656,0.27280
1990,Lower Secondary Level,4th Quintile,Important,0.44686,134,290,0.38954,0.50418
1990,Lower Secondary Level,4th Quintile,Less important,0.17465,51,290,0.13088,0.21843
1990,Lower Secondary Level,4th Quintile,Unimportant,0.15380,42,290,0.11221,0.19540
1990,Lower Secondary Level,5th Quintile,Very important,0.23022,43,154,0.16351,0.29693
1990,Lower Secondary Level,5th Quintile,Important,0.42666,75,154,0.34829,0.50503
1990,Lower Secondary Level,5th Quintile,Less important,0.21216,36,154,0.14738,0.27695
1990,Upper Secondary Level,1st Quintile,Very important,0.14340,87,504,0.11278,0.17403
1990,Upper Secondary Level,1st Quintile,Important,0.42201,230,504,0.37885,0.46517
1990,Upper Secondary Level,1st Quintile,Less important,0.19874,94,504,0.16387,0.23362
1990,Upper Secondary Level,1st Quintile,Unimportant,0.23584,93,504,0.19874,0.27294
1990,Upper Secondary Level,2nd Quintile,Very important,0.18818,140,719,0.15959,0.21677
1990,Upper Secondary Level,2nd Quintile,Important,0.49440,363,719,0.45783,0.53097
1990,Upper Secondary Level,2nd Quintile,Less important,0.15202,122,719,0.12575,0.17828
1990,Upper Secondary Level,2nd Quintile,Unimportant,0.16540,94,719,0.13822,0.19258
1990,Upper Secondary Level,3rd Quintile,Very important,0.19360,164,770,0.16568,0.22153
1990,Upper Secondary Level,3rd Quintile,Important,0.52338,408,770,0.48808,0.55868
1990,Upper Secondary Level,3rd Quintile,Less important,0.13599,104,770,0.11176,0.16021
1990,Upper Secondary Level,3rd Quintile,Unimportant,0.14703,94,770,0.12200,0.17206
1990,Upper Secondary Level,4th Quintile,Very important,0.24554,222,896,0.21734,0.27374
1990,Upper Secondary Level,4th Quintile,Important,0.54968,496,896,0.51708,0.58228
1990,Upper Secondary Level,4th Quintile,Less important,0.13352,123,896,0.11123,0.15580
1990,Upper Secondary Level,4th Quintile,Unimportant,0.07126,55,896,0.05441,0.08811
1990,Upper Secondary Level,5th Quintile,Very important,0.27126,224,820,0.24081,0.30171
1990,Upper Secondary Level,5th Quintile,Important,0.50238,422,820,0.46814,0.53663
1990,Upper Secondary Level,5th Quintile,Less important,0.15923,125,820,0.13417,0.18429
1990,Upper Secondary Level,5th Quintile,Unimportant,0.06713,49,820,0.04999,0.08427
1990,Post-secondary Non-tertiary Level,5th Quintile,Important,0.59356,43,43,0.44501,0.74210
1990,First Stage of Tertiary Education,2nd Quintile,Important,0.45776,35,35,0.29030,0.62523
1990,First Stage of Tertiary Education,3rd Quintile,Important,0.40991,43,43,0.26117,0.55865
1990,First Stage of Tertiary Education,4th Quintile,Important,0.51199,51,51,0.37343,0.65054
1990,First Stage of Tertiary Education,5th Quintile,Very important,0.20214,35,138,0.13489,0.26939
1990,First Stage of Tertiary Education,5th Quintile,Important,0.62871,103,138,0.54781,0.70962
1990,Second Stage of Tertiary Education,2nd Quintile,Important,0.60658,33,33,0.43732,0.77584
1990,Second Stage of Tertiary Education,3rd Quintile,Important,0.49023,41,41,0.33530,0.64515
1990,Second Stage of Tertiary Education,4th Quintile,Very important,0.21174,33,113,0.13608,0.28740
1990,Second Stage of Tertiary Education,4th Quintile,Important,0.60656,80,113,0.51608,0.69703
1990,Second Stage of Tertiary Education,5th Quintile,Very important,0.23963,83,312,0.19219,0.28707
1990,Second Stage of Tertiary Education,5th Quintile,Important,0.57924,195,312,0.52437,0.63411
1990,Second Stage of Tertiary Education,5th Quintile,Less important,0.09818,34,312,0.06511,0.13125
1992,Lower Secondary Level,1st Quintile,Very important,0.11805,91,497,0.08965,0.14644
1992,Lower Secondary Level,1st Quintile,Important,0.26553,136,497,0.22667,0.30440
1992,Lower Secondary Level,1st Quintile,Less important,0.18762,86,497,0.15326,0.22198
1992,Lower Secondary Level,1st Quintile,Unimportant,0.42880,184,497,0.38525,0.47236
1992,Lower Secondary Level,2nd Quintile,Very important,0.16206,92,421,0.12682,0.19731
1992,Lower Secondary Level,2nd Quintile,Important,0.32103,150,421,0.27638,0.36568
1992,Lower Secondary Level,2nd Quintile,Less important,0.16776,69,421,0.13203,0.20350
