year,bula_h,regtyp,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Urban regions,Important,0.52033,55,55,0.38708,0.65358
1990,Schleswig-Holstein,Rural regions,Very important,0.23708,36,96,0.15156,0.32261
1990,Schleswig-Holstein,Rural regions,Important,0.47284,60,96,0.37244,0.57324
1990,Hamburg,Urban regions,Important,0.53508,64,64,0.41192,0.65825
1990,Lower Saxony,Urban regions,Very important,0.21618,86,384,0.17496,0.25741
1990,Lower Saxony,Urban regions,Important,0.45468,177,384,0.40482,0.50455
1990,Lower Saxony,Urban regions,Less important,0.14975,61,384,0.11401,0.18549
1990,Lower Saxony,Urban regions,Unimportant,0.17938,60,384,0.14095,0.21780
1990,Lower Saxony,Rural regions,Very important,0.20252,99,434,0.16467,0.24037
1990,Lower Saxony,Rural regions,Important,0.46258,209,434,0.41561,0.50954
1990,Lower Saxony,Rural regions,Less important,0.14267,63,434,0.10972,0.17561
1990,Lower Saxony,Rural regions,Unimportant,0.19224,63,434,0.15512,0.22935
1990,Bremen,Urban regions,Important,0.38083,32,32,0.20989,0.55177
1990,North Rhine-Westphalia,Urban regions,Very important,0.20719,383,1764,0.18828,0.22611
1990,North Rhine-Westphalia,Urban regions,Important,0.52471,949,1764,0.50140,0.54802
1990,North Rhine-Westphalia,Urban regions,Less important,0.13833,248,1764,0.12221,0.15445
1990,North Rhine-Westphalia,Urban regions,Unimportant,0.12976,184,1764,0.11408,0.14545
1990,North Rhine-Westphalia,Rural regions,Important,0.62299,44,44,0.47814,0.76785
1990,Hesse,Urban regions,Very important,0.20213,107,531,0.16794,0.23632
1990,Hesse,Urban regions,Important,0.46061,262,531,0.41817,0.50305
1990,Hesse,Urban regions,Less important,0.18287,93,531,0.14996,0.21578
1990,Hesse,Urban regions,Unimportant,0.15439,69,531,0.12363,0.18515
1990,Hesse,Rural regions,Important,0.39796,49,49,0.25949,0.53643
1990,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.21902,98,431,0.17993,0.25811
1990,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.40241,178,431,0.35606,0.44876
1990,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.17340,78,431,0.13761,0.20918
1990,"Rhineland-Palatinate, Saarland",Urban regions,Unimportant,0.20517,77,431,0.16700,0.24334
1990,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.48074,52,52,0.34361,0.61786
1990,Baden-Wuerttemberg,Urban regions,Very important,0.24546,244,949,0.21806,0.27285
1990,Baden-Wuerttemberg,Urban regions,Important,0.48957,470,949,0.45774,0.52139
1990,Baden-Wuerttemberg,Urban regions,Less important,0.13858,137,949,0.11658,0.16057
1990,Baden-Wuerttemberg,Urban regions,Unimportant,0.12640,98,949,0.10525,0.14755
1990,Baden-Wuerttemberg,Rural regions,Very important,0.24365,38,107,0.16193,0.32537
1990,Baden-Wuerttemberg,Rural regions,Important,0.45790,69,107,0.36305,0.55275
1990,Bavaria,Urban regions,Very important,0.21359,133,607,0.18096,0.24623
1990,Bavaria,Urban regions,Important,0.47091,303,607,0.43117,0.51065
1990,Bavaria,Urban regions,Less important,0.18311,109,607,0.15231,0.21390
1990,Bavaria,Urban regions,Unimportant,0.13239,62,607,0.10541,0.15937
1990,Bavaria,Rural regions,Very important,0.23850,155,607,0.20457,0.27243
1990,Bavaria,Rural regions,Important,0.45563,289,607,0.41598,0.49528
1990,Bavaria,Rural regions,Less important,0.16409,96,607,0.13460,0.19358
1990,Bavaria,Rural regions,Unimportant,0.14178,67,607,0.11401,0.16955
1990,Berlin,Urban regions,Very important,0.18911,46,193,0.13372,0.24450
1990,Berlin,Urban regions,Important,0.46614,110,193,0.39557,0.53670
1990,Berlin,Urban regions,Less important,0.17869,37,193,0.12450,0.23287
1992,Schleswig-Holstein,Urban regions,Important,0.40356,48,48,0.26330,0.54382
1992,Schleswig-Holstein,Rural regions,Very important,0.28521,36,88,0.19033,0.38008
1992,Schleswig-Holstein,Rural regions,Important,0.43747,52,88,0.33323,0.54171
1992,Hamburg,Urban regions,Important,0.46808,53,53,0.33246,0.60371
1992,Lower Saxony,Urban regions,Very important,0.16950,66,371,0.13127,0.20773
1992,Lower Saxony,Urban regions,Important,0.50771,193,371,0.45677,0.55865
1992,Lower Saxony,Urban regions,Less important,0.13807,59,371,0.10292,0.17322
