"plh0107","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","Städtischer Raum","40","0.310220720268371","0.229450123505868","0.390991317030875"
"Sehr wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","16","","",""
"Sehr wichtig","1990","Hauptschule","Städtischer Raum","573","0.189212220773455","0.174824813222646","0.203599628324263"
"Sehr wichtig","1990","Hauptschule","Ländlicher Raum","220","0.196109065919055","0.171801942879439","0.220416188958672"
"Sehr wichtig","1990","Realschule","Städtischer Raum","267","0.219048081763396","0.19502835271151","0.243067810815282"
"Sehr wichtig","1990","Realschule","Ländlicher Raum","69","0.194607357993649","0.152525772943639","0.236688943043659"
"Sehr wichtig","1990","(Fach-)Abitur","Städtischer Raum","119","0.274071684968171","0.233176804404382","0.314966565531959"
"Sehr wichtig","1990","(Fach-)Abitur","Ländlicher Raum","35","0.35654437451568","0.259716531014085","0.453372218017275"
"Sehr wichtig","1990","AkademikerIn","Städtischer Raum","130","0.23135256803261","0.195752202188428","0.266952933876791"
"Sehr wichtig","1990","AkademikerIn","Ländlicher Raum","26","","",""
"Wichtig","1990","(noch) kein Abschluss","Städtischer Raum","61","0.471291108759358","0.384131404351182","0.558450813167535"
"Wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","21","","",""
"Wichtig","1990","Hauptschule","Städtischer Raum","1321","0.448829197758359","0.430559220375299","0.467099175141418"
"Wichtig","1990","Hauptschule","Ländlicher Raum","454","0.421090811661537","0.390864910199432","0.451316713123642"
"Wichtig","1990","Realschule","Städtischer Raum","601","0.513024167924236","0.483996720609964","0.542051615238508"
"Wichtig","1990","Realschule","Ländlicher Raum","201","0.566552911755358","0.513878837046403","0.619226986464313"
"Wichtig","1990","(Fach-)Abitur","Städtischer Raum","265","0.571592709698907","0.526223443209186","0.616961976188628"
"Wichtig","1990","(Fach-)Abitur","Ländlicher Raum","44","0.481823405959947","0.38081279291509","0.582834019004805"
"Wichtig","1990","AkademikerIn","Städtischer Raum","305","0.567969564204943","0.526150586505373","0.609788541904513"
"Wichtig","1990","AkademikerIn","Ländlicher Raum","54","0.56551334934558","0.468842161834371","0.662184536856788"
"Weniger wichtig","1990","(noch) kein Abschluss","Städtischer Raum","15","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Weniger wichtig","1990","Hauptschule","Städtischer Raum","494","0.172563559314157","0.158683343325075","0.186443775303238"
"Weniger wichtig","1990","Hauptschule","Ländlicher Raum","180","0.183952049032622","0.160233052449387","0.207671045615856"
"Weniger wichtig","1990","Realschule","Städtischer Raum","169","0.150266083938241","0.129514168469678","0.171017999406804"
"Weniger wichtig","1990","Realschule","Ländlicher Raum","52","0.158948206909555","0.120084178088052","0.197812235731058"
"Weniger wichtig","1990","(Fach-)Abitur","Städtischer Raum","57","0.113273374436691","0.084216507488004","0.142330241385378"
"Weniger wichtig","1990","(Fach-)Abitur","Ländlicher Raum","13","","",""
"Weniger wichtig","1990","AkademikerIn","Städtischer Raum","73","0.134293732994892","0.105508691340653","0.163078774649132"
"Weniger wichtig","1990","AkademikerIn","Ländlicher Raum","15","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Städtischer Raum","10","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Ganz unwichtig","1990","Hauptschule","Städtischer Raum","459","0.18939502215403","0.17500228909007","0.203787755217991"
"Ganz unwichtig","1990","Hauptschule","Ländlicher Raum","171","0.198848073386786","0.174413526337213","0.223282620436359"
"Ganz unwichtig","1990","Realschule","Städtischer Raum","102","0.117661666374127","0.0989496193480775","0.136373713400176"
"Ganz unwichtig","1990","Realschule","Ländlicher Raum","18","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Städtischer Raum","16","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Ganz unwichtig","1990","AkademikerIn","Städtischer Raum","31","0.0663841347675554","0.0453671712864129","0.0874010982486978"
"Ganz unwichtig","1990","AkademikerIn","Ländlicher Raum","6","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1991","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1991","Realschule","Städtischer Raum","","","",""
"Wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1991","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1991","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","Städtischer Raum","45","0.297784604326419","0.222572071749138","0.372997136903701"
"Sehr wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","38","0.363625348414749","0.263119747096682","0.464130949732817"
"Sehr wichtig","1992","Hauptschule","Städtischer Raum","653","0.189315865832797","0.175621996953111","0.203009734712483"
"Sehr wichtig","1992","Hauptschule","Ländlicher Raum","436","0.196985761851054","0.178969104876918","0.215002418825191"
"Sehr wichtig","1992","Realschule","Städtischer Raum","467","0.260448383832345","0.238882955930225","0.282013811734465"
"Sehr wichtig","1992","Realschule","Ländlicher Raum","507","0.334427571798623","0.308751605196689","0.360103538400556"
"Sehr wichtig","1992","(Fach-)Abitur","Städtischer Raum","129","0.239820056510014","0.202727210731498","0.27691290228853"
"Sehr wichtig","1992","(Fach-)Abitur","Ländlicher Raum","59","0.365394371012865","0.29343012924996","0.43735861277577"
"Sehr wichtig","1992","AkademikerIn","Städtischer Raum","277","0.280149883223756","0.25122584942925","0.309073917018261"
"Sehr wichtig","1992","AkademikerIn","Ländlicher Raum","236","0.358828753426972","0.321011978331901","0.396645528522043"
"Wichtig","1992","(noch) kein Abschluss","Städtischer Raum","66","0.460856616052427","0.378870753106879","0.542842478997975"
"Wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","32","0.38398293061827","0.282367634390562","0.485598226845977"
"Wichtig","1992","Hauptschule","Städtischer Raum","1388","0.425056849912705","0.40777688787378","0.44233681195163"
"Wichtig","1992","Hauptschule","Ländlicher Raum","768","0.404978621939026","0.382741555038491","0.427215688839561"
"Wichtig","1992","Realschule","Städtischer Raum","771","0.469935513175241","0.445411220611759","0.494459805738722"
"Wichtig","1992","Realschule","Ländlicher Raum","635","0.49963147662738","0.472420258144768","0.526842695109991"
"Wichtig","1992","(Fach-)Abitur","Städtischer Raum","292","0.576204627777924","0.533275143044867","0.61913411251098"
"Wichtig","1992","(Fach-)Abitur","Ländlicher Raum","89","0.480711445077743","0.406044140476089","0.555378749679396"
"Wichtig","1992","AkademikerIn","Städtischer Raum","504","0.537841711529529","0.505729870074964","0.569953552984094"
"Wichtig","1992","AkademikerIn","Ländlicher Raum","287","0.462743455645598","0.423432386692859","0.502054524598338"
