year,bula_h,quintil_oecd,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Saxony,1st Quintile,Important,0.31788,49,91,0.22167,0.41408
1990,Lower Saxony,1st Quintile,Unimportant,0.37484,42,91,0.27483,0.47485
1990,Lower Saxony,2nd Quintile,Important,0.47205,72,72,0.35593,0.58818
1990,Lower Saxony,3rd Quintile,Very important,0.31274,48,108,0.22489,0.40058
1990,Lower Saxony,3rd Quintile,Important,0.38692,60,108,0.29463,0.47920
1990,Lower Saxony,4th Quintile,Very important,0.21420,42,159,0.15022,0.27817
1990,Lower Saxony,4th Quintile,Important,0.58732,117,159,0.51055,0.66409
1990,Lower Saxony,5th Quintile,Very important,0.23905,46,165,0.17377,0.30433
1990,Lower Saxony,5th Quintile,Important,0.49086,88,165,0.41434,0.56737
1990,Lower Saxony,5th Quintile,Less important,0.17385,31,165,0.11585,0.23185
1990,North Rhine-Westphalia,1st Quintile,Very important,0.16032,55,302,0.11887,0.20178
1990,North Rhine-Westphalia,1st Quintile,Important,0.45424,144,302,0.39799,0.51049
1990,North Rhine-Westphalia,1st Quintile,Less important,0.18119,52,302,0.13768,0.22471
1990,North Rhine-Westphalia,1st Quintile,Unimportant,0.20425,51,302,0.15870,0.24979
1990,North Rhine-Westphalia,2nd Quintile,Very important,0.16761,62,363,0.12913,0.20609
1990,North Rhine-Westphalia,2nd Quintile,Important,0.47936,182,363,0.42790,0.53083
1990,North Rhine-Westphalia,2nd Quintile,Less important,0.13810,59,363,0.10256,0.17364
1990,North Rhine-Westphalia,2nd Quintile,Unimportant,0.21492,60,363,0.17261,0.25724
1990,North Rhine-Westphalia,3rd Quintile,Very important,0.16416,69,366,0.12616,0.20216
1990,North Rhine-Westphalia,3rd Quintile,Important,0.55486,202,366,0.50387,0.60585
1990,North Rhine-Westphalia,3rd Quintile,Less important,0.14725,54,366,0.11090,0.18361
1990,North Rhine-Westphalia,3rd Quintile,Unimportant,0.13373,41,366,0.09881,0.16865
1990,North Rhine-Westphalia,4th Quintile,Very important,0.24111,87,340,0.19557,0.28664
1990,North Rhine-Westphalia,4th Quintile,Important,0.56976,206,340,0.51705,0.62246
1990,North Rhine-Westphalia,4th Quintile,Less important,0.12717,47,340,0.09170,0.16263
1990,North Rhine-Westphalia,5th Quintile,Very important,0.28211,123,425,0.23928,0.32495
1990,North Rhine-Westphalia,5th Quintile,Important,0.56901,258,425,0.52187,0.61614
1990,North Rhine-Westphalia,5th Quintile,Less important,0.10623,44,425,0.07690,0.13556
1990,Hesse,2nd Quintile,Important,0.48921,50,50,0.34925,0.62918
1990,Hesse,3rd Quintile,Very important,0.21588,31,90,0.13040,0.30135
1990,Hesse,3rd Quintile,Important,0.42640,59,90,0.32365,0.52915
1990,Hesse,4th Quintile,Very important,0.21901,31,110,0.14137,0.29666
1990,Hesse,4th Quintile,Important,0.52145,79,110,0.42767,0.61523
1990,Hesse,5th Quintile,Very important,0.21706,34,129,0.14564,0.28848
1990,Hesse,5th Quintile,Important,0.50115,95,129,0.41452,0.58777
1990,"Rhineland-Palatinate, Saarland",1st Quintile,Important,0.31665,34,34,0.15794,0.47537
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Important,0.47534,57,57,0.34454,0.60613
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Important,0.50054,55,55,0.36718,0.63391
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Important,0.43209,53,53,0.29745,0.56674
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Very important,0.35649,31,62,0.23629,0.47669
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.35232,31,62,0.23244,0.47219
1990,Baden-Wuerttemberg,1st Quintile,Important,0.38171,52,52,0.24838,0.51504
1990,Baden-Wuerttemberg,2nd Quintile,Very important,0.22408,50,207,0.16714,0.28102
1990,Baden-Wuerttemberg,2nd Quintile,Important,0.43701,110,207,0.36927,0.50474
1990,Baden-Wuerttemberg,2nd Quintile,Less important,0.19488,47,207,0.14079,0.24898
1990,Baden-Wuerttemberg,3rd Quintile,Very important,0.29520,69,186,0.22947,0.36093
1990,Baden-Wuerttemberg,3rd Quintile,Important,0.49283,117,186,0.42078,0.56487
1990,Baden-Wuerttemberg,4th Quintile,Very important,0.29634,70,185,0.23036,0.36232
1990,Baden-Wuerttemberg,4th Quintile,Important,0.48948,115,185,0.41725,0.56171
1990,Baden-Wuerttemberg,5th Quintile,Very important,0.24097,68,245,0.18731,0.29463
1990,Baden-Wuerttemberg,5th Quintile,Important,0.57464,145,245,0.51260,0.63667
1990,Baden-Wuerttemberg,5th Quintile,Less important,0.12383,32,245,0.08250,0.16517
1990,Bavaria,1st Quintile,Very important,0.16178,32,165,0.10542,0.21814
1990,Bavaria,1st Quintile,Important,0.33443,63,165,0.26222,0.40664
1990,Bavaria,1st Quintile,Less important,0.23390,35,165,0.16911,0.29868
1990,Bavaria,1st Quintile,Unimportant,0.26990,35,165,0.20196,0.33784
1990,Bavaria,2nd Quintile,Very important,0.21948,52,196,0.16138,0.27757
1990,Bavaria,2nd Quintile,Important,0.40087,98,196,0.33208,0.46965
1990,Bavaria,2nd Quintile,Less important,0.20691,46,196,0.15005,0.26376
1990,Bavaria,3rd Quintile,Very important,0.21566,43,178,0.15507,0.27625
1990,Bavaria,3rd Quintile,Important,0.47275,101,178,0.39919,0.54630
1990,Bavaria,3rd Quintile,Less important,0.16489,34,178,0.11022,0.21956
1990,Bavaria,4th Quintile,Very important,0.23554,72,279,0.18566,0.28542
1990,Bavaria,4th Quintile,Important,0.54929,166,279,0.49080,0.60778
1990,Bavaria,4th Quintile,Less important,0.14063,41,279,0.09976,0.18150
1990,Bavaria,5th Quintile,Very important,0.26766,89,301,0.21756,0.31776
1990,Bavaria,5th Quintile,Important,0.49722,163,301,0.44064,0.55380
1990,Bavaria,5th Quintile,Less important,0.15041,49,301,0.10996,0.19086
1990,Berlin,5th Quintile,Important,0.58610,36,36,0.42292,0.74927
1992,Lower Saxony,2nd Quintile,Important,0.39370,49,49,0.25548,0.53192
1992,Lower Saxony,3rd Quintile,Very important,0.18846,34,153,0.12629,0.25063
1992,Lower Saxony,3rd Quintile,Important,0.48703,87,153,0.40757,0.56650
1992,Lower Saxony,3rd Quintile,Unimportant,0.23087,32,153,0.16388,0.29786
1992,Lower Saxony,4th Quintile,Very important,0.15639,44,212,0.10738,0.20540
1992,Lower Saxony,4th Quintile,Important,0.50797,120,212,0.44051,0.57542
1992,Lower Saxony,4th Quintile,Less important,0.18824,48,212,0.13550,0.24099
1992,Lower Saxony,5th Quintile,Very important,0.26558,54,181,0.20106,0.33010
1992,Lower Saxony,5th Quintile,Important,0.59042,127,181,0.51858,0.66226
1992,North Rhine-Westphalia,1st Quintile,Important,0.37817,75,160,0.30279,0.45355
1992,North Rhine-Westphalia,1st Quintile,Less important,0.23787,47,160,0.17168,0.30405
1992,North Rhine-Westphalia,1st Quintile,Unimportant,0.24548,38,160,0.17859,0.31238
1992,North Rhine-Westphalia,2nd Quintile,Very important,0.20095,78,329,0.15758,0.24431
1992,North Rhine-Westphalia,2nd Quintile,Important,0.39795,135,329,0.34498,0.45092
1992,North Rhine-Westphalia,2nd Quintile,Less important,0.16274,55,329,0.12280,0.20269
1992,North Rhine-Westphalia,2nd Quintile,Unimportant,0.23836,61,329,0.19225,0.28447
1992,North Rhine-Westphalia,3rd Quintile,Very important,0.23100,87,363,0.18758,0.27442
1992,North Rhine-Westphalia,3rd Quintile,Important,0.43763,164,363,0.38652,0.48873
1992,North Rhine-Westphalia,3rd Quintile,Less important,0.18449,62,363,0.14453,0.22445
1992,North Rhine-Westphalia,3rd Quintile,Unimportant,0.14688,50,363,0.11041,0.18335
1992,North Rhine-Westphalia,4th Quintile,Very important,0.20536,82,413,0.16635,0.24437
1992,North Rhine-Westphalia,4th Quintile,Important,0.54292,232,413,0.49481,0.59102
1992,North Rhine-Westphalia,4th Quintile,Less important,0.11970,56,413,0.08835,0.15104
1992,North Rhine-Westphalia,4th Quintile,Unimportant,0.13202,43,413,0.09934,0.16471
1992,North Rhine-Westphalia,5th Quintile,Very important,0.26002,133,539,0.22295,0.29709
1992,North Rhine-Westphalia,5th Quintile,Important,0.57530,315,539,0.53353,0.61706
1992,North Rhine-Westphalia,5th Quintile,Less important,0.09657,57,539,0.07161,0.12153
1992,North Rhine-Westphalia,5th Quintile,Unimportant,0.06811,34,539,0.04682,0.08940
1992,Hesse,2nd Quintile,Important,0.36656,33,33,0.19960,0.53352
1992,Hesse,3rd Quintile,Important,0.53284,58,58,0.40332,0.66237
1992,Hesse,4th Quintile,Important,0.54013,85,85,0.43355,0.64671
1992,Hesse,5th Quintile,Very important,0.18893,45,174,0.13060,0.24726
1992,Hesse,5th Quintile,Important,0.55097,129,174,0.47685,0.62509
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Very important,0.25118,38,106,0.16822,0.33413
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Important,0.49158,68,106,0.39596,0.58720
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Important,0.59551,74,74,0.48293,0.70810
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Very important,0.35663,44,92,0.25822,0.45505
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.39663,48,92,0.29612,0.49715
1992,Baden-Wuerttemberg,1st Quintile,Important,0.37559,33,33,0.20780,0.54338
1992,Baden-Wuerttemberg,2nd Quintile,Important,0.37161,68,101,0.27689,0.46632
1992,Baden-Wuerttemberg,2nd Quintile,Less important,0.22062,33,101,0.13934,0.30189
1992,Baden-Wuerttemberg,3rd Quintile,Very important,0.24959,49,172,0.18472,0.31445
1992,Baden-Wuerttemberg,3rd Quintile,Important,0.41914,87,172,0.34519,0.49310
1992,Baden-Wuerttemberg,3rd Quintile,Less important,0.13970,36,172,0.08774,0.19166
1992,Baden-Wuerttemberg,4th Quintile,Very important,0.29074,79,240,0.23317,0.34831
1992,Baden-Wuerttemberg,4th Quintile,Important,0.44555,121,240,0.38254,0.50857
1992,Baden-Wuerttemberg,4th Quintile,Less important,0.15200,40,240,0.10648,0.19752
1992,Baden-Wuerttemberg,5th Quintile,Very important,0.23834,99,331,0.19237,0.28431
1992,Baden-Wuerttemberg,5th Quintile,Important,0.52880,185,331,0.47494,0.58266
1992,Baden-Wuerttemberg,5th Quintile,Less important,0.15427,47,331,0.11530,0.19324
1992,Bavaria,1st Quintile,Important,0.37780,43,79,0.27020,0.48540
1992,Bavaria,1st Quintile,Unimportant,0.34574,36,79,0.24019,0.45129
1992,Bavaria,2nd Quintile,Very important,0.20856,39,141,0.14126,0.27586
1992,Bavaria,2nd Quintile,Important,0.37498,68,141,0.29478,0.45517
1992,Bavaria,2nd Quintile,Less important,0.18313,34,141,0.11906,0.24720
1992,Bavaria,3rd Quintile,Very important,0.22819,58,213,0.17170,0.28469
1992,Bavaria,3rd Quintile,Important,0.44445,112,213,0.37756,0.51134
1992,Bavaria,3rd Quintile,Less important,0.19947,43,213,0.14568,0.25327
1992,Bavaria,4th Quintile,Very important,0.20316,84,380,0.16266,0.24367
1992,Bavaria,4th Quintile,Important,0.47015,182,380,0.41990,0.52040
1992,Bavaria,4th Quintile,Less important,0.21922,77,380,0.17756,0.26087
1992,Bavaria,4th Quintile,Unimportant,0.10746,37,380,0.07628,0.13864
1992,Bavaria,5th Quintile,Very important,0.24208,98,360,0.19777,0.28639
1992,Bavaria,5th Quintile,Important,0.54324,211,360,0.49171,0.59477
1992,Bavaria,5th Quintile,Less important,0.14198,51,360,0.10588,0.17809
