syear,regtyp,plh0107,proportion,n,lower_confidence,upper_confidence
1990,Urban regions,2.0,0.38091042584434653,13886,0.3728333220097004,0.3889875296789927
1990,Urban regions,1.0,0.1698972099853157,13886,0.1636508565922663,0.17614356337836512
1990,Urban regions,3.0,0.12085168869309838,13886,0.11543012048859727,0.1262732568975995
1990,Rural regions,2.0,0.11424375917767988,13886,0.10895272162501543,0.11953479673034434
1990,Urban regions,4.0,0.09133627019089574,13886,0.08654455800976736,0.09612798237202412
1990,Rural regions,1.0,0.05491923641703377,13886,0.051129890976529535,0.05870858185753801
1990,Rural regions,3.0,0.03861967694566813,13886,0.03541474048621065,0.04182461340512562
1990,Rural regions,4.0,0.02922173274596182,13886,0.02642029809738629,0.03202316739453735
1992,Urban regions,2.0,0.2929918110836031,13316,0.2852612833726852,0.30072233879452104
1992,Rural regions,2.0,0.17330032374785756,13316,0.16687133376754307,0.17972931372817205
1992,Urban regions,1.0,0.15311369262997523,13316,0.14699739305473697,0.1592299922052135
1992,Rural regions,1.0,0.122928965911255,13316,0.11735179855864927,0.12850613326386073
1992,Urban regions,3.0,0.08903066082650923,13316,0.08419349633029627,0.0938678253227222
1992,Urban regions,4.0,0.07665206627309085,13316,0.072133363224395,0.0811707693217867
1992,Rural regions,4.0,0.05132355741763474,13316,0.04757566935080764,0.055071445484461835
1992,Rural regions,3.0,0.04065892211007427,13316,0.03730437705655482,0.044013467163593716
1995,Urban regions,2.0,0.30854430379746833,13284,0.30068954987543495,0.3163990577195017
1995,Rural regions,2.0,0.18782576321667907,13284,0.18118384041541818,0.19446768601793996
1995,Urban regions,1.0,0.15552866716306776,13284,0.14936570759421458,0.16169162673192095
1995,Rural regions,1.0,0.11196947133283693,13284,0.10660711833366572,0.11733182433200813
1995,Urban regions,3.0,0.09037602382725242,13284,0.08550018655874891,0.09525186109575592
1995,Urban regions,4.0,0.06208116157855547,13284,0.05797766397178346,0.06618465918532748
1995,Rural regions,4.0,0.04253536857781087,13284,0.03910352007269377,0.045967217082927975
1995,Rural regions,3.0,0.04113924050632911,13284,0.03776172349036502,0.0445167575222932
2004,Urban regions,2.0,0.34237801896939474,21612,0.3360517203234291,0.34870431761536036
2004,Rural regions,2.0,0.177471399237313,21612,0.17237752424691952,0.1825652742277065
2004,Urban regions,1.0,0.14794172289038818,21612,0.14320815535430398,0.15267529042647238
2004,Urban regions,3.0,0.10951403148528405,21612,0.10535054637738364,0.11367751659318445
2004,Rural regions,1.0,0.07612202992079789,21612,0.07258636517547058,0.0796576946661252
2004,Urban regions,4.0,0.06399726214921286,21612,0.06073418119097247,0.06726034310745325
2004,Rural regions,3.0,0.04898797301261367,21612,0.04611026761408985,0.05186567841113749
2004,Rural regions,4.0,0.0335875623349956,21612,0.0311855286692381,0.035989596000753105
2008,Urban regions,2.0,0.3370552818828681,19571,0.33043252536253626,0.34367803840319994
2008,Rural regions,2.0,0.18111658456486043,19571,0.17572098500484698,0.1865121841248739
2008,Urban regions,1.0,0.12796934865900383,19571,0.12328910549281646,0.1326495918251912
2008,Urban regions,3.0,0.11056376573617953,19571,0.10617023789394214,0.11495729357841691
2008,Urban regions,4.0,0.08292282430213464,19571,0.07905924751559963,0.08678640108866965
2008,Rural regions,1.0,0.06902025177887247,19571,0.06546878342300916,0.07257172013473578
2008,Rural regions,3.0,0.05155993431855501,19571,0.04846172549419199,0.05465814314291803
2008,Rural regions,4.0,0.039792008757526,19571,0.03705339899079728,0.042530618524254715
2012,Urban regions,2.0,0.3281195689954814,28166,0.3226360980565681,0.33360303993439466
2012,Rural regions,2.0,0.19738925578341637,28166,0.1927408104999628,0.20203770106686994
2012,Urban regions,1.0,0.12879928938323099,28166,0.1248871949657368,0.13271138380072517
2012,Urban regions,3.0,0.11555246591742942,28166,0.11181894034336357,0.11928599149149527
2012,Rural regions,1.0,0.07561889313714132,28166,0.0725311997178497,0.07870658655643294
2012,Urban regions,4.0,0.062101726335302976,28166,0.05928319291564954,0.06492025975495641
2012,Rural regions,3.0,0.05897346773259182,28166,0.05622226400639601,0.061724671458787635
2012,Rural regions,4.0,0.03344533271540571,28166,0.031345549521769635,0.03554511590904178
2016,Urban regions,2.0,0.3306684141546527,27798,0.32513788976007285,0.33619893854923255
2016,Rural regions,2.0,0.1854521625163827,27798,0.18088313740941359,0.1900211876233518
2016,Urban regions,3.0,0.13197903014416776,27798,0.12800009490273842,0.1359579653855971
2016,Urban regions,1.0,0.12512013979903888,27798,0.12123069944225527,0.12900958015582248
2016,Rural regions,1.0,0.06697247706422019,27798,0.06403384843971362,0.06991110568872676
2016,Rural regions,3.0,0.0654871122761031,27798,0.06257894178310155,0.06839528276910464
2016,Urban regions,4.0,0.06207951070336391,27798,0.05924285615300581,0.06491616525372201
2016,Rural regions,4.0,0.032241153342070776,27798,0.030164623600994336,0.03431768308314722
2021,Urban regions,2.0,0.342910447761194,19931,0.3363203149591656,0.3495005805632224
2021,Rural regions,2.0,0.1806592039800995,19931,0.17531781922356576,0.18600058873663322
2021,Urban regions,3.0,0.1505597014925373,19931,0.1455947806405425,0.15552462234453213
2021,Urban regions,1.0,0.1134950248756219,19931,0.10909129645958693,0.11789875329165686
2021,Rural regions,3.0,0.07133084577114428,19931,0.06775761780910831,0.07490407373318024
2021,Urban regions,4.0,0.055534825870646766,19931,0.05235526452704487,0.05871438721424866
2021,Rural regions,1.0,0.05398009950248756,19931,0.05084278177619583,0.05711741722877929
2021,Rural regions,4.0,0.031529850746268656,19931,0.029103823892164073,0.03395587760037324
