year,quintil_oecd,sex,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,male,Very important,0.21256,106,435,0.17407,0.25105
1990,1st Quintile,male,Important,0.46364,205,435,0.41673,0.51056
1990,1st Quintile,male,Less important,0.15315,63,435,0.11926,0.18703
1990,1st Quintile,male,Unimportant,0.17065,61,435,0.13526,0.20605
1990,1st Quintile,female,Very important,0.11038,82,607,0.08543,0.13533
1990,1st Quintile,female,Important,0.31397,210,607,0.27702,0.35093
1990,1st Quintile,female,Less important,0.24599,148,607,0.21170,0.28028
1990,1st Quintile,female,Unimportant,0.32966,167,607,0.29223,0.36709
1990,2nd Quintile,male,Very important,0.26202,160,590,0.22650,0.29753
1990,2nd Quintile,male,Important,0.50405,304,590,0.46367,0.54443
1990,2nd Quintile,male,Less important,0.10441,63,590,0.07972,0.12911
1990,2nd Quintile,male,Unimportant,0.12952,63,590,0.10241,0.15664
1990,2nd Quintile,female,Very important,0.11623,84,698,0.09243,0.14002
1990,2nd Quintile,female,Important,0.41257,313,698,0.37603,0.44912
1990,2nd Quintile,female,Less important,0.22530,167,698,0.19429,0.25632
1990,2nd Quintile,female,Unimportant,0.24590,134,698,0.21393,0.27787
1990,3rd Quintile,male,Very important,0.29695,204,660,0.26207,0.33184
1990,3rd Quintile,male,Important,0.48792,329,660,0.44975,0.52608
1990,3rd Quintile,male,Less important,0.12295,76,660,0.09788,0.14802
1990,3rd Quintile,male,Unimportant,0.09218,51,660,0.07009,0.11426
1990,3rd Quintile,female,Very important,0.13030,99,678,0.10495,0.15566
1990,3rd Quintile,female,Important,0.49075,336,678,0.45309,0.52841
1990,3rd Quintile,female,Less important,0.16817,121,678,0.14000,0.19635
1990,3rd Quintile,female,Unimportant,0.21077,122,678,0.18005,0.24149
1990,4th Quintile,male,Very important,0.28541,228,781,0.25371,0.31710
1990,4th Quintile,male,Important,0.55756,434,781,0.52270,0.59242
1990,4th Quintile,male,Less important,0.10918,84,781,0.08729,0.13106
1990,4th Quintile,male,Unimportant,0.04786,35,781,0.03288,0.06284
1990,4th Quintile,female,Very important,0.19410,145,741,0.16561,0.22260
1990,4th Quintile,female,Important,0.50298,377,741,0.46696,0.53901
1990,4th Quintile,female,Less important,0.17811,139,741,0.15055,0.20568
1990,4th Quintile,female,Unimportant,0.12480,80,741,0.10099,0.14861
1990,5th Quintile,male,Very important,0.32883,285,846,0.29716,0.36051
1990,5th Quintile,male,Important,0.52345,443,846,0.48978,0.55713
1990,5th Quintile,male,Less important,0.09957,80,846,0.07938,0.11976
1990,5th Quintile,male,Unimportant,0.04815,38,846,0.03371,0.06258
1990,5th Quintile,female,Very important,0.17506,138,771,0.14822,0.20190
1990,5th Quintile,female,Important,0.53289,419,771,0.49765,0.56813
1990,5th Quintile,female,Less important,0.18928,145,771,0.16161,0.21694
1990,5th Quintile,female,Unimportant,0.10277,69,771,0.08132,0.12422
1992,1st Quintile,male,Very important,0.27294,299,891,0.24367,0.30220
1992,1st Quintile,male,Important,0.40063,359,891,0.36844,0.43283
1992,1st Quintile,male,Less important,0.09622,71,891,0.07685,0.11560
1992,1st Quintile,male,Unimportant,0.23021,162,891,0.20255,0.25787
1992,1st Quintile,female,Very important,0.16865,275,1245,0.14785,0.18946
1992,1st Quintile,female,Important,0.31491,452,1245,0.28910,0.34073
1992,1st Quintile,female,Less important,0.16487,188,1245,0.14425,0.18549
1992,1st Quintile,female,Unimportant,0.35156,330,1245,0.32502,0.37809
1992,2nd Quintile,male,Very important,0.30820,370,1044,0.28017,0.33622
1992,2nd Quintile,male,Important,0.46103,495,1044,0.43078,0.49128
1992,2nd Quintile,male,Less important,0.09418,80,1044,0.07646,0.11191
1992,2nd Quintile,male,Unimportant,0.13659,99,1044,0.11575,0.15743
1992,2nd Quintile,female,Very important,0.20291,314,1183,0.17999,0.22584
1992,2nd Quintile,female,Important,0.36716,486,1183,0.33968,0.39464
1992,2nd Quintile,female,Less important,0.17508,186,1183,0.15342,0.19675
1992,2nd Quintile,female,Unimportant,0.25485,197,1183,0.23001,0.27969
1992,3rd Quintile,male,Very important,0.34568,376,991,0.31606,0.37531
1992,3rd Quintile,male,Important,0.46694,461,991,0.43586,0.49802
1992,3rd Quintile,male,Less important,0.10278,91,991,0.08387,0.12170
1992,3rd Quintile,male,Unimportant,0.08459,63,991,0.06726,0.10193
1992,3rd Quintile,female,Very important,0.18566,245,1048,0.16211,0.20922
1992,3rd Quintile,female,Important,0.43300,479,1048,0.40299,0.46301
1992,3rd Quintile,female,Less important,0.17052,168,1048,0.14774,0.19330
1992,3rd Quintile,female,Unimportant,0.21081,156,1048,0.18611,0.23552
1992,4th Quintile,male,Very important,0.27617,302,1023,0.24876,0.30358
1992,4th Quintile,male,Important,0.52117,543,1023,0.49054,0.55179
1992,4th Quintile,male,Less important,0.11658,110,1023,0.09690,0.13625
1992,4th Quintile,male,Unimportant,0.08609,68,1023,0.06889,0.10329
1992,4th Quintile,female,Very important,0.15310,184,1022,0.13102,0.17519
1992,4th Quintile,female,Important,0.48765,507,1022,0.45698,0.51831
1992,4th Quintile,female,Less important,0.20543,205,1022,0.18065,0.23022
1992,4th Quintile,female,Unimportant,0.15382,126,1022,0.13169,0.17595
1992,5th Quintile,male,Very important,0.32465,381,1132,0.29736,0.35194
1992,5th Quintile,male,Important,0.52863,595,1132,0.49954,0.55773
1992,5th Quintile,male,Less important,0.09140,99,1132,0.07460,0.10819
1992,5th Quintile,male,Unimportant,0.05532,57,1132,0.04200,0.06864
1992,5th Quintile,female,Very important,0.18422,195,1036,0.16060,0.20783
1992,5th Quintile,female,Important,0.54323,574,1036,0.51289,0.57358
1992,5th Quintile,female,Less important,0.16885,172,1036,0.14603,0.19167
1992,5th Quintile,female,Unimportant,0.10370,95,1036,0.08512,0.12227
1995,1st Quintile,male,Very important,0.30951,251,758,0.27658,0.34245
1995,1st Quintile,male,Important,0.44345,365,758,0.40806,0.47884
1995,1st Quintile,male,Less important,0.12082,73,758,0.09761,0.14404
1995,1st Quintile,male,Unimportant,0.12622,69,758,0.10256,0.14987
1995,1st Quintile,female,Very important,0.19277,248,1042,0.16881,0.21674
1995,1st Quintile,female,Important,0.39571,439,1042,0.36600,0.42541
1995,1st Quintile,female,Less important,0.16083,158,1042,0.13851,0.18314
1995,1st Quintile,female,Unimportant,0.25069,197,1042,0.22436,0.27702
1995,2nd Quintile,male,Very important,0.28375,318,1002,0.25583,0.31168
1995,2nd Quintile,male,Important,0.45522,478,1002,0.42437,0.48607
1995,2nd Quintile,male,Less important,0.11423,103,1002,0.09452,0.13393
1995,2nd Quintile,male,Unimportant,0.14680,103,1002,0.12487,0.16872
1995,2nd Quintile,female,Very important,0.18568,260,1178,0.16346,0.20789
1995,2nd Quintile,female,Important,0.37687,509,1178,0.34918,0.40455
1995,2nd Quintile,female,Less important,0.17750,196,1178,0.15567,0.19933
1995,2nd Quintile,female,Unimportant,0.25996,213,1178,0.23490,0.28502
1995,3rd Quintile,male,Very important,0.30368,368,1100,0.27650,0.33087
1995,3rd Quintile,male,Important,0.48092,546,1100,0.45138,0.51046
1995,3rd Quintile,male,Less important,0.12274,112,1100,0.10334,0.14214
1995,3rd Quintile,male,Unimportant,0.09266,74,1100,0.07552,0.10980
1995,3rd Quintile,female,Very important,0.18102,253,1142,0.15868,0.20336
1995,3rd Quintile,female,Important,0.47646,565,1142,0.44748,0.50544
1995,3rd Quintile,female,Less important,0.17092,187,1142,0.14908,0.19276
