year,bula_h,pgisced97,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Upper Secondary Level,Important,0.52338,76,76,0.41034,0.63642
1990,Hamburg,Upper Secondary Level,Important,0.51052,37,37,0.34722,0.67382
1990,Lower Saxony,Lower Secondary Level,Very important,0.17142,36,152,0.11131,0.23153
1990,Lower Saxony,Lower Secondary Level,Important,0.32599,65,152,0.25123,0.40076
1990,Lower Saxony,Lower Secondary Level,Unimportant,0.34437,51,152,0.26858,0.42016
1990,Lower Saxony,Upper Secondary Level,Very important,0.21636,101,452,0.17836,0.25436
1990,Lower Saxony,Upper Secondary Level,Important,0.47881,224,452,0.43270,0.52491
1990,Lower Saxony,Upper Secondary Level,Less important,0.14980,69,452,0.11686,0.18273
1990,Lower Saxony,Upper Secondary Level,Unimportant,0.15503,58,452,0.12163,0.18844
1990,Lower Saxony,First Stage of Tertiary Education,Important,0.52402,31,31,0.34531,0.70274
1990,Lower Saxony,Second Stage of Tertiary Education,Important,0.60252,40,40,0.44893,0.75611
1990,North Rhine-Westphalia,Lower Secondary Level,Very important,0.16673,65,360,0.12817,0.20529
1990,North Rhine-Westphalia,Lower Secondary Level,Important,0.44559,166,360,0.39418,0.49701
1990,North Rhine-Westphalia,Lower Secondary Level,Less important,0.13378,53,360,0.09856,0.16899
1990,North Rhine-Westphalia,Lower Secondary Level,Unimportant,0.25390,76,360,0.20887,0.29892
1990,North Rhine-Westphalia,Upper Secondary Level,Very important,0.19701,215,1018,0.17256,0.22145
1990,North Rhine-Westphalia,Upper Secondary Level,Important,0.55250,569,1018,0.52194,0.58306
1990,North Rhine-Westphalia,Upper Secondary Level,Less important,0.14697,147,1018,0.12520,0.16873
1990,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.10352,87,1018,0.08480,0.12225
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.54784,34,34,0.37803,0.71766
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.59168,76,76,0.48044,0.70292
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.27950,49,154,0.20839,0.35060
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.53869,105,154,0.45970,0.61768
1990,Hesse,Lower Secondary Level,Important,0.35648,59,96,0.26016,0.45279
1990,Hesse,Lower Secondary Level,Unimportant,0.28090,37,96,0.19052,0.37128
1990,Hesse,Upper Secondary Level,Very important,0.16834,59,340,0.12851,0.20817
1990,Hesse,Upper Secondary Level,Important,0.48768,180,340,0.43447,0.54089
1990,Hesse,Upper Secondary Level,Less important,0.18787,59,340,0.14629,0.22945
1990,Hesse,Upper Secondary Level,Unimportant,0.15611,42,340,0.11747,0.19475
1990,Hesse,Second Stage of Tertiary Education,Important,0.47632,36,36,0.31085,0.64178
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Important,0.32810,55,140,0.25004,0.40615
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Less important,0.24398,42,140,0.17258,0.31538
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Unimportant,0.28592,43,140,0.21080,0.36104
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.21670,64,277,0.16809,0.26531
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.46683,132,277,0.40797,0.52569
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Less important,0.15580,44,277,0.11301,0.19859
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Unimportant,0.16067,37,277,0.11735,0.20400
1990,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.20814,60,277,0.16024,0.25603
1990,Baden-Wuerttemberg,Lower Secondary Level,Important,0.39468,117,277,0.33701,0.45234
1990,Baden-Wuerttemberg,Lower Secondary Level,Less important,0.20494,53,277,0.15732,0.25256
1990,Baden-Wuerttemberg,Lower Secondary Level,Unimportant,0.19224,47,277,0.14575,0.23873
1990,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.25643,152,576,0.22074,0.29212
1990,Baden-Wuerttemberg,Upper Secondary Level,Important,0.49547,285,576,0.45461,0.53634
1990,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.13454,86,576,0.10665,0.16243
1990,Baden-Wuerttemberg,Upper Secondary Level,Unimportant,0.11356,53,576,0.08763,0.13949
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.51642,47,47,0.37200,0.66083
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.61714,52,52,0.48373,0.75055
1990,Bavaria,Lower Secondary Level,Very important,0.13517,43,261,0.09361,0.17673
1990,Bavaria,Lower Secondary Level,Important,0.36564,107,261,0.30710,0.42418
1990,Bavaria,Lower Secondary Level,Less important,0.25393,60,261,0.20102,0.30684
1990,Bavaria,Lower Secondary Level,Unimportant,0.24526,51,261,0.19296,0.29756
1990,Bavaria,Upper Secondary Level,Very important,0.25148,172,677,0.21877,0.28419
1990,Bavaria,Upper Secondary Level,Important,0.47942,340,677,0.44176,0.51708
1990,Bavaria,Upper Secondary Level,Less important,0.15650,107,677,0.12911,0.18389
1990,Bavaria,Upper Secondary Level,Unimportant,0.11260,58,677,0.08877,0.13642
1990,Bavaria,First Stage of Tertiary Education,Important,0.48086,39,39,0.32200,0.63972
1990,Bavaria,Second Stage of Tertiary Education,Important,0.60544,70,70,0.49012,0.72077
1990,Berlin,Upper Secondary Level,Important,0.53108,59,59,0.40265,0.65952
1992,Schleswig-Holstein,Upper Secondary Level,Very important,0.25020,39,109,0.16851,0.33189
1992,Schleswig-Holstein,Upper Secondary Level,Important,0.49140,70,109,0.39711,0.58569
1992,Hamburg,Upper Secondary Level,Important,0.41028,31,31,0.23426,0.58630
1992,Lower Saxony,Lower Secondary Level,Important,0.36816,73,148,0.29020,0.44613
1992,Lower Saxony,Lower Secondary Level,Less important,0.19069,33,148,0.12719,0.25420
1992,Lower Saxony,Lower Secondary Level,Unimportant,0.31833,42,148,0.24303,0.39364
1992,Lower Saxony,Upper Secondary Level,Very important,0.19970,93,448,0.16264,0.23676
1992,Lower Saxony,Upper Secondary Level,Important,0.50993,232,448,0.46358,0.55627
1992,Lower Saxony,Upper Secondary Level,Less important,0.12877,68,448,0.09772,0.15983
1992,Lower Saxony,Upper Secondary Level,Unimportant,0.16160,55,448,0.12748,0.19573
1992,Lower Saxony,Second Stage of Tertiary Education,Important,0.59527,44,44,0.44856,0.74198
1992,North Rhine-Westphalia,Lower Secondary Level,Very important,0.15160,61,344,0.11364,0.18955
1992,North Rhine-Westphalia,Lower Secondary Level,Important,0.38721,136,344,0.33565,0.43876
1992,North Rhine-Westphalia,Lower Secondary Level,Less important,0.18394,68,344,0.14294,0.22494
1992,North Rhine-Westphalia,Lower Secondary Level,Unimportant,0.27726,79,344,0.22988,0.32463
1992,North Rhine-Westphalia,Upper Secondary Level,Very important,0.21826,228,1026,0.19297,0.24355
1992,North Rhine-Westphalia,Upper Secondary Level,Important,0.49632,527,1026,0.46571,0.52693
1992,North Rhine-Westphalia,Upper Secondary Level,Less important,0.14477,151,1026,0.12323,0.16631
1992,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.14065,120,1026,0.11937,0.16193
1992,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.51394,33,33,0.34077,0.68711
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.58460,78,78,0.47453,0.69467
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.27745,49,165,0.20893,0.34598
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.57645,116,165,0.50082,0.65207
1992,Hesse,Lower Secondary Level,Important,0.37002,55,96,0.27293,0.46711
1992,Hesse,Lower Secondary Level,Unimportant,0.34861,41,96,0.25279,0.44444
1992,Hesse,Upper Secondary Level,Very important,0.12907,52,327,0.09267,0.16547
1992,Hesse,Upper Secondary Level,Important,0.51798,177,327,0.46374,0.57222
1992,Hesse,Upper Secondary Level,Less important,0.14143,46,327,0.10360,0.17926
