year,migback,sex,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,male,Very important,0.28198,910,3093,0.26612,0.29784
1990,No migration background,male,Important,0.51703,1616,3093,0.49941,0.53464
1990,No migration background,male,Less important,0.11638,345,3093,0.10507,0.12768
1990,No migration background,male,Unimportant,0.08462,222,3093,0.07481,0.09443
1990,No migration background,female,Very important,0.14441,502,3248,0.13232,0.15650
1990,No migration background,female,Important,0.45555,1551,3248,0.43842,0.47268
1990,No migration background,female,Less important,0.20073,669,3248,0.18696,0.21451
1990,No migration background,female,Unimportant,0.19931,526,3248,0.18557,0.21305
1990,Direct migration background,male,Very important,0.32320,68,156,0.24957,0.39683
1990,Direct migration background,male,Important,0.44757,88,156,0.36929,0.52585
1990,Direct migration background,female,Very important,0.16640,40,221,0.11718,0.21561
1990,Direct migration background,female,Important,0.39597,95,221,0.33134,0.46060
1990,Direct migration background,female,Less important,0.19493,43,221,0.14259,0.24728
1990,Direct migration background,female,Unimportant,0.24270,43,221,0.18605,0.29935
1992,No migration background,male,Very important,0.30724,1637,4796,0.29419,0.32030
1992,No migration background,male,Important,0.48657,2322,4796,0.47242,0.50071
1992,No migration background,male,Less important,0.10030,428,4796,0.09180,0.10880
1992,No migration background,male,Unimportant,0.10589,409,4796,0.09718,0.11460
1992,No migration background,female,Very important,0.17867,1149,5190,0.16825,0.18910
1992,No migration background,female,Important,0.42975,2355,5190,0.41629,0.44322
1992,No migration background,female,Less important,0.17771,862,5190,0.16731,0.18811
1992,No migration background,female,Unimportant,0.21386,824,5190,0.20271,0.22502
1992,Direct migration background,male,Very important,0.29327,79,230,0.23430,0.35223
1992,Direct migration background,male,Important,0.44447,113,230,0.38011,0.50883
1992,Direct migration background,male,Unimportant,0.15485,38,230,0.10800,0.20171
1992,Direct migration background,female,Very important,0.17290,57,305,0.13039,0.21541
1992,Direct migration background,female,Important,0.41271,120,305,0.35736,0.46805
1992,Direct migration background,female,Less important,0.16968,52,305,0.12748,0.21187
1992,Direct migration background,female,Unimportant,0.24471,76,305,0.19638,0.29304
1995,No migration background,male,Very important,0.28811,1432,4563,0.27497,0.30125
1995,No migration background,male,Important,0.50691,2382,4563,0.49241,0.52142
1995,No migration background,male,Less important,0.11300,437,4563,0.10381,0.12218
1995,No migration background,male,Unimportant,0.09198,312,4563,0.08359,0.10036
1995,No migration background,female,Very important,0.17990,1087,4964,0.16922,0.19059
1995,No migration background,female,Important,0.46282,2404,4964,0.44895,0.47670
1995,No migration background,female,Less important,0.17494,806,4964,0.16437,0.18551
1995,No migration background,female,Unimportant,0.18234,667,4964,0.17159,0.19308
1995,Direct migration background,male,Very important,0.33671,174,522,0.29613,0.37729
1995,Direct migration background,male,Important,0.44768,247,522,0.40498,0.49038
1995,Direct migration background,male,Less important,0.09274,48,522,0.06783,0.11765
1995,Direct migration background,male,Unimportant,0.12287,53,522,0.09468,0.15106
1995,Direct migration background,female,Very important,0.22304,129,562,0.18859,0.25749
1995,Direct migration background,female,Important,0.41131,239,562,0.37059,0.45203
1995,Direct migration background,female,Less important,0.17712,105,562,0.14553,0.20871
1995,Direct migration background,female,Unimportant,0.18853,89,562,0.15616,0.22089
1995,Indirect migration background,female,Important,0.45767,33,33,0.28505,0.63028
2004,No migration background,male,Very important,0.24271,2182,8389,0.23354,0.25189
2004,No migration background,male,Important,0.54604,4607,8389,0.53538,0.55669
2004,No migration background,male,Less important,0.11892,930,8389,0.11200,0.12585
2004,No migration background,male,Unimportant,0.09233,670,8389,0.08613,0.09852
2004,No migration background,female,Very important,0.15928,1584,8880,0.15167,0.16689
2004,No migration background,female,Important,0.48549,4525,8880,0.47509,0.49588
2004,No migration background,female,Less important,0.19899,1721,8880,0.19069,0.20730
2004,No migration background,female,Unimportant,0.15624,1050,8880,0.14869,0.16379
2004,Direct migration background,male,Very important,0.26798,311,1161,0.24249,0.29347
2004,Direct migration background,male,Important,0.50084,588,1161,0.47207,0.52962
2004,Direct migration background,male,Less important,0.15282,172,1161,0.13211,0.17352
2004,Direct migration background,male,Unimportant,0.07836,90,1161,0.06290,0.09383
2004,Direct migration background,female,Very important,0.18259,199,1247,0.16114,0.20404
2004,Direct migration background,female,Important,0.40367,534,1247,0.37643,0.43091
2004,Direct migration background,female,Less important,0.27558,342,1247,0.25077,0.30039
2004,Direct migration background,female,Unimportant,0.13816,172,1247,0.11900,0.15732
2004,Indirect migration background,male,Very important,0.43847,168,350,0.38641,0.49053
2004,Indirect migration background,male,Important,0.48233,182,350,0.42990,0.53475
2004,Indirect migration background,female,Very important,0.36921,139,391,0.32132,0.41711
2004,Indirect migration background,female,Important,0.48381,197,391,0.43421,0.53341
2004,Indirect migration background,female,Less important,0.12792,55,391,0.09477,0.16107
2008,No migration background,male,Very important,0.21269,1628,7553,0.20346,0.22192
2008,No migration background,male,Important,0.54256,4126,7553,0.53132,0.55379
2008,No migration background,male,Less important,0.13761,1011,7553,0.12984,0.14538
2008,No migration background,male,Unimportant,0.10714,788,7553,0.10017,0.11412
2008,No migration background,female,Very important,0.14964,1314,8139,0.14189,0.15739
2008,No migration background,female,Important,0.50253,4165,8139,0.49166,0.51339
2008,No migration background,female,Less important,0.18090,1490,8139,0.17254,0.18927
2008,No migration background,female,Unimportant,0.16693,1170,8139,0.15882,0.17503
2008,Direct migration background,male,Very important,0.26330,212,847,0.23363,0.29298
2008,Direct migration background,male,Important,0.46817,398,847,0.43455,0.50180
2008,Direct migration background,male,Less important,0.15711,139,847,0.13258,0.18163
2008,Direct migration background,male,Unimportant,0.11142,98,847,0.09021,0.13262
2008,Direct migration background,female,Very important,0.18017,160,972,0.15600,0.20434
2008,Direct migration background,female,Important,0.43116,418,972,0.40001,0.46231
2008,Direct migration background,female,Less important,0.22913,229,972,0.20270,0.25557
2008,Direct migration background,female,Unimportant,0.15954,165,972,0.13650,0.18257
2008,Indirect migration background,male,Very important,0.41849,155,361,0.36753,0.46945
2008,Indirect migration background,male,Important,0.48352,169,361,0.43190,0.53515
2008,Indirect migration background,male,Less important,0.09101,37,361,0.06130,0.12073
2008,Indirect migration background,female,Very important,0.29604,130,377,0.24990,0.34218
2008,Indirect migration background,female,Important,0.50879,191,377,0.45826,0.55932
2008,Indirect migration background,female,Less important,0.14813,56,377,0.11223,0.18404
2012,No migration background,male,Very important,0.21321,2172,9901,0.20514,0.22128
2012,No migration background,male,Important,0.53364,5397,9901,0.52381,0.54346
2012,No migration background,male,Less important,0.15996,1452,9901,0.15274,0.16718
2012,No migration background,male,Unimportant,0.09319,880,9901,0.08747,0.09892
2012,No migration background,female,Very important,0.16353,1947,11773,0.15685,0.17021
2012,No migration background,female,Important,0.50320,6149,11773,0.49417,0.51223
2012,No migration background,female,Less important,0.18659,2392,11773,0.17956,0.19363
2012,No migration background,female,Unimportant,0.14668,1285,11773,0.14029,0.15307
2012,Direct migration background,male,Very important,0.27150,414,1346,0.24773,0.29527
2012,Direct migration background,male,Important,0.50808,674,1346,0.48137,0.53480
2012,Direct migration background,male,Less important,0.12881,166,1346,0.11091,0.14671
2012,Direct migration background,male,Unimportant,0.09160,92,1346,0.07619,0.10702
2012,Direct migration background,female,Very important,0.21456,356,1691,0.19499,0.23413
2012,Direct migration background,female,Important,0.46313,795,1691,0.43936,0.48691
2012,Direct migration background,female,Less important,0.19746,352,1691,0.17848,0.21644
2012,Direct migration background,female,Unimportant,0.12484,188,1691,0.10908,0.14060
2012,Indirect migration background,male,Very important,0.35602,218,538,0.31552,0.39652
2012,Indirect migration background,male,Important,0.54544,267,538,0.50333,0.58756
2012,Indirect migration background,male,Less important,0.08482,53,538,0.06125,0.10838
2012,Indirect migration background,female,Very important,0.32118,186,615,0.28425,0.35812
2012,Indirect migration background,female,Important,0.50035,325,615,0.46080,0.53990
2012,Indirect migration background,female,Less important,0.14507,104,615,0.11721,0.17292
2016,No migration background,male,Very important,0.18023,1392,7628,0.17161,0.18886
2016,No migration background,male,Important,0.52307,4010,7628,0.51186,0.53428
2016,No migration background,male,Less important,0.19651,1456,7628,0.18759,0.20543
2016,No migration background,male,Unimportant,0.10019,770,7628,0.09345,0.10693
2016,No migration background,female,Very important,0.12621,1171,8924,0.11932,0.13310
2016,No migration background,female,Important,0.49909,4602,8924,0.48872,0.50946
2016,No migration background,female,Less important,0.23124,2128,8924,0.22249,0.23999
2016,No migration background,female,Unimportant,0.14346,1023,8924,0.13619,0.15073
2016,Direct migration background,male,Very important,0.28019,665,2213,0.26148,0.29891
