year,bula_h,sex,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,male,Very important,0.24221,33,93,0.15466,0.32975
1990,Schleswig-Holstein,male,Important,0.52848,60,93,0.42647,0.63049
1990,Schleswig-Holstein,female,Important,0.45807,55,55,0.32518,0.59096
1990,Hamburg,female,Important,0.59557,36,36,0.43297,0.75816
1990,Lower Saxony,male,Very important,0.25661,115,407,0.21412,0.29909
1990,Lower Saxony,male,Important,0.51288,203,407,0.46426,0.56150
1990,Lower Saxony,male,Less important,0.10376,47,407,0.07410,0.13342
1990,Lower Saxony,male,Unimportant,0.12675,42,407,0.09439,0.15912
1990,Lower Saxony,female,Very important,0.16174,70,411,0.12610,0.19739
1990,Lower Saxony,female,Important,0.40522,183,411,0.35770,0.45274
1990,Lower Saxony,female,Less important,0.18796,77,411,0.15014,0.22577
1990,Lower Saxony,female,Unimportant,0.24508,81,411,0.20344,0.28672
1990,North Rhine-Westphalia,male,Very important,0.27907,249,880,0.24941,0.30872
1990,North Rhine-Westphalia,male,Important,0.56698,508,880,0.53423,0.59974
1990,North Rhine-Westphalia,male,Less important,0.09145,78,880,0.07239,0.11050
1990,North Rhine-Westphalia,male,Unimportant,0.06250,45,880,0.04650,0.07851
1990,North Rhine-Westphalia,female,Very important,0.14296,147,953,0.12073,0.16520
1990,North Rhine-Westphalia,female,Important,0.49384,485,953,0.46208,0.52560
1990,North Rhine-Westphalia,female,Less important,0.17908,178,953,0.15473,0.20344
1990,North Rhine-Westphalia,female,Unimportant,0.18411,143,953,0.15949,0.20873
1990,Hesse,male,Very important,0.25039,80,283,0.19983,0.30096
1990,Hesse,male,Important,0.48887,156,283,0.43053,0.54722
1990,Hesse,male,Less important,0.15245,47,283,0.11049,0.19440
1990,Hesse,female,Very important,0.12225,40,329,0.08680,0.15770
1990,Hesse,female,Important,0.40985,155,329,0.35662,0.46307
1990,Hesse,female,Less important,0.22485,69,329,0.17967,0.27004
1990,Hesse,female,Unimportant,0.24305,65,329,0.19663,0.28947
1990,"Rhineland-Palatinate, Saarland",male,Very important,0.29822,78,199,0.23449,0.36194
1990,"Rhineland-Palatinate, Saarland",male,Important,0.45663,121,199,0.38725,0.52601
1990,"Rhineland-Palatinate, Saarland",female,Very important,0.13102,40,281,0.09149,0.17054
1990,"Rhineland-Palatinate, Saarland",female,Important,0.38177,109,281,0.32487,0.43868
1990,"Rhineland-Palatinate, Saarland",female,Less important,0.25445,75,281,0.20343,0.30547
1990,"Rhineland-Palatinate, Saarland",female,Unimportant,0.23276,57,281,0.18326,0.28226
1990,Baden-Wuerttemberg,male,Very important,0.34933,189,532,0.30878,0.38988
1990,Baden-Wuerttemberg,male,Important,0.49270,261,532,0.45018,0.53523
1990,Baden-Wuerttemberg,male,Less important,0.08784,48,532,0.06377,0.11192
1990,Baden-Wuerttemberg,male,Unimportant,0.07012,34,532,0.04840,0.09184
1990,Baden-Wuerttemberg,female,Very important,0.15016,93,568,0.12075,0.17956
1990,Baden-Wuerttemberg,female,Important,0.47786,278,568,0.43674,0.51897
1990,Baden-Wuerttemberg,female,Less important,0.19773,117,568,0.16495,0.23052
1990,Baden-Wuerttemberg,female,Unimportant,0.17425,80,568,0.14303,0.20547
1990,Bavaria,male,Very important,0.29469,186,605,0.25833,0.33104
1990,Bavaria,male,Important,0.50153,314,605,0.46165,0.54141
1990,Bavaria,male,Less important,0.12134,64,605,0.09530,0.14738
1990,Bavaria,male,Unimportant,0.08244,41,605,0.06051,0.10438
1990,Bavaria,female,Very important,0.15968,102,609,0.13056,0.18880
1990,Bavaria,female,Important,0.42618,278,609,0.38687,0.46549
1990,Bavaria,female,Less important,0.22412,141,609,0.19098,0.25727
1990,Bavaria,female,Unimportant,0.19002,88,609,0.15883,0.22120
1990,Berlin,male,Important,0.47807,49,49,0.33676,0.61939
1990,Berlin,female,Important,0.45531,61,61,0.32930,0.58132
1992,Schleswig-Holstein,male,Very important,0.31116,35,94,0.21706,0.40525
1992,Schleswig-Holstein,male,Important,0.52878,59,94,0.42733,0.63023
1992,Schleswig-Holstein,female,Very important,0.23891,31,74,0.14109,0.33673
1992,Schleswig-Holstein,female,Important,0.32763,43,74,0.21996,0.43530
1992,Hamburg,female,Important,0.53578,33,33,0.36299,0.70858
1992,Lower Saxony,male,Very important,0.28443,124,405,0.24044,0.32843
1992,Lower Saxony,male,Important,0.50196,198,405,0.45321,0.55072
1992,Lower Saxony,male,Less important,0.09448,44,405,0.06596,0.12300
1992,Lower Saxony,male,Unimportant,0.11912,39,405,0.08753,0.15071
1992,Lower Saxony,female,Very important,0.11154,47,411,0.08107,0.14201
1992,Lower Saxony,female,Important,0.46477,211,411,0.41649,0.51305
1992,Lower Saxony,female,Less important,0.17880,79,411,0.14171,0.21589
1992,Lower Saxony,female,Unimportant,0.24489,74,411,0.20327,0.28652
1992,North Rhine-Westphalia,male,Very important,0.28401,246,865,0.25395,0.31408
1992,North Rhine-Westphalia,male,Important,0.53019,474,865,0.49691,0.56347
1992,North Rhine-Westphalia,male,Less important,0.10169,81,865,0.08154,0.12185
1992,North Rhine-Westphalia,male,Unimportant,0.08410,64,865,0.06559,0.10261
1992,North Rhine-Westphalia,female,Very important,0.16053,164,970,0.13741,0.18364
1992,North Rhine-Westphalia,female,Important,0.44844,448,970,0.41712,0.47975
1992,North Rhine-Westphalia,female,Less important,0.18668,196,970,0.16214,0.21121
1992,North Rhine-Westphalia,female,Unimportant,0.20436,162,970,0.17897,0.22975
1992,Hesse,male,Very important,0.20844,74,277,0.16052,0.25636
1992,Hesse,male,Important,0.53546,164,277,0.47662,0.59430
1992,Hesse,male,Unimportant,0.15401,39,277,0.11142,0.19659
1992,Hesse,female,Very important,0.09312,36,332,0.06181,0.12442
1992,Hesse,female,Important,0.43530,158,332,0.38189,0.48871
1992,Hesse,female,Less important,0.18371,65,332,0.14200,0.22543
1992,Hesse,female,Unimportant,0.28787,73,332,0.23909,0.33664
1992,"Rhineland-Palatinate, Saarland",male,Very important,0.30167,83,205,0.23869,0.36466
1992,"Rhineland-Palatinate, Saarland",male,Important,0.49617,122,205,0.42756,0.56479
1992,"Rhineland-Palatinate, Saarland",female,Very important,0.15443,50,283,0.11226,0.19661
1992,"Rhineland-Palatinate, Saarland",female,Important,0.44660,125,283,0.38857,0.50462
1992,"Rhineland-Palatinate, Saarland",female,Less important,0.22665,65,283,0.17779,0.27552
1992,"Rhineland-Palatinate, Saarland",female,Unimportant,0.17232,43,283,0.12824,0.21640
1992,Baden-Wuerttemberg,male,Very important,0.32586,165,499,0.28469,0.36702
1992,Baden-Wuerttemberg,male,Important,0.46768,237,499,0.42385,0.51150
1992,Baden-Wuerttemberg,male,Less important,0.10073,53,499,0.07429,0.12716
1992,Baden-Wuerttemberg,male,Unimportant,0.10574,44,499,0.07873,0.13275
1992,Baden-Wuerttemberg,female,Very important,0.16104,103,563,0.13065,0.19143
1992,Baden-Wuerttemberg,female,Important,0.43756,257,563,0.39654,0.47857
1992,Baden-Wuerttemberg,female,Less important,0.20626,112,563,0.17280,0.23971
1992,Baden-Wuerttemberg,female,Unimportant,0.19515,91,563,0.16238,0.22792
1992,Bavaria,male,Very important,0.27457,194,637,0.23988,0.30925
1992,Bavaria,male,Important,0.48566,314,637,0.44681,0.52450
1992,Bavaria,male,Less important,0.14032,79,637,0.11333,0.16731
1992,Bavaria,male,Unimportant,0.09946,50,637,0.07620,0.12272
1992,Bavaria,female,Very important,0.13766,98,649,0.11113,0.16419
1992,Bavaria,female,Important,0.44034,302,649,0.40211,0.47856
1992,Bavaria,female,Less important,0.23093,151,649,0.19848,0.26338
1992,Bavaria,female,Unimportant,0.19107,98,649,0.16080,0.22134
1992,Berlin,male,Very important,0.30896,71,181,0.24146,0.37646
1992,Berlin,male,Important,0.45849,110,181,0.38570,0.53129
1992,Berlin,female,Very important,0.23668,73,195,0.17686,0.29649
1992,Berlin,female,Important,0.46604,122,195,0.39585,0.53624
1992,Brandenburg,male,Very important,0.42042,136,268,0.36121,0.47964
1992,Brandenburg,male,Important,0.41481,132,268,0.35572,0.47391
1992,Brandenburg,female,Very important,0.31147,110,303,0.25924,0.36370
1992,Brandenburg,female,Important,0.36373,136,303,0.30948,0.41799
1992,Brandenburg,female,Unimportant,0.25472,57,303,0.20558,0.30386
1992,Mecklenburg-Western Pomerania,male,Very important,0.49711,95,172,0.42217,0.57205
1992,Mecklenburg-Western Pomerania,male,Important,0.38251,77,172,0.30966,0.45535
1992,Mecklenburg-Western Pomerania,female,Very important,0.33450,70,155,0.25998,0.40902
1992,Mecklenburg-Western Pomerania,female,Important,0.41846,85,155,0.34055,0.49637
1992,Saxony,male,Very important,0.36535,206,522,0.32400,0.40670
1992,Saxony,male,Important,0.42210,227,522,0.37968,0.46451
1992,Saxony,male,Less important,0.06943,36,522,0.04760,0.09126
1992,Saxony,male,Unimportant,0.14312,53,522,0.11305,0.17319
1992,Saxony,female,Very important,0.28461,196,599,0.24844,0.32077
1992,Saxony,female,Important,0.38593,248,599,0.34691,0.42495
1992,Saxony,female,Less important,0.08619,55,599,0.06369,0.10868
1992,Saxony,female,Unimportant,0.24328,100,599,0.20889,0.27767
1992,Saxony-Anhalt,male,Very important,0.35778,138,342,0.30690,0.40866
1992,Saxony-Anhalt,male,Important,0.42612,164,342,0.37364,0.47861
1992,Saxony-Anhalt,male,Unimportant,0.14628,40,342,0.10877,0.18379
1992,Saxony-Anhalt,female,Very important,0.26707,115,393,0.22327,0.31087
1992,Saxony-Anhalt,female,Important,0.37197,172,393,0.32412,0.41981
1992,Saxony-Anhalt,female,Less important,0.12318,46,393,0.09064,0.15571
1992,Saxony-Anhalt,female,Unimportant,0.23779,60,393,0.19564,0.27993
1992,Thuringa,male,Very important,0.41299,138,274,0.35458,0.47139
1992,Thuringa,male,Important,0.42618,136,274,0.36752,0.48484
1992,Thuringa,female,Very important,0.28927,106,331,0.24035,0.33820
1992,Thuringa,female,Important,0.40164,145,331,0.34875,0.45454
1992,Thuringa,female,Less important,0.11016,35,331,0.07638,0.14394
1992,Thuringa,female,Unimportant,0.19892,45,331,0.15585,0.24200
1995,Schleswig-Holstein,male,Very important,0.34749,44,98,0.25273,0.44225
1995,Schleswig-Holstein,male,Important,0.44809,54,98,0.34912,0.54706
1995,Schleswig-Holstein,female,Important,0.53706,71,71,0.42025,0.65387
1995,Lower Saxony,male,Very important,0.29494,139,444,0.25248,0.33741
1995,Lower Saxony,male,Important,0.46995,216,444,0.42347,0.51643
1995,Lower Saxony,male,Less important,0.14255,57,444,0.10999,0.17511
1995,Lower Saxony,male,Unimportant,0.09255,32,444,0.06557,0.11954
1995,Lower Saxony,female,Very important,0.19224,94,447,0.15567,0.22881
