year,bula_h,sex,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,male,Very concerned,0.16072,31,188,0.10808,0.21336
1984,Schleswig-Holstein,male,Somewhat concerned,0.41498,83,188,0.34436,0.48560
1984,Schleswig-Holstein,male,Not concerned at all,0.42430,74,188,0.35346,0.49514
1984,Schleswig-Holstein,female,Somewhat concerned,0.33884,72,167,0.26684,0.41085
1984,Schleswig-Holstein,female,Not concerned at all,0.51722,95,167,0.44120,0.59324
1984,Hamburg,male,Very concerned,0.16801,32,148,0.10757,0.22846
1984,Hamburg,male,Somewhat concerned,0.42492,61,148,0.34501,0.50483
1984,Hamburg,male,Not concerned at all,0.40706,55,148,0.32764,0.48649
1984,Hamburg,female,Very concerned,0.21233,41,158,0.14835,0.27630
1984,Hamburg,female,Somewhat concerned,0.37697,59,158,0.30117,0.45278
1984,Hamburg,female,Not concerned at all,0.41070,58,158,0.33375,0.48766
1984,Lower Saxony,male,Very concerned,0.19039,121,591,0.15871,0.22207
1984,Lower Saxony,male,Somewhat concerned,0.45006,268,591,0.40992,0.49021
1984,Lower Saxony,male,Not concerned at all,0.35954,202,591,0.32082,0.39826
1984,Lower Saxony,female,Very concerned,0.17359,120,621,0.14378,0.20341
1984,Lower Saxony,female,Somewhat concerned,0.44508,282,621,0.40596,0.48420
1984,Lower Saxony,female,Not concerned at all,0.38133,219,621,0.34309,0.41956
1984,North Rhine-Westphalia,male,Very concerned,0.21189,382,1582,0.19175,0.23204
1984,North Rhine-Westphalia,male,Somewhat concerned,0.44126,704,1582,0.41678,0.46573
1984,North Rhine-Westphalia,male,Not concerned at all,0.34685,496,1582,0.32339,0.37031
1984,North Rhine-Westphalia,female,Very concerned,0.21169,381,1625,0.19182,0.23156
1984,North Rhine-Westphalia,female,Somewhat concerned,0.39724,681,1625,0.37344,0.42104
1984,North Rhine-Westphalia,female,Not concerned at all,0.39107,563,1625,0.36733,0.41480
1984,Hesse,male,Very concerned,0.19605,127,617,0.16469,0.22740
1984,Hesse,male,Somewhat concerned,0.38563,257,617,0.34719,0.42407
1984,Hesse,male,Not concerned at all,0.41832,233,617,0.37937,0.45728
1984,Hesse,female,Very concerned,0.17305,129,618,0.14320,0.20289
1984,Hesse,female,Somewhat concerned,0.39160,257,618,0.35309,0.43012
1984,Hesse,female,Not concerned at all,0.43535,232,618,0.39623,0.47447
1984,"Rhineland-Palatinate, Saarland",male,Very concerned,0.23765,98,414,0.19660,0.27870
1984,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.44973,190,414,0.40175,0.49771
1984,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.31262,126,414,0.26791,0.35733
1984,"Rhineland-Palatinate, Saarland",female,Very concerned,0.20406,92,429,0.16588,0.24224
1984,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.47694,207,429,0.42962,0.52426
1984,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.31899,130,429,0.27484,0.36315
1984,Baden-Wuerttemberg,male,Very concerned,0.15403,211,1104,0.13273,0.17534
1984,Baden-Wuerttemberg,male,Somewhat concerned,0.43217,473,1104,0.40294,0.46141
1984,Baden-Wuerttemberg,male,Not concerned at all,0.41379,420,1104,0.38473,0.44286
1984,Baden-Wuerttemberg,female,Very concerned,0.13781,192,1127,0.11767,0.15794
1984,Baden-Wuerttemberg,female,Somewhat concerned,0.44468,500,1127,0.41565,0.47370
1984,Baden-Wuerttemberg,female,Not concerned at all,0.41751,435,1127,0.38871,0.44632
1984,Bavaria,male,Very concerned,0.16301,185,975,0.13981,0.18621
1984,Bavaria,male,Somewhat concerned,0.43577,425,975,0.40463,0.46692
1984,Bavaria,male,Not concerned at all,0.40122,365,975,0.37043,0.43200
1984,Bavaria,female,Very concerned,0.14953,188,1077,0.12822,0.17084
1984,Bavaria,female,Somewhat concerned,0.43344,482,1077,0.40383,0.46305
