year,pgisced97,quintil_oecd,plh0033,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,in school,1st Quintile,Somewhat concerned,0.5370370370370371,16099,0.5293345342412001,0.544739539832874
1984,in school,1st Quintile,Not concerned at all,0.2962962962962963,16099,0.28924263420154894,0.3033499583910436
1984,in school,1st Quintile,Very concerned,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,in school,2nd Quintile,Somewhat concerned,0.5714285714285714,16099,0.5637840693307401,0.5790730735264027
1984,in school,2nd Quintile,Very concerned,0.23809523809523808,16099,0.23151589824747182,0.24467457794300435
1984,in school,2nd Quintile,Not concerned at all,0.19047619047619047,16099,0.1844103388535785,0.19654204209880244
1984,in school,3rd Quintile,Not concerned at all,0.5,16099,0.4922762781479938,0.5077237218520062
1984,in school,3rd Quintile,Somewhat concerned,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,in school,3rd Quintile,Very concerned,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,in school,4th Quintile,Somewhat concerned,0.5,16099,0.4922762781479938,0.5077237218520062
1984,in school,4th Quintile,Very concerned,0.5,16099,0.4922762781479938,0.5077237218520062
1984,in school,5th Quintile,Somewhat concerned,1.0,16099,1.0,1.0
1984,inadequately,1st Quintile,Somewhat concerned,0.38615179760319573,16099,0.3786309611306443,0.39367263407574715
1984,inadequately,1st Quintile,Very concerned,0.340878828229028,16099,0.333556667358049,0.34820098910000696
1984,inadequately,1st Quintile,Not concerned at all,0.2729693741677763,16099,0.26608776607340234,0.2798509822621502
1984,inadequately,2nd Quintile,Not concerned at all,0.3942857142857143,16099,0.38673659912576885,0.40183482944565974
1984,inadequately,2nd Quintile,Somewhat concerned,0.36,16099,0.352585227022074,0.36741477297792596
1984,inadequately,2nd Quintile,Very concerned,0.24571428571428572,16099,0.23906400824288562,0.2523645631856858
1984,inadequately,3rd Quintile,Somewhat concerned,0.5185185185185185,16099,0.5108000959617173,0.5262369410753197
1984,inadequately,3rd Quintile,Not concerned at all,0.37037037037037035,16099,0.3629107398407829,0.3778300008999578
1984,inadequately,3rd Quintile,Very concerned,0.1111111111111111,16099,0.10625644791328683,0.11596577430893538
1984,inadequately,4th Quintile,Not concerned at all,0.75,16099,0.7433110606643977,0.7566889393356023
1984,inadequately,4th Quintile,Somewhat concerned,0.25,16099,0.24331106066439764,0.2566889393356024
1984,inadequately,5th Quintile,Somewhat concerned,0.8,16099,0.793821022518395,0.806178977481605
1984,inadequately,5th Quintile,Not concerned at all,0.2,16099,0.19382102251839506,0.20617897748160496
1984,general elementary,1st Quintile,Somewhat concerned,0.4476815757078375,16099,0.4400002532451574,0.4553628981705176
1984,general elementary,1st Quintile,Not concerned at all,0.29872794419368076,16099,0.291657644661654,0.3057982437257075
1984,general elementary,1st Quintile,Very concerned,0.25359048009848173,16099,0.24686982390258894,0.2603111362943745
1984,general elementary,2nd Quintile,Not concerned at all,0.4131147540983607,16099,0.40550853957657823,0.42072096862014313
1984,general elementary,2nd Quintile,Somewhat concerned,0.40327868852459015,16099,0.3957008554992503,0.41085652154992996
1984,general elementary,2nd Quintile,Very concerned,0.18360655737704917,16099,0.17762587871239388,0.18958723604170447
1984,general elementary,3rd Quintile,Not concerned at all,0.425,16099,0.4173636643627917,0.43263633563720827
1984,general elementary,3rd Quintile,Somewhat concerned,0.41875,16099,0.41112893766028724,0.4263710623397128
1984,general elementary,3rd Quintile,Very concerned,0.15625,16099,0.1506411538555828,0.1618588461444172
1984,general elementary,4th Quintile,Not concerned at all,0.4444444444444444,16099,0.4367685479553838,0.45212034093350506
1984,general elementary,4th Quintile,Somewhat concerned,0.4222222222222222,16099,0.41459252011349973,0.4298519243309447
1984,general elementary,4th Quintile,Very concerned,0.13333333333333333,16099,0.1280822122078743,0.13858445445879236
1984,general elementary,5th Quintile,Not concerned at all,0.45454545454545453,16099,0.44685371511592836,0.4622371939749807
1984,general elementary,5th Quintile,Very concerned,0.2727272727272727,16099,0.26584757183541835,0.27960697361912706
1984,general elementary,5th Quintile,Somewhat concerned,0.2727272727272727,16099,0.26584757183541835,0.27960697361912706
1984,middle vocational,1st Quintile,Somewhat concerned,0.47767992711812934,16099,0.46996390479866845,0.48539594943759024
1984,middle vocational,1st Quintile,Not concerned at all,0.29577892499240815,16099,0.2887288336601106,0.3028290163247057
1984,middle vocational,1st Quintile,Very concerned,0.2265411478894625,16099,0.22007495319840478,0.23300734258052022
1984,middle vocational,2nd Quintile,Somewhat concerned,0.4218230206254158,16099,0.41419429214742287,0.4294517491034088
1984,middle vocational,2nd Quintile,Not concerned at all,0.4204923486360612,16099,0.41286690250822866,0.4281177947638938
1984,middle vocational,2nd Quintile,Very concerned,0.15768463073852296,16099,0.15205488648324217,0.16331437499380375
1984,middle vocational,3rd Quintile,Not concerned at all,0.4645390070921986,16099,0.45683473461094043,0.47224327957345674
1984,middle vocational,3rd Quintile,Somewhat concerned,0.4078014184397163,16099,0.4002101444146955,0.4153926924647371
1984,middle vocational,3rd Quintile,Very concerned,0.1276595744680851,16099,0.12250460239578582,0.13281454654038438
1984,middle vocational,4th Quintile,Not concerned at all,0.5306122448979592,16099,0.5229030125838133,0.5383214772121051
1984,middle vocational,4th Quintile,Somewhat concerned,0.3520408163265306,16099,0.3446630150080365,0.35941861764502475
1984,middle vocational,4th Quintile,Very concerned,0.11734693877551021,16099,0.11237543790973151,0.12231843964128891
1984,middle vocational,5th Quintile,Somewhat concerned,0.5172413793103449,16099,0.5095222508110209,0.5249605078096689
1984,middle vocational,5th Quintile,Not concerned at all,0.41379310344827586,16099,0.40618504733681726,0.42140115955973445
1984,middle vocational,5th Quintile,Very concerned,0.06896551724137931,16099,0.0650512046649794,0.07287982981777921
1984,vocational + Abi,1st Quintile,Somewhat concerned,0.4696132596685083,16099,0.46190381446984957,0.47732270486716705
1984,vocational + Abi,1st Quintile,Not concerned at all,0.27071823204419887,16099,0.26385445683308306,0.2775820072553147
1984,vocational + Abi,1st Quintile,Very concerned,0.2596685082872928,16099,0.25289553481752003,0.2664414817570656
1984,vocational + Abi,2nd Quintile,Not concerned at all,0.44776119402985076,16099,0.44007974226355034,0.4554426457961512
1984,vocational + Abi,2nd Quintile,Somewhat concerned,0.417910447761194,16099,0.41029153259924667,0.42552936292314136
1984,vocational + Abi,2nd Quintile,Very concerned,0.13432835820895522,16099,0.12906070628438665,0.1395960101335238
1984,vocational + Abi,3rd Quintile,Somewhat concerned,0.5294117647058824,16099,0.5217014172740438,0.5371221121377209
1984,vocational + Abi,3rd Quintile,Not concerned at all,0.4117647058823529,16099,0.4041622007886572,0.4193672109760486
1984,vocational + Abi,3rd Quintile,Very concerned,0.058823529411764705,16099,0.05518883677552649,0.06245822204800292
1984,vocational + Abi,4th Quintile,Not concerned at all,0.6470588235294118,16099,0.63967672788795,0.6544409191708735
1984,vocational + Abi,4th Quintile,Somewhat concerned,0.35294117647058826,16099,0.34555908082912656,0.36032327211204995
1984,vocational + Abi,5th Quintile,Not concerned at all,0.5714285714285714,16099,0.5637840693307401,0.5790730735264027
1984,vocational + Abi,5th Quintile,Very concerned,0.2857142857142857,16099,0.2787358419811561,0.2926927294474153
1984,vocational + Abi,5th Quintile,Somewhat concerned,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,higher vocational,1st Quintile,Somewhat concerned,0.46830985915492956,16099,0.4606016662412513,0.4760180520686078
1984,higher vocational,1st Quintile,Not concerned at all,0.31338028169014087,16099,0.3062147142117782,0.32054584916850354
1984,higher vocational,1st Quintile,Very concerned,0.21830985915492956,16099,0.21192853783787213,0.224691180471987
1984,higher vocational,2nd Quintile,Not concerned at all,0.44761904761904764,16099,0.43993782684429,0.4553002683938053
1984,higher vocational,2nd Quintile,Somewhat concerned,0.41904761904761906,16099,0.4114258009822827,0.4266694371129554
1984,higher vocational,2nd Quintile,Very concerned,0.13333333333333333,16099,0.1280822122078743,0.13858445445879236
1984,higher vocational,3rd Quintile,Not concerned at all,0.4857142857142857,16099,0.4779937170454491,0.49343485438312235
