year,pgisced97,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,No answer / don't know,Very concerned,0.17766,33,183,0.12213,0.23319
1984,Pre-primary Level,No answer / don't know,Somewhat concerned,0.50275,93,183,0.43011,0.57539
1984,Pre-primary Level,No answer / don't know,Not concerned at all,0.31959,57,183,0.25184,0.38734
1984,Primary Level,No answer / don't know,Very concerned,0.30340,309,984,0.27466,0.33214
1984,Primary Level,No answer / don't know,Somewhat concerned,0.39406,382,984,0.36351,0.42460
1984,Primary Level,No answer / don't know,Not concerned at all,0.30254,293,984,0.27382,0.33126
1984,Lower Secondary Level,No answer / don't know,Very concerned,0.20785,795,3413,0.19424,0.22147
1984,Lower Secondary Level,No answer / don't know,Somewhat concerned,0.42136,1497,3413,0.40479,0.43793
1984,Lower Secondary Level,No answer / don't know,Not concerned at all,0.37079,1121,3413,0.35458,0.38700
1984,Upper Secondary Level,No answer / don't know,Very concerned,0.17938,1086,5631,0.16936,0.18940
1984,Upper Secondary Level,No answer / don't know,Somewhat concerned,0.43837,2545,5631,0.42541,0.45133
1984,Upper Secondary Level,No answer / don't know,Not concerned at all,0.38225,2000,5631,0.36956,0.39495
1984,Post-secondary Non-tertiary Level,No answer / don't know,Very concerned,0.13878,60,306,0.09998,0.17758
1984,Post-secondary Non-tertiary Level,No answer / don't know,Somewhat concerned,0.45715,138,306,0.40124,0.51306
1984,Post-secondary Non-tertiary Level,No answer / don't know,Not concerned at all,0.40407,108,306,0.34899,0.45914
1984,First Stage of Tertiary Education,No answer / don't know,Very concerned,0.18157,114,647,0.15185,0.21130
1984,First Stage of Tertiary Education,No answer / don't know,Somewhat concerned,0.40648,274,647,0.36860,0.44436
1984,First Stage of Tertiary Education,No answer / don't know,Not concerned at all,0.41195,259,647,0.37399,0.44990
1984,Second Stage of Tertiary Education,No answer / don't know,Very concerned,0.10161,86,779,0.08038,0.12284
1984,Second Stage of Tertiary Education,No answer / don't know,Somewhat concerned,0.31462,252,779,0.28199,0.34725
1984,Second Stage of Tertiary Education,No answer / don't know,Not concerned at all,0.58377,441,779,0.54913,0.61841
1985,No answer / don't know,Urban regions,Somewhat concerned,0.45661,42,75,0.34312,0.57010
1985,No answer / don't know,Urban regions,Not concerned at all,0.34538,33,75,0.23704,0.45372
1985,Pre-primary Level,Urban regions,Somewhat concerned,0.46909,74,129,0.38263,0.55554
1985,Pre-primary Level,Urban regions,Not concerned at all,0.39767,55,129,0.31289,0.48246
1985,Primary Level,Urban regions,Very concerned,0.30853,200,708,0.27448,0.34257
1985,Primary Level,Urban regions,Somewhat concerned,0.42252,313,708,0.38611,0.45893
1985,Primary Level,Urban regions,Not concerned at all,0.26895,195,708,0.23627,0.30164
1985,Primary Level,Rural regions,Very concerned,0.32876,31,102,0.23715,0.42038
1985,Primary Level,Rural regions,Somewhat concerned,0.42811,39,102,0.33161,0.52462
1985,Primary Level,Rural regions,Not concerned at all,0.24312,32,102,0.15946,0.32678
1985,Lower Secondary Level,Urban regions,Very concerned,0.21113,526,2278,0.19437,0.22789
1985,Lower Secondary Level,Urban regions,Somewhat concerned,0.42775,1028,2278,0.40742,0.44807
1985,Lower Secondary Level,Urban regions,Not concerned at all,0.36112,724,2278,0.34139,0.38085
1985,Lower Secondary Level,Rural regions,Very concerned,0.20934,162,727,0.17974,0.23893
1985,Lower Secondary Level,Rural regions,Somewhat concerned,0.45433,349,727,0.41811,0.49055
1985,Lower Secondary Level,Rural regions,Not concerned at all,0.33633,216,727,0.30197,0.37070
1985,Upper Secondary Level,Urban regions,Very concerned,0.18654,806,3990,0.17445,0.19863
1985,Upper Secondary Level,Urban regions,Somewhat concerned,0.44775,1814,3990,0.43231,0.46318
1985,Upper Secondary Level,Urban regions,Not concerned at all,0.36571,1370,3990,0.35076,0.38066
1985,Upper Secondary Level,Rural regions,Very concerned,0.19796,228,1124,0.17466,0.22127
1985,Upper Secondary Level,Rural regions,Somewhat concerned,0.47243,551,1124,0.44323,0.50163
1985,Upper Secondary Level,Rural regions,Not concerned at all,0.32961,345,1124,0.30211,0.35710
1985,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.15887,50,230,0.11152,0.20622
1985,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.43017,92,230,0.36604,0.49429
1985,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.41096,88,230,0.34724,0.47469
1985,First Stage of Tertiary Education,Urban regions,Very concerned,0.10699,54,479,0.07928,0.13471
1985,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.44932,214,479,0.40473,0.49392
1985,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.44368,211,479,0.39914,0.48822
1985,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.38317,54,107,0.29062,0.47572
1985,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.40970,53,107,0.31608,0.50332
1985,Second Stage of Tertiary Education,Urban regions,Very concerned,0.11046,70,627,0.08590,0.13501
1985,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.32120,222,627,0.28463,0.35778
1985,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.56834,335,627,0.52954,0.60714
1985,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.30447,39,109,0.21768,0.39126
1985,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.61213,70,109,0.52023,0.70403
1986,No answer / don't know,Urban regions,Somewhat concerned,0.54751,42,42,0.39515,0.69987
1986,Pre-primary Level,Urban regions,Somewhat concerned,0.33848,60,139,0.25953,0.41743
1986,Pre-primary Level,Urban regions,Not concerned at all,0.50485,79,139,0.42143,0.58827
1986,Primary Level,Urban regions,Very concerned,0.24330,177,667,0.21071,0.27589
1986,Primary Level,Urban regions,Somewhat concerned,0.47109,311,667,0.43318,0.50900
1986,Primary Level,Urban regions,Not concerned at all,0.28562,179,667,0.25131,0.31992
1986,Primary Level,Rural regions,Somewhat concerned,0.38606,39,76,0.27588,0.49624
1986,Primary Level,Rural regions,Not concerned at all,0.35107,37,76,0.24305,0.45909
1986,Lower Secondary Level,Urban regions,Very concerned,0.16702,435,2169,0.15132,0.18272
1986,Lower Secondary Level,Urban regions,Somewhat concerned,0.40610,933,2169,0.38543,0.42678
1986,Lower Secondary Level,Urban regions,Not concerned at all,0.42688,801,2169,0.40606,0.44770
1986,Lower Secondary Level,Rural regions,Very concerned,0.19119,138,679,0.16159,0.22079
1986,Lower Secondary Level,Rural regions,Somewhat concerned,0.43960,303,679,0.40223,0.47696
1986,Lower Secondary Level,Rural regions,Not concerned at all,0.36921,238,679,0.33289,0.40554
1986,Upper Secondary Level,Urban regions,Very concerned,0.15103,646,3847,0.13971,0.16234
1986,Upper Secondary Level,Urban regions,Somewhat concerned,0.39545,1599,3847,0.38000,0.41090
1986,Upper Secondary Level,Urban regions,Not concerned at all,0.45353,1602,3847,0.43779,0.46926
1986,Upper Secondary Level,Rural regions,Very concerned,0.18466,208,1068,0.16137,0.20794
1986,Upper Secondary Level,Rural regions,Somewhat concerned,0.44438,484,1068,0.41456,0.47419
1986,Upper Secondary Level,Rural regions,Not concerned at all,0.37097,376,1068,0.34198,0.39995
1986,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.09669,40,228,0.05824,0.13513
1986,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.44150,96,228,0.37690,0.50610
1986,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.46182,92,228,0.39696,0.52667
1986,First Stage of Tertiary Education,Urban regions,Very concerned,0.11321,50,446,0.08377,0.14265
1986,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.38484,174,446,0.33964,0.43005
1986,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.50194,222,446,0.45549,0.54840
1986,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.39611,47,100,0.29976,0.49245
1986,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.43267,53,100,0.33507,0.53026
1986,Second Stage of Tertiary Education,Urban regions,Very concerned,0.09498,64,619,0.07187,0.11810
1986,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.33097,215,619,0.29387,0.36807
1986,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.57405,340,619,0.53506,0.61304
1986,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.27935,40,117,0.19770,0.36100
1986,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.66407,77,117,0.57812,0.75002
1987,No answer / don't know,Urban regions,Somewhat concerned,0.29587,36,75,0.19187,0.39986
1987,No answer / don't know,Urban regions,Not concerned at all,0.43351,39,75,0.32060,0.54642
1987,Pre-primary Level,Urban regions,Somewhat concerned,0.43808,76,139,0.35530,0.52086
1987,Pre-primary Level,Urban regions,Not concerned at all,0.39967,63,139,0.31794,0.48139
1987,Primary Level,Urban regions,Very concerned,0.30860,186,641,0.27281,0.34439
1987,Primary Level,Urban regions,Somewhat concerned,0.41565,293,641,0.37746,0.45383
1987,Primary Level,Urban regions,Not concerned at all,0.27575,162,641,0.24113,0.31038
1987,Primary Level,Rural regions,Somewhat concerned,0.44527,40,81,0.33636,0.55418
