year,age_gr,sex,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,male,Very concerned,0.21425,405,1710,0.19480,0.23370
1984,17-29 y.,male,Somewhat concerned,0.49806,834,1710,0.47436,0.52177
1984,17-29 y.,male,Not concerned at all,0.28768,471,1710,0.26622,0.30915
1984,17-29 y.,female,Very concerned,0.21042,393,1679,0.19091,0.22992
1984,17-29 y.,female,Somewhat concerned,0.48277,798,1679,0.45886,0.50668
1984,17-29 y.,female,Not concerned at all,0.30681,488,1679,0.28474,0.32888
1984,30-45 y.,male,Very concerned,0.20141,425,1917,0.18345,0.21936
1984,30-45 y.,male,Somewhat concerned,0.43768,835,1917,0.41546,0.45989
1984,30-45 y.,male,Not concerned at all,0.36092,657,1917,0.33941,0.38242
1984,30-45 y.,female,Very concerned,0.19206,415,1946,0.17455,0.20956
1984,30-45 y.,female,Somewhat concerned,0.46204,888,1946,0.43989,0.48420
1984,30-45 y.,female,Not concerned at all,0.34590,643,1946,0.32476,0.36704
1984,46-65 y.,male,Very concerned,0.19777,380,1756,0.17914,0.21641
1984,46-65 y.,male,Somewhat concerned,0.42677,754,1756,0.40363,0.44991
1984,46-65 y.,male,Not concerned at all,0.37545,622,1756,0.35280,0.39811
1984,46-65 y.,female,Very concerned,0.19442,362,1753,0.17589,0.21295
1984,46-65 y.,female,Somewhat concerned,0.40215,717,1753,0.37919,0.42511
1984,46-65 y.,female,Not concerned at all,0.40343,674,1753,0.38046,0.42640
1984,66 and older,male,Very concerned,0.10455,52,493,0.07752,0.13159
1984,66 and older,male,Somewhat concerned,0.28881,143,493,0.24876,0.32885
1984,66 and older,male,Not concerned at all,0.60664,298,493,0.56348,0.64981
1984,66 and older,female,Very concerned,0.10543,80,752,0.08347,0.12740
1984,66 and older,female,Somewhat concerned,0.30655,233,752,0.27358,0.33953
1984,66 and older,female,Not concerned at all,0.58802,439,752,0.55281,0.62322
1985,17-29 y.,male,Very concerned,0.21641,381,1594,0.19619,0.23663
1985,17-29 y.,male,Somewhat concerned,0.48908,765,1594,0.46453,0.51362
1985,17-29 y.,male,Not concerned at all,0.29451,448,1594,0.27213,0.31690
1985,17-29 y.,female,Very concerned,0.19343,318,1512,0.17352,0.21335
1985,17-29 y.,female,Somewhat concerned,0.51078,767,1512,0.48557,0.53598
1985,17-29 y.,female,Not concerned at all,0.29579,427,1512,0.27278,0.31880
1985,30-45 y.,male,Very concerned,0.19673,361,1694,0.17779,0.21566
1985,30-45 y.,male,Somewhat concerned,0.45114,790,1694,0.42743,0.47484
1985,30-45 y.,male,Not concerned at all,0.35214,543,1694,0.32939,0.37489
1985,30-45 y.,female,Very concerned,0.17349,340,1745,0.15572,0.19127
1985,30-45 y.,female,Somewhat concerned,0.49731,846,1745,0.47384,0.52078
