year,migback,sex,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,male,Very concerned,0.18072,728,4058,0.16888,0.19257
1984,No migration background,male,Somewhat concerned,0.42948,1775,4058,0.41425,0.44472
1984,No migration background,male,Not concerned at all,0.38979,1555,4058,0.37478,0.40480
1984,No migration background,female,Very concerned,0.17164,778,4498,0.16062,0.18266
1984,No migration background,female,Somewhat concerned,0.41108,1922,4498,0.39670,0.42546
1984,No migration background,female,Not concerned at all,0.41729,1798,4498,0.40287,0.43170
1984,Direct migration background,male,Very concerned,0.27524,521,1761,0.25437,0.29611
1984,Direct migration background,male,Somewhat concerned,0.44451,769,1761,0.42130,0.46773
1984,Direct migration background,male,Not concerned at all,0.28024,471,1761,0.25926,0.30123
1984,Direct migration background,female,Very concerned,0.25446,456,1566,0.23288,0.27604
1984,Direct migration background,female,Somewhat concerned,0.45459,677,1566,0.42992,0.47926
1984,Direct migration background,female,Not concerned at all,0.29095,433,1566,0.26845,0.31346
1984,Indirect migration background,female,Somewhat concerned,0.59174,37,37,0.43118,0.75230
1985,No migration background,male,Very concerned,0.19016,718,3766,0.17762,0.20269
1985,No migration background,male,Somewhat concerned,0.42611,1641,3766,0.41032,0.44191
1985,No migration background,male,Not concerned at all,0.38373,1407,3766,0.36820,0.39927
1985,No migration background,female,Very concerned,0.17095,703,4103,0.15943,0.18247
1985,No migration background,female,Somewhat concerned,0.44303,1861,4103,0.42783,0.45824
1985,No migration background,female,Not concerned at all,0.38602,1539,4103,0.37112,0.40092
1985,Direct migration background,male,Very concerned,0.26670,426,1520,0.24446,0.28894
1985,Direct migration background,male,Somewhat concerned,0.43196,698,1520,0.40705,0.45687
1985,Direct migration background,male,Not concerned at all,0.30134,396,1520,0.27827,0.32442
1985,Direct migration background,female,Very concerned,0.24742,357,1331,0.22423,0.27061
1985,Direct migration background,female,Somewhat concerned,0.43320,596,1331,0.40657,0.45984
1985,Direct migration background,female,Not concerned at all,0.31938,378,1331,0.29432,0.34443
1985,Indirect migration background,female,Somewhat concerned,0.63537,43,43,0.48980,0.78094
1986,No migration background,male,Very concerned,0.15730,568,3593,0.14540,0.16921
1986,No migration background,male,Somewhat concerned,0.39850,1464,3593,0.38249,0.41451
1986,No migration background,male,Not concerned at all,0.44420,1561,3593,0.42795,0.46045
1986,No migration background,female,Very concerned,0.14669,587,3882,0.13556,0.15782
1986,No migration background,female,Somewhat concerned,0.40118,1615,3882,0.38576,0.41661
1986,No migration background,female,Not concerned at all,0.45213,1680,3882,0.43647,0.46779
1986,Direct migration background,male,Very concerned,0.20755,397,1498,0.18701,0.22810
1986,Direct migration background,male,Somewhat concerned,0.44523,669,1498,0.42006,0.47041
1986,Direct migration background,male,Not concerned at all,0.34721,432,1498,0.32310,0.37133
1986,Direct migration background,female,Very concerned,0.17181,287,1288,0.15120,0.19242
1986,Direct migration background,female,Somewhat concerned,0.43575,573,1288,0.40865,0.46284
1986,Direct migration background,female,Not concerned at all,0.39244,428,1288,0.36576,0.41912
1986,Indirect migration background,female,Somewhat concerned,0.37472,39,39,0.22081,0.52863
1987,No migration background,male,Very concerned,0.14769,525,3542,0.13600,0.15937
1987,No migration background,male,Somewhat concerned,0.44767,1624,3542,0.43129,0.46405
1987,No migration background,male,Not concerned at all,0.40464,1393,3542,0.38848,0.42081
1987,No migration background,female,Very concerned,0.14423,567,3803,0.13306,0.15539
1987,No migration background,female,Somewhat concerned,0.43292,1719,3803,0.41717,0.44867
1987,No migration background,female,Not concerned at all,0.42285,1517,3803,0.40715,0.43855
1987,Direct migration background,male,Very concerned,0.22689,356,1482,0.20556,0.24822
1987,Direct migration background,male,Somewhat concerned,0.46391,712,1482,0.43851,0.48930
1987,Direct migration background,male,Not concerned at all,0.30921,414,1482,0.28567,0.33274
1987,Direct migration background,female,Very concerned,0.19148,306,1288,0.16998,0.21298
1987,Direct migration background,female,Somewhat concerned,0.47801,604,1288,0.45072,0.50530
1987,Direct migration background,female,Not concerned at all,0.33051,378,1288,0.30481,0.35621
1987,Indirect migration background,male,Somewhat concerned,0.50727,35,67,0.38666,0.62789
1987,Indirect migration background,male,Not concerned at all,0.29160,32,67,0.18195,0.40125
1987,Indirect migration background,female,Somewhat concerned,0.41000,43,75,0.29794,0.52206
1987,Indirect migration background,female,Not concerned at all,0.45340,32,75,0.33998,0.56683
1988,No migration background,male,Very concerned,0.14640,504,3383,0.13448,0.15831
1988,No migration background,male,Somewhat concerned,0.43910,1524,3383,0.42237,0.45582
1988,No migration background,male,Not concerned at all,0.41451,1355,3383,0.39790,0.43111
1988,No migration background,female,Very concerned,0.14539,524,3599,0.13388,0.15691
1988,No migration background,female,Somewhat concerned,0.44453,1667,3599,0.42829,0.46077
1988,No migration background,female,Not concerned at all,0.41007,1408,3599,0.39400,0.42615
1988,Direct migration background,male,Very concerned,0.23030,374,1390,0.20816,0.25244
1988,Direct migration background,male,Somewhat concerned,0.45727,672,1390,0.43107,0.48347
1988,Direct migration background,male,Not concerned at all,0.31243,344,1390,0.28805,0.33680
1988,Direct migration background,female,Very concerned,0.21617,321,1245,0.19329,0.23904
1988,Direct migration background,female,Somewhat concerned,0.46759,595,1245,0.43986,0.49532
1988,Direct migration background,female,Not concerned at all,0.31624,329,1245,0.29040,0.34208
1988,Indirect migration background,male,Somewhat concerned,0.42061,48,48,0.27947,0.56174
1988,Indirect migration background,female,Somewhat concerned,0.52786,60,98,0.42851,0.62721
1988,Indirect migration background,female,Not concerned at all,0.39433,38,98,0.29707,0.49158
1989,No migration background,male,Very concerned,0.11418,371,3259,0.10326,0.12510
1989,No migration background,male,Somewhat concerned,0.41568,1380,3259,0.39876,0.43261
1989,No migration background,male,Not concerned at all,0.47014,1508,3259,0.45300,0.48727
1989,No migration background,female,Very concerned,0.11331,389,3457,0.10274,0.12387
1989,No migration background,female,Somewhat concerned,0.43617,1571,3457,0.41964,0.45270
1989,No migration background,female,Not concerned at all,0.45052,1497,3457,0.43393,0.46711
1989,Direct migration background,male,Very concerned,0.23052,353,1323,0.20781,0.25322
1989,Direct migration background,male,Somewhat concerned,0.40197,590,1323,0.37554,0.42840
1989,Direct migration background,male,Not concerned at all,0.36751,380,1323,0.34152,0.39350
1989,Direct migration background,female,Very concerned,0.21199,297,1220,0.18905,0.23493
1989,Direct migration background,female,Somewhat concerned,0.45975,583,1220,0.43178,0.48773
1989,Direct migration background,female,Not concerned at all,0.32826,340,1220,0.30189,0.35462
1989,Indirect migration background,male,Very concerned,0.31410,38,119,0.23035,0.39785
1989,Indirect migration background,male,Somewhat concerned,0.40780,45,119,0.31913,0.49647
1989,Indirect migration background,male,Not concerned at all,0.27811,36,119,0.19726,0.35895
1989,Indirect migration background,female,Somewhat concerned,0.44826,67,116,0.35736,0.53915
1989,Indirect migration background,female,Not concerned at all,0.48316,49,116,0.39183,0.57450
1990,No migration background,male,Very concerned,0.14680,943,5203,0.13718,0.15642
1990,No migration background,male,Somewhat concerned,0.43649,2478,5203,0.42301,0.44997
1990,No migration background,male,Not concerned at all,0.41671,1782,5203,0.40331,0.43010
1990,No migration background,female,Very concerned,0.15153,1094,5615,0.14215,0.16091
1990,No migration background,female,Somewhat concerned,0.45558,2742,5615,0.44255,0.46860
1990,No migration background,female,Not concerned at all,0.39289,1779,5615,0.38012,0.40567
1990,Direct migration background,male,Very concerned,0.24081,361,1377,0.21822,0.26340
1990,Direct migration background,male,Somewhat concerned,0.41310,617,1377,0.38708,0.43911
1990,Direct migration background,male,Not concerned at all,0.34609,399,1377,0.32096,0.37123
1990,Direct migration background,female,Very concerned,0.19992,305,1258,0.17781,0.22203
1990,Direct migration background,female,Somewhat concerned,0.48408,608,1258,0.45645,0.51170
1990,Direct migration background,female,Not concerned at all,0.31600,345,1258,0.29030,0.34170
1990,Indirect migration background,male,Somewhat concerned,0.44277,66,118,0.35277,0.53278
1990,Indirect migration background,male,Not concerned at all,0.35407,52,118,0.26741,0.44072
1990,Indirect migration background,female,Somewhat concerned,0.47245,79,126,0.38493,0.55997
1990,Indirect migration background,female,Not concerned at all,0.36316,47,126,0.27885,0.44746
1991,No migration background,male,Very concerned,0.15649,1018,5063,0.14648,0.16650
1991,No migration background,male,Somewhat concerned,0.43423,2328,5063,0.42058,0.44788
1991,No migration background,male,Not concerned at all,0.40928,1717,5063,0.39574,0.42283
1991,No migration background,female,Very concerned,0.15995,1144,5464,0.15023,0.16967
1991,No migration background,female,Somewhat concerned,0.44321,2579,5464,0.43004,0.45638
1991,No migration background,female,Not concerned at all,0.39685,1741,5464,0.38387,0.40982
1991,Direct migration background,male,Very concerned,0.21049,315,1353,0.18876,0.23221
1991,Direct migration background,male,Somewhat concerned,0.42699,623,1353,0.40062,0.45335
1991,Direct migration background,male,Not concerned at all,0.36253,415,1353,0.33690,0.38815
1991,Direct migration background,female,Very concerned,0.18278,263,1242,0.16127,0.20428
1991,Direct migration background,female,Somewhat concerned,0.50123,628,1242,0.47341,0.52905
1991,Direct migration background,female,Not concerned at all,0.31600,351,1242,0.29013,0.34186
1991,Indirect migration background,male,Somewhat concerned,0.36457,69,146,0.28622,0.44291
1991,Indirect migration background,male,Not concerned at all,0.41960,77,146,0.33928,0.49993
1991,Indirect migration background,female,Very concerned,0.16869,34,173,0.11273,0.22466
1991,Indirect migration background,female,Somewhat concerned,0.54907,86,173,0.47470,0.62343
1991,Indirect migration background,female,Not concerned at all,0.28224,53,173,0.21498,0.34951
1992,No migration background,male,Very concerned,0.14758,875,4903,0.13765,0.15750
1992,No migration background,male,Somewhat concerned,0.48859,2492,4903,0.47460,0.50259
1992,No migration background,male,Not concerned at all,0.36383,1536,4903,0.35036,0.37730
1992,No migration background,female,Very concerned,0.16707,1084,5364,0.15709,0.17706
1992,No migration background,female,Somewhat concerned,0.49508,2756,5364,0.48169,0.50846
1992,No migration background,female,Not concerned at all,0.33785,1524,5364,0.32519,0.35051
1992,Direct migration background,male,Very concerned,0.24394,359,1312,0.22069,0.26719
1992,Direct migration background,male,Somewhat concerned,0.45668,605,1312,0.42972,0.48364
1992,Direct migration background,male,Not concerned at all,0.29938,348,1312,0.27459,0.32417
1992,Direct migration background,female,Very concerned,0.25672,324,1205,0.23205,0.28140
1992,Direct migration background,female,Somewhat concerned,0.47607,600,1205,0.44786,0.50428
1992,Direct migration background,female,Not concerned at all,0.26721,281,1205,0.24221,0.29220
1992,Indirect migration background,male,Very concerned,0.24387,47,202,0.18450,0.30323
1992,Indirect migration background,male,Somewhat concerned,0.40976,78,202,0.34177,0.47775
1992,Indirect migration background,male,Not concerned at all,0.34637,77,202,0.28059,0.41215
1992,Indirect migration background,female,Very concerned,0.17753,39,199,0.12430,0.23075
1992,Indirect migration background,female,Somewhat concerned,0.55189,99,199,0.48262,0.62116
1992,Indirect migration background,female,Not concerned at all,0.27059,61,199,0.20871,0.33247
1993,No migration background,male,Very concerned,0.15769,856,4815,0.14739,0.16798
1993,No migration background,male,Somewhat concerned,0.51072,2528,4815,0.49660,0.52484
1993,No migration background,male,Not concerned at all,0.33159,1431,4815,0.31830,0.34489
1993,No migration background,female,Very concerned,0.15880,980,5276,0.14894,0.16866
