year,migback,sampreg,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,West,Very concerned,0.17586,1506,8556,0.16780,0.18393
1984,No migration background,West,Somewhat concerned,0.41964,3697,8556,0.40918,0.43010
1984,No migration background,West,Not concerned at all,0.40450,3353,8556,0.39410,0.41490
1984,Direct migration background,West,Very concerned,0.26512,977,3327,0.25012,0.28012
1984,Direct migration background,West,Somewhat concerned,0.44942,1446,3327,0.43251,0.46633
1984,Direct migration background,West,Not concerned at all,0.28546,904,3327,0.27011,0.30081
1984,Indirect migration background,West,Somewhat concerned,0.50526,59,94,0.40364,0.60687
1984,Indirect migration background,West,Not concerned at all,0.25191,35,94,0.16368,0.34013
1985,No migration background,West,Very concerned,0.17993,1421,7869,0.17144,0.18842
1985,No migration background,West,Somewhat concerned,0.43512,3502,7869,0.42417,0.44608
1985,No migration background,West,Not concerned at all,0.38495,2946,7869,0.37420,0.39570
1985,Direct migration background,West,Very concerned,0.25733,783,2851,0.24128,0.27338
1985,Direct migration background,West,Somewhat concerned,0.43256,1294,2851,0.41437,0.45075
1985,Direct migration background,West,Not concerned at all,0.31011,774,2851,0.29313,0.32709
1985,Indirect migration background,West,Somewhat concerned,0.56757,71,110,0.47457,0.66058
1985,Indirect migration background,West,Not concerned at all,0.28880,39,110,0.20371,0.37388
1986,No migration background,West,Very concerned,0.15168,1155,7475,0.14354,0.15981
1986,No migration background,West,Somewhat concerned,0.39992,3079,7475,0.38881,0.41103
1986,No migration background,West,Not concerned at all,0.44840,3241,7475,0.43713,0.45968
1986,Direct migration background,West,Very concerned,0.19030,684,2786,0.17572,0.20488
1986,Direct migration background,West,Somewhat concerned,0.44065,1242,2786,0.42221,0.45909
1986,Direct migration background,West,Not concerned at all,0.36905,860,2786,0.35113,0.38697
1986,Indirect migration background,West,Somewhat concerned,0.38005,69,120,0.29283,0.46726
1986,Indirect migration background,West,Not concerned at all,0.40889,51,120,0.32056,0.49723
1987,No migration background,West,Very concerned,0.14585,1092,7345,0.13778,0.15393
1987,No migration background,West,Somewhat concerned,0.43985,3343,7345,0.42850,0.45121
1987,No migration background,West,Not concerned at all,0.41429,2910,7345,0.40303,0.42556
1987,Direct migration background,West,Very concerned,0.20972,662,2770,0.19455,0.22488
1987,Direct migration background,West,Somewhat concerned,0.47074,1316,2770,0.45215,0.48934
1987,Direct migration background,West,Not concerned at all,0.31954,792,2770,0.30217,0.33691
1987,Indirect migration background,West,Somewhat concerned,0.44804,78,142,0.36596,0.53012
1987,Indirect migration background,West,Not concerned at all,0.39013,64,142,0.30962,0.47064
1988,No migration background,West,Very concerned,0.14587,1028,6982,0.13759,0.15415
1988,No migration background,West,Somewhat concerned,0.44195,3191,6982,0.43030,0.45360
1988,No migration background,West,Not concerned at all,0.41218,2763,6982,0.40063,0.42372
1988,Direct migration background,West,Very concerned,0.22337,695,2635,0.20746,0.23928
1988,Direct migration background,West,Somewhat concerned,0.46233,1267,2635,0.44329,0.48137
1988,Direct migration background,West,Not concerned at all,0.31430,673,2635,0.29657,0.33203
1988,Indirect migration background,West,Very concerned,0.17258,45,219,0.12242,0.22275
1988,Indirect migration background,West,Somewhat concerned,0.48163,108,219,0.41530,0.54796
1988,Indirect migration background,West,Not concerned at all,0.34579,66,219,0.28265,0.40893
1989,No migration background,West,Very concerned,0.11372,760,6716,0.10613,0.12132
1989,No migration background,West,Somewhat concerned,0.42641,2951,6716,0.41458,0.43824
1989,No migration background,West,Not concerned at all,0.45987,3005,6716,0.44794,0.47179
1989,Direct migration background,West,Very concerned,0.22129,650,2543,0.20515,0.23742
1989,Direct migration background,West,Somewhat concerned,0.43075,1173,2543,0.41150,0.45000
1989,Direct migration background,West,Not concerned at all,0.34796,720,2543,0.32944,0.36647
1989,Indirect migration background,West,Very concerned,0.18085,55,252,0.13323,0.22847
1989,Indirect migration background,West,Somewhat concerned,0.42976,112,252,0.36851,0.49100
1989,Indirect migration background,West,Not concerned at all,0.38940,85,252,0.32907,0.44972
1990,No migration background,West,Very concerned,0.11226,765,6554,0.10462,0.11991
1990,No migration background,West,Somewhat concerned,0.41066,2740,6554,0.39875,0.42257
1990,No migration background,West,Not concerned at all,0.47708,3049,6554,0.46498,0.48917
1990,No migration background,East,Very concerned,0.28495,1272,4264,0.27140,0.29850
1990,No migration background,East,Somewhat concerned,0.57775,2480,4264,0.56292,0.59258
1990,No migration background,East,Not concerned at all,0.13730,512,4264,0.12696,0.14763
1990,Direct migration background,West,Very concerned,0.21769,626,2493,0.20149,0.23390
1990,Direct migration background,West,Somewhat concerned,0.43817,1143,2493,0.41869,0.45765
1990,Direct migration background,West,Not concerned at all,0.34414,724,2493,0.32548,0.36279
