year,migback,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,No answer / don't know,Very concerned,0.17586,1506,8556,0.16780,0.18393
1984,No migration background,No answer / don't know,Somewhat concerned,0.41964,3697,8556,0.40918,0.43010
1984,No migration background,No answer / don't know,Not concerned at all,0.40450,3353,8556,0.39410,0.41490
1984,Direct migration background,No answer / don't know,Very concerned,0.26512,977,3327,0.25012,0.28012
1984,Direct migration background,No answer / don't know,Somewhat concerned,0.44942,1446,3327,0.43251,0.46633
1984,Direct migration background,No answer / don't know,Not concerned at all,0.28546,904,3327,0.27011,0.30081
1984,Indirect migration background,No answer / don't know,Somewhat concerned,0.50526,59,94,0.40364,0.60687
1984,Indirect migration background,No answer / don't know,Not concerned at all,0.25191,35,94,0.16368,0.34013
1985,No migration background,Urban regions,Very concerned,0.17415,1029,5924,0.16450,0.18381
1985,No migration background,Urban regions,Somewhat concerned,0.43062,2601,5924,0.41801,0.44324
1985,No migration background,Urban regions,Not concerned at all,0.39522,2294,5924,0.38277,0.40767
1985,No migration background,Rural regions,Very concerned,0.19686,392,1945,0.17919,0.21454
1985,No migration background,Rural regions,Somewhat concerned,0.44830,901,1945,0.42620,0.47041
1985,No migration background,Rural regions,Not concerned at all,0.35483,652,1945,0.33357,0.37610
1985,Direct migration background,Urban regions,Very concerned,0.25481,689,2511,0.23777,0.27186
1985,Direct migration background,Urban regions,Somewhat concerned,0.43232,1136,2511,0.41294,0.45170
1985,Direct migration background,Urban regions,Not concerned at all,0.31287,686,2511,0.29473,0.33101
1985,Direct migration background,Rural regions,Very concerned,0.27283,94,340,0.22541,0.32024
1985,Direct migration background,Rural regions,Somewhat concerned,0.43409,158,340,0.38133,0.48685
1985,Direct migration background,Rural regions,Not concerned at all,0.29309,88,340,0.24463,0.34154
1985,Indirect migration background,Urban regions,Somewhat concerned,0.59198,62,93,0.49156,0.69241
1985,Indirect migration background,Urban regions,Not concerned at all,0.24399,31,93,0.15623,0.33175
1986,No migration background,Urban regions,Very concerned,0.14413,833,5672,0.13499,0.15327
1986,No migration background,Urban regions,Somewhat concerned,0.38899,2278,5672,0.37630,0.40168
1986,No migration background,Urban regions,Not concerned at all,0.46688,2561,5672,0.45389,0.47986
1986,No migration background,Rural regions,Very concerned,0.17450,322,1803,0.15698,0.19203
1986,No migration background,Rural regions,Somewhat concerned,0.43301,801,1803,0.41013,0.45589
1986,No migration background,Rural regions,Not concerned at all,0.39249,680,1803,0.36994,0.41503
1986,Direct migration background,Urban regions,Very concerned,0.18712,601,2431,0.17161,0.20262
1986,Direct migration background,Urban regions,Somewhat concerned,0.44316,1091,2431,0.42340,0.46291
1986,Direct migration background,Urban regions,Not concerned at all,0.36973,739,2431,0.35054,0.38892
1986,Direct migration background,Rural regions,Very concerned,0.20820,83,355,0.16590,0.25049
1986,Direct migration background,Rural regions,Somewhat concerned,0.42657,151,355,0.37505,0.47809
1986,Direct migration background,Rural regions,Not concerned at all,0.36523,121,355,0.31508,0.41539
1986,Indirect migration background,Urban regions,Somewhat concerned,0.42662,61,106,0.33202,0.52123
1986,Indirect migration background,Urban regions,Not concerned at all,0.38487,45,106,0.29180,0.47794
1987,No migration background,Urban regions,Very concerned,0.14386,812,5565,0.13464,0.15308
1987,No migration background,Urban regions,Somewhat concerned,0.43463,2498,5565,0.42160,0.44765
1987,No migration background,Urban regions,Not concerned at all,0.42151,2255,5565,0.40854,0.43449
1987,No migration background,Rural regions,Very concerned,0.15190,280,1780,0.13522,0.16858
1987,No migration background,Rural regions,Somewhat concerned,0.45571,845,1780,0.43257,0.47885
1987,No migration background,Rural regions,Not concerned at all,0.39239,655,1780,0.36970,0.41508
1987,Direct migration background,Urban regions,Very concerned,0.21593,598,2410,0.19950,0.23236
1987,Direct migration background,Urban regions,Somewhat concerned,0.46866,1143,2410,0.44873,0.48858
1987,Direct migration background,Urban regions,Not concerned at all,0.31542,669,2410,0.29686,0.33397
1987,Direct migration background,Rural regions,Very concerned,0.17292,64,360,0.13380,0.21204
1987,Direct migration background,Rural regions,Somewhat concerned,0.48312,173,360,0.43142,0.53481
1987,Direct migration background,Rural regions,Not concerned at all,0.34396,123,360,0.29482,0.39310
1987,Indirect migration background,Urban regions,Somewhat concerned,0.49280,71,122,0.40372,0.58189
1987,Indirect migration background,Urban regions,Not concerned at all,0.34055,51,122,0.25612,0.42499
1988,No migration background,Urban regions,Very concerned,0.13925,750,5313,0.12994,0.14856
1988,No migration background,Urban regions,Somewhat concerned,0.44015,2417,5313,0.42680,0.45350
1988,No migration background,Urban regions,Not concerned at all,0.42060,2146,5313,0.40732,0.43387
1988,No migration background,Rural regions,Very concerned,0.16622,278,1669,0.14835,0.18408
1988,No migration background,Rural regions,Somewhat concerned,0.44748,774,1669,0.42362,0.47134
1988,No migration background,Rural regions,Not concerned at all,0.38630,617,1669,0.36293,0.40967
1988,Direct migration background,Urban regions,Very concerned,0.22512,607,2298,0.20804,0.24220
1988,Direct migration background,Urban regions,Somewhat concerned,0.45951,1110,2298,0.43913,0.47989
1988,Direct migration background,Urban regions,Not concerned at all,0.31538,581,2298,0.29637,0.33438
1988,Direct migration background,Rural regions,Very concerned,0.21294,88,337,0.16917,0.25672
1988,Direct migration background,Rural regions,Somewhat concerned,0.47918,157,337,0.42577,0.53260
1988,Direct migration background,Rural regions,Not concerned at all,0.30787,92,337,0.25851,0.35723
1988,Indirect migration background,Urban regions,Very concerned,0.14339,36,188,0.09316,0.19362
1988,Indirect migration background,Urban regions,Somewhat concerned,0.50711,95,188,0.43545,0.57876
1988,Indirect migration background,Urban regions,Not concerned at all,0.34950,57,188,0.28116,0.41784
1989,No migration background,Urban regions,Very concerned,0.10443,535,5137,0.09607,0.11280
1989,No migration background,Urban regions,Somewhat concerned,0.42363,2231,5137,0.41011,0.43714
1989,No migration background,Urban regions,Not concerned at all,0.47194,2371,5137,0.45829,0.48559
1989,No migration background,Rural regions,Very concerned,0.14326,225,1579,0.12598,0.16055
1989,No migration background,Rural regions,Somewhat concerned,0.43528,720,1579,0.41081,0.45974
1989,No migration background,Rural regions,Not concerned at all,0.42146,634,1579,0.39709,0.44582
1989,Direct migration background,Urban regions,Very concerned,0.21889,578,2230,0.20172,0.23605
1989,Direct migration background,Urban regions,Somewhat concerned,0.42113,1003,2230,0.40063,0.44163
1989,Direct migration background,Urban regions,Not concerned at all,0.35999,649,2230,0.34006,0.37991
1989,Direct migration background,Rural regions,Very concerned,0.23500,72,313,0.18795,0.28205
1989,Direct migration background,Rural regions,Somewhat concerned,0.48572,170,313,0.43026,0.54118
1989,Direct migration background,Rural regions,Not concerned at all,0.27928,71,313,0.22950,0.32906
1989,Indirect migration background,Urban regions,Very concerned,0.16909,46,220,0.11945,0.21874
1989,Indirect migration background,Urban regions,Somewhat concerned,0.48422,102,220,0.41803,0.55041
1989,Indirect migration background,Urban regions,Not concerned at all,0.34669,72,220,0.28366,0.40972
1990,No migration background,No answer / don't know,Somewhat concerned,0.57831,49,49,0.43860,0.71801
1990,No migration background,Urban regions,Very concerned,0.12372,959,6390,0.11565,0.13179
1990,No migration background,Urban regions,Somewhat concerned,0.42594,2882,6390,0.41381,0.43806
1990,No migration background,Urban regions,Not concerned at all,0.45035,2549,6390,0.43815,0.46255
1990,No migration background,Rural regions,Very concerned,0.20096,1056,4342,0.18904,0.21288
1990,No migration background,Rural regions,Somewhat concerned,0.48718,2289,4342,0.47231,0.50205
1990,No migration background,Rural regions,Not concerned at all,0.31186,997,4342,0.29808,0.32564
1990,Direct migration background,Urban regions,Very concerned,0.22479,570,2221,0.20743,0.24216
1990,Direct migration background,Urban regions,Somewhat concerned,0.42728,1004,2221,0.40670,0.44786
1990,Direct migration background,Urban regions,Not concerned at all,0.34793,647,2221,0.32811,0.36774
1990,Direct migration background,Rural regions,Very concerned,0.20319,96,413,0.16434,0.24205
1990,Direct migration background,Rural regions,Somewhat concerned,0.53761,220,413,0.48946,0.58575
1990,Direct migration background,Rural regions,Not concerned at all,0.25920,97,413,0.21689,0.30151
1990,Indirect migration background,Urban regions,Very concerned,0.17148,40,252,0.12485,0.21811
1990,Indirect migration background,Urban regions,Somewhat concerned,0.46846,124,252,0.40673,0.53019
1990,Indirect migration background,Urban regions,Not concerned at all,0.36006,88,252,0.30067,0.41944
1991,No migration background,No answer / don't know,Very concerned,0.34074,37,78,0.23488,0.44661
1991,No migration background,No answer / don't know,Somewhat concerned,0.50137,41,78,0.38969,0.61305
1991,No migration background,Urban regions,Very concerned,0.12093,901,6202,0.11281,0.12905
1991,No migration background,Urban regions,Somewhat concerned,0.42856,2798,6202,0.41624,0.44088
1991,No migration background,Urban regions,Not concerned at all,0.45051,2503,6202,0.43813,0.46290
1991,No migration background,Rural regions,Very concerned,0.22883,1224,4236,0.21617,0.24148
1991,No migration background,Rural regions,Somewhat concerned,0.45836,2068,4236,0.44335,0.47336
1991,No migration background,Rural regions,Not concerned at all,0.31282,944,4236,0.29885,0.32678
1991,Direct migration background,Urban regions,Very concerned,0.18552,472,2188,0.16923,0.20181
1991,Direct migration background,Urban regions,Somewhat concerned,0.45928,1055,2188,0.43839,0.48016
1991,Direct migration background,Urban regions,Not concerned at all,0.35520,661,2188,0.33514,0.37526
1991,Direct migration background,Rural regions,Very concerned,0.24441,106,406,0.20256,0.28626
1991,Direct migration background,Rural regions,Somewhat concerned,0.48137,195,406,0.43271,0.53004
1991,Direct migration background,Rural regions,Not concerned at all,0.27422,105,406,0.23077,0.31767
1991,Indirect migration background,Urban regions,Very concerned,0.19591,54,298,0.15077,0.24105
1991,Indirect migration background,Urban regions,Somewhat concerned,0.47542,131,298,0.41863,0.53222
1991,Indirect migration background,Urban regions,Not concerned at all,0.32867,113,298,0.27525,0.38209
1992,No migration background,No answer / don't know,Somewhat concerned,0.55513,70,70,0.43787,0.67238
1992,No migration background,Urban regions,Very concerned,0.13510,952,6130,0.12654,0.14366
1992,No migration background,Urban regions,Somewhat concerned,0.47239,2985,6130,0.45989,0.48488
1992,No migration background,Urban regions,Not concerned at all,0.39251,2193,6130,0.38029,0.40474
1992,No migration background,Rural regions,Very concerned,0.20210,977,4020,0.18969,0.21452
1992,No migration background,Rural regions,Somewhat concerned,0.53039,2193,4020,0.51496,0.54582
1992,No migration background,Rural regions,Not concerned at all,0.26751,850,4020,0.25382,0.28119
1992,Direct migration background,Urban regions,Very concerned,0.24561,568,2113,0.22725,0.26397
1992,Direct migration background,Urban regions,Somewhat concerned,0.45342,997,2113,0.43218,0.47465
1992,Direct migration background,Urban regions,Not concerned at all,0.30097,548,2113,0.28141,0.32053
1992,Direct migration background,Rural regions,Very concerned,0.27007,115,403,0.22666,0.31347
1992,Direct migration background,Rural regions,Somewhat concerned,0.51839,207,403,0.46954,0.56723
1992,Direct migration background,Rural regions,Not concerned at all,0.21155,81,403,0.17162,0.25147
1992,Indirect migration background,Urban regions,Very concerned,0.19866,73,341,0.15625,0.24107
1992,Indirect migration background,Urban regions,Somewhat concerned,0.48679,149,341,0.43366,0.53992
1992,Indirect migration background,Urban regions,Not concerned at all,0.31455,119,341,0.26519,0.36390
1993,No migration background,Urban regions,Very concerned,0.14005,944,6108,0.13135,0.14875
1993,No migration background,Urban regions,Somewhat concerned,0.48749,3073,6108,0.47495,0.50002
1993,No migration background,Urban regions,Not concerned at all,0.37246,2091,6108,0.36034,0.38459
1993,No migration background,Rural regions,Very concerned,0.19470,892,3983,0.18240,0.20700
1993,No migration background,Rural regions,Somewhat concerned,0.53472,2188,3983,0.51922,0.55021
1993,No migration background,Rural regions,Not concerned at all,0.27058,903,3983,0.25678,0.28438
1993,Direct migration background,Urban regions,Very concerned,0.26971,620,2043,0.25046,0.28896
1993,Direct migration background,Urban regions,Somewhat concerned,0.47355,991,2043,0.45189,0.49521
1993,Direct migration background,Urban regions,Not concerned at all,0.25674,432,2043,0.23779,0.27569
1993,Direct migration background,Rural regions,Very concerned,0.23615,117,405,0.19474,0.27757
1993,Direct migration background,Rural regions,Somewhat concerned,0.55282,219,405,0.50434,0.60131
1993,Direct migration background,Rural regions,Not concerned at all,0.21102,69,405,0.17123,0.25081
1993,Indirect migration background,Urban regions,Very concerned,0.18968,81,386,0.15052,0.22885
1993,Indirect migration background,Urban regions,Somewhat concerned,0.53634,198,386,0.48652,0.58615
1993,Indirect migration background,Urban regions,Not concerned at all,0.27398,107,386,0.22943,0.31853
1993,Indirect migration background,Rural regions,Somewhat concerned,0.51217,40,40,0.35529,0.66905
1994,No migration background,Urban regions,Very concerned,0.15736,1044,6055,0.14819,0.16654
1994,No migration background,Urban regions,Somewhat concerned,0.50634,3185,6055,0.49375,0.51894
1994,No migration background,Urban regions,Not concerned at all,0.33629,1826,6055,0.32439,0.34820
1994,No migration background,Rural regions,Very concerned,0.20514,887,3915,0.19249,0.21779
1994,No migration background,Rural regions,Somewhat concerned,0.54170,2239,3915,0.52609,0.55731
1994,No migration background,Rural regions,Not concerned at all,0.25316,789,3915,0.23953,0.26678
1994,Direct migration background,Urban regions,Very concerned,0.29275,617,1959,0.27259,0.31290
1994,Direct migration background,Urban regions,Somewhat concerned,0.44427,928,1959,0.42226,0.46628
1994,Direct migration background,Urban regions,Not concerned at all,0.26298,414,1959,0.24348,0.28248
1994,Direct migration background,Rural regions,Very concerned,0.30021,113,383,0.25424,0.34617
1994,Direct migration background,Rural regions,Somewhat concerned,0.48758,198,383,0.43745,0.53770
1994,Direct migration background,Rural regions,Not concerned at all,0.21222,72,383,0.17122,0.25322
1994,Indirect migration background,Urban regions,Very concerned,0.27381,121,413,0.23075,0.31687
1994,Indirect migration background,Urban regions,Somewhat concerned,0.48640,185,413,0.43813,0.53466
1994,Indirect migration background,Urban regions,Not concerned at all,0.23979,107,413,0.19857,0.28102
1994,Indirect migration background,Rural regions,Somewhat concerned,0.60759,43,43,0.45992,0.75527
1995,No migration background,Urban regions,Very concerned,0.14574,966,5952,0.13677,0.15470
1995,No migration background,Urban regions,Somewhat concerned,0.47987,2991,5952,0.46718,0.49257
1995,No migration background,Urban regions,Not concerned at all,0.37439,1995,5952,0.36209,0.38668
1995,No migration background,Rural regions,Very concerned,0.17571,813,3963,0.16386,0.18756
1995,No migration background,Rural regions,Somewhat concerned,0.53205,2194,3963,0.51651,0.54759
1995,No migration background,Rural regions,Not concerned at all,0.29224,956,3963,0.27808,0.30641
1995,Direct migration background,Urban regions,Very concerned,0.27385,660,2281,0.25555,0.29216
1995,Direct migration background,Urban regions,Somewhat concerned,0.44623,1104,2281,0.42583,0.46663
1995,Direct migration background,Urban regions,Not concerned at all,0.27992,517,2281,0.26149,0.29835
1995,Direct migration background,Rural regions,Very concerned,0.25962,120,461,0.21956,0.29969
1995,Direct migration background,Rural regions,Somewhat concerned,0.48656,245,461,0.44088,0.53224
1995,Direct migration background,Rural regions,Not concerned at all,0.25382,96,461,0.21405,0.29359
1995,Indirect migration background,Urban regions,Very concerned,0.23731,117,425,0.19682,0.27781
1995,Indirect migration background,Urban regions,Somewhat concerned,0.46181,209,425,0.41435,0.50926
1995,Indirect migration background,Urban regions,Not concerned at all,0.30088,99,425,0.25722,0.34454
1995,Indirect migration background,Rural regions,Somewhat concerned,0.45107,39,39,0.29285,0.60928
1996,No migration background,Urban regions,Very concerned,0.14093,931,5933,0.13207,0.14978
1996,No migration background,Urban regions,Somewhat concerned,0.52446,3193,5933,0.51175,0.53717
1996,No migration background,Urban regions,Not concerned at all,0.33461,1809,5933,0.32260,0.34662
1996,No migration background,Rural regions,Very concerned,0.18408,806,3946,0.17199,0.19617
1996,No migration background,Rural regions,Somewhat concerned,0.53197,2213,3946,0.51640,0.54755
1996,No migration background,Rural regions,Not concerned at all,0.28395,927,3946,0.26988,0.29802
1996,Direct migration background,Urban regions,Very concerned,0.24453,603,2121,0.22623,0.26283
