year,migback,quintil_oecd,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,1st Quintile,Very concerned,0.27599,406,1432,0.25283,0.29915
1984,No migration background,1st Quintile,Somewhat concerned,0.41731,622,1432,0.39176,0.44286
1984,No migration background,1st Quintile,Not concerned at all,0.30670,404,1432,0.28281,0.33059
1984,No migration background,2nd Quintile,Very concerned,0.21294,345,1582,0.19276,0.23312
1984,No migration background,2nd Quintile,Somewhat concerned,0.45874,744,1582,0.43417,0.48330
1984,No migration background,2nd Quintile,Not concerned at all,0.32833,493,1582,0.30518,0.35148
1984,No migration background,3rd Quintile,Very concerned,0.15149,259,1698,0.13443,0.16854
1984,No migration background,3rd Quintile,Somewhat concerned,0.46517,814,1698,0.44144,0.48890
1984,No migration background,3rd Quintile,Not concerned at all,0.38335,625,1698,0.36021,0.40648
1984,No migration background,4th Quintile,Very concerned,0.13388,250,1840,0.11832,0.14945
1984,No migration background,4th Quintile,Somewhat concerned,0.41684,787,1840,0.39431,0.43938
1984,No migration background,4th Quintile,Not concerned at all,0.44927,803,1840,0.42654,0.47201
1984,No migration background,5th Quintile,Very concerned,0.12428,242,1986,0.10977,0.13880
1984,No migration background,5th Quintile,Somewhat concerned,0.35220,723,1986,0.33119,0.37322
1984,No migration background,5th Quintile,Not concerned at all,0.52351,1021,1986,0.50154,0.54548
1984,Direct migration background,1st Quintile,Very concerned,0.38375,376,1004,0.35366,0.41385
1984,Direct migration background,1st Quintile,Somewhat concerned,0.41964,428,1004,0.38910,0.45018
1984,Direct migration background,1st Quintile,Not concerned at all,0.19661,200,1004,0.17201,0.22120
1984,Direct migration background,2nd Quintile,Very concerned,0.25600,228,759,0.22494,0.28707
1984,Direct migration background,2nd Quintile,Somewhat concerned,0.50165,353,759,0.46606,0.53725
1984,Direct migration background,2nd Quintile,Not concerned at all,0.24234,178,759,0.21184,0.27285
1984,Direct migration background,3rd Quintile,Very concerned,0.24833,166,597,0.21364,0.28302
1984,Direct migration background,3rd Quintile,Somewhat concerned,0.42868,259,597,0.38895,0.46841
1984,Direct migration background,3rd Quintile,Not concerned at all,0.32299,172,597,0.28545,0.36053
1984,Direct migration background,4th Quintile,Very concerned,0.23497,137,582,0.20050,0.26945
1984,Direct migration background,4th Quintile,Somewhat concerned,0.44288,236,582,0.40249,0.48327
1984,Direct migration background,4th Quintile,Not concerned at all,0.32214,209,582,0.28414,0.36014
1984,Direct migration background,5th Quintile,Very concerned,0.13176,68,381,0.09775,0.16577
1984,Direct migration background,5th Quintile,Somewhat concerned,0.45204,169,381,0.40200,0.50208
1984,Direct migration background,5th Quintile,Not concerned at all,0.41620,144,381,0.36663,0.46576
1985,No migration background,1st Quintile,Very concerned,0.31003,415,1291,0.28479,0.33527
1985,No migration background,1st Quintile,Somewhat concerned,0.42982,573,1291,0.40280,0.45683
1985,No migration background,1st Quintile,Not concerned at all,0.26015,303,1291,0.23621,0.28410
1985,No migration background,2nd Quintile,Very concerned,0.21937,323,1448,0.19804,0.24069
1985,No migration background,2nd Quintile,Somewhat concerned,0.47834,708,1448,0.45260,0.50408
1985,No migration background,2nd Quintile,Not concerned at all,0.30229,417,1448,0.27863,0.32595
1985,No migration background,3rd Quintile,Very concerned,0.17090,273,1605,0.15248,0.18932
1985,No migration background,3rd Quintile,Somewhat concerned,0.44270,723,1605,0.41839,0.46701
1985,No migration background,3rd Quintile,Not concerned at all,0.38640,609,1605,0.36257,0.41023
1985,No migration background,4th Quintile,Very concerned,0.13812,237,1683,0.12163,0.15460
1985,No migration background,4th Quintile,Somewhat concerned,0.44124,756,1683,0.41751,0.46497
1985,No migration background,4th Quintile,Not concerned at all,0.42064,690,1683,0.39705,0.44423
1985,No migration background,5th Quintile,Very concerned,0.09098,171,1837,0.07782,0.10413
1985,No migration background,5th Quintile,Somewhat concerned,0.39020,739,1837,0.36789,0.41252
1985,No migration background,5th Quintile,Not concerned at all,0.51882,927,1837,0.49597,0.54168
1985,Direct migration background,1st Quintile,Very concerned,0.42136,327,896,0.38901,0.45371
1985,Direct migration background,1st Quintile,Somewhat concerned,0.37575,381,896,0.34402,0.40748
1985,Direct migration background,1st Quintile,Not concerned at all,0.20289,188,896,0.17655,0.22924
1985,Direct migration background,2nd Quintile,Very concerned,0.22917,170,638,0.19653,0.26181
1985,Direct migration background,2nd Quintile,Somewhat concerned,0.45015,304,638,0.41151,0.48878
1985,Direct migration background,2nd Quintile,Not concerned at all,0.32068,164,638,0.28444,0.35693
1985,Direct migration background,3rd Quintile,Very concerned,0.25042,146,544,0.21398,0.28686
1985,Direct migration background,3rd Quintile,Somewhat concerned,0.44304,248,544,0.40125,0.48482
1985,Direct migration background,3rd Quintile,Not concerned at all,0.30654,150,544,0.26776,0.34532
1985,Direct migration background,4th Quintile,Very concerned,0.18062,95,469,0.14576,0.21547
1985,Direct migration background,4th Quintile,Somewhat concerned,0.47844,219,469,0.43318,0.52370
1985,Direct migration background,4th Quintile,Not concerned at all,0.34094,155,469,0.29800,0.38389
1985,Direct migration background,5th Quintile,Very concerned,0.11808,44,302,0.08162,0.15453
1985,Direct migration background,5th Quintile,Somewhat concerned,0.42961,141,302,0.37368,0.48553
1985,Direct migration background,5th Quintile,Not concerned at all,0.45232,117,302,0.39609,0.50854
1986,No migration background,1st Quintile,Very concerned,0.25998,325,1205,0.23521,0.28476
1986,No migration background,1st Quintile,Somewhat concerned,0.42415,532,1205,0.39623,0.45206
1986,No migration background,1st Quintile,Not concerned at all,0.31587,348,1205,0.28961,0.34213
1986,No migration background,2nd Quintile,Very concerned,0.17346,240,1356,0.15330,0.19362
1986,No migration background,2nd Quintile,Somewhat concerned,0.40536,574,1356,0.37922,0.43151
1986,No migration background,2nd Quintile,Not concerned at all,0.42118,542,1356,0.39489,0.44747
1986,No migration background,3rd Quintile,Very concerned,0.13861,215,1486,0.12104,0.15619
1986,No migration background,3rd Quintile,Somewhat concerned,0.42292,657,1486,0.39780,0.44805
1986,No migration background,3rd Quintile,Not concerned at all,0.43846,614,1486,0.41323,0.46370
1986,No migration background,4th Quintile,Very concerned,0.11740,206,1664,0.10193,0.13287
