year,migback,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,Agree completely,0.08030,769,10286,0.07505,0.08555
1992,No migration background,Agree,0.12219,1069,10286,0.11586,0.12852
1992,No migration background,Disagree,0.28098,2843,10286,0.27229,0.28967
1992,No migration background,Disagree completely,0.51653,5605,10286,0.50687,0.52619
1992,Direct migration background,Agree completely,0.10809,51,571,0.08260,0.13358
1992,Direct migration background,Agree,0.10755,66,571,0.08212,0.13298
1992,Direct migration background,Disagree,0.29021,165,571,0.25295,0.32747
1992,Direct migration background,Disagree completely,0.49415,289,571,0.45311,0.53520
1992,Indirect migration background,Disagree completely,0.46104,35,35,0.29349,0.62860
1993,No migration background,Agree completely,0.08506,759,10101,0.07962,0.09051
1993,No migration background,Agree,0.13458,1188,10101,0.12792,0.14123
1993,No migration background,Disagree,0.28558,2809,10101,0.27677,0.29439
1993,No migration background,Disagree completely,0.49478,5345,10101,0.48503,0.50453
1993,Direct migration background,Agree completely,0.08834,191,2455,0.07711,0.09956
1993,Direct migration background,Agree,0.15378,383,2455,0.13951,0.16805
1993,Direct migration background,Disagree,0.29018,672,2455,0.27222,0.30813
1993,Direct migration background,Disagree completely,0.46771,1209,2455,0.44797,0.48745
1993,Indirect migration background,Agree,0.14446,57,441,0.11161,0.17731
1993,Indirect migration background,Disagree,0.31588,140,441,0.27244,0.35932
1993,Indirect migration background,Disagree completely,0.47043,244,441,0.42380,0.51707
1995,No migration background,Agree completely,0.08086,680,9954,0.07550,0.08622
1995,No migration background,Agree,0.13809,1180,9954,0.13131,0.14486
1995,No migration background,Disagree,0.33365,3338,9954,0.32439,0.34291
1995,No migration background,Disagree completely,0.44740,4756,9954,0.43764,0.45717
1995,Direct migration background,Agree completely,0.09955,201,2756,0.08837,0.11073
1995,Direct migration background,Agree,0.16595,438,2756,0.15206,0.17985
1995,Direct migration background,Disagree,0.28442,753,2756,0.26757,0.30126
1995,Direct migration background,Disagree completely,0.45007,1364,2756,0.43150,0.46865
1995,Indirect migration background,Agree,0.12370,53,467,0.09381,0.15359
1995,Indirect migration background,Disagree,0.33380,144,467,0.29098,0.37661
1995,Indirect migration background,Disagree completely,0.47013,270,467,0.42481,0.51544
1996,No migration background,Agree completely,0.07024,597,9883,0.06521,0.07528
1996,No migration background,Agree,0.13609,1166,9883,0.12933,0.14285
1996,No migration background,Disagree,0.33821,3352,9883,0.32888,0.34754
1996,No migration background,Disagree completely,0.45545,4768,9883,0.44564,0.46527
1996,Direct migration background,Agree completely,0.09183,192,2586,0.08070,0.10297
1996,Direct migration background,Agree,0.15912,374,2586,0.14502,0.17322
1996,Direct migration background,Disagree,0.30697,763,2586,0.28919,0.32476
1996,Direct migration background,Disagree completely,0.44208,1257,2586,0.42293,0.46122
1996,Indirect migration background,Agree,0.16400,75,516,0.13202,0.19598
1996,Indirect migration background,Disagree,0.35406,183,516,0.31276,0.39536
1996,Indirect migration background,Disagree completely,0.43414,258,516,0.39133,0.47695
1997,No migration background,Agree completely,0.08095,642,9733,0.07553,0.08637
1997,No migration background,Agree,0.12489,1024,9733,0.11832,0.13146
1997,No migration background,Disagree,0.30745,3050,9733,0.29828,0.31662
1997,No migration background,Disagree completely,0.48671,5017,9733,0.47678,0.49664
1997,Direct migration background,Agree completely,0.08392,151,2456,0.07295,0.09489
1997,Direct migration background,Agree,0.16430,361,2456,0.14964,0.17896
1997,Direct migration background,Disagree,0.28672,718,2456,0.26883,0.30461
1997,Direct migration background,Disagree completely,0.46506,1226,2456,0.44533,0.48479
1997,Indirect migration background,Agree,0.13695,68,541,0.10795,0.16595
1997,Indirect migration background,Disagree,0.32391,189,541,0.28444,0.36338
1997,Indirect migration background,Disagree completely,0.48400,284,541,0.44185,0.52615
2008,No migration background,Agree completely,0.07250,1009,16585,0.06855,0.07644
2008,No migration background,Agree,0.14556,2120,16585,0.14019,0.15093
2008,No migration background,Disagree,0.39929,6546,16585,0.39184,0.40674
2008,No migration background,Disagree completely,0.38265,6910,16585,0.37526,0.39005
2008,Direct migration background,Agree completely,0.08306,142,1893,0.07063,0.09550
2008,Direct migration background,Agree,0.19218,337,1893,0.17442,0.20993
2008,Direct migration background,Disagree,0.35318,650,1893,0.33165,0.37472
2008,Direct migration background,Disagree completely,0.37158,764,1893,0.34980,0.39335
2008,Indirect migration background,Agree completely,0.07215,39,763,0.05378,0.09052
2008,Indirect migration background,Agree,0.17423,108,763,0.14730,0.20116
2008,Indirect migration background,Disagree,0.35187,292,763,0.31796,0.38578
2008,Indirect migration background,Disagree completely,0.40175,324,763,0.36694,0.43656
2013,No migration background,Agree completely,0.05181,756,16361,0.04841,0.05520
2013,No migration background,Agree,0.12022,1781,16361,0.11523,0.12520
2013,No migration background,Disagree,0.40867,6478,16361,0.40113,0.41620
2013,No migration background,Disagree completely,0.41931,7346,16361,0.41175,0.42687
2013,Direct migration background,Agree completely,0.07837,106,1737,0.06572,0.09101
2013,Direct migration background,Agree,0.16859,260,1737,0.15098,0.18620
2013,Direct migration background,Disagree,0.37457,647,1737,0.35180,0.39734
2013,Direct migration background,Disagree completely,0.37847,724,1737,0.35566,0.40129
2013,Indirect migration background,Agree,0.09358,68,674,0.07158,0.11559
2013,Indirect migration background,Disagree,0.42827,284,674,0.39088,0.46565
2013,Indirect migration background,Disagree completely,0.44675,322,674,0.40919,0.48432
2018,No migration background,Agree completely,0.05517,960,19353,0.05195,0.05839
2018,No migration background,Agree,0.13325,2317,19353,0.12846,0.13804
2018,No migration background,Disagree,0.38968,7364,19353,0.38280,0.39655
2018,No migration background,Disagree completely,0.42190,8712,19353,0.41495,0.42886
2018,Direct migration background,Agree completely,0.07322,296,4549,0.06565,0.08079
2018,Direct migration background,Agree,0.18464,811,4549,0.17337,0.19592
2018,Direct migration background,Disagree,0.34587,1502,4549,0.33205,0.35969
2018,Direct migration background,Disagree completely,0.39627,1940,4549,0.38206,0.41049
2018,Indirect migration background,Agree completely,0.04746,75,1600,0.03704,0.05788
2018,Indirect migration background,Agree,0.15167,211,1600,0.13409,0.16925
2018,Indirect migration background,Disagree,0.38793,622,1600,0.36405,0.41182
2018,Indirect migration background,Disagree completely,0.41294,692,1600,0.38880,0.43707
