year,pgisced97,regtyp,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,Urban regions,Disagree,0.29162,46,102,0.20298,0.38026
1990,Lower Secondary Level,Urban regions,Disagree completely,0.31260,56,102,0.22220,0.40301
1990,Lower Secondary Level,Rural regions,Agree completely,0.11522,39,350,0.08172,0.14872
1990,Lower Secondary Level,Rural regions,Agree,0.15291,51,350,0.11515,0.19067
1990,Lower Secondary Level,Rural regions,Disagree,0.22133,75,350,0.17777,0.26488
1990,Lower Secondary Level,Rural regions,Disagree completely,0.51054,185,350,0.45810,0.56299
1990,Upper Secondary Level,No answer / don't know,Disagree completely,0.76146,39,39,0.62596,0.89697
1990,Upper Secondary Level,Urban regions,Agree completely,0.10823,75,783,0.08646,0.13001
1990,Upper Secondary Level,Urban regions,Agree,0.10786,75,783,0.08612,0.12960
1990,Upper Secondary Level,Urban regions,Disagree,0.19659,154,783,0.16874,0.22445
1990,Upper Secondary Level,Urban regions,Disagree completely,0.58732,479,783,0.55281,0.62182
1990,Upper Secondary Level,Rural regions,Agree completely,0.08790,144,1670,0.07431,0.10148
1990,Upper Secondary Level,Rural regions,Agree,0.09041,138,1670,0.07666,0.10417
1990,Upper Secondary Level,Rural regions,Disagree,0.19321,321,1670,0.17427,0.21216
1990,Upper Secondary Level,Rural regions,Disagree completely,0.62848,1067,1670,0.60529,0.65166
1990,First Stage of Tertiary Education,Urban regions,Disagree completely,0.73039,58,58,0.61518,0.84559
1990,First Stage of Tertiary Education,Rural regions,Disagree completely,0.78544,135,135,0.71593,0.85494
1990,Second Stage of Tertiary Education,Urban regions,Agree,0.13218,42,362,0.09724,0.16711
1990,Second Stage of Tertiary Education,Urban regions,Disagree,0.21401,82,362,0.17170,0.25632
1990,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.57839,238,362,0.52745,0.62933
1990,Second Stage of Tertiary Education,Rural regions,Agree completely,0.06923,41,577,0.04850,0.08996
1990,Second Stage of Tertiary Education,Rural regions,Agree,0.07997,40,577,0.05782,0.10212
1990,Second Stage of Tertiary Education,Rural regions,Disagree,0.18154,113,577,0.15006,0.21302
1990,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.66926,383,577,0.63083,0.70768
1991,Lower Secondary Level,Urban regions,Disagree,0.34587,37,89,0.24649,0.44525
1991,Lower Secondary Level,Urban regions,Disagree completely,0.34508,52,89,0.24575,0.44441
