year,pgisced97,sampreg,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No answer / don't know,West,Disagree completely,0.42018,46,46,0.27596,0.56440
1992,Pre-primary Level,West,Disagree,0.40928,40,84,0.30350,0.51507
1992,Pre-primary Level,West,Disagree completely,0.45698,44,84,0.34981,0.56415
1992,Lower Secondary Level,West,Agree completely,0.08943,110,1483,0.07490,0.10396
1992,Lower Secondary Level,West,Agree,0.16211,210,1483,0.14335,0.18087
1992,Lower Secondary Level,West,Disagree,0.28725,427,1483,0.26421,0.31029
1992,Lower Secondary Level,West,Disagree completely,0.46121,736,1483,0.43583,0.48659
1992,Lower Secondary Level,East,Agree completely,0.11132,45,451,0.08226,0.14039
1992,Lower Secondary Level,East,Agree,0.18174,69,451,0.14611,0.21737
1992,Lower Secondary Level,East,Disagree,0.31223,146,451,0.26942,0.35505
1992,Lower Secondary Level,East,Disagree completely,0.39470,191,451,0.34954,0.43986
1992,Upper Secondary Level,West,Agree completely,0.08246,281,3804,0.07371,0.09120
1992,Upper Secondary Level,West,Agree,0.12072,402,3804,0.11036,0.13107
1992,Upper Secondary Level,West,Disagree,0.26797,1022,3804,0.25390,0.28205
1992,Upper Secondary Level,West,Disagree completely,0.52885,2099,3804,0.51299,0.54472
1992,Upper Secondary Level,East,Agree completely,0.09012,198,2207,0.07817,0.10207
1992,Upper Secondary Level,East,Agree,0.11013,219,2207,0.09706,0.12319
1992,Upper Secondary Level,East,Disagree,0.25723,547,2207,0.23899,0.27547
1992,Upper Secondary Level,East,Disagree completely,0.54253,1243,2207,0.52174,0.56332
1992,Post-secondary Non-tertiary Level,West,Disagree,0.44452,95,195,0.37460,0.51445
1992,Post-secondary Non-tertiary Level,West,Disagree completely,0.41166,100,195,0.34241,0.48091
1992,First Stage of Tertiary Education,West,Agree completely,0.07894,36,513,0.05558,0.10230
1992,First Stage of Tertiary Education,West,Agree,0.08972,40,513,0.06497,0.11447
1992,First Stage of Tertiary Education,West,Disagree,0.26319,133,513,0.22505,0.30134
1992,First Stage of Tertiary Education,West,Disagree completely,0.56815,304,513,0.52524,0.61105
1992,First Stage of Tertiary Education,East,Disagree,0.27606,66,202,0.21426,0.33787
1992,First Stage of Tertiary Education,East,Disagree completely,0.57300,136,202,0.50461,0.64138
1992,Second Stage of Tertiary Education,West,Agree completely,0.07209,45,691,0.05279,0.09138
1992,Second Stage of Tertiary Education,West,Agree,0.08374,50,691,0.06308,0.10441
1992,Second Stage of Tertiary Education,West,Disagree,0.30139,209,691,0.26715,0.33563
1992,Second Stage of Tertiary Education,West,Disagree completely,0.54278,387,691,0.50561,0.57995
1992,Second Stage of Tertiary Education,East,Agree completely,0.06609,60,915,0.04999,0.08220
1992,Second Stage of Tertiary Education,East,Agree,0.09796,78,915,0.07869,0.11723
1992,Second Stage of Tertiary Education,East,Disagree,0.26797,234,915,0.23925,0.29668
