year,age_gr,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Agree completely,0.07546,89,1132,0.06007,0.09086
1990,17-29 y.,Agree,0.09118,102,1132,0.07441,0.10796
1990,17-29 y.,Disagree,0.24829,288,1132,0.22311,0.27347
1990,17-29 y.,Disagree completely,0.58506,653,1132,0.55635,0.61378
1990,30-45 y.,Agree completely,0.08247,115,1502,0.06855,0.09638
1990,30-45 y.,Agree,0.08389,106,1502,0.06986,0.09791
1990,30-45 y.,Disagree,0.18057,277,1502,0.16111,0.20003
1990,30-45 y.,Disagree completely,0.65307,1004,1502,0.62899,0.67715
1990,46-65 y.,Agree completely,0.09754,126,1336,0.08162,0.11345
1990,46-65 y.,Agree,0.09243,116,1336,0.07689,0.10797
1990,46-65 y.,Disagree,0.17898,233,1336,0.15842,0.19954
1990,46-65 y.,Disagree completely,0.63105,861,1336,0.60517,0.65693
1990,66 and older,Agree completely,0.14145,52,415,0.10788,0.17502
1990,66 and older,Agree,0.16665,68,415,0.13075,0.20255
1990,66 and older,Disagree,0.20443,85,415,0.16558,0.24328
1990,66 and older,Disagree completely,0.48747,210,415,0.43932,0.53561
1991,17-29 y.,Agree completely,0.04986,58,999,0.03635,0.06336
1991,17-29 y.,Agree,0.08732,82,999,0.06980,0.10483
1991,17-29 y.,Disagree,0.31023,310,999,0.28153,0.33893
1991,17-29 y.,Disagree completely,0.55260,549,999,0.52175,0.58345
1991,30-45 y.,Agree completely,0.07665,107,1487,0.06312,0.09018
1991,30-45 y.,Agree,0.08514,111,1487,0.07095,0.09933
1991,30-45 y.,Disagree,0.22249,322,1487,0.20134,0.24363
1991,30-45 y.,Disagree completely,0.61572,947,1487,0.59099,0.64046
1991,46-65 y.,Agree completely,0.09164,118,1266,0.07574,0.10754
1991,46-65 y.,Agree,0.11995,123,1266,0.10205,0.13786
1991,46-65 y.,Disagree,0.21769,265,1266,0.19495,0.24044
1991,46-65 y.,Disagree completely,0.57071,760,1266,0.54343,0.59799
1991,66 and older,Agree completely,0.13315,48,387,0.09926,0.16705
1991,66 and older,Agree,0.15811,60,387,0.12171,0.19451
1991,66 and older,Disagree,0.28097,104,387,0.23613,0.32581
1991,66 and older,Disagree completely,0.42777,175,387,0.37841,0.47713
1992,17-29 y.,Agree completely,0.04469,119,2697,0.03689,0.05249
1992,17-29 y.,Agree,0.09987,245,2697,0.08855,0.11119
1992,17-29 y.,Disagree,0.36160,949,2697,0.34346,0.37974
1992,17-29 y.,Disagree completely,0.49384,1384,2697,0.47497,0.51271
1992,30-45 y.,Agree completely,0.07650,262,3601,0.06782,0.08519
1992,30-45 y.,Agree,0.09637,309,3601,0.08673,0.10601
1992,30-45 y.,Disagree,0.28471,964,3601,0.26997,0.29945
1992,30-45 y.,Disagree completely,0.54242,2066,3601,0.52614,0.55869
1992,46-65 y.,Agree completely,0.09103,296,3246,0.08113,0.10092
1992,46-65 y.,Agree,0.11182,344,3246,0.10098,0.12266
1992,46-65 y.,Disagree,0.25240,791,3246,0.23746,0.26735
1992,46-65 y.,Disagree completely,0.54475,1815,3246,0.52761,0.56188
1992,66 and older,Agree completely,0.11750,145,1390,0.10056,0.13443
1992,66 and older,Agree,0.20183,251,1390,0.18072,0.22293
1992,66 and older,Disagree,0.23352,330,1390,0.21127,0.25577
1992,66 and older,Disagree completely,0.44716,664,1390,0.42101,0.47331
1993,17-29 y.,Agree completely,0.05867,185,3463,0.05084,0.06650
1993,17-29 y.,Agree,0.12503,412,3463,0.11401,0.13605
1993,17-29 y.,Disagree,0.31751,1051,3463,0.30201,0.33302
1993,17-29 y.,Disagree completely,0.49878,1815,3463,0.48213,0.51544
1993,30-45 y.,Agree completely,0.06336,274,4181,0.05598,0.07075
1993,30-45 y.,Agree,0.11509,433,4181,0.10542,0.12477
1993,30-45 y.,Disagree,0.29425,1148,4181,0.28043,0.30806
1993,30-45 y.,Disagree completely,0.52730,2326,4181,0.51216,0.54243
1993,46-65 y.,Agree completely,0.09653,348,3923,0.08729,0.10577
1993,46-65 y.,Agree,0.13632,529,3923,0.12558,0.14706
1993,46-65 y.,Disagree,0.27483,1043,3923,0.26086,0.28880
1993,46-65 y.,Disagree completely,0.49232,2003,3923,0.47668,0.50797
1993,66 and older,Agree completely,0.13260,166,1453,0.11515,0.15004
1993,66 and older,Agree,0.18819,254,1453,0.16808,0.20829
1993,66 and older,Disagree,0.25781,379,1453,0.23531,0.28031
1993,66 and older,Disagree completely,0.42141,654,1453,0.39601,0.44681
1995,17-29 y.,Agree completely,0.05179,184,3328,0.04426,0.05932
1995,17-29 y.,Agree,0.13002,387,3328,0.11859,0.14145
1995,17-29 y.,Disagree,0.38584,1201,3328,0.36929,0.40238
1995,17-29 y.,Disagree completely,0.43235,1556,3328,0.41551,0.44918
1995,30-45 y.,Agree completely,0.06656,244,4420,0.05921,0.07391
1995,30-45 y.,Agree,0.11367,483,4420,0.10431,0.12303
1995,30-45 y.,Disagree,0.34509,1445,4420,0.33107,0.35910
1995,30-45 y.,Disagree completely,0.47469,2248,4420,0.45997,0.48941
1995,46-65 y.,Agree completely,0.09047,313,3947,0.08152,0.09942
1995,46-65 y.,Agree,0.14711,535,3947,0.13606,0.15816
1995,46-65 y.,Disagree,0.31190,1187,3947,0.29745,0.32636
1995,46-65 y.,Disagree completely,0.45052,1912,3947,0.43499,0.46604
1995,66 and older,Agree completely,0.13168,169,1511,0.11463,0.14874
1995,66 and older,Agree,0.19054,266,1511,0.17073,0.21035
1995,66 and older,Disagree,0.25989,402,1511,0.23777,0.28201
1995,66 and older,Disagree completely,0.41788,674,1511,0.39301,0.44276
1996,17-29 y.,Agree completely,0.04221,141,3154,0.03519,0.04923
1996,17-29 y.,Agree,0.13620,395,3154,0.12423,0.14818
1996,17-29 y.,Disagree,0.38707,1150,3154,0.37007,0.40408
