year,regtyp,sex,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No answer / don't know,female,Disagree completely,0.61191,32,32,0.44036,0.78346
1990,Urban regions,male,Agree completely,0.07881,49,683,0.05859,0.09903
1990,Urban regions,male,Agree,0.07044,41,683,0.05123,0.08964
1990,Urban regions,male,Disagree,0.22426,152,683,0.19295,0.25556
1990,Urban regions,male,Disagree completely,0.62649,441,683,0.59019,0.66280
1990,Urban regions,female,Agree completely,0.14278,90,770,0.11805,0.16750
1990,Urban regions,female,Agree,0.15388,106,770,0.12838,0.17939
1990,Urban regions,female,Disagree,0.20719,158,770,0.17854,0.23584
1990,Urban regions,female,Disagree completely,0.49615,416,770,0.46081,0.53149
1990,Rural regions,male,Agree completely,0.06561,90,1371,0.05250,0.07872
1990,Rural regions,male,Agree,0.06757,83,1371,0.05428,0.08086
1990,Rural regions,male,Disagree,0.18895,260,1371,0.16822,0.20968
1990,Rural regions,male,Disagree completely,0.67787,938,1371,0.65313,0.70262
1990,Rural regions,female,Agree completely,0.10240,145,1475,0.08692,0.11788
1990,Rural regions,female,Agree,0.11860,157,1475,0.10209,0.13511
1990,Rural regions,female,Disagree,0.19688,297,1475,0.17658,0.21718
1990,Rural regions,female,Disagree completely,0.58212,876,1475,0.55694,0.60730
1991,Urban regions,male,Agree completely,0.06393,43,641,0.04498,0.08288
1991,Urban regions,male,Agree,0.07864,45,641,0.05779,0.09950
1991,Urban regions,male,Disagree,0.26462,157,641,0.23044,0.29880
1991,Urban regions,male,Disagree completely,0.59281,396,641,0.55474,0.63087
1991,Urban regions,female,Agree completely,0.12341,75,698,0.09899,0.14783
1991,Urban regions,female,Agree,0.13765,81,698,0.11207,0.16323
1991,Urban regions,female,Disagree,0.26335,181,698,0.23066,0.29605
1991,Urban regions,female,Disagree completely,0.47559,361,698,0.43851,0.51266
1991,Rural regions,male,Agree completely,0.06848,85,1301,0.05475,0.08221
1991,Rural regions,male,Agree,0.07106,78,1301,0.05710,0.08503
1991,Rural regions,male,Disagree,0.23617,300,1301,0.21308,0.25926
1991,Rural regions,male,Disagree completely,0.62428,838,1301,0.59795,0.65061
1991,Rural regions,female,Agree completely,0.08763,121,1409,0.07286,0.10240
1991,Rural regions,female,Agree,0.13570,160,1409,0.11781,0.15358
1991,Rural regions,female,Disagree,0.25633,347,1409,0.23352,0.27913
1991,Rural regions,female,Disagree completely,0.52035,781,1409,0.49425,0.54644
1992,No answer / don't know,male,Disagree completely,0.71275,41,41,0.57252,0.85297
1992,No answer / don't know,female,Disagree completely,0.49251,33,33,0.31929,0.66573
1992,Urban regions,male,Agree completely,0.06615,194,3103,0.05741,0.07490
1992,Urban regions,male,Agree,0.07859,221,3103,0.06912,0.08806
1992,Urban regions,male,Disagree,0.26779,813,3103,0.25221,0.28337
1992,Urban regions,male,Disagree completely,0.58747,1875,3103,0.57014,0.60479
1992,Urban regions,female,Agree completely,0.09274,295,3485,0.08311,0.10237
1992,Urban regions,female,Agree,0.14942,455,3485,0.13758,0.16125
1992,Urban regions,female,Disagree,0.28503,990,3485,0.27004,0.30002
1992,Urban regions,female,Disagree completely,0.47282,1745,3485,0.45624,0.48940
1992,Rural regions,male,Agree completely,0.07056,129,2039,0.05944,0.08168
1992,Rural regions,male,Agree,0.09944,167,2039,0.08645,0.11244
1992,Rural regions,male,Disagree,0.30403,582,2039,0.28406,0.32400
1992,Rural regions,male,Disagree completely,0.52597,1161,2039,0.50429,0.54765
1992,Rural regions,female,Agree completely,0.09890,192,2189,0.08639,0.11141
1992,Rural regions,female,Agree,0.16654,298,2189,0.15093,0.18215
1992,Rural regions,female,Disagree,0.28051,625,2189,0.26168,0.29933
1992,Rural regions,female,Disagree completely,0.45405,1074,2189,0.43319,0.47491
1993,Urban regions,male,Agree completely,0.07032,258,4164,0.06256,0.07809
1993,Urban regions,male,Agree,0.10848,426,4164,0.09903,0.11793
1993,Urban regions,male,Disagree,0.27890,1142,4164,0.26527,0.29252
1993,Urban regions,male,Disagree completely,0.54230,2338,4164,0.52717,0.55743
1993,Urban regions,female,Agree completely,0.08836,347,4380,0.07995,0.09677
1993,Urban regions,female,Agree,0.15765,642,4380,0.14686,0.16845
1993,Urban regions,female,Disagree,0.29477,1233,4380,0.28126,0.30827
1993,Urban regions,female,Disagree completely,0.45922,2158,4380,0.44446,0.47398
1993,Rural regions,male,Agree completely,0.08022,153,2160,0.06876,0.09167
1993,Rural regions,male,Agree,0.10908,196,2160,0.09593,0.12223
1993,Rural regions,male,Disagree,0.29861,618,2160,0.27930,0.31791
1993,Rural regions,male,Disagree completely,0.51210,1193,2160,0.49101,0.53318
1993,Rural regions,female,Agree completely,0.11281,215,2316,0.09992,0.12569
1993,Rural regions,female,Agree,0.17532,364,2316,0.15983,0.19081
1993,Rural regions,female,Disagree,0.27345,628,2316,0.25530,0.29161
1993,Rural regions,female,Disagree completely,0.43841,1109,2316,0.41820,0.45863
1995,Urban regions,male,Agree completely,0.06517,225,4173,0.05768,0.07266
1995,Urban regions,male,Agree,0.11283,434,4173,0.10323,0.12244
1995,Urban regions,male,Disagree,0.31821,1264,4173,0.30408,0.33235
1995,Urban regions,male,Disagree completely,0.50379,2250,4173,0.48861,0.51896
1995,Urban regions,female,Agree completely,0.09816,379,4508,0.08947,0.10684
1995,Urban regions,female,Agree,0.17474,706,4508,0.16366,0.18583
1995,Urban regions,female,Disagree,0.31848,1411,4508,0.30488,0.33208
1995,Urban regions,female,Disagree completely,0.40862,2012,4508,0.39427,0.42298
1995,Rural regions,male,Agree completely,0.06329,115,2194,0.05310,0.07348
1995,Rural regions,male,Agree,0.09562,192,2194,0.08332,0.10793
1995,Rural regions,male,Disagree,0.36136,764,2194,0.34125,0.38147
1995,Rural regions,male,Disagree completely,0.47973,1123,2194,0.45882,0.50064
1995,Rural regions,female,Agree completely,0.10623,191,2331,0.09371,0.11874
1995,Rural regions,female,Agree,0.17083,339,2331,0.15555,0.18611
1995,Rural regions,female,Disagree,0.32943,796,2331,0.31034,0.34851
1995,Rural regions,female,Disagree completely,0.39352,1005,2331,0.37368,0.41336
1996,Urban regions,male,Agree completely,0.05803,200,4087,0.05086,0.06520
1996,Urban regions,male,Agree,0.10911,410,4087,0.09955,0.11867
1996,Urban regions,male,Disagree,0.32412,1280,4087,0.30976,0.33847
1996,Urban regions,male,Disagree completely,0.50874,2197,4087,0.49341,0.52407
1996,Urban regions,female,Agree completely,0.08337,326,4423,0.07522,0.09152
1996,Urban regions,female,Agree,0.16193,660,4423,0.15107,0.17278
1996,Urban regions,female,Disagree,0.33526,1442,4423,0.32134,0.34917
1996,Urban regions,female,Disagree completely,0.41945,1995,4423,0.40490,0.43399
1996,Rural regions,male,Agree completely,0.05917,123,2187,0.04928,0.06906
1996,Rural regions,male,Agree,0.11407,205,2187,0.10074,0.12740
1996,Rural regions,male,Disagree,0.35024,750,2187,0.33024,0.37023
1996,Rural regions,male,Disagree completely,0.47652,1109,2187,0.45559,0.49746
1996,Rural regions,female,Agree completely,0.09264,162,2310,0.08082,0.10447
1996,Rural regions,female,Agree,0.17835,340,2310,0.16274,0.19396
1996,Rural regions,female,Disagree,0.33728,826,2310,0.31799,0.35656
1996,Rural regions,female,Disagree completely,0.39173,982,2310,0.37182,0.41164
1997,Urban regions,male,Agree completely,0.06357,212,4024,0.05603,0.07110
1997,Urban regions,male,Agree,0.10349,358,4024,0.09408,0.11291
1997,Urban regions,male,Disagree,0.29157,1179,4024,0.27753,0.30562
1997,Urban regions,male,Disagree completely,0.54137,2275,4024,0.52597,0.55677
1997,Urban regions,female,Agree completely,0.08932,310,4307,0.08080,0.09784
1997,Urban regions,female,Agree,0.16221,615,4307,0.15120,0.17322
1997,Urban regions,female,Disagree,0.30117,1311,4307,0.28747,0.31487
1997,Urban regions,female,Disagree completely,0.44730,2071,4307,0.43244,0.46215
1997,Rural regions,male,Agree completely,0.07205,118,2145,0.06111,0.08300
1997,Rural regions,male,Agree,0.09273,179,2145,0.08045,0.10500
1997,Rural regions,male,Disagree,0.31663,674,2145,0.29694,0.33632
1997,Rural regions,male,Disagree completely,0.51860,1174,2145,0.49745,0.53975
1997,Rural regions,female,Agree completely,0.10552,173,2273,0.09289,0.11816
1997,Rural regions,female,Agree,0.15188,301,2273,0.13713,0.16664
1997,Rural regions,female,Disagree,0.33027,793,2273,0.31093,0.34961
1997,Rural regions,female,Disagree completely,0.41232,1006,2273,0.39208,0.43256
2008,Urban regions,male,Agree completely,0.06538,316,6001,0.05913,0.07164
2008,Urban regions,male,Agree,0.12631,624,6001,0.11790,0.13471
2008,Urban regions,male,Disagree,0.38685,2252,6001,0.37452,0.39917
2008,Urban regions,male,Disagree completely,0.42146,2809,6001,0.40897,0.43396
2008,Urban regions,female,Agree completely,0.08255,465,6655,0.07593,0.08916
2008,Urban regions,female,Agree,0.17715,1038,6655,0.16797,0.18632
2008,Urban regions,female,Disagree,0.37408,2481,6655,0.36245,0.38570
2008,Urban regions,female,Disagree completely,0.36623,2671,6655,0.35465,0.37780
2008,Rural regions,male,Agree completely,0.06391,170,3174,0.05540,0.07242
2008,Rural regions,male,Agree,0.13447,372,3174,0.12260,0.14634
2008,Rural regions,male,Disagree,0.42515,1342,3174,0.40795,0.44235
2008,Rural regions,male,Disagree completely,0.37647,1290,3174,0.35961,0.39333
2008,Rural regions,female,Agree completely,0.08170,239,3411,0.07251,0.09090
2008,Rural regions,female,Agree,0.17200,531,3411,0.15934,0.18467
2008,Rural regions,female,Disagree,0.40471,1413,3411,0.38824,0.42118
2008,Rural regions,female,Disagree completely,0.34158,1228,3411,0.32566,0.35750
2013,Urban regions,male,Agree completely,0.04092,206,5600,0.03573,0.04611
2013,Urban regions,male,Agree,0.10626,520,5600,0.09819,0.11433
2013,Urban regions,male,Disagree,0.39794,2136,5600,0.38511,0.41076
2013,Urban regions,male,Disagree completely,0.45489,2738,5600,0.44184,0.46793
2013,Urban regions,female,Agree completely,0.06003,333,6430,0.05423,0.06584
2013,Urban regions,female,Agree,0.13802,829,6430,0.12959,0.14646
2013,Urban regions,female,Disagree,0.39489,2494,6430,0.38294,0.40684
2013,Urban regions,female,Disagree completely,0.40705,2774,6430,0.39505,0.41906
2013,Rural regions,male,Agree completely,0.04750,129,3202,0.04013,0.05487
2013,Rural regions,male,Agree,0.11024,312,3202,0.09939,0.12109
2013,Rural regions,male,Disagree,0.44324,1318,3202,0.42603,0.46045
2013,Rural regions,male,Disagree completely,0.39902,1443,3202,0.38206,0.41598
2013,Rural regions,female,Agree completely,0.07026,217,3563,0.06187,0.07866
2013,Rural regions,female,Agree,0.14095,448,3563,0.12952,0.15237
2013,Rural regions,female,Disagree,0.40819,1461,3563,0.39205,0.42433
2013,Rural regions,female,Disagree completely,0.38060,1437,3563,0.36465,0.39654
2018,Urban regions,male,Agree completely,0.05115,350,7605,0.04620,0.05610
2018,Urban regions,male,Agree,0.13400,907,7605,0.12635,0.14166
