"plh0189","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","maennlich","1","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","weiblich","1","","",""
"Stimmt ganz u.gar","1990","Hauptschule","maennlich","53","0.0770796843871506","0.0575569529492591","0.0966024158250421"
"Stimmt ganz u.gar","1990","Hauptschule","weiblich","121","","",""
"Stimmt ganz u.gar","1990","Realschule","maennlich","56","0.0720207614810951","0.0543692268297103","0.0896722961324799"
"Stimmt ganz u.gar","1990","Realschule","weiblich","63","0.0837419290260394","0.0637299715736582","0.103753886478421"
"Stimmt ganz u.gar","1990","(Fach-)Abitur","maennlich","5","0.0431580928724635","-0.00479037807299849","0.0911065638179254"
"Stimmt ganz u.gar","1990","(Fach-)Abitur","weiblich","6","0.108863700296953","0.0300528380275097","0.187674562566396"
"Stimmt ganz u.gar","1990","AkademikerIn","maennlich","27","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","weiblich","44","0.084316804148222","0.0607716850950683","0.107861923201376"
"Stimmt eher","1990","(noch) kein Abschluss","maennlich","4","0.163373090198422","0.0154627122640749","0.31128346813277"
"Stimmt eher","1990","(noch) kein Abschluss","weiblich","1","","",""
"Stimmt eher","1990","Hauptschule","maennlich","52","0.0779414182540001","0.0583190273866803","0.0975638091213199"
"Stimmt eher","1990","Hauptschule","weiblich","120","","",""
"Stimmt eher","1990","Realschule","maennlich","41","0.0566555110094114","0.0408706513856225","0.0724403706332003"
"Stimmt eher","1990","Realschule","weiblich","75","0.105307616093983","0.0831319872162348","0.127483244971731"
"Stimmt eher","1990","(Fach-)Abitur","maennlich","5","0.0861354231843113","0.0199358234884282","0.152335022880194"
"Stimmt eher","1990","(Fach-)Abitur","weiblich","7","0.145240436416706","0.0560869722754039","0.234393900558007"
"Stimmt eher","1990","AkademikerIn","maennlich","23","","",""
"Stimmt eher","1990","AkademikerIn","weiblich","61","0.135246335878423","0.106267551768281","0.164225119988566"
"Stimmt eher nicht","1990","(noch) kein Abschluss","maennlich","3","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","weiblich","6","0.3857848907756","0.172448006410516","0.599121775140684"
"Stimmt eher nicht","1990","Hauptschule","maennlich","138","","",""
"Stimmt eher nicht","1990","Hauptschule","weiblich","175","","",""
"Stimmt eher nicht","1990","Realschule","maennlich","166","","",""
"Stimmt eher nicht","1990","Realschule","weiblich","153","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","maennlich","24","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","weiblich","16","","",""
"Stimmt eher nicht","1990","AkademikerIn","maennlich","85","0.182441966684552","0.146798372714194","0.21808556065491"
"Stimmt eher nicht","1990","AkademikerIn","weiblich","115","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","maennlich","16","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","weiblich","12","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","maennlich","474","0.644261804262392","0.609220121428239","0.679303487096544"
"Stimmt ganz u.gar nicht","1990","Hauptschule","weiblich","521","0.523482902420073","0.491503614409801","0.555462190430345"
"Stimmt ganz u.gar nicht","1990","Realschule","maennlich","561","0.669468882386588","0.637350337698307","0.701587427074869"
"Stimmt ganz u.gar nicht","1990","Realschule","weiblich","445","0.599801707557024","0.564405995914526","0.635197419199523"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","maennlich","35","0.568218758850857","0.451346021936984","0.68509149576473"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","weiblich","31","0.516489799575444","0.390043489447472","0.642936109703416"
"Stimmt ganz u.gar nicht","1990","AkademikerIn","maennlich","316","0.691620911901366","0.648998665238741","0.734243158563991"
"Stimmt ganz u.gar nicht","1990","AkademikerIn","weiblich","315","0.571314697221645","0.529379547743676","0.613249846699615"
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","maennlich","2","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","weiblich","1","","",""
"Stimmt ganz u.gar","1991","Hauptschule","maennlich","51","0.0811669375833356","0.0602049634672012","0.10212891169947"
"Stimmt ganz u.gar","1991","Hauptschule","weiblich","98","0.121563308347124","0.0993986346273086","0.143727982066939"
"Stimmt ganz u.gar","1991","Realschule","maennlich","52","0.063892646459224","0.0468387817880806","0.0809465111303675"
"Stimmt ganz u.gar","1991","Realschule","weiblich","57","0.0780224543092429","0.0583357371429186","0.0977091714755672"
"Stimmt ganz u.gar","1991","(Fach-)Abitur","maennlich","6","0.058304378182613","0.00177398802369819","0.114834768341528"
"Stimmt ganz u.gar","1991","(Fach-)Abitur","weiblich","5","0.12589187275975","0.0397742387855644","0.212009506733936"
"Stimmt ganz u.gar","1991","AkademikerIn","maennlich","16","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","weiblich","37","0.0733775613731216","0.0507912061565496","0.0959639165896937"
"Stimmt eher","1991","(noch) kein Abschluss","maennlich","1","","",""
