year,age_gr,pgisced97,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,No answer / don't know,Disagree completely,0.42947,31,31,0.25233,0.60660
1992,17-29 y.,Pre-primary Level,Disagree,0.42669,63,122,0.33856,0.51482
1992,17-29 y.,Pre-primary Level,Disagree completely,0.43769,59,122,0.34930,0.52609
1992,17-29 y.,Lower Secondary Level,Agree,0.10314,55,540,0.07746,0.12882
1992,17-29 y.,Lower Secondary Level,Disagree,0.35710,201,540,0.31665,0.39755
1992,17-29 y.,Lower Secondary Level,Disagree completely,0.48983,284,540,0.44763,0.53204
1992,17-29 y.,Upper Secondary Level,Agree completely,0.04684,70,1482,0.03608,0.05760
1992,17-29 y.,Upper Secondary Level,Agree,0.10059,135,1482,0.08527,0.11590
1992,17-29 y.,Upper Secondary Level,Disagree,0.34379,487,1482,0.31960,0.36799
1992,17-29 y.,Upper Secondary Level,Disagree completely,0.50878,790,1482,0.48332,0.53424
1992,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.46974,64,125,0.38189,0.55759
1992,17-29 y.,Post-secondary Non-tertiary Level,Disagree completely,0.42457,61,125,0.33757,0.51157
1992,17-29 y.,First Stage of Tertiary Education,Disagree completely,0.67591,63,63,0.55941,0.79242
1992,17-29 y.,Second Stage of Tertiary Education,Disagree,0.43383,67,143,0.35232,0.51535
1992,17-29 y.,Second Stage of Tertiary Education,Disagree completely,0.44284,76,143,0.36114,0.52454
1992,30-45 y.,Lower Secondary Level,Disagree,0.29281,79,215,0.23184,0.35378
1992,30-45 y.,Lower Secondary Level,Disagree completely,0.48319,136,215,0.41624,0.55015
1992,30-45 y.,Upper Secondary Level,Agree completely,0.07303,152,2053,0.06177,0.08429
1992,30-45 y.,Upper Secondary Level,Agree,0.10020,191,2053,0.08721,0.11319
1992,30-45 y.,Upper Secondary Level,Disagree,0.26348,516,2053,0.24442,0.28254
1992,30-45 y.,Upper Secondary Level,Disagree completely,0.56328,1194,2053,0.54182,0.58474
1992,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.42931,39,90,0.32647,0.53215
1992,30-45 y.,Post-secondary Non-tertiary Level,Disagree completely,0.38115,51,90,0.28025,0.48205
1992,30-45 y.,First Stage of Tertiary Education,Disagree,0.30017,86,265,0.24489,0.35546
1992,30-45 y.,First Stage of Tertiary Education,Disagree completely,0.55355,179,265,0.49358,0.61352
1992,30-45 y.,Second Stage of Tertiary Education,Agree completely,0.06994,49,811,0.05237,0.08750
1992,30-45 y.,Second Stage of Tertiary Education,Agree,0.07727,56,811,0.05888,0.09566
1992,30-45 y.,Second Stage of Tertiary Education,Disagree,0.31567,232,811,0.28366,0.34768
1992,30-45 y.,Second Stage of Tertiary Education,Disagree completely,0.53712,474,811,0.50278,0.57146
1992,46-65 y.,Lower Secondary Level,Agree completely,0.09366,56,637,0.07102,0.11631
1992,46-65 y.,Lower Secondary Level,Agree,0.14737,95,637,0.11983,0.17492
1992,46-65 y.,Lower Secondary Level,Disagree,0.27507,169,637,0.24036,0.30977
1992,46-65 y.,Lower Secondary Level,Disagree completely,0.48390,317,637,0.44506,0.52274
1992,46-65 y.,Upper Secondary Level,Agree completely,0.09720,179,1779,0.08343,0.11097
1992,46-65 y.,Upper Secondary Level,Agree,0.10134,170,1779,0.08732,0.11537
1992,46-65 y.,Upper Secondary Level,Disagree,0.23820,410,1779,0.21839,0.25800
1992,46-65 y.,Upper Secondary Level,Disagree completely,0.56326,1020,1779,0.54021,0.58631
1992,46-65 y.,First Stage of Tertiary Education,Disagree,0.27940,69,218,0.21970,0.33910
1992,46-65 y.,First Stage of Tertiary Education,Disagree completely,0.56359,149,218,0.49760,0.62957
1992,46-65 y.,Second Stage of Tertiary Education,Agree completely,0.08196,44,530,0.05858,0.10533
1992,46-65 y.,Second Stage of Tertiary Education,Agree,0.11299,56,530,0.08601,0.13997
1992,46-65 y.,Second Stage of Tertiary Education,Disagree,0.24774,125,530,0.21095,0.28453
1992,46-65 y.,Second Stage of Tertiary Education,Disagree completely,0.55731,305,530,0.51498,0.59964
