year,sampreg,sex,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,West,male,Agree completely,0.06677,195,3313,0.05827,0.07527
1992,West,male,Agree,0.08451,247,3313,0.07504,0.09398
1992,West,male,Disagree,0.28284,912,3313,0.26750,0.29817
1992,West,male,Disagree completely,0.56588,1959,3313,0.54900,0.58276
1992,West,female,Agree completely,0.09420,302,3662,0.08474,0.10366
1992,West,female,Agree,0.15912,506,3662,0.14727,0.17097
1992,West,female,Disagree,0.28522,1067,3662,0.27059,0.29985
1992,West,female,Disagree completely,0.46146,1787,3662,0.44531,0.47761
1992,East,male,Agree completely,0.07154,132,1885,0.05990,0.08318
1992,East,male,Agree,0.08748,143,1885,0.07472,0.10023
1992,East,male,Disagree,0.26653,492,1885,0.24656,0.28650
1992,East,male,Disagree completely,0.57446,1118,1885,0.55213,0.59678
1992,East,female,Agree completely,0.09651,193,2074,0.08380,0.10922
1992,East,female,Agree,0.13928,253,2074,0.12437,0.15418
1992,East,female,Disagree,0.27706,563,2074,0.25779,0.29632
1992,East,female,Disagree completely,0.48716,1065,2074,0.46564,0.50867
1993,West,male,Agree completely,0.07544,304,4516,0.06773,0.08314
1993,West,male,Agree,0.11234,468,4516,0.10313,0.12155
1993,West,male,Disagree,0.28808,1266,4516,0.27487,0.30128
1993,West,male,Disagree completely,0.52415,2478,4516,0.50958,0.53871
1993,West,female,Agree completely,0.09657,397,4692,0.08812,0.10502
1993,West,female,Agree,0.16184,713,4692,0.15130,0.17238
1993,West,female,Disagree,0.29751,1348,4692,0.28443,0.31059
1993,West,female,Disagree completely,0.44408,2234,4692,0.42986,0.45830
1993,East,male,Agree completely,0.06537,107,1808,0.05397,0.07677
1993,East,male,Agree,0.09388,154,1808,0.08043,0.10733
1993,East,male,Disagree,0.27310,494,1808,0.25255,0.29364
1993,East,male,Disagree completely,0.56765,1053,1808,0.54481,0.59049
1993,East,female,Agree completely,0.09404,165,2004,0.08126,0.10683
1993,East,female,Agree,0.16868,293,2004,0.15228,0.18508
1993,East,female,Disagree,0.25058,513,2004,0.23160,0.26956
1993,East,female,Disagree completely,0.48670,1033,2004,0.46481,0.50858
1995,West,male,Agree completely,0.06244,232,4623,0.05547,0.06942
1995,West,male,Agree,0.11071,475,4623,0.10166,0.11975
1995,West,male,Disagree,0.32796,1432,4623,0.31443,0.34150
1995,West,male,Disagree completely,0.49888,2484,4623,0.48447,0.51330
1995,West,female,Agree completely,0.10196,409,4908,0.09350,0.11043
1995,West,female,Agree,0.17591,770,4908,0.16526,0.18656
1995,West,female,Disagree,0.32349,1560,4908,0.31040,0.33658
