year,age_gr,sex,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,male,Agree completely,0.04545,56,1330,0.03425,0.05665
1992,17-29 y.,male,Agree,0.08671,103,1330,0.07158,0.10184
1992,17-29 y.,male,Disagree,0.35727,448,1330,0.33150,0.38303
1992,17-29 y.,male,Disagree completely,0.51057,723,1330,0.48370,0.53745
1992,17-29 y.,female,Agree completely,0.04388,63,1367,0.03301,0.05474
1992,17-29 y.,female,Agree,0.11385,142,1367,0.09701,0.13070
1992,17-29 y.,female,Disagree,0.36620,501,1367,0.34066,0.39175
1992,17-29 y.,female,Disagree completely,0.47607,661,1367,0.44958,0.50255
1992,30-45 y.,male,Agree completely,0.07376,114,1757,0.06153,0.08598
1992,30-45 y.,male,Agree,0.06957,106,1757,0.05767,0.08146
1992,30-45 y.,male,Disagree,0.27749,463,1757,0.25655,0.29844
1992,30-45 y.,male,Disagree completely,0.57918,1074,1757,0.55609,0.60228
1992,30-45 y.,female,Agree completely,0.07935,148,1844,0.06701,0.09169
1992,30-45 y.,female,Agree,0.12414,203,1844,0.10909,0.13920
1992,30-45 y.,female,Disagree,0.29218,501,1844,0.27142,0.31295
1992,30-45 y.,female,Disagree completely,0.50432,992,1844,0.48150,0.52715
1992,46-65 y.,male,Agree completely,0.07071,112,1586,0.05809,0.08333
1992,46-65 y.,male,Agree,0.08054,122,1586,0.06715,0.09394
1992,46-65 y.,male,Disagree,0.25313,382,1586,0.23173,0.27454
1992,46-65 y.,male,Disagree completely,0.59561,970,1586,0.57145,0.61977
1992,46-65 y.,female,Agree completely,0.11040,184,1660,0.09532,0.12548
1992,46-65 y.,female,Agree,0.14164,222,1660,0.12486,0.15842
1992,46-65 y.,female,Disagree,0.25171,409,1660,0.23082,0.27259
1992,46-65 y.,female,Disagree completely,0.49625,845,1660,0.47219,0.52031
1992,66 and older,male,Agree completely,0.08522,45,525,0.06131,0.10912
1992,66 and older,male,Agree,0.12659,59,525,0.09812,0.15506
1992,66 and older,male,Disagree,0.21457,111,525,0.17942,0.24972
1992,66 and older,male,Disagree completely,0.57362,310,525,0.53128,0.61597
1992,66 and older,female,Agree completely,0.13559,100,865,0.11276,0.15842
1992,66 and older,female,Agree,0.24398,192,865,0.21534,0.27262
1992,66 and older,female,Disagree,0.24413,219,865,0.21549,0.27278
