year,bula_h,sex,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Berlin,male,Disagree completely,0.63646,90,90,0.53652,0.73639
1990,Berlin,female,Disagree completely,0.47336,87,87,0.36784,0.57889
1990,Brandenburg,male,Agree completely,0.10761,36,333,0.07427,0.14094
1990,Brandenburg,male,Disagree,0.23017,78,333,0.18489,0.27545
1990,Brandenburg,male,Disagree completely,0.59514,219,333,0.54233,0.64794
1990,Brandenburg,female,Agree completely,0.12889,46,369,0.09466,0.16313
1990,Brandenburg,female,Agree,0.11176,36,369,0.07957,0.14395
1990,Brandenburg,female,Disagree,0.20934,76,369,0.16778,0.25091
1990,Brandenburg,female,Disagree completely,0.55001,211,369,0.49918,0.60084
1990,Mecklenburg-Western Pomerania,male,Disagree,0.18743,51,223,0.13609,0.23876
1990,Mecklenburg-Western Pomerania,male,Disagree completely,0.71239,172,223,0.65284,0.77193
1990,Mecklenburg-Western Pomerania,female,Disagree,0.24502,64,216,0.18753,0.30251
1990,Mecklenburg-Western Pomerania,female,Disagree completely,0.59123,152,216,0.52551,0.65694
1990,Saxony,male,Agree completely,0.06453,44,626,0.04527,0.08380
1990,Saxony,male,Agree,0.07444,38,626,0.05386,0.09502
1990,Saxony,male,Disagree,0.21259,128,626,0.18051,0.24467
1990,Saxony,male,Disagree completely,0.64844,416,626,0.61100,0.68587
1990,Saxony,female,Agree completely,0.11136,74,695,0.08796,0.13477
1990,Saxony,female,Agree,0.14796,88,695,0.12154,0.17438
1990,Saxony,female,Disagree,0.22146,150,695,0.19056,0.25235
1990,Saxony,female,Disagree completely,0.51922,383,695,0.48205,0.55640
1990,Saxony-Anhalt,male,Disagree,0.17570,70,332,0.13470,0.21669
1990,Saxony-Anhalt,male,Disagree completely,0.68784,262,332,0.63792,0.73776
1990,Saxony-Anhalt,female,Agree completely,0.10031,38,419,0.07151,0.12911
1990,Saxony-Anhalt,female,Agree,0.14357,53,419,0.10995,0.17718
1990,Saxony-Anhalt,female,Disagree,0.18360,80,419,0.14649,0.22072
1990,Saxony-Anhalt,female,Disagree completely,0.57252,248,419,0.52509,0.61994
1990,Thuringa,male,Disagree,0.18893,67,312,0.14542,0.23243
1990,Thuringa,male,Disagree completely,0.69441,245,312,0.64321,0.74561
1990,Thuringa,female,Agree completely,0.11419,37,392,0.08267,0.14572
1990,Thuringa,female,Agree,0.10601,43,392,0.07549,0.13652
1990,Thuringa,female,Disagree,0.17258,69,392,0.13512,0.21004
1990,Thuringa,female,Disagree completely,0.60722,243,392,0.55881,0.65562
1991,Berlin,male,Disagree completely,0.63287,88,88,0.53158,0.73416
1991,Berlin,female,Disagree completely,0.53479,80,80,0.42480,0.64478
1991,Brandenburg,male,Disagree,0.28020,85,290,0.22842,0.33198
1991,Brandenburg,male,Disagree completely,0.58216,205,290,0.52530,0.63903
1991,Brandenburg,female,Agree,0.17011,45,320,0.12888,0.21134
1991,Brandenburg,female,Disagree,0.23600,80,320,0.18940,0.28259
1991,Brandenburg,female,Disagree completely,0.51243,195,320,0.45758,0.56729
1991,Mecklenburg-Western Pomerania,male,Disagree,0.21348,50,196,0.15597,0.27099
