year,age_gr,migback,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,No migration background,Agree completely,0.04432,112,2564,0.03635,0.05229
1992,17-29 y.,No migration background,Agree,0.09915,228,2564,0.08758,0.11072
1992,17-29 y.,No migration background,Disagree,0.36015,897,2564,0.34157,0.37874
1992,17-29 y.,No migration background,Disagree completely,0.49638,1327,2564,0.47702,0.51573
1992,17-29 y.,Direct migration background,Disagree,0.40727,32,67,0.28873,0.52581
1992,17-29 y.,Direct migration background,Disagree completely,0.45130,35,67,0.33125,0.57136
1992,30-45 y.,No migration background,Agree completely,0.07458,246,3432,0.06579,0.08337
1992,30-45 y.,No migration background,Agree,0.09775,294,3432,0.08781,0.10769
1992,30-45 y.,No migration background,Disagree,0.28329,917,3432,0.26822,0.29837
1992,30-45 y.,No migration background,Disagree completely,0.54437,1975,3432,0.52771,0.56104
1992,30-45 y.,Direct migration background,Disagree,0.31529,42,124,0.23317,0.39740
1992,30-45 y.,Direct migration background,Disagree completely,0.50921,82,124,0.42086,0.59756
1992,46-65 y.,No migration background,Agree completely,0.09329,282,3002,0.08288,0.10369
1992,46-65 y.,No migration background,Agree,0.11089,314,3002,0.09966,0.12213
1992,46-65 y.,No migration background,Disagree,0.24765,719,3002,0.23221,0.26309
1992,46-65 y.,No migration background,Disagree completely,0.54817,1687,3002,0.53037,0.56598
1992,46-65 y.,Direct migration background,Disagree,0.30831,71,196,0.24350,0.37313
1992,46-65 y.,Direct migration background,Disagree completely,0.50487,125,196,0.43470,0.57505
1992,66 and older,No migration background,Agree completely,0.10976,129,1288,0.09268,0.12684
1992,66 and older,No migration background,Agree,0.20565,233,1288,0.18356,0.22773
1992,66 and older,No migration background,Disagree,0.23987,310,1288,0.21654,0.26320
1992,66 and older,No migration background,Disagree completely,0.44473,616,1288,0.41758,0.47188
1992,66 and older,Direct migration background,Disagree completely,0.48099,47,47,0.33660,0.62537
1993,17-29 y.,No migration background,Agree completely,0.05549,131,2465,0.04645,0.06453
1993,17-29 y.,No migration background,Agree,0.12104,276,2465,0.10816,0.13392
1993,17-29 y.,No migration background,Disagree,0.32171,767,2465,0.30327,0.34016
1993,17-29 y.,No migration background,Disagree completely,0.50176,1291,2465,0.48202,0.52150
1993,17-29 y.,Direct migration background,Agree completely,0.08302,36,580,0.06055,0.10550
1993,17-29 y.,Direct migration background,Agree,0.15134,86,580,0.12215,0.18053
1993,17-29 y.,Direct migration background,Disagree,0.27902,157,580,0.24249,0.31556
1993,17-29 y.,Direct migration background,Disagree completely,0.48661,301,580,0.44590,0.52733
1993,17-29 y.,Indirect migration background,Agree,0.13732,50,400,0.10355,0.17109
1993,17-29 y.,Indirect migration background,Disagree,0.32073,127,400,0.27493,0.36653
1993,17-29 y.,Indirect migration background,Disagree completely,0.47850,223,400,0.42948,0.52751
1993,30-45 y.,No migration background,Agree completely,0.06359,218,3401,0.05539,0.07179
1993,30-45 y.,No migration background,Agree,0.11546,334,3401,0.10471,0.12620
1993,30-45 y.,No migration background,Disagree,0.29038,935,3401,0.27512,0.30564
1993,30-45 y.,No migration background,Disagree completely,0.53057,1914,3401,0.51380,0.54735
1993,30-45 y.,Direct migration background,Agree completely,0.05688,52,745,0.04023,0.07352
1993,30-45 y.,Direct migration background,Agree,0.11302,94,745,0.09027,0.13577
1993,30-45 y.,Direct migration background,Disagree,0.32628,203,745,0.29259,0.35997
1993,30-45 y.,Direct migration background,Disagree completely,0.50383,396,745,0.46790,0.53975
1993,46-65 y.,No migration background,Agree completely,0.09662,261,2938,0.08594,0.10731
1993,46-65 y.,No migration background,Agree,0.13131,360,2938,0.11909,0.14352
1993,46-65 y.,No migration background,Disagree,0.27193,768,2938,0.25584,0.28802
1993,46-65 y.,No migration background,Disagree completely,0.50014,1549,2938,0.48206,0.51822
1993,46-65 y.,Direct migration background,Agree completely,0.09697,86,976,0.07840,0.11555
1993,46-65 y.,Direct migration background,Agree,0.16432,168,976,0.14106,0.18759
1993,46-65 y.,Direct migration background,Disagree,0.28709,272,976,0.25870,0.31549
1993,46-65 y.,Direct migration background,Disagree completely,0.45161,450,976,0.42037,0.48284
1993,66 and older,No migration background,Agree completely,0.13249,149,1297,0.11403,0.15095
1993,66 and older,No migration background,Agree,0.18493,218,1297,0.16379,0.20607
1993,66 and older,No migration background,Disagree,0.26046,339,1297,0.23657,0.28436
1993,66 and older,No migration background,Disagree completely,0.42212,591,1297,0.39523,0.44901
1993,66 and older,Direct migration background,Agree,0.21357,35,137,0.14470,0.28245
1993,66 and older,Direct migration background,Disagree,0.23583,40,137,0.16448,0.30718
