year,regtyp,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Urban regions,Strongly agree,0.05681,1009,14656,0.05306,0.06056
2003,Urban regions,Agree,0.45191,8231,14656,0.44386,0.45997
2003,Urban regions,Disagree,0.27222,4695,14656,0.26501,0.27942
2003,Urban regions,Strongly disagree,0.04551,721,14656,0.04214,0.04889
2003,Rural regions,Strongly agree,0.04553,398,7392,0.04078,0.05029
2003,Rural regions,Agree,0.43788,3928,7392,0.42657,0.44919
2003,Rural regions,Disagree,0.29625,2693,7392,0.28584,0.30666
2003,Rural regions,Strongly disagree,0.04972,373,7392,0.04476,0.05468
2008,Urban regions,Strongly agree,0.04798,792,12626,0.04425,0.05170
2008,Urban regions,Agree,0.45151,7170,12626,0.44283,0.46019
2008,Urban regions,Disagree,0.29007,4080,12626,0.28215,0.29798
2008,Urban regions,Strongly disagree,0.04387,584,12626,0.04030,0.04744
2008,Rural regions,Strongly agree,0.04141,324,6632,0.03661,0.04620
2008,Rural regions,Agree,0.43835,3544,6632,0.42641,0.45030
2008,Rural regions,Disagree,0.31728,2439,6632,0.30608,0.32849
2008,Rural regions,Strongly disagree,0.04551,325,6632,0.04049,0.05052
2013,Urban regions,Strongly agree,0.05183,1183,16123,0.04841,0.05525
2013,Urban regions,Agree,0.44816,9953,16123,0.44048,0.45583
2013,Urban regions,Disagree,0.21638,4444,16123,0.21002,0.22274
2013,Urban regions,Strongly disagree,0.02717,543,16123,0.02466,0.02968
2013,Rural regions,Strongly agree,0.04540,571,9293,0.04117,0.04964
2013,Rural regions,Agree,0.45329,5395,9293,0.44317,0.46341
2013,Rural regions,Disagree,0.26317,2935,9293,0.25422,0.27212
2013,Rural regions,Strongly disagree,0.03429,392,9293,0.03059,0.03799
2018,Urban regions,Strongly agree,0.06467,1843,18877,0.06116,0.06818
2018,Urban regions,Agree,0.50877,11305,18877,0.50164,0.51591
2018,Urban regions,Disagree,0.23009,4755,18877,0.22408,0.23609
2018,Urban regions,Strongly disagree,0.03396,974,18877,0.03137,0.03654
2018,Rural regions,Strongly agree,0.05074,759,9789,0.04639,0.05509
2018,Rural regions,Agree,0.50668,5801,9789,0.49678,0.51659
2018,Rural regions,Disagree,0.25234,2765,9789,0.24374,0.26095
2018,Rural regions,Strongly disagree,0.03052,464,9789,0.02711,0.03392
