year,quintil_oecd,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Strongly agree,0.05394,218,3364,0.04631,0.06158
2003,1st Quintile,Agree,0.37067,1560,3364,0.35435,0.38700
2003,1st Quintile,Disagree,0.28771,1286,3364,0.27241,0.30301
2003,1st Quintile,Strongly disagree,0.06790,300,3364,0.05940,0.07640
2003,2nd Quintile,Strongly agree,0.04430,217,3853,0.03781,0.05080
2003,2nd Quintile,Agree,0.40301,1939,3853,0.38752,0.41850
2003,2nd Quintile,Disagree,0.29486,1476,3853,0.28046,0.30925
2003,2nd Quintile,Strongly disagree,0.04981,221,3853,0.04294,0.05668
2003,3rd Quintile,Strongly agree,0.05218,254,4107,0.04537,0.05898
2003,3rd Quintile,Agree,0.43670,2213,4107,0.42152,0.45187
2003,3rd Quintile,Disagree,0.28324,1438,4107,0.26946,0.29702
2003,3rd Quintile,Strongly disagree,0.04346,202,4107,0.03723,0.04970
2003,4th Quintile,Strongly agree,0.04865,244,4407,0.04230,0.05500
2003,4th Quintile,Agree,0.48418,2487,4407,0.46943,0.49894
2003,4th Quintile,Disagree,0.27939,1469,4407,0.26614,0.29264
2003,4th Quintile,Strongly disagree,0.04374,207,4407,0.03770,0.04978
2003,5th Quintile,Strongly agree,0.06718,474,6313,0.06100,0.07335
2003,5th Quintile,Agree,0.54288,3958,6313,0.53059,0.55517
2003,5th Quintile,Disagree,0.25366,1718,6313,0.24292,0.26439
2003,5th Quintile,Strongly disagree,0.02928,163,6313,0.02512,0.03343
2008,1st Quintile,Strongly agree,0.04666,166,3006,0.03912,0.05420
2008,1st Quintile,Agree,0.37327,1400,3006,0.35598,0.39056
2008,1st Quintile,Disagree,0.30784,1179,3006,0.29133,0.32434
2008,1st Quintile,Strongly disagree,0.06954,261,3006,0.06045,0.07864
2008,2nd Quintile,Strongly agree,0.03928,166,3350,0.03270,0.04586
2008,2nd Quintile,Agree,0.40769,1701,3350,0.39104,0.42433
2008,2nd Quintile,Disagree,0.30963,1270,3350,0.29397,0.32529
2008,2nd Quintile,Strongly disagree,0.05244,213,3350,0.04489,0.05999
2008,3rd Quintile,Strongly agree,0.04194,183,3757,0.03553,0.04835
2008,3rd Quintile,Agree,0.43252,2037,3757,0.41667,0.44836
2008,3rd Quintile,Disagree,0.32057,1400,3757,0.30565,0.33550
2008,3rd Quintile,Strongly disagree,0.03241,137,3757,0.02674,0.03807
2008,4th Quintile,Strongly agree,0.04375,212,3925,0.03735,0.05015
2008,4th Quintile,Agree,0.47236,2257,3925,0.45674,0.48798
2008,4th Quintile,Disagree,0.29897,1296,3925,0.28464,0.31329
2008,4th Quintile,Strongly disagree,0.04045,160,3925,0.03428,0.04661
2008,5th Quintile,Strongly agree,0.05778,388,5218,0.05145,0.06411
2008,5th Quintile,Agree,0.55130,3319,5218,0.53780,0.56480
2008,5th Quintile,Disagree,0.25612,1373,5218,0.24428,0.26797
2008,5th Quintile,Strongly disagree,0.02713,138,5218,0.02272,0.03154
2013,1st Quintile,Strongly agree,0.05493,320,5114,0.04869,0.06118
2013,1st Quintile,Agree,0.39320,2566,5114,0.37981,0.40659
2013,1st Quintile,Disagree,0.29729,1885,5114,0.28476,0.30982
2013,1st Quintile,Strongly disagree,0.05445,343,5114,0.04823,0.06067
2013,2nd Quintile,Strongly agree,0.04655,312,5133,0.04079,0.05232
2013,2nd Quintile,Agree,0.46295,3007,5133,0.44931,0.47659
2013,2nd Quintile,Disagree,0.27173,1594,5133,0.25956,0.28390
2013,2nd Quintile,Strongly disagree,0.03901,220,5133,0.03371,0.04431
2013,3rd Quintile,Strongly agree,0.04597,311,4887,0.04010,0.05185
